curTime_of_UTC8,num_send_packets,avg_send_packetLen,send_dataStream,avg_send_packetInterval,num_recv_packets,avg_recv_packetLen,recv_dataStream,avg_recv_packetInterval,label,mn_u_r_mean,mn_d_r_mean,mn_u_m_mean,mn_d_m_mean,mn_d_g_mean,mn_u_g_mean,mn_u_b_mean,mn_d_b_mean,mn_cqi_mean,mn_mac_mean,mn_bandwidth_mean,rsrp_1_mean,snr_1_mean
2026-01-30 14:28:58,16,105.3125,1685,0.0526220649480819,12,145.33333333333334,1744,0.0818546613057454,0,2.8,1.4,20.2,24.2,4.6,2.4,0.22,0.172,4.2,433.6,20.0,-88.66666666666667,5.599999999999999
2026-01-30 14:28:59,3,113.0,339,0.3095426559448242,19,106.36842105263158,2021,0.0556337958888003,0,4.4,1.8,22.4,22.8,5.8,5.0,0.19,0.146,7.6,1719.0,20.0,-83.0,14.133333333333333
2026-01-30 14:29:00,5,122.2,611,0.2484859943389892,19,108.89473684210526,2069,0.0523637846896522,0,2.8,1.4,20.0,23.4,5.0,2.4,0.208,0.206,4.2,432.0,20.0,-78.0,56.79999999999999
2026-01-30 14:29:01,18,112.33333333333331,2022,0.0568878915574815,17,122.29411764705884,2079,0.0580065250396728,0,4.4,1.8,22.4,22.8,5.8,5.0,0.19,0.146,7.6,1719.0,20.0,-83.0,14.133333333333333
2026-01-30 14:29:02,21,111.28571428571428,2337,0.0473560946328299,19,123.05263157894736,2338,0.0521590584202816,0,2.8,1.4,20.0,23.4,5.4,2.6,0.176,0.188,1.4,441.8,20.0,-85.33333333333333,5.599999999999999
2026-01-30 14:29:03,19,113.10526315789474,2149,0.0526700521770276,16,132.5625,2121,0.0617936849594116,0,3.4,1.6,22.4,23.0,6.0,4.4,0.138,0.148,1.6,69.6,20.0,-86.0,-2.9333333333333336
2026-01-30 14:29:04,25,112.12,2803,0.0402634811401367,18,140.72222222222223,2533,0.0554067293802897,0,3.0,1.2,20.4,22.8,5.2,3.0,0.096,0.152,1.4,449.2,20.0,-78.0,22.666666666666668
2026-01-30 14:29:05,14,116.21428571428572,1627,0.0704924889973231,20,148.75,2975,0.0492403984069824,0,3.4,1.6,22.4,23.0,6.0,4.4,0.138,0.148,1.6,69.6,20.0,-86.0,-2.9333333333333336
2026-01-30 14:29:06,12,113.0,1356,0.0756811698277791,19,154.1578947368421,2929,0.055552369669864,0,3.4,1.2,22.4,25.0,5.8,5.0,0.1359999999999999,0.188,-1.0,79.0,20.0,-81.0,48.26666666666667
2026-01-30 14:29:07,21,111.28571428571428,2337,0.0505430017198835,19,167.0,3173,0.0520399997108861,0,3.4,1.4,22.2,24.0,6.8,5.2,0.168,0.172,-1.0,58.6,20.0,-88.66666666666667,-2.9333333333333336
