curTime_of_UTC8,num_send_packets,avg_send_packetLen,send_dataStream,avg_send_packetInterval,num_recv_packets,avg_recv_packetLen,recv_dataStream,avg_recv_packetInterval,label,mn_u_r_mean,mn_d_r_mean,mn_u_m_mean,mn_d_m_mean,mn_d_g_mean,mn_u_g_mean,mn_u_b_mean,mn_d_b_mean,mn_cqi_mean,mn_mac_mean,mn_bandwidth_mean,rsrp_1_mean,snr_1_mean
2025-11-02 18:10:53,7,123.57142857142856,865,0.1325821195329938,22,94.0909090909091,2070,0.0448407368226484,0,4.0,16.4,14.8,0.6,4.6,16.4,0.112,0.0,11.56,31.6,100.0,-98.0,16.023333333333333
2025-11-02 18:10:54,3,115.0,345,0.3054707050323486,18,97.38888888888889,1753,0.0550556050406561,0,4.6,17.8,12.4,0.6,5.4,11.6,0.096,0.03,11.32,113.4,100.0,-93.33333333333331,17.723333333333333
2025-11-02 18:10:55,4,114.5,458,0.3081727623939514,18,96.0,1728,0.0549371110068427,0,4.6,16.8,12.4,1.2,5.0,15.6,0.092,0.008,11.239999999999998,142.0,100.0,-101.0,13.823333333333332
2025-11-02 18:10:56,4,109.75,439,0.2308857440948486,20,94.1,1882,0.0506548047065734,0,4.6,18.0,11.2,0.8,5.2,11.4,0.114,0.046,10.96,117.6,100.0,-98.0,11.203333333333331
2025-11-02 18:10:57,3,115.0,345,0.3088339964548747,18,114.72222222222224,2065,0.0537980529997083,0,4.6,16.2,13.4,1.2,5.0,13.2,0.092,0.008,11.66,136.6,100.0,-96.33333333333331,17.633333333333333
2025-11-02 18:10:58,6,109.5,657,0.1544986565907796,22,136.6818181818182,3007,0.0480334542014382,0,4.6,18.0,11.2,0.8,5.2,11.4,0.114,0.046,10.96,117.6,100.0,-98.0,11.203333333333331
2025-11-02 18:10:59,5,110.8,554,0.2472954273223876,19,137.57894736842104,2614,0.0519558881458483,0,4.4,17.2,14.2,0.8,5.0,10.0,0.112,0.0339999999999999,11.28,101.8,100.0,-92.33333333333331,20.56
2025-11-02 18:11:00,5,113.8,569,0.1826949596405029,18,138.72222222222223,2497,0.0551336208979288,0,4.6,16.2,13.8,1.0,5.8,8.4,0.092,0.008,11.54,130.8,100.0,-95.66666666666669,11.253333333333332
2025-11-02 18:11:01,14,112.42857142857144,1574,0.0765717881066458,19,144.31578947368422,2742,0.0521003698047838,0,4.4,16.2,14.8,1.0,5.0,8.2,0.11,0.0339999999999999,11.4,91.2,100.0,-95.33333333333331,14.47
2025-11-02 18:11:02,11,113.36363636363636,1247,0.0828847234899347,18,139.38888888888889,2509,0.0550289948781331,0,4.0,16.2,17.0,1.0,4.8,5.8,0.13,0.016,11.44,7.6,100.0,-94.66666666666669,18.866666666666664
2025-11-02 18:11:03,16,112.75,1804,0.0629781335592269,19,137.73684210526315,2617,0.0533619930869654,0,4.8,16.2,13.4,1.6,6.0,-11.0,0.082,0.034,11.02,129.4,100.0,-96.33333333333331,10.633333333333333
2025-11-02 18:11:04,15,115.0,1725,0.0702995936075846,17,165.64705882352942,2816,0.0608986546011532,0,4.2,17.4,16.6,2.6,5.6,9.6,0.19,0.1299999999999999,11.04,14.2,100.0,-95.66666666666669,15.52
