timestamp,line_number,mn_cc,mn_redrt,mn_rre_count,mn_rach_fail,mn_rlf_num,mn_ota_irat,mn_irat,mn_u_r,mn_d_r,mn_u_m,mn_d_m,mn_d_g,mn_u_g,mn_u_b,mn_d_b,mn_txp_md,mn_mtpl,mn_cqi,mn_mac,mn_pu_m_l,mn_pd_m_l,mn_rlf_cause,mn_retr,mn_pp_s,mn_pp_dis,mn_pp_r,mn_ri,mn_prach_cfg,mn_pre_for,mn_o_fail,mn_ph_dis,mn_ssnr,mn_tsnr,mn_path_loss,mn_target_pwr,mn_bandwidth,mn_rsrp_4,mn_snr_4,qos,rf_sul_state,rf_sul_band,mn_ver
2025-11-05 23:58:09.935,1456,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","3,3,3,3,3","6,2,4,11,2","21,20,21,17,18","4,9,7,5,7","8,0,11,47,1","23,3,27,24,8","0.12,0.00,0.03,0.11,0.07","0.00,0.18,0.00,0.09,0.08","22.1,20.9,20.4,23.7,25.8","23.0,25.0,24.0,25.0,26.0","4.6,3.2,5.2,3.3,4.5","325,-1,966,288,728","1.0,1.0,1.0,1.0,1.0","0.0,0.1,0.0,1.0,0.3","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","16591,410,11298,53248,1081","0.0,0.4,0.0,0.5,0.1","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","3.76,5.14,6.10,7.02,5.76","-111.00,-111.00,-111.00,-111.00,-111.00","116,112,112,113,114","22,20,20,24,25","100,100,100,100,100","{-103,-103,-115,-113},{-99,-107,-113,-110},{-100,-99,-116,-103}","{-0.29,3.21,-1.87,-7.80},{6.20,1.12,-0.15,-0.97},{-0.66,5.70,-inf,-inf}","1-cbnet,1-9",0,{191},4
2025-11-05 23:58:10.978,1463,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","3,3,3,3,3","2,3,9,2,2","22,21,20,17,19","4,6,4,1,2","1,2,41,0,0","30,19,45,7,12","0.11,0.05,0.16,0.00,0.00","0.00,0.06,0.01,0.00,0.13","21.6,21.8,19.1,25.9,25.6","22.0,24.0,23.0,26.0,25.0","4.0,4.8,3.5,2.4,4.2","1109,525,516,-1,143","1.0,1.0,1.0,1.0,1.0","0.0,0.3,0.7,1.0,0.3","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","1337,1423,31743,656,248","0.0,0.1,0.4,0.5,0.3","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","4.37,4.12,5.94,5.42,7.05","-111.00,-111.00,-111.00,-111.00,-111.00","114,112,112,115,113","21,21,19,27,27","100,100,100,100,100","{-101,-108,-116,-112},{-98,-108,-126,-102},{-100,-99,-120,-103}","{1.83,0.96,-1.21,-6.43},{4.42,-3.49,-6.86,3.49},{2.36,9.27,-1.22,1.98}","1-cbnet,1-9",0,{191},4
2025-11-05 23:58:12.010,1470,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","3,3,3,3,3","2,4,11,2,2","20,21,17,18,21","9,7,5,7,3","0,11,47,1,1","3,27,24,8,18","0.00,0.03,0.11,0.07,0.07","0.18,0.00,0.09,0.08,0.13","20.9,20.4,23.7,25.8,24.6","25.0,24.0,25.0,26.0,24.0","3.2,5.2,3.3,4.5,4.6","-1,966,288,728,436","1.0,1.0,1.0,1.0,1.0","0.1,0.0,1.0,0.3,1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","410,11298,53248,1081,625","0.4,0.0,0.5,0.1,0.5","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","5.14,6.10,7.02,5.76,7.23","-111.00,-111.00,-111.00,-111.00,-111.00","112,112,113,114,114","20,20,24,25,25","100,100,100,100,100","{-98,-110,-116,-110},{-101,-103,-118,-107},{-100,-99,-125,-104}","{5.06,-1.90,-0.32,2.07},{-1.08,7.06,-1.61,0.35},{2.25,6.51,-inf,-inf}","1-cbnet,1-9",0,{191},4
2025-11-05 23:58:13.052,1479,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","3,3,3,3,3","3,9,2,2,2","21,20,17,19,20","6,4,1,2,8","2,41,0,0,0","19,45,7,12,13","0.05,0.16,0.00,0.00,0.11","0.06,0.01,0.00,0.13,0.20","21.8,19.1,25.9,25.6,21.4","24.0,23.0,26.0,25.0,25.0","4.8,3.5,2.4,4.2,4.2","525,516,-1,143,-1","1.0,1.0,1.0,1.0,1.0","0.3,0.7,1.0,0.3,1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","1423,31743,656,248,400","0.1,0.4,0.5,0.3,0.5","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","4.12,5.94,5.42,7.05,6.88","-111.00,-111.00,-111.00,-111.00,-111.00","112,112,115,113,114","21,19,27,27,21","100,100,100,100,100","{-97,-106,-116,-109},{-100,-101,-118,-107},{-101,-99,-124,-103}","{5.07,0.15,0.00,2.50},{1.58,5.23,-2.37,1.60},{1.40,7.00,-inf,-inf}","1-cbnet,1-9",0,{191},4
2025-11-05 23:58:14.078,1486,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","3,3,3,3,3","4,11,2,2,5","21,17,18,21,19","7,5,7,3,5","11,47,1,1,1","27,24,8,18,53","0.03,0.11,0.07,0.07,0.09","0.00,0.09,0.08,0.13,0.07","20.4,23.7,25.8,24.6,23.5","24.0,25.0,26.0,24.0,25.0","5.2,3.3,4.5,4.6,4.3","966,288,728,436,739","1.0,1.0,1.0,1.0,1.0","0.0,1.0,0.3,1.0,0.8","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","11298,53248,1081,625,1714","0.0,0.5,0.1,0.5,0.3","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","6.10,7.02,5.76,7.23,6.99","-111.00,-111.00,-111.00,-111.00,-111.00","112,113,114,114,114","20,24,25,25,23","100,100,100,100,100","{-99,-108,-123,-112},{-100,-99,-116,-103},{-101,-99,-127,-104}","{5.13,2.81,-7.22,-5.09},{-0.66,5.70,-inf,-inf},{2.08,7.70,-inf,-inf}","1-cbnet,1-9",0,{191},4
2025-11-05 23:58:15.107,1493,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","3,3,3,3,3","9,2,2,2,2","20,17,19,20,18","4,1,2,8,6","41,0,0,0,1","45,7,12,13,19","0.16,0.00,0.00,0.11,0.01","0.01,0.00,0.13,0.20,0.08","19.1,25.9,25.6,21.4,25.3","23.0,26.0,25.0,25.0,25.0","3.5,2.4,4.2,4.2,4.1","516,-1,143,-1,-1","1.0,1.0,1.0,1.0,1.0","0.7,1.0,0.3,1.0,0.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","31743,656,248,400,1303","0.4,0.5,0.3,0.5,0.2","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","5.94,5.42,7.05,6.88,6.09","-111.00,-111.00,-111.00,-111.00,-111.00","112,115,113,114,116","19,27,27,21,26","100,100,100,100,100","{-99,-107,-113,-110},{-100,-99,-120,-103},{-106,-102,-134,-109}","{6.20,1.12,-0.15,-0.97},{2.36,9.27,-1.22,1.98},{-5.62,3.89,-30.10,-2.93}","1-cbnet,1-9",0,{191},4
2025-11-05 23:58:16.141,1500,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","3,3,3,3,3","11,2,2,5,2","17,18,21,19,21","5,7,3,5,5","47,1,1,1,1","24,8,18,53,8","0.11,0.07,0.07,0.09,0.00","0.09,0.08,0.13,0.07,0.05","23.7,25.8,24.6,23.5,22.7","25.0,26.0,24.0,25.0,23.0","3.3,4.5,4.6,4.3,4.0","288,728,436,739,-1","1.0,1.0,1.0,1.0,1.0","1.0,0.3,1.0,0.8,0.3","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","53248,1081,625,1714,611","0.5,0.1,0.5,0.3,0.3","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","7.02,5.76,7.23,6.99,4.86","-111.00,-111.00,-111.00,-111.00,-111.00","113,114,114,114,115","24,25,25,23,23","100,100,100,100,100","{-98,-108,-126,-102},{-100,-99,-125,-104},{-101,-106,-123,-107}","{4.42,-3.49,-6.86,3.49},{2.25,6.51,-inf,-inf},{4.41,-2.01,-30.10,-4.66}","1-cbnet,1-9",0,{191},4
2025-11-05 23:58:17.177,1508,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","3,3,3,3,3","2,2,2,2,2","17,19,20,18,21","1,2,8,6,3","0,0,0,1,1","7,12,13,19,14","0.00,0.00,0.11,0.01,0.06","0.00,0.13,0.20,0.08,0.05","25.9,25.6,21.4,25.3,20.9","26.0,25.0,25.0,25.0,24.0","2.4,4.2,4.2,4.1,3.2","-1,143,-1,-1,510","1.0,1.0,1.0,1.0,1.0","1.0,0.3,1.0,0.0,1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","656,248,400,1303,1749","0.5,0.3,0.5,0.2,0.5","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","5.42,7.05,6.88,6.09,3.66","-111.00,-111.00,-111.00,-111.00,-111.00","115,113,114,116,115","27,27,21,26,20","100,100,100,100,100","{-101,-103,-118,-107},{-101,-99,-124,-103},{-101,-105,-121,-106}","{-1.08,7.06,-1.61,0.35},{1.40,7.00,-inf,-inf},{3.57,-1.29,-8.06,-3.68}","1-cbnet,1-9",0,{191},4
2025-11-05 23:58:18.199,1515,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","3,3,3,3,3","2,2,5,2,7","18,21,19,21,19","7,3,5,5,4","1,1,1,1,7","8,18,53,8,12","0.07,0.07,0.09,0.00,0.09","0.08,0.13,0.07,0.05,0.06","25.8,24.6,23.5,22.7,20.1","26.0,24.0,25.0,23.0,24.0","4.5,4.6,4.3,4.0,3.3","728,436,739,-1,142","1.0,1.0,1.0,1.0,1.0","0.3,1.0,0.8,0.3,1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","1081,625,1714,611,7130","0.1,0.5,0.3,0.3,0.5","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","5.76,7.23,6.99,4.86,3.58","-111.00,-111.00,-111.00,-111.00,-111.00","114,114,114,115,114","25,25,23,23,20","100,100,100,100,100","{-100,-101,-118,-107},{-101,-99,-127,-104},{-103,-114,-124,-105}","{1.58,5.23,-2.37,1.60},{2.08,7.70,-inf,-inf},{3.71,-9.53,-6.70,-3.57}","1-cbnet,1-9",0,{191},4
2025-11-05 23:58:19.244,1522,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","3,3,3,3,3","2,2,2,2,2","19,20,18,21,18","2,8,6,3,4","0,0,1,1,2","12,13,19,14,54","0.00,0.11,0.01,0.06,0.12","0.13,0.20,0.08,0.05,0.13","25.6,21.4,25.3,20.9,24.8","25.0,25.0,25.0,24.0,25.0","4.2,4.2,4.1,3.2,2.9","143,-1,-1,510,1014","1.0,1.0,1.0,1.0,1.0","0.3,1.0,0.0,1.0,0.9","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","248,400,1303,1749,1548","0.3,0.5,0.2,0.5,0.4","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","7.05,6.88,6.09,3.66,3.51","-111.00,-111.00,-111.00,-111.00,-111.00","113,114,116,115,117","27,21,26,20,25","100,100,100,100,100","{-100,-99,-116,-103},{-106,-102,-134,-109},{-105,-104,-119,-106}","{-0.66,5.70,-inf,-inf},{-5.62,3.89,-30.10,-2.93},{0.78,1.50,-3.31,-2.59}","1-cbnet,1-9",0,{191},4
2025-11-05 23:58:20.269,1528,1,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","3,3,3,3,9","2,2,2,2,8","20,18,21,18,10","8,6,3,4,4","0,1,1,2,5","13,19,14,54,26","0.11,0.01,0.06,0.12,0.13","0.20,0.08,0.05,0.13,0.10","21.4,25.3,20.9,24.8,26.7","25.0,25.0,24.0,25.0,26.0","4.2,4.1,3.2,2.9,6.2","-1,-1,510,1014,766","1.0,1.0,1.0,1.0,1.0","1.0,0.0,1.0,0.9,0.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","400,1303,1749,1548,3847","0.5,0.2,0.5,0.4,0.0","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","6.88,6.09,3.66,3.51,8.05","-111.00,-111.00,-111.00,-111.00,-111.00","114,116,115,117,117","21,26,20,25,30","100,100,100,100,100","{-100,-99,-125,-104},{-101,-105,-121,-106},{-100,-111,-123,-111}","{2.25,6.51,-inf,-inf},{3.57,-1.29,-8.06,-3.68},{10.23,-1.27,-6.36,3.34}","1-cbnet,1-9",0,{191},4
