timestamp,line_number,mn_cc,mn_redrt,mn_rre_count,mn_rach_fail,mn_rlf_num,mn_ota_irat,mn_irat,mn_u_r,mn_d_r,mn_u_m,mn_d_m,mn_d_g,mn_u_g,mn_u_b,mn_d_b,mn_txp_md,mn_mtpl,mn_cqi,mn_mac,mn_pu_m_l,mn_pd_m_l,mn_rlf_cause,mn_retr,mn_pp_s,mn_pp_dis,mn_pp_r,mn_ri,mn_prach_cfg,mn_pre_for,mn_o_fail,mn_ph_dis,mn_ssnr,mn_tsnr,mn_path_loss,mn_target_pwr,mn_bandwidth,mn_rsrp_4,mn_snr_4,qos,rf_sul_state,rf_sul_band,mn_ver
2025-11-21 11:16:49.850,1074,2,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","5,7,11,3,4","2,7,6,11,15","10,3,7,2,8","0,1,1,1,1","0,1,1,0,2","1,-99,4,3,2","0.00,0.00,0.10,0.36,0.22","0.00,0.00,0.00,0.00,0.00","26.4,26.4,26.2,27.0,26.1","26.0,26.0,26.0,27.0,26.0","7.7,6.8,7.9,7.5,7.5","38,-1,588,225,1","1.0,1.0,1.0,1.0,1.0","0.0,0.6,0.0,0.0,0.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","0,858,1035,0,-3780","0.0,0.5,0.2,0.5,0.2","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","6.09,6.55,6.78,3.19,9.91","-111.00,-111.00,-111.00,-111.00,-111.00","116,117,116,128,117","32,35,35,41,32","100,100,100,100,60","{-99,-111,-110,-106},{-102,-103,-108,-99},{-100,-106,-117,-114}","{3.81,4.54,1.45,-0.30},{4.10,6.83,-inf,-inf},{20.91,15.42,2.55,4.82}","2-cbnet,1-9",0,{191},4
2025-11-21 11:16:50.875,1084,1,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","11,5,11,3,3","6,9,12,9,8","4,4,6,0,8","0,0,1,0,2","0,0,1,0,2","-99,2,4,0,16","0.00,0.00,0.00,0.28,0.05","0.00,0.00,0.00,0.00,0.00","26.4,26.4,26.4,27.0,26.4","26.0,26.0,26.0,27.0,26.0","7.5,7.5,6.2,7.4,6.5","-1,786,850,102,565","1.0,1.0,1.0,1.0,1.0","0.0,0.1,0.0,0.0,0.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","111,0,1257,339,645","0.0,0.5,0.5,0.4,0.2","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","5.11,5.25,6.16,6.46,19.53","-111.00,-111.00,-111.00,-111.00,-111.00","116,123,118,130,116","35,38,37,42,29","100,100,100,100,60","{-99,-107,-109,-106},{-105,-102,-107,-99},{-99,-106,-118,-115}","{3.80,6.61,3.46,-0.40},{0.34,7.16,-inf,-inf},{19.89,12.44,4.03,1.57}","2-cbnet,1-9",0,{191},4
2025-11-21 11:16:51.903,1094,1,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","7,11,3,4,3","7,6,11,15,4","3,7,2,8,9","1,1,1,1,0","1,1,0,2,0","-99,4,3,2,14","0.00,0.10,0.36,0.22,0.10","0.00,0.00,0.00,0.00,0.00","26.4,26.2,27.0,26.1,26.3","26.0,26.0,27.0,26.0,26.0","6.8,7.9,7.5,7.5,6.8","-1,588,225,1,10","1.0,1.0,1.0,1.0,1.0","0.6,0.0,0.0,0.0,0.8","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","858,1035,0,-3780,1130","0.5,0.2,0.5,0.2,0.5","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","6.55,6.78,3.19,9.91,19.14","-111.00,-111.00,-111.00,-111.00,-111.00","117,116,128,117,116","35,35,41,32,28","100,100,100,60,60","{-100,-112,-103,-108},{-116,-107,-111,-101},{-108,-110,-113,-110}","{3.13,5.15,4.43,-0.19},{-3.10,-2.26,4.02,3.86},{9.18,8.99,3.48,2.37}","2-cbnet,1-9",0,{191},4
2025-11-21 11:16:53.037,1102,1,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","5,11,3,3,8","9,12,9,8,12","4,6,0,8,4","0,1,0,2,2","0,1,0,2,12","2,4,0,16,10","0.00,0.00,0.28,0.05,0.15","0.00,0.00,0.00,0.00,0.02","26.4,26.4,27.0,26.4,26.4","26.0,26.0,27.0,26.0,26.0","7.5,6.2,7.4,6.5,7.2","786,850,102,565,655","1.0,1.0,1.0,1.0,1.0","0.1,0.0,0.0,0.0,0.2","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","0,1257,339,645,5757","0.5,0.5,0.4,0.2,0.2","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","5.25,6.16,6.46,19.53,13.82","-111.00,-111.00,-111.00,-111.00,-111.00","123,118,130,116,120","38,37,42,29,36","100,100,100,60,60","{-100,-103,-114,-108},{-98,-108,-120,-105},{-105,-105,-123,-115}","{2.66,6.60,-0.50,-1.42},{8.33,5.99,-8.90,3.30},{11.84,12.84,-6.54,-2.58}","2-cbnet,1-9",0,{191},4
2025-11-21 11:16:54.079,1109,1,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","11,3,4,3,16","6,11,15,4,42","7,2,8,9,6","1,1,1,0,3","1,0,2,0,151","4,3,2,14,103","0.10,0.36,0.22,0.10,0.09","0.00,0.00,0.00,0.00,0.03","26.2,27.0,26.1,26.3,26.3","26.0,27.0,26.0,26.0,26.0","7.9,7.5,7.5,6.8,7.3","588,225,1,10,1647","1.0,1.0,1.0,1.0,1.0","0.0,0.0,0.0,0.8,0.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","1035,0,-3780,1130,127135","0.2,0.5,0.2,0.5,0.4","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","6.78,3.19,9.91,19.14,8.54","-111.00,-111.00,-111.00,-111.00,-111.00","116,128,117,116,123","35,41,32,28,38","100,100,60,60,60","{-100,-97,-104,-103},{-100,-106,-117,-114},{-113,-114,-114,-110}","{1.78,4.30,1.02,2.10},{20.91,15.42,2.55,4.82},{4.98,1.67,-1.58,0.98}","2-cbnet,1-9",0,{191},4
2025-11-21 11:16:55.102,1125,1,0,0,0,0,"12,12,12,12,9","12,12,12,12,12","11,3,3,8,3","12,9,8,12,15","6,0,8,4,5","1,0,2,2,3","1,0,2,12,11","4,0,16,10,19","0.00,0.28,0.05,0.15,0.08","0.00,0.00,0.00,0.02,0.00","26.4,27.0,26.4,26.4,26.4","26.0,27.0,26.0,26.0,26.0","6.2,7.4,6.5,7.2,7.3","850,102,565,655,499","1.0,1.0,1.0,1.0,1.0","0.0,0.0,0.0,0.2,0.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","1257,339,645,5757,8139","0.5,0.4,0.2,0.2,0.2","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","6.16,6.46,19.53,13.82,4.26","-111.00,-111.00,-111.00,-111.00,-111.00","118,130,116,120,132","37,42,29,36,38","100,100,60,60,60","{-102,-103,-108,-99},{-99,-106,-118,-115},{-113,-114,-114,-110}","{4.10,6.83,-inf,-inf},{19.89,12.44,4.03,1.57},{-9.73,5.75,3.44,1.98}","1-ims,5-5;2-cbnet,6-9",0,{158},4
2025-11-21 11:16:56.140,1136,2,0,0,0,0,"12,12,12,12,9","12,12,12,12,9","3,4,3,16,6","11,15,4,42,8","2,8,9,6,5","1,1,0,3,14","0,2,0,151,4","3,2,14,103,1","0.36,0.22,0.10,0.09,0.12","0.00,0.00,0.00,0.03,0.16","27.0,26.1,26.3,26.3,22.0","27.0,26.0,26.0,26.0,0.0","7.5,7.5,6.8,7.3,14.0","225,1,10,1647,1375","1.0,1.0,1.0,1.0,-1.0","0.0,0.0,0.8,0.0,-1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","0,-3780,1130,127135,1542","0.5,0.2,0.5,0.4,0.0","17,17,17,17,0","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,0.00","3.19,9.91,19.14,8.54,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","128,117,116,123,117","41,32,28,38,22","100,60,60,60,20","{-105,-102,-107,-99},{-108,-110,-113,-110},{-104,-110,-110,-108}","{0.34,7.16,-inf,-inf},{9.18,8.99,3.48,2.37},{56.80,13.70,1.20,10.60}","1-ims,5-5;2-cbnet,6-9",0,{158},4
2025-11-21 11:16:57.170,1143,2,0,0,0,0,"12,12,12,9,9","12,12,12,12,9","3,3,8,3,13","9,8,12,15,5","0,8,4,5,4","0,2,2,3,9","0,2,12,11,7","0,16,10,19,11","0.28,0.05,0.15,0.08,0.30","0.00,0.00,0.02,0.00,0.03","27.0,26.4,26.4,26.4,24.0","27.0,26.0,26.0,26.0,0.0","7.4,6.5,7.2,7.3,-1.0","102,565,655,499,123","1.0,1.0,1.0,1.0,-1.0","0.0,0.0,0.2,0.0,-1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,0.04","-99,-99,-99,-99,774","-1.00,-1.00,-1.00,-1.00,0.00","339,645,5757,8139,17126","0.4,0.2,0.2,0.2,-1.0","17,17,17,17,0","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,0.11","6.46,19.53,13.82,4.26,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","130,116,120,132,117","42,29,36,38,26","100,60,60,60,20","{-116,-107,-111,-101},{-105,-105,-123,-115},{-105,-115,-115,-117}","{-3.10,-2.26,4.02,3.86},{11.84,12.84,-6.54,-2.58},{-20.00,64.50,12.50,6.30}","1-ims,5-5;2-cbnet,6-9",0,{158},4
2025-11-21 11:16:58.201,1150,2,0,0,0,0,"12,12,12,9,9","12,12,12,9,9","4,3,16,6,14","15,4,42,8,14","8,9,6,5,7","1,0,3,14,10","2,0,151,4,19","2,14,103,1,9","0.22,0.10,0.09,0.12,0.49","0.00,0.00,0.03,0.16,0.13","26.1,26.3,26.3,22.0,24.0","26.0,26.0,26.0,0.0,0.0","7.5,6.8,7.3,14.0,-1.0","1,10,1647,1375,1374","1.0,1.0,1.0,-1.0,-1.0","0.0,0.8,0.0,-1.0,-1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,0.17","-99,-99,-99,-99,6613","-1.00,-1.00,-1.00,-1.00,0.00","-3780,1130,127135,1542,64218","0.2,0.5,0.4,0.0,-1.0","17,17,17,0,0","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,0.00,0.03","9.91,19.14,8.54,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","117,116,123,117,117","32,28,38,22,26","60,60,60,20,20","{-98,-108,-120,-105},{-113,-114,-114,-110},{-104,-112,-112,-117}","{8.33,5.99,-8.90,3.30},{4.98,1.67,-1.58,0.98},{56.80,65.30,10.20,7.20}","1-ims,5-5;2-cbnet,6-9",0,{158},4
2025-11-21 11:16:59.233,1157,2,0,0,0,0,"12,12,9,9,9","12,12,12,9,9","3,8,3,13,12","8,12,15,5,12","8,4,5,4,10","2,2,3,9,10","2,12,11,7,15","16,10,19,11,5","0.05,0.15,0.08,0.30,0.43","0.00,0.02,0.00,0.03,0.13","26.4,26.4,26.4,24.0,24.0","26.0,26.0,26.0,0.0,0.0","6.5,7.2,7.3,-1.0,-1.0","565,655,499,123,635","1.0,1.0,1.0,-1.0,-1.0","0.0,0.2,0.0,-1.0,-1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,0.04,-1.00","-99,-99,-99,774,-99","-1.00,-1.00,-1.00,0.00,-1.00","645,5757,8139,17126,144746","0.2,0.2,0.2,-1.0,-1.0","17,17,17,0,0","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,0.11,0.05","19.53,13.82,4.26,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","116,120,132,117,117","29,36,38,26,26","60,60,60,20,20","{-100,-106,-117,-114},{-113,-114,-114,-110},{-105,-111,-111,-105}","{20.91,15.42,2.55,4.82},{-9.73,5.75,3.44,1.98},{31.20,38.90,-20.00,-20.00}","1-ims,5-5;2-cbnet,6-9",0,{158},4
2025-11-21 11:17:00.256,1164,1,0,0,0,0,"12,12,9,9,9","12,12,9,9,9","3,16,6,14,10","4,42,8,14,6","9,6,5,7,5","0,3,14,10,7","0,151,4,19,6","14,103,1,9,5","0.10,0.09,0.12,0.49,0.28","0.00,0.03,0.16,0.13,0.00","26.3,26.3,22.0,24.0,24.0","26.0,26.0,0.0,0.0,0.0","6.8,7.3,14.0,-1.0,-1.0","10,1647,1375,1374,1013","1.0,1.0,-1.0,-1.0,-1.0","0.8,0.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,0.17,0.17","-99,-99,-99,6613,8710","-1.00,-1.00,-1.00,0.00,0.00","1130,127135,1542,64218,170534","0.5,0.4,0.0,-1.0,-1.0","17,17,0,0,0","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,0.00,0.03,0.10","19.14,8.54,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","116,123,117,117,117","28,38,22,26,26","60,60,20,20,20","{-99,-106,-118,-115},{-104,-110,-110,-108},{-106,-107,-107,-256}","{19.89,12.44,4.03,1.57},{56.80,13.70,1.20,10.60},{31.20,14.20,-20.00,-20.00}","1-ims,5-5;2-cbnet,6-9",0,{158},4
2025-11-21 11:17:01.281,1171,1,0,0,0,0,"12,9,9,9,9","12,12,9,9,9","8,3,13,12,10","12,15,5,12,5","4,5,4,10,5","2,3,9,10,11","12,11,7,15,3","10,19,11,5,2","0.15,0.08,0.30,0.43,0.41","0.02,0.00,0.03,0.13,0.03","26.4,26.4,24.0,24.0,25.0","26.0,26.0,0.0,0.0,0.0","7.2,7.3,-1.0,-1.0,-1.0","655,499,123,635,16507","1.0,1.0,-1.0,-1.0,-1.0","0.2,0.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","-1.00,-1.00,0.04,-1.00,0.15","-99,-99,774,-99,4370","-1.00,-1.00,0.00,-1.00,0.00","5757,8139,17126,144746,185083","0.2,0.2,-1.0,-1.0,-1.0","17,17,0,0,0","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,0.11,0.05,0.21","13.82,4.26,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","120,132,117,117,118","36,38,26,26,27","60,60,20,20,20","{-108,-110,-113,-110},{-105,-115,-115,-117},{-106,-118,-118,-113}","{9.18,8.99,3.48,2.37},{-20.00,64.50,12.50,6.30},{56.80,-11.50,-0.40,11.30}","1-ims,5-5;2-cbnet,6-9",0,{158},4
2025-11-21 11:17:02.308,1180,1,0,0,0,0,"12,9,9,9,9","12,9,9,9,9","16,6,14,10,10","42,8,14,6,4","6,5,7,5,3","3,14,10,7,4","151,4,19,6,2","103,1,9,5,2","0.09,0.12,0.49,0.28,0.37","0.03,0.16,0.13,0.00,0.04","26.3,22.0,24.0,24.0,25.0","26.0,0.0,0.0,0.0,0.0","7.3,14.0,-1.0,-1.0,-1.0","1647,1375,1374,1013,6860","1.0,-1.0,-1.0,-1.0,-1.0","0.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","-1.00,-1.00,0.17,0.17,-1.00","-99,-99,6613,8710,-99","-1.00,-1.00,0.00,0.00,-1.00","127135,1542,64218,170534,142579","0.4,0.0,-1.0,-1.0,-1.0","17,0,0,0,0","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,0.00,0.03,0.10,0.53","8.54,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","123,117,117,117,118","38,22,26,26,27","60,20,20,20,20","{-105,-105,-123,-115},{-104,-112,-112,-117},{-104,-112,-112,-118}","{11.84,12.84,-6.54,-2.58},{56.80,65.30,10.20,7.20},{31.20,-10.80,7.10,9.00}","1-ims,5-5;2-cbnet,6-9",0,{158},4
2025-11-21 11:17:03.335,1187,1,0,0,0,0,"9,9,9,9,9","12,9,9,9,9","3,13,12,10,11","15,5,12,5,6","5,4,10,5,4","3,9,10,11,8","11,7,15,3,6","19,11,5,2,12","0.08,0.30,0.43,0.41,0.00","0.00,0.03,0.13,0.03,0.00","26.4,24.0,24.0,25.0,24.0","26.0,0.0,0.0,0.0,0.0","7.3,-1.0,-1.0,-1.0,-1.0","499,123,635,16507,3231","1.0,-1.0,-1.0,-1.0,-1.0","0.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","-1.00,0.04,-1.00,0.15,0.15","-99,774,-99,4370,5147","-1.00,0.00,-1.00,0.00,0.00","8139,17126,144746,185083,201925","0.2,-1.0,-1.0,-1.0,-1.0","17,0,0,0,0","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,0.11,0.05,0.21,0.00","4.26,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","132,117,117,118,118","38,26,26,27,27","60,20,20,20,20","{-113,-114,-114,-110},{-105,-111,-111,-105},{-105,-117,-117,-125}","{4.98,1.67,-1.58,0.98},{31.20,38.90,-20.00,-20.00},{31.20,14.30,-20.00,-20.00}","1-ims,5-5;2-cbnet,6-9",0,{158},4
2025-11-21 11:17:04.363,1195,1,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","6,14,10,10,10","8,14,6,4,4","5,7,5,3,4","14,10,7,4,9","4,19,6,2,5","1,9,5,2,10","0.12,0.49,0.28,0.37,0.00","0.16,0.13,0.00,0.04,0.00","22.0,24.0,24.0,25.0,24.0","0.0,0.0,0.0,0.0,0.0","14.0,-1.0,-1.0,-1.0,-1.0","1375,1374,1013,6860,475","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","-1.00,0.17,0.17,-1.00,0.12","-99,6613,8710,-99,17359","-1.00,0.00,0.00,-1.00,0.00","1542,64218,170534,142579,281227","0.0,-1.0,-1.0,-1.0,-1.0","0,0,0,0,0","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.03,0.10,0.53,0.00","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","117,117,117,118,117","22,26,26,27,25","20,20,20,20,20","{-113,-114,-114,-110},{-106,-107,-107,-256},{-105,-118,-118,-120}","{-9.73,5.75,3.44,1.98},{31.20,14.20,-20.00,-20.00},{-20.00,15.20,12.00,2.70}","1-ims,5-5;2-cbnet,6-9",0,{158},4
