timestamp,line_number,mn_cc,mn_redrt,mn_rre_count,mn_rach_fail,mn_rlf_num,mn_ota_irat,mn_irat,mn_u_r,mn_d_r,mn_u_m,mn_d_m,mn_d_g,mn_u_g,mn_u_b,mn_d_b,mn_txp_md,mn_mtpl,mn_cqi,mn_mac,mn_pu_m_l,mn_pd_m_l,mn_rlf_cause,mn_retr,mn_pp_s,mn_pp_dis,mn_pp_r,mn_ri,mn_prach_cfg,mn_pre_for,mn_o_fail,mn_ph_dis,mn_ssnr,mn_tsnr,mn_path_loss,mn_target_pwr,mn_bandwidth,mn_rsrp_4,mn_snr_4,qos,rf_sul_state,rf_sul_band,mn_ver
2025-11-02 18:01:06.351,852,1,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","4,4,4,4,4","18,25,14,16,16","10,11,14,15,15","1,0,1,0,0","1,1,2,0,0","6,6,13,8,4","0.03,0.06,0.03,0.11,0.00","0.04,0.00,0.00,0.00,0.00","25.6,25.5,24.9,24.9,24.9","25.0,25.0,24.0,24.0,24.0","8.8,9.5,9.5,9.9,9.7","-1,-1,711,-1,-1","1.0,1.0,1.0,1.0,1.0","0.0,0.0,0.7,0.2,0.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","10,1181,1472,40,0","1.0,1.0,1.0,1.0,1.0","210,210,210,210,210","13,13,13,13,13","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","16.04,17.66,23.63,23.96,24.41","13.05,15.23,20.53,20.87,20.72","118,116,118,118,116","29,28,35,35,34","100,100,60,60,60","{-99,-105,-97,-99},{-99,-106,-101,-99},{-93,-99,-102,-104}","{12.48,16.17,-inf,-inf},{23.57,16.02,-inf,-inf},{24.33,22.15,-inf,-inf}",,0,{191},4
2025-11-02 18:01:07.376,862,1,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","4,4,4,4,4","16,21,14,14,15","14,11,14,15,15","0,0,0,1,0","0,1,1,3,2","10,4,8,15,9","0.13,0.00,0.03,0.04,0.06","0.00,0.00,0.00,0.00,0.00","25.1,25.2,24.9,24.9,24.9","25.0,25.0,24.0,24.0,24.0","9.1,10.6,9.9,9.8,9.9","-1,10,-1,722,-1","1.0,1.0,1.0,1.0,1.0","0.0,0.1,0.3,0.6,0.5","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","0,-51681,127,1315,740","0.9,1.0,1.0,1.0,1.0","210,210,210,210,210","13,13,13,13,13","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","15.91,22.10,24.35,22.92,23.64","14.60,19.94,20.85,19.20,19.23","117,116,116,118,115","28,34,34,36,33","100,60,60,60,60","{-96,-109,-99,-101},{-96,-100,-101,-102},{-101,-104,-110,-105}","{17.28,4.88,-inf,-inf},{20.14,16.78,-inf,-inf},{19.13,17.66,-inf,-inf}",,0,{191},4
2025-11-02 18:01:08.405,869,1,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","4,4,4,4,4","25,14,16,16,15","11,14,15,15,16","0,1,0,0,0","1,2,0,0,1","6,13,8,4,14","0.06,0.03,0.11,0.00,0.06","0.00,0.00,0.00,0.00,0.00","25.5,24.9,24.9,24.9,24.9","25.0,24.0,24.0,24.0,24.0","9.5,9.5,9.9,9.7,9.4","-1,711,-1,-1,-1","1.0,1.0,1.0,1.0,1.0","0.0,0.7,0.2,0.0,0.3","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","1181,1472,40,0,215","1.0,1.0,1.0,1.0,1.0","210,210,210,210,210","13,13,13,13,13","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","17.66,23.63,23.96,24.41,23.57","15.23,20.53,20.87,20.72,18.38","116,118,118,116,119","28,35,35,34,36","100,60,60,60,60","{-99,-105,-111,-104},{-96,-98,-114,-101},{-105,-105,-107,-106}","{16.17,15.83,-inf,-inf},{21.92,16.43,-inf,-inf},{10.08,15.37,-inf,-inf}",,0,{191},4
2025-11-02 18:01:09.439,875,1,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","4,4,4,4,8","21,14,14,15,19","11,14,15,15,9","0,0,1,0,1","1,1,3,2,27","4,8,15,9,24","0.00,0.03,0.04,0.06,0.07","0.00,0.00,0.00,0.00,0.00","25.2,24.9,24.9,24.9,25.9","25.0,24.0,24.0,24.0,25.0","10.6,9.9,9.8,9.9,7.8","10,-1,722,-1,778","1.0,1.0,1.0,1.0,1.0","0.1,0.3,0.6,0.5,0.8","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","-51681,127,1315,740,6474","1.0,1.0,1.0,1.0,1.0","210,210,210,210,210","13,13,13,13,13","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","22.10,24.35,22.92,23.64,19.87","19.94,20.85,19.20,19.23,16.14","116,116,118,115,121","34,34,36,33,39","60,60,60,60,60","{-102,-103,-105,-99},{-102,-97,-104,-104},{-101,-101,-109,-115}","{13.87,16.61,-inf,-inf},{19.34,17.67,-inf,-inf},{19.78,19.79,-inf,-inf}",,0,{191},4
2025-11-02 18:01:10.477,881,1,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","4,4,4,4,8","14,16,16,15,26","14,15,15,16,13","1,0,0,0,2","2,0,0,1,67","13,8,4,14,23","0.03,0.11,0.00,0.06,0.12","0.00,0.00,0.00,0.00,0.03","24.9,24.9,24.9,24.9,25.3","24.0,24.0,24.0,24.0,25.0","9.5,9.9,9.7,9.4,8.5","711,-1,-1,-1,819","1.0,1.0,1.0,1.0,1.0","0.7,0.2,0.0,0.3,0.9","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","1472,40,0,215,9962","1.0,1.0,1.0,1.0,1.0","210,210,210,210,210","13,13,13,13,13","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","23.63,23.96,24.41,23.57,19.63","20.53,20.87,20.72,18.38,16.56","118,118,116,119,121","35,35,34,36,39","60,60,60,60,60","{-99,-99,-104,-103},{-93,-99,-102,-104},{-102,-102,-100,-103}","{22.67,19.74,11.26,16.41},{24.33,22.15,-inf,-inf},{16.06,16.42,-inf,-inf}",,0,{191},4
2025-11-02 18:01:11.518,887,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","4,4,4,8,10","14,14,15,19,58","14,15,15,9,11","0,1,0,1,9","1,3,2,27,626","8,15,9,24,35","0.03,0.04,0.06,0.07,0.09","0.00,0.00,0.00,0.00,0.06","24.9,24.9,24.9,25.9,25.5","24.0,24.0,24.0,25.0,25.0","9.9,9.8,9.9,7.8,12.0","-1,722,-1,778,593","1.0,1.0,1.0,1.0,1.0","0.3,0.6,0.5,0.8,0.9","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","127,1315,740,6474,383488","1.0,1.0,1.0,1.0,1.0","210,210,210,210,210","13,13,13,13,13","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","24.35,22.92,23.64,19.87,22.13","20.85,19.20,19.23,16.14,20.16","116,118,115,121,120","34,36,33,39,39","60,60,60,60,60","{-99,-106,-101,-99},{-101,-104,-110,-105},{-101,-105,-96,-103}","{23.57,16.02,-inf,-inf},{19.13,17.66,-inf,-inf},{18.69,16.60,26.95,19.08}",,0,{191},4
2025-11-02 18:01:12.570,893,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","4,4,8,10,7","14,15,19,58,39","15,15,9,11,21","1,0,1,9,6","3,2,27,626,461","15,9,24,35,70","0.04,0.06,0.07,0.09,0.19","0.00,0.00,0.00,0.06,0.07","24.9,24.9,25.9,25.5,23.8","24.0,24.0,25.0,25.0,23.0","9.8,9.9,7.8,12.0,11.7","722,-1,778,593,830","1.0,1.0,1.0,1.0,1.0","0.6,0.5,0.8,0.9,0.9","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","1315,740,6474,383488,493031","1.0,1.0,1.0,1.0,1.0","210,210,210,210,210","13,13,13,13,13","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","22.92,23.64,19.87,22.13,23.56","19.20,19.23,16.14,20.16,20.41","118,115,121,120,112","36,33,39,39,32","60,60,60,60,60","{-96,-98,-114,-101},{-101,-101,-109,-115},{-94,-111,-104,-109}","{21.92,16.43,-inf,-inf},{19.78,19.79,-inf,-inf},{16.89,15.31,-inf,-inf}",,0,{191},4
2025-11-02 18:01:13.601,899,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","4,4,8,17,7","16,15,26,38,99","15,16,13,10,18","0,0,2,6,10","0,1,67,350,2892","4,14,23,70,45","0.00,0.06,0.12,0.09,0.07","0.00,0.00,0.03,0.08,0.11","24.9,24.9,25.3,25.7,24.6","24.0,24.0,25.0,25.0,24.0","9.7,9.4,8.5,10.7,10.8","-1,-1,819,1855,343","1.0,1.0,1.0,1.0,1.0","0.0,0.3,0.9,0.9,1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","0,215,9962,229917,2648449","1.0,1.0,1.0,1.0,1.0","210,210,210,210,210","13,13,13,13,13","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","24.41,23.57,19.63,22.59,22.81","20.72,18.38,16.56,18.43,19.04","116,119,121,117,113","34,36,39,39,32","60,60,60,60,60","{-102,-97,-104,-104},{-102,-102,-100,-103},{-94,-108,-105,-107}","{19.34,17.67,-inf,-inf},{16.06,16.42,-inf,-inf},{26.84,12.64,-inf,-inf}",,0,{191},4
2025-11-02 18:01:14.642,907,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","4,8,10,7,28","15,19,58,39,171","15,9,11,21,16","0,1,9,6,12","2,27,626,461,18118","9,24,35,70,179","0.06,0.07,0.09,0.19,0.07","0.00,0.00,0.06,0.07,0.13","24.9,25.9,25.5,23.8,24.7","24.0,25.0,25.0,23.0,24.0","9.9,7.8,12.0,11.7,11.3","-1,778,593,830,3845","1.0,1.0,1.0,1.0,1.0","0.5,0.8,0.9,0.9,1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","740,6474,383488,493031,12864630","1.0,1.0,1.0,1.0,1.0","210,210,210,210,210","13,13,13,13,13","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","23.64,19.87,22.13,23.56,21.82","19.23,16.14,20.16,20.41,19.13","115,121,120,112,113","33,39,39,32,36","60,60,60,60,60","{-93,-99,-102,-104},{-101,-105,-96,-103},{-95,-112,-108,-104}","{24.33,22.15,-inf,-inf},{18.69,16.60,26.95,19.08},{20.02,17.84,11.08,18.26}",,0,{191},4
2025-11-02 18:01:15.686,913,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","4,8,17,7,39","15,26,38,99,157","16,13,10,18,18","0,2,6,10,13","1,67,350,2892,15954","14,23,70,45,166","0.06,0.12,0.09,0.07,0.23","0.00,0.03,0.08,0.11,0.13","24.9,25.3,25.7,24.6,25.8","24.0,25.0,25.0,24.0,25.0","9.4,8.5,10.7,10.8,11.6","-1,819,1855,343,9783","1.0,1.0,1.0,1.0,1.0","0.3,0.9,0.9,1.0,1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","215,9962,229917,2648449,16675924","1.0,1.0,1.0,1.0,0.9","210,210,210,210,210","13,13,13,13,13","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","23.57,19.63,22.59,22.81,22.13","18.38,16.56,18.43,19.04,19.30","119,121,117,113,113","36,39,39,32,40","60,60,60,60,60","{-101,-104,-110,-105},{-93,-105,-111,-103},{-95,-103,-106,-109}","{19.13,17.66,-inf,-inf},{19.11,14.44,11.62,16.11},{12.25,11.34,7.80,13.72}",,0,{191},4
