timestamp,line_number,mn_cc,mn_redrt,mn_rre_count,mn_rach_fail,mn_rlf_num,mn_ota_irat,mn_irat,mn_u_r,mn_d_r,mn_u_m,mn_d_m,mn_d_g,mn_u_g,mn_u_b,mn_d_b,mn_txp_md,mn_mtpl,mn_cqi,mn_mac,mn_pu_m_l,mn_pd_m_l,mn_rlf_cause,mn_retr,mn_pp_s,mn_pp_dis,mn_pp_r,mn_ri,mn_prach_cfg,mn_pre_for,mn_o_fail,mn_ph_dis,mn_ssnr,mn_tsnr,mn_path_loss,mn_target_pwr,mn_bandwidth,mn_rsrp_4,mn_snr_4,qos,rf_sul_state,rf_sul_band,mn_ver
2026-01-30 18:46:34.837,656,0,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","1,1,1,1,1","3,3,3,4,4","26,27,28,25,27","6,8,5,12,14","0,0,0,0,1","0,0,0,-99,0","0.18,0.10,0.00,-99.00,0.00","0.00,0.00,0.00,0.00,0.00","-99.0,23.0,-99.0,21.0,18.0","-99.0,0.0,-99.0,0.0,0.0","8.5,9.3,8.0,-1.0,-1.0","0,0,0,-1,0","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","0.00,0.00,-1.00,-1.00,-1.00","871,176,-99,-99,-99","0.00,0.00,-1.00,-1.00,-1.00","5860,6857,7040,-99,1536","0.0,0.0,0.0,-1.0,-1.0","3,3,3,3,3","0,0,0,0,0","-1,-1,-1,-1,-1","0.13,0.25,0.31,0.33,0.00","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","-99,120,-99,119,105","-99,24,-99,21,18","20,20,20,20,20","{-107,-115,-115,-256},{-103,-109,-109,-256},{-84,-85,-85,-256}","{5.60,-11.80,-20.00,-20.00},{56.80,12.60,-20.00,-20.00},{5.60,68.30,-20.00,-20.00}","1-ims,5-5;2-cbnet,6-9",0,{158},4
2026-01-30 18:46:35.860,668,0,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","1,1,1,2,-1","4,4,4,4,4","27,27,27,21,-1","4,7,8,12,15","0,0,0,2,1","0,0,0,1,-99","0.30,-99.00,0.14,0.00,0.00","0.00,0.00,0.00,0.00,0.00","23.0,23.0,21.0,-99.0,9.0","0.0,0.0,0.0,-99.0,0.0","6.7,7.5,9.5,-1.0,-1.0","0,0,0,39,-1","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","-1.00,0.00,0.00,0.00,0.00","-99,114,108,-1521,18","-1.00,0.00,0.00,0.00,0.00","6040,7040,5280,768,1536","0.0,0.0,0.0,-1.0,-1.0","3,3,3,3,3","0,0,0,0,0","-1,-1,-1,-1,-1","0.27,0.27,0.38,0.04,0.17","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","120,121,120,-99,97","26,23,21,-99,9","20,20,20,20,20","{-106,-116,-116,-256},{-95,-103,-103,-256},{-81,-94,-94,-256}","{31.20,11.10,-20.00,-20.00},{5.60,65.40,-20.00,-20.00},{31.20,44.20,-20.00,-20.00}","1-ims,5-5;2-cbnet,6-9",0,{158},4
2026-01-30 18:46:36.891,675,0,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","1,1,1,1,1","3,3,4,4,2","27,28,25,27,27","8,5,12,14,22","0,0,0,1,3","0,0,-99,0,0","0.10,0.00,-99.00,0.00,0.00","0.00,0.00,0.00,0.00,0.07","23.0,-99.0,21.0,18.0,12.0","0.0,-99.0,0.0,0.0,0.0","9.3,8.0,-1.0,-1.0,-1.0","0,0,-1,0,3","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","0.00,-1.00,-1.00,-1.00,0.06","176,-99,-99,-99,159","0.00,-1.00,-1.00,-1.00,0.00","6857,7040,-99,1536,2001","0.0,0.0,-1.0,-1.0,-1.0","3,3,3,3,3","0,0,0,0,0","-1,-1,-1,-1,-1","0.25,0.31,0.33,0.00,0.13","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","120,-99,119,105,98","24,-99,21,18,12","20,20,20,20,20","{-106,-119,-119,-256},{-92,-98,-98,-256},{-91,-103,-103,-256}","{-20.00,37.50,-20.00,-20.00},{-20.00,41.70,-20.00,-20.00},{5.60,41.60,-20.00,-20.00}","1-ims,5-5;2-cbnet,6-9",0,{},4
2026-01-30 18:46:37.922,680,0,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","1,1,2,-1,1","4,4,4,4,2","27,27,21,-1,26","7,8,12,15,18","0,0,2,1,3","0,0,1,-99,0","-99.00,0.14,0.00,0.00,0.00","0.00,0.00,0.00,0.00,0.23","23.0,21.0,-99.0,9.0,18.0","0.0,0.0,-99.0,0.0,0.0","7.5,9.5,-1.0,-1.0,-1.0","0,0,39,-1,3","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","0.00,0.00,0.00,0.00,0.08","114,108,-1521,18,285","0.00,0.00,0.00,0.00,0.00","7040,5280,768,1536,2044","0.0,0.0,-1.0,-1.0,-1.0","3,3,3,3,3","0,0,0,0,0","-1,-1,-1,-1,-1","0.27,0.38,0.04,0.17,0.08","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","121,120,-99,97,107","23,21,-99,9,19","20,20,20,20,20","{-109,-104,-104,-256},{-88,-87,-87,-256},{-91,-103,-103,-256}","{-20.00,12.20,-20.00,-20.00},{5.60,16.30,-20.00,-20.00},{31.20,41.20,15.50,14.70}","1-ims,5-5;2-cbnet,6-9",0,{},4
2026-01-30 18:46:38.952,688,0,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","1,1,1,1,-1","3,4,4,2,9","28,25,27,27,-1","5,12,14,22,7","0,0,1,3,0","0,-99,0,0,-99","0.00,-99.00,0.00,0.00,-99.00","0.00,0.00,0.00,0.07,0.80","-99.0,21.0,18.0,12.0,-99.0","-99.0,0.0,0.0,0.0,-99.0","8.0,-1.0,-1.0,-1.0,-1.0","0,-1,0,3,-1","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,0.06,-1.00","-99,-99,-99,159,-99","-1.00,-1.00,-1.00,0.00,-1.00","7040,-99,1536,2001,-99","0.0,-1.0,-1.0,-1.0,-1.0","3,3,3,3,3","0,0,0,0,0","-1,-1,-1,-1,-1","0.31,0.33,0.00,0.13,0.00","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","-99,119,105,98,-99","-99,21,18,12,-99","20,20,20,20,20","{-105,-111,-111,-256},{-84,-85,-85,-256},{-109,-113,-113,-256}","{56.80,37.20,-20.00,-20.00},{5.60,68.30,-20.00,-20.00},{31.20,41.20,15.50,14.70}","1-ims,5-5;2-cbnet,6-9",0,{158},4
2026-01-30 18:46:39.993,696,1,0,0,9,0,"9,9,9,9,9","9,9,9,9,9","1,2,-1,1,2","4,4,4,2,14","27,21,-1,26,3","8,12,15,18,5","0,2,1,3,0","0,1,-99,0,1","0.14,0.00,0.00,0.00,0.15","0.00,0.00,0.00,0.23,0.67","21.0,-99.0,9.0,18.0,24.0","0.0,-99.0,0.0,0.0,0.0","9.5,-1.0,-1.0,-1.0,2.5","0,39,-1,3,115","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","0.00,0.00,0.00,0.08,-1.00","108,-1521,18,285,-99","0.00,0.00,0.00,0.00,-1.00","5280,768,1536,2044,51","0.0,-1.0,-1.0,-1.0,0.0","3,3,3,3,1","0,0,0,0,0","-1,-1,-1,-1,-1","0.38,0.04,0.17,0.08,0.00","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","120,-99,97,107,137","21,-99,9,19,26","20,20,20,20,20","{-103,-109,-109,-256},{-81,-94,-94,-256},{-126,-117,-117,-117}","{56.80,12.60,-20.00,-20.00},{31.20,44.20,-20.00,-20.00},{5.60,60.50,-5.90,-4.90}","1-ims,5-5;2-cbnet,6-9",0,{158},4
2026-01-30 18:46:41.058,705,1,0,0,20,0,"9,9,9,9,9","9,9,9,9,9","2,-1,1,2,2","4,4,2,14,-1","21,-1,26,3,15","12,15,18,5,-1","2,1,3,0,-99","1,-99,0,1,-99","0.00,0.00,0.00,0.15,0.00","0.00,0.00,0.23,0.67,1.00","-99.0,9.0,18.0,24.0,24.0","-99.0,0.0,0.0,0.0,0.0","-1.0,-1.0,-1.0,2.5,-1.0","39,-1,3,115,-1","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","0.00,0.00,0.08,-1.00,0.13","-1521,18,285,-99,1664","0.00,0.00,0.00,-1.00,0.00","768,1536,2044,51,1032","-1.0,-1.0,-1.0,0.0,-1.0","3,3,3,1,1","0,0,0,0,0","-1,-1,-1,-1,-1","0.04,0.17,0.08,0.00,0.00","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","-99,97,107,137,141","-99,9,19,26,28","20,20,20,20,20","{-92,-98,-98,-256},{-91,-103,-103,-256},{-105,-122,-122,-119}","{-20.00,41.70,-20.00,-20.00},{31.20,41.20,15.50,14.70},{5.60,-16.20,-5.10,-6.90}","1-ims,5-5;2-cbnet,6-9",0,{},4
2026-01-30 18:46:42.107,714,2,0,0,31,0,"9,9,9,9,9","9,9,9,9,9","1,1,-1,2,3","4,2,9,13,4","27,27,-1,9,24","14,22,7,0,14","1,3,0,0,3","0,0,-99,2,2","0.00,0.00,-99.00,0.40,-99.00","0.00,0.07,0.80,0.93,0.00","18.0,12.0,-99.0,24.0,-99.0","0.0,0.0,-99.0,0.0,-99.0","-1.0,-1.0,-1.0,2.0,-1.0","0,3,-1,231,116","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,3","-1.00,0.06,-1.00,0.07,0.00","-99,159,-99,276,-2812","-1.00,0.00,-1.00,0.00,0.00","1536,2001,-99,914,330","-1.0,-1.0,-1.0,0.0,-1.0","3,3,3,1,3","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.13,0.00,0.02,0.04","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","105,98,-99,140,-99","18,12,-99,29,-99","20,20,20,20,20","{-88,-87,-87,-256},{-109,-113,-113,-256},{-82,-98,-98,-101}","{5.60,16.30,-20.00,-20.00},{31.20,41.20,15.50,14.70},{5.60,-10.20,16.90,20.10}","1-ims,5-5;2-cbnet,6-9",0,{158},4
2026-01-30 18:46:43.167,721,2,0,0,31,0,"9,9,9,9,9","9,9,9,9,9","-1,1,2,2,10","4,2,14,-1,13","-1,26,3,15,24","15,18,5,-1,22","1,3,0,-99,152","-99,0,1,-99,50","0.00,0.00,0.15,0.00,0.00","0.00,0.23,0.67,1.00,0.14","9.0,18.0,24.0,24.0,19.0","0.0,0.0,0.0,0.0,0.0","-1.0,-1.0,2.5,-1.0,15.0","-1,3,115,-1,604","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","0.00,0.08,-1.00,0.13,0.00","18,285,-99,1664,2399","0.00,0.00,-1.00,0.00,0.00","1536,2044,51,1032,73741","-1.0,-1.0,0.0,-1.0,1.0","3,3,1,1,3","0,0,0,0,0","-1,-1,-1,-1,-1","0.17,0.08,0.00,0.00,0.24","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","97,107,137,141,98","9,19,26,28,21","20,20,20,20,20","{-84,-85,-85,-256},{-126,-117,-117,-117},{-90,-104,-104,-106}","{5.60,68.30,-20.00,-20.00},{5.60,60.50,-5.90,-4.90},{5.60,16.40,20.00,20.10}","1-ims,5-5;2-cbnet,6-9",0,{158},4
2026-01-30 18:46:44.208,728,2,0,0,31,0,"9,9,9,9,9","9,9,9,9,9","1,-1,2,3,11","2,9,13,4,8","27,-1,9,24,22","22,7,0,14,22","3,0,0,3,124","0,-99,2,2,95","0.00,-99.00,0.40,-99.00,0.00","0.07,0.80,0.93,0.00,0.11","12.0,-99.0,24.0,-99.0,22.0","0.0,-99.0,0.0,-99.0,0.0","-1.0,-1.0,2.0,-1.0,12.5","3,-1,231,116,697","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,3,-1","0.06,-1.00,0.07,0.00,0.01","159,-99,276,-2812,75597","0.00,-1.00,0.00,0.00,0.00","2001,-99,914,330,524059","-1.0,-1.0,0.0,-1.0,1.0","3,3,1,3,3","0,0,0,0,0","-1,-1,-1,-1,-1","0.13,0.00,0.02,0.04,0.19","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","98,-99,140,-99,102","12,-99,29,-99,28","20,20,20,20,20","{-81,-94,-94,-256},{-105,-122,-122,-119},{-88,-101,-101,-94}","{31.20,44.20,-20.00,-20.00},{-20.00,9.00,-6.20,-4.20},{-20.00,40.70,16.40,18.40}","1-ims,5-5;2-cbnet,6-9",0,{158},4
