timestamp,line_number,mn_cc,mn_redrt,mn_rre_count,mn_rach_fail,mn_rlf_num,mn_ota_irat,mn_irat,mn_u_r,mn_d_r,mn_u_m,mn_d_m,mn_d_g,mn_u_g,mn_u_b,mn_d_b,mn_txp_md,mn_mtpl,mn_cqi,mn_mac,mn_pu_m_l,mn_pd_m_l,mn_rlf_cause,mn_retr,mn_pp_s,mn_pp_dis,mn_pp_r,mn_ri,mn_prach_cfg,mn_pre_for,mn_o_fail,mn_ph_dis,mn_ssnr,mn_tsnr,mn_path_loss,mn_target_pwr,mn_bandwidth,mn_rsrp_4,mn_snr_4,qos,rf_sul_state,rf_sul_band,mn_ver
2026-01-30 14:25:45.951,523,1,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","17,15,19,3,-1","4,3,-1,6,3","21,23,19,16,-1","16,0,-1,9,0","0,0,-99,1,0","6,1,10,2,-99","0.35,0.54,0.42,0.10,0.50","0.00,0.00,-99.00,0.14,0.00","23.0,-99.0,17.0,20.0,21.0","0.0,-99.0,0.0,0.0,0.0","-1.0,-1.0,-1.0,5.0,-1.0","0,0,0,16,-1","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","-1.00,0.03,0.03,0.03,0.03","-99,0,128,155,18","-1.00,0.00,0.00,0.00,0.00","885524,664245,664671,222627,960","-1.0,-1.0,-1.0,1.0,-1.0","3,3,3,3,3","0,0,0,0,0","-1,-1,-1,-1,-1","0.20,0.00,-1.00,0.03,0.00","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","114,-99,106,120,120","27,-99,17,22,21","20,20,20,20,20","{-94,-108,-108,-256},{-89,-96,-96,-256},{-79,-98,-98,-256}","{5.60,65.70,-20.00,-20.00},{5.60,67.70,-20.00,-20.00},{31.20,69.00,-20.00,-20.00}","1-ims,5-5;2-cbnet,6-9",0,{122},4
2026-01-30 14:25:46.972,533,1,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","19,19,18,2,1","3,2,2,7,2","24,22,23,18,21","10,28,26,10,23","0,1,0,0,1","3,9,3,0,0","-99.00,0.50,0.45,0.67,0.33","0.40,0.33,0.00,0.14,0.00","21.0,12.0,23.0,-99.0,5.0","0.0,0.0,0.0,-99.0,0.0","-1.0,-1.0,-1.0,-1.0,-1.0","0,0,0,0,11","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","0.03,-1.00,0.03,-1.00,0.03","7,-99,860,-99,186","0.00,-1.00,0.00,-1.00,0.00","1107075,1107373,1110735,960,1378","-1.0,-1.0,-1.0,-1.0,-1.0","3,3,3,3,3","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.00,0.00,0.00,0.00","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","110,103,108,-99,104","21,12,25,-99,5","20,20,20,20,20","{-88,-102,-102,-256},{-99,-108,-108,-256},{-75,-256,-256,-256}","{-20.00,16.30,-20.00,-20.00},{31.20,-13.20,-20.00,-20.00},{5.60,-9.30,-20.00,-20.00}","1-ims,5-5;2-cbnet,6-9",0,{122},4
2026-01-30 14:25:48.002,540,1,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","15,19,3,-1,3","3,-1,6,3,1","23,19,16,-1,13","0,-1,9,0,22","0,-99,1,0,0","1,10,2,-99,0","0.54,0.42,0.10,0.50,-99.00","0.00,-99.00,0.14,0.00,0.38","-99.0,17.0,20.0,21.0,8.0","-99.0,0.0,0.0,0.0,0.0","-1.0,-1.0,5.0,-1.0,-1.0","0,0,16,-1,0","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","0.03,0.03,0.03,0.03,-1.00","0,128,155,18,-99","0.00,0.00,0.00,0.00,-1.00","664245,664671,222627,960,2479","-1.0,-1.0,1.0,-1.0,-1.0","3,3,3,3,3","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,-1.00,0.03,0.00,0.06","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","-99,106,120,120,98","-99,17,22,21,8","20,20,20,20,20","{-84,-100,-100,-256},{-95,-104,-104,-256},{-80,-256,-256,-256}","{-20.00,66.30,-20.00,-20.00},{31.20,-13.40,-20.00,-20.00},{5.60,-9.80,-20.00,-20.00}","1-ims,5-5;2-cbnet,6-9",0,{122},4
2026-01-30 14:25:49.036,548,1,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","19,18,2,1,5","2,2,7,2,2","22,23,18,21,10","28,26,10,23,24","1,0,0,1,0","9,3,0,0,0","0.50,0.45,0.67,0.33,0.00","0.33,0.00,0.14,0.00,0.00","12.0,23.0,-99.0,5.0,-99.0","0.0,0.0,-99.0,0.0,-99.0","-1.0,-1.0,-1.0,-1.0,-1.0","0,0,0,11,0","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","-1.00,0.03,-1.00,0.03,0.03","-99,860,-99,186,298","-1.00,0.00,-1.00,0.00,0.00","1107373,1110735,960,1378,2289","-1.0,-1.0,-1.0,-1.0,-1.0","3,3,3,3,3","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.00,0.00,0.00,0.00","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","103,108,-99,104,-99","12,25,-99,5,-99","20,20,20,20,20","{-82,-95,-95,-256},{-98,-101,-101,-256},{-80,-256,-256,-256}","{5.60,40.40,-20.00,-20.00},{31.20,13.60,-20.00,-20.00},{56.80,-8.30,-20.00,-20.00}","1-ims,5-5;2-cbnet,6-9",0,{122},4
2026-01-30 14:25:50.073,555,1,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","19,3,-1,3,9","-1,6,3,1,2","19,16,-1,13,11","-1,9,0,22,27","-99,1,0,0,0","10,2,-99,0,0","0.42,0.10,0.50,-99.00,0.44","-99.00,0.14,0.00,0.38,0.14","17.0,20.0,21.0,8.0,18.0","0.0,0.0,0.0,0.0,0.0","-1.0,5.0,-1.0,-1.0,-1.0","0,16,-1,0,39","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","0.03,0.03,0.03,-1.00,0.03","128,155,18,-99,188","0.00,0.00,0.00,-1.00,0.00","664671,222627,960,2479,3640","-1.0,1.0,-1.0,-1.0,-1.0","3,3,3,3,3","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,0.03,0.00,0.06,0.00","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","106,120,120,98,103","17,22,21,8,18","20,20,20,20,20","{-87,-90,-90,-256},{-79,-98,-98,-256},{-95,-99,-99,-256}","{56.80,40.20,-20.00,-20.00},{31.20,69.00,-20.00,-20.00},{-20.00,-10.60,-20.00,-20.00}","1-ims,5-5;2-cbnet,6-9",0,{122},4
2026-01-30 14:25:51.112,561,1,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","18,2,1,5,7","2,7,2,2,6","23,18,21,10,5","26,10,23,24,20","0,0,1,0,48","3,0,0,0,33","0.45,0.67,0.33,0.00,0.40","0.00,0.14,0.00,0.00,0.05","23.0,-99.0,5.0,-99.0,24.0","0.0,-99.0,0.0,-99.0,0.0","-1.0,-1.0,-1.0,-1.0,-1.0","0,0,11,0,6047","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","0.03,-1.00,0.03,0.03,-1.00","860,-99,186,298,-99","0.00,-1.00,0.00,0.00,-1.00","1110735,960,1378,2289,86859","-1.0,-1.0,-1.0,-1.0,-1.0","3,3,3,3,3","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.00,0.00,0.00,0.22","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","108,-99,104,-99,114","25,-99,5,-99,30","20,20,20,20,20","{-89,-96,-96,-256},{-75,-256,-256,-256},{-97,-104,-104,-101}","{5.60,67.70,-20.00,-20.00},{5.60,-9.30,-20.00,-20.00},{5.60,15.40,13.70,18.70}","1-ims,5-5;2-cbnet,6-9",0,{122},4
2026-01-30 14:25:52.140,568,1,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","3,-1,3,9,5","6,3,1,2,7","16,-1,13,11,5","9,0,22,27,25","1,0,0,0,78","2,-99,0,0,29","0.10,0.50,-99.00,0.44,0.32","0.14,0.00,0.38,0.14,0.24","20.0,21.0,8.0,18.0,24.0","0.0,0.0,0.0,0.0,0.0","5.0,-1.0,-1.0,-1.0,-1.0","16,-1,0,39,18027","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","0.03,0.03,-1.00,0.03,0.24","155,18,-99,188,24973","0.00,0.00,-1.00,0.00,0.00","222627,960,2479,3640,296789","1.0,-1.0,-1.0,-1.0,-1.0","3,3,3,3,3","0,0,0,0,0","-1,-1,-1,-1,-1","0.03,0.00,0.06,0.00,0.06","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","120,120,98,103,113","22,21,8,18,30","20,20,20,20,20","{-99,-108,-108,-256},{-80,-256,-256,-256},{-92,-99,-99,-103}","{31.20,-13.20,-20.00,-20.00},{5.60,-9.80,-20.00,-20.00},{5.60,-8.90,14.50,16.30}","1-ims,5-5;2-cbnet,6-9",0,{122},4
2026-01-30 14:25:53.162,575,1,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","2,1,5,7,3","7,2,2,6,2","18,21,10,5,5","10,23,24,20,26","0,1,0,48,29","0,0,0,33,19","0.67,0.33,0.00,0.40,0.34","0.14,0.00,0.00,0.05,0.20","-99.0,5.0,-99.0,24.0,24.0","-99.0,0.0,-99.0,0.0,0.0","-1.0,-1.0,-1.0,-1.0,-1.0","0,11,0,6047,21327","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","-1.00,0.03,0.03,-1.00,0.18","-99,186,298,-99,34922","-1.00,0.00,0.00,-1.00,0.00","960,1378,2289,86859,399606","-1.0,-1.0,-1.0,-1.0,-1.0","3,3,3,3,3","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.00,0.00,0.22,0.03","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","-99,104,-99,114,111","-99,5,-99,30,26","20,20,20,20,20","{-95,-104,-104,-256},{-80,-256,-256,-256},{-91,-104,-104,-256}","{31.20,-13.40,-20.00,-20.00},{56.80,-8.30,-20.00,-20.00},{5.60,41.90,-20.00,-20.00}","1-ims,5-5;2-cbnet,6-9",0,{122},4
2026-01-30 14:25:54.189,582,0,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","-1,3,9,5,3","3,1,2,7,1","-1,13,11,5,5","0,22,27,25,24","0,0,0,78,14","-99,0,0,29,13","0.50,-99.00,0.44,0.32,0.36","0.00,0.38,0.14,0.24,0.08","21.0,8.0,18.0,24.0,24.0","0.0,0.0,0.0,0.0,0.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,0,39,18027,31998","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","0.03,-1.00,0.03,0.24,0.18","18,-99,188,24973,15205","0.00,-1.00,0.00,0.00,0.00","960,2479,3640,296789,430407","-1.0,-1.0,-1.0,-1.0,-1.0","3,3,3,3,3","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.06,0.00,0.06,0.11","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","120,98,103,113,113","21,8,18,30,29","20,20,20,20,20","{-98,-101,-101,-256},{-95,-99,-99,-256},{-96,-93,-93,-92}","{31.20,13.60,-20.00,-20.00},{-20.00,-10.60,-20.00,-20.00},{5.70,16.40,21.70,25.30}","1-ims,5-5;2-cbnet,6-9",0,{122},4
2026-01-30 14:25:55.212,591,0,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","1,5,7,3,2","2,2,6,2,1","21,10,5,5,3","23,24,20,26,27","1,0,48,29,8","0,0,33,19,7","0.33,0.00,0.40,0.34,0.37","0.00,0.00,0.05,0.20,0.06","5.0,-99.0,24.0,24.0,24.0","0.0,-99.0,0.0,0.0,0.0","-1.0,-1.0,-1.0,-1.0,-1.0","11,0,6047,21327,35054","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","0.03,0.03,-1.00,0.18,-1.00","186,298,-99,34922,-99","0.00,0.00,-1.00,0.00,-1.00","1378,2289,86859,399606,449718","-1.0,-1.0,-1.0,-1.0,-1.0","3,3,3,3,3","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.00,0.22,0.03,0.26","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","104,-99,114,111,115","5,-99,30,26,31","20,20,20,20,20","{-79,-98,-98,-256},{-97,-104,-104,-101},{-86,-93,-93,-256}","{31.20,69.00,-20.00,-20.00},{5.60,15.40,13.70,18.70},{31.20,-8.40,-20.00,-20.00}","1-ims,5-5;2-cbnet,6-9",0,{122},4
