timestamp,line_number,mn_cc,mn_redrt,mn_rre_count,mn_rach_fail,mn_rlf_num,mn_ota_irat,mn_irat,mn_u_r,mn_d_r,mn_u_m,mn_d_m,mn_d_g,mn_u_g,mn_u_b,mn_d_b,mn_txp_md,mn_mtpl,mn_cqi,mn_mac,mn_pu_m_l,mn_pd_m_l,mn_rlf_cause,mn_retr,mn_pp_s,mn_pp_dis,mn_pp_r,mn_ri,mn_prach_cfg,mn_pre_for,mn_o_fail,mn_ph_dis,mn_ssnr,mn_tsnr,mn_path_loss,mn_target_pwr,mn_bandwidth,mn_rsrp_4,mn_snr_4,qos,rf_sul_state,rf_sul_band,mn_ver
2026-01-30 12:35:38.199,752,1,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","-1,-1,-1,2,3","4,4,4,8,14","-1,-1,-1,20,18","3,7,2,3,6","0,0,0,0,1","0,0,0,0,0","0.00,-99.00,0.00,0.20,0.57","0.00,0.00,0.00,0.04,0.00","6.0,7.0,-99.0,17.0,-99.0","0.0,0.0,-99.0,0.0,-99.0","-1.0,-1.0,-1.0,10.0,-1.0","10,0,0,3,22","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","0.01,0.01,-1.00,0.01,-1.00","69,42,-99,103,-99","0.00,0.00,-1.00,0.00,-1.00","24482,24834,33232,17292,1523","-1.0,-1.0,-1.0,0.0,-1.0","6,6,6,6,6","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.00,0.00,0.04,0.66","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","92,99,-99,107,-99","6,7,-99,17,-99","20,20,20,20,20","{-87,-102,-102,-91},{-90,-91,-91,-256},{-95,-97,-97,-90}","{5.60,35.40,-3.60,-3.40},{56.80,36.80,-20.00,-20.00},{31.20,61.60,-1.40,-1.40}","1-ims,5-5;2-cbnet,6-9",0,{158},4
2026-01-30 12:35:39.215,763,1,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","1,1,4,4,4","4,4,5,6,16","23,22,17,9,16","3,8,1,2,4","0,0,0,0,5","-99,-99,0,0,4","0.00,0.00,0.25,-99.00,0.47","0.38,0.00,0.00,0.00,0.00","9.0,-99.0,13.0,-1.0,-4.0","0.0,-99.0,0.0,0.0,0.0","-1.0,-1.0,-1.0,7.0,6.0","-1,-1,0,22,268","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","-1.00,0.01,0.01,0.01,0.01","-99,7,42,202,122","-1.00,0.00,0.00,0.00,0.00","41090,33232,41642,1370,3356","-1.0,-1.0,-1.0,0.0,0.0","6,6,6,6,6","0,0,0,0,0","-1,-1,-1,-1,-1","0.13,0.00,0.00,0.00,0.16","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","100,-99,101,104,101","9,-99,13,382,507","20,20,20,20,20","{-77,-95,-95,-256},{-93,-94,-94,-96},{-88,-93,-93,-256}","{31.20,38.10,-20.00,-20.00},{56.80,-15.80,-9.60,-2.50},{-20.00,5.60,-20.00,-20.00}","1-ims,5-5;2-cbnet,6-9",0,{158},4
2026-01-30 12:35:40.234,770,1,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","1,4,4,4,1","4,5,6,16,9","22,17,9,16,22","8,1,2,4,5","0,0,0,5,0","-99,0,0,4,0","0.00,0.25,-99.00,0.47,-99.00","0.00,0.00,0.00,0.00,0.00","-99.0,13.0,-1.0,-4.0,8.0","-99.0,0.0,0.0,0.0,0.0","-1.0,-1.0,7.0,6.0,-1.0","-1,0,22,268,2","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","0.01,0.01,0.01,0.01,-1.00","7,42,202,122,-99","0.00,0.00,0.00,0.00,-1.00","33232,41642,1370,3356,32839","-1.0,-1.0,0.0,0.0,-1.0","6,6,6,6,6","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.00,0.00,0.16,0.00","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","-99,101,104,101,104","-99,13,382,507,8","20,20,20,20,20","{-86,-90,-90,-256},{-85,-94,-94,-256},{-91,-101,-101,-256}","{31.20,12.80,-20.00,-20.00},{31.20,36.40,-20.00,-20.00},{31.20,-12.90,-20.00,-20.00}","1-ims,5-5;2-cbnet,6-9",0,{158},4
2026-01-30 12:35:41.260,778,1,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","-1,2,3,5,2","4,8,14,16,11","-1,20,18,22,23","2,3,6,5,1","0,0,1,2,0","0,0,0,0,0","0.00,0.20,0.57,0.00,0.00","0.00,0.04,0.00,0.00,0.00","-99.0,17.0,-99.0,5.0,10.0","-99.0,0.0,-99.0,0.0,0.0","-1.0,10.0,-1.0,-1.0,-1.0","0,3,22,9,0","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","-1.00,0.01,-1.00,0.01,0.01","-99,103,-99,4321,179","-1.00,0.00,-1.00,0.00,0.00","33232,17292,1523,25323,27093","-1.0,0.0,-1.0,-1.0,-1.0","6,6,6,6,6","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.04,0.66,0.00,0.00","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","-99,107,-99,106,105","-99,17,-99,100,10","20,20,20,20,20","{-85,-88,-88,-256},{-95,-97,-97,-90},{-84,-96,-96,-256}","{56.80,37.90,-20.00,-20.00},{31.20,61.60,-1.40,-1.40},{-20.00,-12.40,-20.00,-20.00}","1-ims,5-5;2-cbnet,6-9",0,{158},4
2026-01-30 12:35:42.283,786,1,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","4,4,4,1,3","5,6,16,9,10","17,9,16,22,23","1,2,4,5,10","0,0,5,0,6","0,0,4,0,2","0.25,-99.00,0.47,-99.00,0.19","0.00,0.00,0.00,0.00,0.00","13.0,-1.0,-4.0,8.0,-99.0","0.0,0.0,0.0,0.0,-99.0","-1.0,7.0,6.0,-1.0,-1.0","0,22,268,2,115","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","0.01,0.01,0.01,-1.00,0.01","42,202,122,-99,2105","0.00,0.00,0.00,-1.00,0.00","41642,1370,3356,32839,29183","-1.0,0.0,0.0,-1.0,-1.0","6,6,6,6,6","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.00,0.16,0.00,0.21","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","101,104,101,104,-99","13,382,507,8,-99","20,20,20,20,20","{-90,-91,-91,-256},{-88,-93,-93,-256},{-79,-96,-96,-256}","{56.80,36.80,-20.00,-20.00},{-20.00,5.60,-20.00,-20.00},{-20.00,31.20,-20.00,-20.00}","1-ims,5-5;2-cbnet,6-9",0,{158},4
2026-01-30 12:35:43.303,795,1,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","2,3,5,2,-1","8,14,16,11,9","20,18,22,23,-1","3,6,5,1,7","0,1,2,0,1","0,0,0,0,0","0.20,0.57,0.00,0.00,0.33","0.04,0.00,0.00,0.00,0.00","17.0,-99.0,5.0,10.0,8.0","0.0,-99.0,0.0,0.0,0.0","10.0,-1.0,-1.0,-1.0,-1.0","3,22,9,0,0","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","0.01,-1.00,0.01,0.01,-1.00","103,-99,4321,179,-99","0.00,-1.00,0.00,0.00,-1.00","17292,1523,25323,27093,44374","0.0,-1.0,-1.0,-1.0,-1.0","6,6,6,6,6","0,0,0,0,0","-1,-1,-1,-1,-1","0.04,0.66,0.00,0.00,0.00","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","107,-99,106,105,100","17,-99,100,10,8","20,20,20,20,20","{-93,-94,-94,-96},{-89,-93,-93,-256},{-90,-104,-104,-256}","{56.80,-15.80,-9.60,-2.50},{5.60,13.30,-20.00,-20.00},{56.80,-11.30,-20.00,-20.00}","1-ims,5-5;2-cbnet,6-9",0,{158},4
2026-01-30 12:35:44.325,803,1,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","4,4,1,3,2","6,16,9,10,14","9,16,22,23,23","2,4,5,10,7","0,5,0,6,1","0,4,0,2,1","-99.00,0.47,-99.00,0.19,-99.00","0.00,0.00,0.00,0.00,0.06","-1.0,-4.0,8.0,-99.0,13.0","0.0,0.0,0.0,-99.0,0.0","7.0,6.0,-1.0,-1.0,-1.0","22,268,2,115,37","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","0.01,0.01,-1.00,0.01,0.01","202,122,-99,2105,186","0.00,0.00,-1.00,0.00,0.00","1370,3356,32839,29183,45434","0.0,0.0,-1.0,-1.0,-1.0","6,6,6,6,6","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.16,0.00,0.21,0.06","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","104,101,104,-99,103","382,507,8,-99,13","20,20,20,20,20","{-90,-91,-91,-256},{-91,-101,-101,-256},{-97,-93,-93,-256}","{31.20,36.70,-20.00,-20.00},{31.20,-12.90,-20.00,-20.00},{-20.00,40.40,-20.00,-20.00}","1-ims,5-5;2-cbnet,6-9",0,{158},4
2026-01-30 12:35:46.390,814,0,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","4,1,3,2,27","16,9,10,14,15","16,22,23,23,11","4,5,10,7,6","5,0,6,1,20","4,0,2,1,18","0.47,-99.00,0.19,-99.00,0.15","0.00,0.00,0.00,0.06,0.02","-4.0,8.0,-99.0,13.0,22.0","0.0,0.0,-99.0,0.0,0.0","6.0,-1.0,-1.0,-1.0,-1.0","268,2,115,37,1293","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","0.01,-1.00,0.01,0.01,0.03","122,-99,2105,186,51731","0.00,-1.00,0.00,0.00,0.00","3356,32839,29183,45434,369064","0.0,-1.0,-1.0,-1.0,-1.0","6,6,6,6,6","0,0,0,0,0","-1,-1,-1,-1,-1","0.16,0.00,0.21,0.06,0.11","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","101,104,-99,103,118","507,8,-99,13,29","20,20,20,20,20","{-95,-97,-97,-90},{-79,-96,-96,-256},{-93,-112,-112,-109}","{31.20,61.60,-1.40,-1.40},{-20.00,31.20,-20.00,-20.00},{-20.00,12.50,6.90,3.80}","1-ims,5-5;2-cbnet,6-9",0,{158},4
2026-01-30 12:35:47.413,823,0,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","5,2,-1,47,-1","16,11,9,45,6","22,23,-1,10,-1","5,1,7,6,3","2,0,1,135,0","0,0,0,77,0","0.00,0.00,0.33,0.27,0.35","0.00,0.00,0.00,0.00,0.08","5.0,10.0,8.0,22.0,15.0","0.0,0.0,0.0,0.0,0.0","-1.0,-1.0,-1.0,-1.0,-1.0","9,0,0,5072,0","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","0.01,0.01,-1.00,0.02,-1.00","4321,179,-99,30964,-99","0.00,0.00,-1.00,0.00,-1.00","25323,27093,44374,327332,635920","-1.0,-1.0,-1.0,-1.0,-1.0","6,6,6,6,6","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.00,0.00,0.18,0.04","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","106,105,100,112,108","100,10,8,30,15","20,20,20,20,20","{-88,-93,-93,-256},{-90,-104,-104,-256},{-95,-113,-113,-112}","{-20.00,5.60,-20.00,-20.00},{56.80,-11.30,-20.00,-20.00},{56.80,10.90,-4.00,0.70}","1-ims,5-5;2-cbnet,6-9",0,{158},4
2026-01-30 12:35:48.439,830,0,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","1,3,2,27,7","9,10,14,15,34","22,23,23,11,23","5,10,7,6,4","0,6,1,20,19","0,2,1,18,9","-99.00,0.19,-99.00,0.15,0.36","0.00,0.00,0.06,0.02,0.10","8.0,-99.0,13.0,22.0,15.0","0.0,-99.0,0.0,0.0,0.0","-1.0,-1.0,-1.0,-1.0,-1.0","2,115,37,1293,446","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","-1.00,0.01,0.01,0.03,0.03","-99,2105,186,51731,417","-1.00,0.00,0.00,0.00,0.00","32839,29183,45434,369064,388200","-1.0,-1.0,-1.0,-1.0,-1.0","6,6,6,6,6","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.21,0.06,0.11,0.04","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","104,-99,103,118,111","8,-99,13,29,15","20,20,20,20,20","{-89,-93,-93,-256},{-97,-93,-93,-256},{-100,-110,-110,-113}","{5.60,13.30,-20.00,-20.00},{-20.00,40.40,-20.00,-20.00},{31.20,11.30,1.00,4.10}","1-ims,5-5;2-cbnet,6-9",0,{158},4
