timestamp,line_number,mn_cc,mn_redrt,mn_rre_count,mn_rach_fail,mn_rlf_num,mn_ota_irat,mn_irat,mn_u_r,mn_d_r,mn_u_m,mn_d_m,mn_d_g,mn_u_g,mn_u_b,mn_d_b,mn_txp_md,mn_mtpl,mn_cqi,mn_mac,mn_pu_m_l,mn_pd_m_l,mn_rlf_cause,mn_retr,mn_pp_s,mn_pp_dis,mn_pp_r,mn_ri,mn_prach_cfg,mn_pre_for,mn_o_fail,mn_ph_dis,mn_ssnr,mn_tsnr,mn_path_loss,mn_target_pwr,mn_bandwidth,mn_rsrp_4,mn_snr_4,qos,rf_sul_state,rf_sul_band,mn_ver
2025-10-17 20:55:28.196,1089,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","4,-1,-1,3,-1","14,-1,-1,11,7","9,-1,-1,2,-1","1,-1,-1,0,0","1,-99,-99,1,0","0,-99,-99,0,-99","0.07,-99.00,-99.00,0.07,-99.00","0.24,-99.00,-99.00,0.09,0.09","24.3,-99.0,-99.0,26.3,-99.0","26.0,-99.0,-99.0,26.0,-99.0","-99.0,-99.0,-99.0,7.3,7.6","-1,-1,-1,13,-1","1.0,-1.0,-1.0,1.0,-1.0","0.0,-1.0,-1.0,0.0,0.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","-6682,-99,-99,253,0","-1.0,-1.0,-1.0,0.0,0.0","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","13.92,-111.00,-111.00,10.45,12.57","-111.00,-111.00,-111.00,-111.00,-111.00","114,-99,-99,127,-99","24,-99,-99,36,-99","100,100,100,100,100","{-98,-103,-140,-140},{-108,-112,-125,-109},{-110,-112,-120,-111}","{15.38,12.60,-inf,-inf},{16.13,11.58,-inf,-inf},{11.89,10.04,-inf,-inf}","1-ims,5-5;2-cmnet,6-8",0,{191},4
2025-10-17 20:55:29.221,1097,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","-1,4,-1,-1,-1","-1,16,-1,-1,-1","-1,9,-1,-1,-1","-1,0,-1,-1,-1","-99,2,-99,-99,-99","-99,4,-99,-99,-99","-99.00,0.46,-99.00,-99.00,-99.00","-99.00,0.03,-99.00,-99.00,-99.00","-99.0,25.1,-99.0,-99.0,-99.0","-99.0,25.0,-99.0,-99.0,-99.0","-99.0,7.4,-99.0,-99.0,-99.0","-1,110,-1,-1,-1","-1.0,1.0,-1.0,-1.0,-1.0","-1.0,0.4,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","-99,1166,-99,-99,-99","-1.0,0.1,-1.0,-1.0,-1.0","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-111.00,14.51,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","-99,114,-99,-99,-99","-99,25,-99,-99,-99","100,100,100,100,100","{-100,-122,-114,-104},{-101,-102,-123,-117},{-102,-103,-120,-118}","{13.41,12.92,8.40,12.64},{16.13,11.58,-inf,-inf},{11.89,10.04,-inf,-inf}","1-ims,5-5;2-cmnet,6-8",0,{191},4
2025-10-17 20:55:30.256,1105,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","-1,-1,3,-1,3","-1,-1,11,7,8","-1,-1,2,-1,4","-1,-1,0,0,0","-99,-99,1,0,1","-99,-99,0,-99,1","-99.00,-99.00,0.07,-99.00,0.29","-99.00,-99.00,0.09,0.09,0.07","-99.0,-99.0,26.3,-99.0,26.4","-99.0,-99.0,26.0,-99.0,26.0","-99.0,-99.0,7.3,7.6,6.8","-1,-1,13,-1,54","-1.0,-1.0,1.0,-1.0,1.0","-1.0,-1.0,0.0,0.0,0.5","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,253,0,456","-1.0,-1.0,0.0,0.0,0.2","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-111.00,-111.00,10.45,12.57,10.14","-111.00,-111.00,-111.00,-111.00,-111.00","-99,-99,127,-99,121","-99,-99,36,-99,32","100,100,100,100,100","{-101,-124,-122,-103},{-100,-102,-120,-116},{-100,-102,-117,-111}","{13.41,12.92,8.40,12.64},{12.30,11.49,-0.02,1.51},{12.64,11.82,3.14,6.34}","1-ims,5-5;2-cmnet,6-8",0,{191},4
2025-10-17 20:55:31.301,1115,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","4,-1,-1,-1,-1","16,-1,-1,-1,-1","9,-1,-1,-1,-1","0,-1,-1,-1,-1","2,-99,-99,-99,-99","4,-99,-99,-99,-99","0.46,-99.00,-99.00,-99.00,-99.00","0.03,-99.00,-99.00,-99.00,-99.00","25.1,-99.0,-99.0,-99.0,-99.0","25.0,-99.0,-99.0,-99.0,-99.0","7.4,-99.0,-99.0,-99.0,-99.0","110,-1,-1,-1,-1","1.0,-1.0,-1.0,-1.0,-1.0","0.4,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","1166,-99,-99,-99,-99","0.1,-1.0,-1.0,-1.0,-1.0","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","14.51,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","114,-99,-99,-99,-99","25,-99,-99,-99,-99","100,100,100,100,100","{-98,-105,-116,-111},{-101,-103,-121,-116},{-113,-108,-120,-117}","{13.41,12.92,8.40,12.64},{12.30,11.49,-0.02,1.51},{12.64,11.82,3.14,6.34}","1-ims,5-5;2-cmnet,6-8",0,{191},4
2025-10-17 20:55:32.327,1122,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","-1,3,-1,3,3","-1,11,7,8,11","-1,2,-1,4,3","-1,0,0,0,0","-99,1,0,1,0","-99,0,-99,1,0","-99.00,0.07,-99.00,0.29,0.13","-99.00,0.09,0.09,0.07,0.05","-99.0,26.3,-99.0,26.4,26.4","-99.0,26.0,-99.0,26.0,26.0","-99.0,7.3,7.6,6.8,6.3","-1,13,-1,54,44","-1.0,1.0,-1.0,1.0,1.0","-1.0,0.0,0.0,0.5,0.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","-99,253,0,456,175","-1.0,0.0,0.0,0.2,0.5","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-111.00,10.45,12.57,10.14,11.35","-111.00,-111.00,-111.00,-111.00,-111.00","-99,127,-99,121,118","-99,36,-99,32,29","100,100,100,100,100","{-108,-108,-125,-107},{-110,-112,-120,-111},{-99,-100,-113,-116}","{16.13,11.58,-inf,-inf},{11.89,10.04,-inf,-inf},{8.25,10.35,-4.79,-0.24}","1-ims,5-5;2-cmnet,6-8",0,{191},4
2025-10-17 20:55:33.363,1129,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","-1,-1,-1,-1,-1","-1,-1,-1,-1,-1","-1,-1,-1,-1,-1","-1,-1,-1,-1,-1","-99,-99,-99,-99,-99","-99,-99,-99,-99,-99","-99.00,-99.00,-99.00,-99.00,-99.00","-99.00,-99.00,-99.00,-99.00,-99.00","-99.0,-99.0,-99.0,-99.0,-99.0","-99.0,-99.0,-99.0,-99.0,-99.0","-99.0,-99.0,-99.0,-99.0,-99.0","-1,-1,-1,-1,-1","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.0,-1.0,-1.0,-1.0,-1.0","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","-99,-99,-99,-99,-99","-99,-99,-99,-99,-99","100,100,100,100,100","{-108,-112,-125,-109},{-102,-103,-120,-118},{-99,-100,-115,-111}","{16.13,11.58,-inf,-inf},{11.89,10.04,-inf,-inf},{8.25,10.35,-4.79,-0.24}","1-ims,5-5;2-cmnet,6-8",0,{191},4
2025-10-17 20:55:34.398,1137,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","3,-1,3,3,3","11,7,8,11,14","2,-1,4,3,3","0,0,0,0,0","1,0,1,0,1","0,-99,1,0,0","0.07,-99.00,0.29,0.13,0.08","0.09,0.09,0.07,0.05,0.00","26.3,-99.0,26.4,26.4,26.4","26.0,-99.0,26.0,26.0,26.0","7.3,7.6,6.8,6.3,8.0","13,-1,54,44,64","1.0,-1.0,1.0,1.0,1.0","0.0,0.0,0.5,0.0,0.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","253,0,456,175,437","0.0,0.0,0.2,0.5,0.3","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","10.45,12.57,10.14,11.35,15.90","-111.00,-111.00,-111.00,-111.00,-111.00","127,-99,121,118,119","36,-99,32,29,30","100,100,100,100,100","{-101,-102,-123,-117},{-100,-102,-117,-111},{-99,-101,-112,-116}","{16.13,11.58,-inf,-inf},{12.64,11.82,3.14,6.34},{9.68,7.94,-1.23,-1.61}","1-ims,5-5;2-cmnet,6-8",0,{191},4
2025-10-17 20:55:35.430,1144,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","-1,-1,-1,-1,-1","-1,-1,-1,-1,-1","-1,-1,-1,-1,-1","-1,-1,-1,-1,-1","-99,-99,-99,-99,-99","-99,-99,-99,-99,-99","-99.00,-99.00,-99.00,-99.00,-99.00","-99.00,-99.00,-99.00,-99.00,-99.00","-99.0,-99.0,-99.0,-99.0,-99.0","-99.0,-99.0,-99.0,-99.0,-99.0","-99.0,-99.0,-99.0,-99.0,-99.0","-1,-1,-1,-1,-1","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.0,-1.0,-1.0,-1.0,-1.0","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","-99,-99,-99,-99,-99","-99,-99,-99,-99,-99","100,100,100,100,100","{-100,-102,-120,-116},{-113,-108,-120,-117},{-99,-104,-117,-126}","{12.30,11.49,-0.02,1.51},{12.64,11.82,3.14,6.34},{9.68,7.94,-1.23,-1.61}","1-ims,5-5;2-cmnet,6-8",0,{191},4
2025-10-17 20:55:36.457,1153,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","-1,3,3,3,5","7,8,11,14,10","-1,4,3,3,4","0,0,0,0,1","0,1,0,1,2","-99,1,0,0,3","-99.00,0.29,0.13,0.08,0.21","0.09,0.07,0.05,0.00,0.05","-99.0,26.4,26.4,26.4,26.4","-99.0,26.0,26.0,26.0,26.0","7.6,6.8,6.3,8.0,8.5","-1,54,44,64,86","-1.0,1.0,1.0,1.0,1.0","0.0,0.5,0.0,0.0,0.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","0,456,175,437,1181","0.0,0.2,0.5,0.3,0.2","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","12.57,10.14,11.35,15.90,15.50","-111.00,-111.00,-111.00,-111.00,-111.00","-99,121,118,119,116","-99,32,29,30,30","100,100,100,100,100","{-101,-103,-121,-116},{-99,-100,-113,-116},{-98,-100,-112,-114}","{12.30,11.49,-0.02,1.51},{8.25,10.35,-4.79,-0.24},{16.50,12.21,6.32,4.32}","1-ims,5-5;2-cmnet,6-8",0,{191},4
2025-10-17 20:55:37.483,1160,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","-1,-1,-1,-1,-1","-1,-1,-1,-1,-1","-1,-1,-1,-1,-1","-1,-1,-1,-1,-1","-99,-99,-99,-99,-99","-99,-99,-99,-99,-99","-99.00,-99.00,-99.00,-99.00,-99.00","-99.00,-99.00,-99.00,-99.00,-99.00","-99.0,-99.0,-99.0,-99.0,-99.0","-99.0,-99.0,-99.0,-99.0,-99.0","-99.0,-99.0,-99.0,-99.0,-99.0","-1,-1,-1,-1,-1","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.0,-1.0,-1.0,-1.0,-1.0","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-111.00,-111.00,-111.00,-111.00,16.46","-111.00,-111.00,-111.00,-111.00,-111.00","-99,-99,-99,-99,-99","-99,-99,-99,-99,-99","100,100,100,100,100","{-110,-112,-120,-111},{-99,-100,-115,-111},{-104,-100,-118,-111}","{11.89,10.04,-inf,-inf},{8.25,10.35,-4.79,-0.24},{16.55,12.29,-inf,-inf}","1-ims,5-5;2-cmnet,6-8",0,{191},4
