timestamp,line_number,mn_cc,mn_redrt,mn_rre_count,mn_rach_fail,mn_rlf_num,mn_ota_irat,mn_irat,mn_u_r,mn_d_r,mn_u_m,mn_d_m,mn_d_g,mn_u_g,mn_u_b,mn_d_b,mn_txp_md,mn_mtpl,mn_cqi,mn_mac,mn_pu_m_l,mn_pd_m_l,mn_rlf_cause,mn_retr,mn_pp_s,mn_pp_dis,mn_pp_r,mn_ri,mn_prach_cfg,mn_pre_for,mn_o_fail,mn_ph_dis,mn_ssnr,mn_tsnr,mn_path_loss,mn_target_pwr,mn_bandwidth,mn_rsrp_4,mn_snr_4,qos,rf_sul_state,rf_sul_band,mn_ver
2025-11-02 11:15:31.150,716,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","5,-1,5,5,5","3,-1,3,2,4","20,-1,11,16,20","0,-1,0,0,0","0,-99,0,0,0","7,-99,-99,-99,-99","0.00,-99.00,0.00,0.14,0.14","0.00,-99.00,0.00,0.00,0.00","18.5,-99.0,23.8,24.8,22.6","24.0,-99.0,26.0,25.0,24.0","11.1,-99.0,9.8,9.5,10.0","-1,-1,-1,-1,-1","1.0,-1.0,1.0,1.0,1.0","1.0,-1.0,0.1,1.0,0.5","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","0,-99,40,0,0","1.0,-1.0,1.0,1.0,1.0","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","26.17,25.29,24.36,24.65,23.83","-111.00,-111.00,-111.00,-111.00,-111.00","103,-99,108,103,111","18,-99,23,25,22","100,100,100,100,100","{-79,-81,-88,-88},{-92,-88,-90,-90},{-94,-101,-96,-96}","{28.83,25.61,25.25,20.85},{26.42,25.82,24.81,23.93},{17.09,15.90,-inf,-inf}",,0,{191},4
2025-11-02 11:15:32.183,726,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","5,5,5,5,5","2,11,3,3,2","16,6,11,21,16","0,2,0,6,4","0,1,0,1,0","2,0,3,5,7","0.20,0.00,0.00,0.00,0.18","0.00,0.00,0.00,0.00,0.11","17.3,21.7,26.1,20.5,24.7","26.0,26.0,26.0,24.0,25.0","11.0,11.0,8.2,10.9,10.3","-1,17,-1,-1,-1","1.0,1.0,1.0,1.0,1.0","0.0,0.0,0.0,0.9,0.9","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","6,1012,0,1044,0","1.0,1.0,1.0,1.0,1.0","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","28.05,21.23,26.49,24.45,24.29","-111.00,-111.00,-111.00,-111.00,-111.00","101,110,106,104,112","17,21,26,20,25","100,100,100,100,100","{-82,-83,-82,-84},{-87,-89,-85,-86},{-87,-82,-102,-86}","{21.41,23.63,-inf,-inf},{26.12,29.92,-inf,-inf},{24.14,26.95,-inf,-inf}",,0,{191},4
2025-11-02 11:15:33.213,733,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","-1,5,5,5,5","-1,3,2,4,2","-1,11,16,20,20","-1,0,0,0,1","-99,0,0,0,0","-99,-99,-99,-99,6","-99.00,0.00,0.14,0.14,0.13","-99.00,0.00,0.00,0.00,0.00","-99.0,23.8,24.8,22.6,22.5","-99.0,26.0,25.0,24.0,24.0","-99.0,9.8,9.5,10.0,10.4","-1,-1,-1,-1,-1","-1.0,1.0,1.0,1.0,1.0","-1.0,0.1,1.0,0.5,0.8","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","-99,40,0,0,176","-1.0,1.0,1.0,1.0,1.0","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","25.29,24.36,24.65,23.83,23.95","-111.00,-111.00,-111.00,-111.00,-111.00","-99,108,103,111,106","-99,23,25,22,24","100,100,100,100,100","{-82,-86,-81,-85},{-81,-86,-84,-80},{-92,-96,-96,-89}","{24.09,21.31,-inf,-inf},{19.37,21.44,-inf,-inf},{16.55,15.16,-inf,-inf}",,0,{191},4
2025-11-02 11:15:34.267,743,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","5,5,5,5,5","11,3,3,2,4","6,11,21,16,19","2,0,6,4,6","1,0,1,0,0","0,3,5,7,-99","0.00,0.00,0.00,0.18,0.10","0.00,0.00,0.00,0.11,0.13","21.7,26.1,20.5,24.7,23.7","26.0,26.0,24.0,25.0,24.0","11.0,8.2,10.9,10.3,10.2","17,-1,-1,-1,-1","1.0,1.0,1.0,1.0,1.0","0.0,0.0,0.9,0.9,0.7","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","1012,0,1044,0,176","1.0,1.0,1.0,1.0,1.0","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","21.23,26.49,24.45,24.29,21.87","-111.00,-111.00,-111.00,-111.00,-111.00","110,106,104,112,111","21,26,20,25,24","100,100,100,100,100","{-82,-91,-81,-85},{-95,-85,-101,-87},{-93,-98,-93,-96}","{24.54,19.23,-inf,-inf},{17.78,25.80,-inf,-inf},{21.86,18.89,-inf,-inf}",,0,{191},4
2025-11-02 11:15:35.301,750,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","5,5,5,5,5","3,2,4,2,2","11,16,20,20,18","0,0,0,1,2","0,0,0,0,0","-99,-99,-99,6,6","0.00,0.14,0.14,0.13,0.11","0.00,0.00,0.00,0.00,0.00","23.8,24.8,22.6,22.5,24.6","26.0,25.0,24.0,24.0,25.0","9.8,9.5,10.0,10.4,7.9","-1,-1,-1,-1,-1","1.0,1.0,1.0,1.0,1.0","0.1,1.0,0.5,0.8,1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","40,0,0,176,176","1.0,1.0,1.0,1.0,1.0","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","24.36,24.65,23.83,23.95,21.23","-111.00,-111.00,-111.00,-111.00,-111.00","108,103,111,106,112","23,25,22,24,27","100,100,100,100,100","{-93,-99,-102,-94},{-94,-101,-96,-96},{-100,-98,-97,-95}","{20.10,18.04,15.29,16.06},{17.09,15.90,-inf,-inf},{17.59,20.82,-inf,-inf}",,0,{191},4
2025-11-02 11:15:36.329,758,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","5,5,5,5,5","3,3,2,4,2","11,21,16,19,9","0,6,4,6,1","0,1,0,0,0","3,5,7,-99,4","0.00,0.00,0.18,0.10,0.00","0.00,0.00,0.11,0.13,0.00","26.1,20.5,24.7,23.7,26.6","26.0,24.0,25.0,24.0,26.0","8.2,10.9,10.3,10.2,7.8","-1,-1,-1,-1,-1","1.0,1.0,1.0,1.0,1.0","0.0,0.9,0.9,0.7,0.8","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","0,1044,0,176,176","1.0,1.0,1.0,1.0,1.0","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","26.49,24.45,24.29,21.87,20.73","-111.00,-111.00,-111.00,-111.00,-111.00","106,104,112,111,116","26,20,25,24,32","100,100,100,100,100","{-92,-88,-90,-90},{-87,-82,-102,-86},{-97,-101,-97,-92}","{26.42,25.82,24.81,23.93},{24.14,26.95,-inf,-inf},{19.37,15.94,-inf,-inf}",,0,{191},4
2025-11-02 11:15:37.380,785,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","5,5,5,5,23","2,4,2,2,7","16,20,20,18,11","0,0,1,2,8","0,0,0,0,38","-99,-99,6,6,18","0.14,0.14,0.13,0.11,0.00","0.00,0.00,0.00,0.00,0.03","24.8,22.6,22.5,24.6,26.6","25.0,24.0,24.0,25.0,26.0","9.5,10.0,10.4,7.9,8.6","-1,-1,-1,-1,1060","1.0,1.0,1.0,1.0,1.0","1.0,0.5,0.8,1.0,1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","0,0,176,176,4270","1.0,1.0,1.0,1.0,1.0","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","24.65,23.83,23.95,21.23,20.86","-111.00,-111.00,-111.00,-111.00,-111.00","103,111,106,112,115","25,22,24,27,32","100,100,100,100,100","{-87,-89,-85,-86},{-92,-96,-96,-89},{-103,-93,-99,-97}","{26.12,29.92,-inf,-inf},{16.55,15.16,-inf,-inf},{15.87,22.12,20.27,20.96}",,0,{191},4
2025-11-02 11:15:38.421,802,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","5,5,5,5,23","3,2,4,2,9","21,16,19,9,17","6,4,6,1,13","1,0,0,0,311","5,7,-99,4,194","0.00,0.18,0.10,0.00,0.05","0.00,0.11,0.13,0.00,0.11","20.5,24.7,23.7,26.6,25.2","24.0,25.0,24.0,26.0,25.0","10.9,10.3,10.2,7.8,14.5","-1,-1,-1,-1,2988","1.0,1.0,1.0,1.0,1.0","0.9,0.9,0.7,0.8,1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","1044,0,176,176,182078","1.0,1.0,1.0,1.0,1.0","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","24.45,24.29,21.87,20.73,23.03","-111.00,-111.00,-111.00,-111.00,-111.00","104,112,111,116,114","20,25,24,32,28","100,100,100,100,100","{-81,-86,-84,-80},{-93,-98,-93,-96},{-91,-103,-90,-100}","{19.37,21.44,-inf,-inf},{21.86,18.89,-inf,-inf},{20.84,17.13,25.71,16.33}",,0,{191},4
2025-11-02 11:15:39.455,816,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","5,5,5,23,16","4,2,2,7,10","20,20,18,11,17","0,1,2,8,13","0,0,0,38,268","-99,6,6,18,199","0.14,0.13,0.11,0.00,0.12","0.00,0.00,0.00,0.03,0.17","22.6,22.5,24.6,26.6,23.3","24.0,24.0,25.0,26.0,25.0","10.0,10.4,7.9,8.6,12.5","-1,-1,-1,1060,2279","1.0,1.0,1.0,1.0,1.0","0.5,0.8,1.0,1.0,1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","0,176,176,4270,350875","1.0,1.0,1.0,1.0,1.0","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","23.83,23.95,21.23,20.86,25.80","-111.00,-111.00,-111.00,-111.00,-111.00","111,106,112,115,111","22,24,27,32,24","100,100,100,100,100","{-95,-85,-101,-87},{-100,-98,-97,-95},{-88,-94,-97,-93}","{17.78,25.80,-inf,-inf},{17.59,20.82,-inf,-inf},{18.65,21.26,20.19,11.42}",,0,{191},4
2025-11-02 11:15:40.489,851,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","5,5,23,16,11","2,2,7,10,7","20,18,11,17,19","1,2,8,13,4","0,0,38,268,17","6,6,18,199,46","0.13,0.11,0.00,0.12,0.19","0.00,0.00,0.03,0.17,0.00","22.5,24.6,26.6,23.3,22.0","24.0,25.0,26.0,25.0,25.0","10.4,7.9,8.6,12.5,6.6","-1,-1,1060,2279,1071","1.0,1.0,1.0,1.0,1.0","0.8,1.0,1.0,1.0,1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","176,176,4270,350875,13157","1.0,1.0,1.0,1.0,1.0","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","23.95,21.23,20.86,25.80,27.36","-111.00,-111.00,-111.00,-111.00,-111.00","106,112,115,111,107","24,27,32,24,22","100,100,100,100,100","{-87,-82,-102,-86},{-103,-93,-99,-97},{-91,-90,-87,-90}","{24.14,26.95,-inf,-inf},{15.87,22.12,20.27,20.96},{27.57,30.46,-inf,-inf}",,0,{191},4
