curTime_of_UTC8,num_send_packets,avg_send_packetLen,send_dataStream,avg_send_packetInterval,num_recv_packets,avg_recv_packetLen,recv_dataStream,avg_recv_packetInterval,label,mn_u_r_mean,mn_d_r_mean,mn_u_m_mean,mn_d_m_mean,mn_d_g_mean,mn_u_g_mean,mn_u_b_mean,mn_d_b_mean,mn_cqi_mean,mn_mac_mean,mn_bandwidth_mean,rsrp_1_mean,snr_1_mean
2025-10-20 16:28:05,182,754.7967032967033,137373,0.004021583022652,24,2402.1666666666665,57652,0.0268370807170867,0,48.6,70.8,15.2,6.8,170.6,357.6,0.136,0.074,5.140000000000001,11001.2,100.0,-91.0,4.0633333333333335
2025-10-20 16:28:06,241,730.9502074688796,176159,0.0042053396771062,31,3763.7741935483873,116677,0.0317068715249338,0,34.8,44.6,12.4,4.0,85.0,262.2,-19.68,-19.774,-15.560000000000002,8303.8,100.0,-91.33333333333331,6.173333333333333
2025-10-20 16:28:07,272,841.3345588235294,228843,0.0036739154773599,54,2690.259259259259,145274,0.0189143330962569,0,50.2,69.8,14.8,7.8,187.8,349.6,0.128,0.106,5.040000000000001,11382.2,100.0,-92.0,4.739999999999999
2025-10-20 16:28:08,253,828.9920948616601,209735,0.0038842174846664,29,2461.862068965517,71394,0.0333653154044315,0,46.0,52.0,15.4,4.8,119.2,365.4,0.1359999999999999,0.034,5.34,10390.0,100.0,-91.66666666666669,4.24
2025-10-20 16:28:09,197,904.527918781726,178192,0.005123563224289,48,3618.5416666666665,173690,0.0208757470051447,0,50.2,69.8,14.8,7.8,187.8,349.6,0.128,0.106,5.040000000000001,11382.2,100.0,-92.0,4.739999999999999
2025-10-20 16:28:10,158,1092.867088607595,172673,0.006332386898089,34,2955.9117647058824,100501,0.0299456189660465,0,52.8,64.0,15.6,8.2,195.2,387.0,0.154,0.116,4.94,11781.0,100.0,-90.66666666666669,3.0733333333333337
2025-10-20 16:28:11,174,1191.6436781609195,207346,0.0057072118781078,32,3981.09375,127395,0.0316895619034767,0,45.0,49.2,15.8,4.8,115.8,377.2,0.1639999999999999,0.024,4.9,10053.2,100.0,-91.0,6.736666666666667
2025-10-20 16:28:12,158,1203.76582278481,190195,0.0063707285289522,39,2673.333333333333,104260,0.0248193374046912,0,41.6,50.0,12.8,6.6,124.8,289.2,-19.664,-19.704,-15.76,9992.0,100.0,-92.0,5.213333333333334
2025-10-20 16:28:13,159,1068.987421383648,169969,0.0062636729306394,37,4244.621621621622,157051,0.0270239404729894,0,50.0,53.0,15.4,5.8,133.2,423.8,0.178,0.026,4.9,11162.6,100.0,-92.33333333333331,5.6866666666666665
2025-10-20 16:28:14,158,1077.6898734177216,170275,0.0063051649286777,30,2490.5,74715,0.033622137705485,0,44.2,50.6,12.2,6.4,141.0,309.8,-19.664,-19.718,-15.76,9420.6,100.0,-92.66666666666669,3.4333333333333336
2025-10-20 16:28:15,173,1183.4624277456646,204739,0.0057921147759939,39,3382.076923076923,131901,0.0261351817693465,0,53.0,47.4,14.8,6.2,140.0,452.8,0.156,0.026,5.04,10108.2,100.0,-91.33333333333331,4.536666666666666
2025-10-20 16:28:16,252,899.6230158730159,226705,0.0040226550329299,51,4343.137254901961,221500,0.0203214673434986,0,32.8,34.8,8.6,4.6,103.8,251.0,-39.496,-39.544,-36.48,6272.0,100.0,-90.66666666666669,6.710000000000001
2025-10-20 16:28:17,173,860.1560693641618,148807,0.005689536905013,27,1447.7037037037037,39088,0.0346301484991002,0,57.8,52.8,14.2,7.4,166.0,461.8,0.124,0.042,5.159999999999999,10609.6,100.0,-93.33333333333331,6.57
2025-10-20 16:28:18,187,944.048128342246,176537,0.0054340005558442,27,4062.814814814815,109696,0.0375104833532262,0,31.8,32.8,9.0,4.2,100.6,261.8,-39.496,-39.572,-36.440000000000005,5872.0,100.0,-92.33333333333331,5.773333333333333
2025-10-20 16:28:19,194,1078.0309278350514,209138,0.005082520013003,30,3918.0666666666666,117542,0.0334624687830607,0,57.2,55.2,14.4,8.4,179.2,459.6,0.134,0.044,4.98,10258.0,100.0,-92.0,4.593333333333334
2025-10-20 16:28:20,243,822.4279835390946,199850,0.0041709387743914,25,5109.48,127737,0.0397638797760009,0,20.2,20.0,5.4,2.6,33.2,134.0,-59.342000000000006,-59.38399999999999,-57.46,3672.8,100.0,-90.66666666666669,5.859999999999999
2025-10-20 16:28:21,219,725.1689497716895,158812,0.0045649863813565,30,4022.6666666666665,120680,0.0335988283157348,0,58.2,57.2,13.8,8.4,198.4,453.4,0.116,0.06,4.98,10685.8,100.0,-91.33333333333331,7.239999999999999
2025-10-20 16:28:22,254,733.0354330708661,186191,0.0039389799899003,35,4868.342857142857,170392,0.0291997160230364,0,32.8,29.2,8.0,3.8,92.2,229.4,-39.52,-39.58200000000001,-36.66,5258.0,100.0,-90.33333333333331,7.886666666666666
2025-10-20 16:28:23,253,773.3715415019763,195663,0.0039517078475047,27,2076.259259259259,56059,0.0355563693576388,0,55.4,54.2,14.0,7.6,183.2,406.6,0.086,0.0579999999999999,4.96,9540.8,100.0,-92.0,5.1866666666666665
2025-10-20 16:28:24,264,797.7121212121212,210596,0.0037529658187519,40,3731.6,149264,0.0251484274864196,0,35.0,25.6,7.8,3.2,83.2,223.6,-39.536,-39.588,-36.74,5594.6,100.0,-91.0,6.103333333333334
2025-10-20 16:28:25,158,1122.1012658227849,177292,0.0062860884243928,27,4296.148148148148,115996,0.0367885872169777,0,56.8,52.4,14.0,7.4,189.0,394.2,0.0799999999999999,0.0679999999999999,4.82,9769.0,100.0,-89.66666666666667,6.156666666666666
2025-10-20 16:28:26,160,1072.35,171576,0.0062674060463905,25,3489.24,87231,0.0397027206420898,0,57.4,48.2,13.8,6.8,186.8,398.0,0.0799999999999999,0.06,4.720000000000001,9686.4,100.0,-90.0,5.75
2025-10-20 16:28:27,173,1174.6589595375722,203216,0.0057797859169844,37,3485.162162162162,128951,0.0269794077486605,0,37.8,27.4,7.4,3.2,83.4,227.4,-39.532,-39.586,-36.68,5631.4,100.0,-91.0,5.656666666666666
2025-10-20 16:28:28,158,1219.3987341772151,192665,0.0063210197641879,34,3609.0,122706,0.0300777028588687,0,58.6,48.6,13.8,6.8,197.6,420.6,0.09,0.056,4.8,9891.0,100.0,-91.66666666666669,4.133333333333334
