curTime_of_UTC8,num_send_packets,avg_send_packetLen,send_dataStream,avg_send_packetInterval,num_recv_packets,avg_recv_packetLen,recv_dataStream,avg_recv_packetInterval,label,mn_u_r_mean,mn_d_r_mean,mn_u_m_mean,mn_d_m_mean,mn_d_g_mean,mn_u_g_mean,mn_u_b_mean,mn_d_b_mean,mn_cqi_mean,mn_mac_mean,mn_bandwidth_mean,rsrp_1_mean,snr_1_mean
2025-10-26 20:33:25,93,165.65591397849462,15406,0.0106756020617741,146,1148.4520547945206,167674,0.0067777813297428,0,4.0,40.2,24.0,6.6,253.8,26.6,0.1359999999999999,0.03,11.080000000000002,332.0,100.0,-88.33333333333333,2.3466666666666662
2025-10-26 20:33:26,81,159.85185185185185,12948,0.0123005325411572,139,1239.589928057554,172303,0.0070923232346129,0,7.4,42.2,22.4,6.0,223.4,42.8,0.172,0.042,10.919999999999998,526.2,100.0,-83.33333333333333,9.409999999999998
2025-10-26 20:33:27,79,165.74683544303798,13094,0.012769795671294,141,1176.0,165816,0.0072328367977277,0,4.0,44.0,24.2,6.2,255.2,31.2,0.176,0.03,10.68,288.0,100.0,-78.66666666666667,16.37
2025-10-26 20:33:28,83,176.03614457831324,14611,0.0119657487754362,179,948.3240223463688,169750,0.0054953018380276,0,7.4,43.4,21.6,5.8,233.6,48.0,0.162,0.042,10.86,563.8,100.0,-81.0,16.633333333333336
2025-10-26 20:33:29,87,162.9655172413793,14178,0.0114983333938423,206,816.9466019417475,168291,0.0047886846134963,0,4.0,43.4,23.8,5.6,235.0,31.8,0.164,0.03,10.38,257.6,100.0,-80.0,9.083333333333334
2025-10-26 20:33:30,77,187.66233766233765,14450,0.0129630751424021,197,863.1522842639594,170041,0.0051779795419141,0,7.2,42.8,22.6,5.4,231.4,49.4,0.162,0.046,10.7,515.2,100.0,-77.66666666666667,15.803333333333333
2025-10-26 20:33:31,90,163.15555555555557,14684,0.0111186133490668,215,810.9813953488372,174361,0.0046578972838645,0,4.0,42.6,23.4,5.0,239.4,32.6,0.164,0.03,10.18,242.8,100.0,-73.0,21.34
2025-10-26 20:33:32,98,175.71428571428572,17220,0.0102109690101779,209,775.5311004784689,162086,0.0047785414463024,0,7.2,42.0,22.2,5.0,230.8,50.2,0.122,0.0419999999999999,10.48,522.8,100.0,-70.66666666666667,20.383333333333333
2025-10-26 20:33:33,83,158.72289156626505,13174,0.012033422309232,161,708.9378881987577,114139,0.0061976391336192,0,4.0,40.4,23.4,4.4,235.2,35.4,0.152,0.022,10.06,209.8,100.0,-72.66666666666667,21.596666666666668
2025-10-26 20:33:34,87,178.89655172413794,15564,0.0115655729140358,158,618.3354430379746,97697,0.0064579625672931,0,7.2,39.4,22.2,4.6,209.4,50.2,0.1099999999999999,0.032,10.76,517.8,100.0,-77.0,14.606666666666667
2025-10-26 20:33:35,73,173.23287671232876,12646,0.0136291229561583,150,717.1066666666667,107566,0.0065580590565999,0,4.0,34.0,23.0,3.8,220.4,33.2,0.074,0.002,10.58,190.2,100.0,-75.0,22.766666666666666
2025-10-26 20:33:36,80,180.35,14428,0.0124849140644073,150,713.6066666666667,107041,0.0065989271799723,0,4.0,32.4,22.4,4.0,192.0,27.6,0.024,0.006,10.72,343.4,100.0,-75.0,24.5
2025-10-26 20:33:37,81,174.59259259259258,14142,0.0123515040786178,186,797.3655913978495,148310,0.0054134245841733,0,4.0,29.2,23.0,3.6,205.2,30.2,0.066,0.0,10.48,160.2,100.0,-73.0,27.77666666666667
2025-10-26 20:33:38,86,181.2558139534884,15588,0.0116743154303972,217,833.8755760368664,180951,0.0046967921718474,0,4.0,30.8,23.4,3.8,189.2,27.4,0.074,0.006,10.3,355.4,100.0,-76.66666666666667,28.34
2025-10-26 20:33:39,76,159.68421052631578,12136,0.0131280139872902,199,876.4572864321608,174415,0.0049608748162811,0,4.0,29.0,23.8,3.8,205.0,32.4,0.118,0.0,10.56,139.4,100.0,-77.66666666666667,27.67
2025-10-26 20:33:40,86,172.67441860465115,14850,0.0116384750188783,200,814.34,162868,0.0049723351001739,0,4.0,30.6,24.6,3.6,189.6,29.6,0.1339999999999999,0.002,10.02,352.8,100.0,-77.0,27.78
2025-10-26 20:33:41,81,170.39506172839506,13802,0.0124339380382019,209,844.3301435406698,176465,0.0048580283753609,0,4.0,29.0,23.8,3.8,205.0,32.4,0.118,0.0,10.56,139.4,100.0,-77.66666666666667,27.67
2025-10-26 20:33:42,83,179.15662650602408,14870,0.0119614342609083,196,845.954081632653,165807,0.0051027706691196,0,4.0,31.8,23.4,3.6,185.0,28.2,0.1519999999999999,0.002,9.6,318.8,100.0,-80.33333333333333,25.12
2025-10-26 20:33:43,83,169.13253012048193,14038,0.0120155667684164,204,821.5441176470588,167595,0.0047575048371857,0,4.2,32.2,22.2,3.8,210.0,35.8,0.186,0.0,9.74,146.6,100.0,-87.0,26.14
2025-10-26 20:33:44,89,170.561797752809,15180,0.0112833923168396,214,817.0327102803739,174845,0.0048030514583409,0,4.2,34.0,20.6,3.6,208.4,30.8,0.142,0.004,9.3,306.2,100.0,-85.33333333333333,25.096666666666664
2025-10-26 20:33:45,79,170.60759493670886,13478,0.0126044569136221,210,846.0142857142857,177663,0.0046906482605707,0,4.2,34.4,20.6,3.8,221.6,42.8,0.182,0.002,9.56,133.2,100.0,-91.0,24.25333333333333
2025-10-26 20:33:46,87,175.95402298850576,15308,0.0115943914172293,201,813.9402985074627,163602,0.0050745461117568,0,4.2,34.6,19.8,3.8,221.8,40.4,0.1579999999999999,0.006,9.06,300.2,100.0,-86.33333333333333,25.383333333333336
2025-10-26 20:33:47,81,169.55555555555554,13734,0.0124155680338541,198,857.959595959596,169876,0.0050386214497113,0,4.2,35.6,19.0,4.0,230.6,47.2,0.14,0.004,9.56,99.0,100.0,-89.33333333333333,23.47666666666667
2025-10-26 20:33:48,87,155.32183908045977,13513,0.0111262058389597,207,799.4299516908212,165482,0.0048139901552799,0,4.2,35.2,18.8,4.0,225.6,45.6,0.112,0.006,9.260000000000002,236.8,100.0,-94.33333333333331,25.13
2025-10-26 20:33:49,41,155.26829268292684,6366,0.0251328072896817,199,888.0854271356784,176729,0.0050504279496082,0,4.2,34.8,18.8,3.8,229.2,51.4,0.1,0.006,9.16,142.2,100.0,-91.0,24.786666666666665
2025-10-26 20:33:50,28,182.5,5110,0.0337752444403512,184,898.179347826087,165265,0.0053116795809372,0,4.2,35.4,18.6,4.0,224.2,56.2,0.086,0.006,8.92,253.2,100.0,-95.0,25.593333333333334
2025-10-26 20:33:51,35,145.65714285714284,5098,0.0282686029161725,189,884.7777777777778,167223,0.0052680048362287,0,4.2,36.6,18.6,4.2,224.6,51.6,0.042,0.006,9.24,111.2,100.0,-85.33333333333333,26.37333333333333
2025-10-26 20:33:52,87,161.32183908045977,14035,0.012086769630169,179,820.7821229050279,146920,0.0056365188939611,0,4.2,36.6,19.2,4.0,226.0,58.2,0.0699999999999999,0.006,8.98,261.2,100.0,-95.33333333333331,25.113333333333333
