curTime_of_UTC8,num_send_packets,avg_send_packetLen,send_dataStream,avg_send_packetInterval,num_recv_packets,avg_recv_packetLen,recv_dataStream,avg_recv_packetInterval,label,mn_u_r_mean,mn_d_r_mean,mn_u_m_mean,mn_d_m_mean,mn_d_g_mean,mn_u_g_mean,mn_u_b_mean,mn_d_b_mean,mn_cqi_mean,mn_mac_mean,mn_bandwidth_mean,rsrp_1_mean,snr_1_mean
2025-11-10 00:00:01,70,183.3428571428572,12834,0.0143365723746163,125,1065.288,133161,0.0080535049438476,0,7.4,40.8,12.6,14.6,164.4,10.8,0.098,0.062,-1.0,443.2,20.0,-157.66666666666666,5.599999999999999
2025-11-10 00:00:02,87,171.42528735632183,14914,0.0113153211001692,141,893.2978723404256,125955,0.0069593537783791,0,7.4,35.4,11.6,14.0,136.0,10.4,0.092,0.032,-1.0,549.8,20.0,-104.0,14.133333333333333
2025-11-10 00:00:03,84,153.52380952380952,12896,0.0118792255719502,133,961.0977443609024,127826,0.0074858952285651,0,7.8,37.4,11.2,14.6,149.2,11.0,0.0839999999999999,0.05,-1.0,496.0,20.0,-102.0,31.2
2025-11-10 00:00:04,77,140.44155844155844,10814,0.0126488580332173,126,993.5793650793652,125191,0.0079609515174986,0,6.6,33.2,11.6,14.0,133.2,11.2,0.098,0.038,-1.0,1300.4,20.0,-104.0,22.666666666666668
2025-11-10 00:00:05,19,202.8421052631579,3854,0.0505824214533755,108,1154.7407407407406,124712,0.009426008771967,0,7.6,33.4,10.0,14.8,140.2,11.4,0.048,0.054,-1.0,496.4,20.0,-104.66666666666669,5.599999999999999
2025-11-10 00:00:06,31,154.51612903225808,4790,0.0344146451642436,107,1187.7102803738317,127085,0.0091911587759713,0,6.4,30.4,11.2,14.0,125.6,11.2,0.074,0.038,-1.0,1298.2,20.0,-107.66666666666669,48.26666666666667
2025-11-10 00:00:07,81,182.8271604938272,14809,0.0123554335700141,134,957.6865671641792,128330,0.0073598445351444,0,7.4,31.8,10.4,15.0,140.2,10.4,0.0339999999999999,0.062,-1.0,436.0,20.0,-105.0,39.73333333333333
2025-11-10 00:00:08,71,170.16901408450704,12082,0.0141104778773348,123,1006.170731707317,123759,0.0082719674924524,0,7.4,28.8,11.8,14.2,117.0,12.6,0.084,0.04,-1.0,1396.4,20.0,-105.66666666666669,14.133333333333333
2025-11-10 00:00:09,86,179.41860465116278,15430,0.0117959172226661,132,972.3484848484848,128350,0.0075769912112842,0,7.4,30.8,11.2,15.0,142.4,11.8,0.056,0.058,-1.0,450.8,20.0,-106.0,39.73333333333333
2025-11-10 00:00:10,80,154.05,12324,0.0125052630901336,115,1070.2260869565218,123076,0.0087147235870361,0,7.6,27.2,12.4,14.2,123.8,14.6,0.092,0.0279999999999999,-1.0,1408.0,20.0,-107.0,14.133333333333333
2025-11-10 00:00:11,76,156.05263157894737,11860,0.0129556844108983,122,1050.655737704918,128180,0.0079914175096105,0,7.2,29.2,11.6,14.8,129.4,10.0,0.064,0.072,-1.0,255.0,20.0,-105.66666666666669,39.73333333333333
2025-11-10 00:00:12,75,164.61333333333334,12346,0.0133367188771565,124,998.1693548387096,123773,0.0079146373656488,0,7.0,27.8,14.0,14.2,123.8,14.2,0.096,0.0199999999999999,-1.0,1187.8,20.0,-105.0,5.599999999999999
2025-11-10 00:00:13,84,162.35714285714286,13638,0.0118800259771801,131,970.0,127070,0.0078670141351131,0,6.6,30.8,13.2,15.2,138.6,10.6,0.094,0.0799999999999999,-1.0,212.0,20.0,-105.66666666666669,22.666666666666668
2025-11-10 00:00:14,71,173.49295774647888,12318,0.0141146619554976,138,887.4710144927536,122471,0.0073243414146312,0,6.6,27.8,14.2,14.2,122.2,13.8,0.102,0.012,-1.0,401.8,20.0,-106.33333333333331,5.599999999999999
2025-11-10 00:00:15,88,163.10227272727272,14353,0.0113239532167261,120,1090.3666666666666,130844,0.0078190823396046,0,6.2,31.4,14.2,15.2,131.8,11.4,0.112,0.0839999999999999,-1.0,212.4,20.0,-105.66666666666669,48.26666666666667
2025-11-10 00:00:16,78,143.12820512820514,11164,0.0128707304978982,129,1189.6356589147288,153463,0.0082211087840472,0,6.8,26.6,15.4,14.4,123.4,15.2,0.1119999999999999,0.014,-1.0,436.6,20.0,-105.33333333333331,22.666666666666668
2025-11-10 00:00:17,39,181.1025641025641,7063,0.0243648749131422,117,1196.6153846153843,140004,0.0082159490666837,0,5.8,30.4,15.4,15.2,134.6,13.0,0.12,0.054,-1.0,782.2,20.0,-105.0,-2.9333333333333336
2025-11-10 00:00:18,25,148.24,3706,0.0407296752929687,107,1421.411214953271,152091,0.009794897008165,0,5.6,31.8,15.4,16.0,142.8,11.6,0.128,0.076,-1.0,763.4,20.0,-107.0,39.73333333333333
2025-11-10 00:00:19,35,182.45714285714288,6386,0.0293202877044677,122,1205.3524590163934,147053,0.0082523685986878,0,6.0,30.0,15.2,15.4,128.2,11.0,0.104,0.052,-1.0,204.6,20.0,-107.66666666666669,22.666666666666668
2025-11-10 00:00:20,85,143.27058823529413,12178,0.0117989063262939,150,985.5066666666668,147826,0.0065292930603027,0,6.4,32.8,14.4,15.2,150.2,12.2,0.154,0.058,-1.0,882.4,20.0,-107.0,-2.9333333333333336
2025-11-10 00:00:21,38,173.6578947368421,6599,0.0265539696342066,129,1139.860465116279,147042,0.0078608694002609,0,6.4,33.6,12.8,15.0,141.2,9.6,0.118,0.064,-1.0,315.0,20.0,-105.33333333333331,-11.466666666666669
2025-11-10 00:00:22,24,164.5,3948,0.0391228397687276,124,1169.3709677419354,145002,0.0079517326047343,0,6.2,34.6,12.6,14.8,148.4,10.2,0.1639999999999999,0.046,-1.0,980.4,20.0,-107.66666666666669,31.2
2025-11-10 00:00:23,21,198.3333333333333,4165,0.048263947168986,130,1272.953846153846,165484,0.0077826848396888,0,6.4,33.6,12.8,15.0,141.2,9.6,0.118,0.064,-1.0,315.0,20.0,-105.33333333333331,-11.466666666666669
2025-11-10 00:00:24,28,154.85714285714286,4336,0.0372342552457536,108,1195.537037037037,129118,0.0086479076632746,0,6.4,37.2,11.0,14.8,155.0,8.2,0.1079999999999999,0.064,-1.0,308.4,20.0,-109.66666666666669,39.73333333333333
2025-11-10 00:00:25,81,180.9753086419753,14659,0.0123979986449818,118,1050.677966101695,123980,0.0090263132321632,0,6.0,36.0,11.4,14.4,142.6,8.0,0.1599999999999999,0.036,-1.0,1649.6,20.0,-110.66666666666669,22.666666666666668
2025-11-10 00:00:26,73,178.8082191780822,13053,0.013586645256983,135,1200.1555555555556,162021,0.0073692674990053,0,6.0,39.2,9.6,14.4,159.2,7.4,0.13,0.088,-1.0,1122.8,20.0,-156.33333333333334,14.133333333333333
2025-11-10 00:00:27,79,166.0,13114,0.0126781765418716,108,1522.037037037037,164380,0.0092230726171422,0,6.8,39.0,9.6,14.2,146.2,9.2,0.156,0.04,-1.0,1800.2,20.0,-107.66666666666669,31.2
2025-11-10 00:00:28,79,147.21518987341773,11630,0.0126185960407498,127,1131.181102362205,143660,0.0078593163978396,0,6.4,41.8,8.2,13.6,164.4,8.0,0.16,0.0799999999999999,-1.0,1230.4,20.0,-109.33333333333331,31.2
2025-11-10 00:00:29,52,164.75,8567,0.0191911321419935,121,1233.1570247933885,149212,0.008279603374891,0,7.6,38.2,8.4,13.4,136.4,10.0,0.168,0.016,-1.0,2241.6,20.0,-112.66666666666669,22.666666666666668
2025-11-10 00:00:30,62,148.38709677419354,9200,0.0161525818609422,96,1595.3854166666667,153157,0.0103372707962989,0,6.6,41.6,8.0,13.6,162.2,9.0,0.1399999999999999,0.056,-1.0,1324.0,20.0,-157.0,5.599999999999999
2025-11-10 00:00:31,67,156.62686567164178,10494,0.0141575051777398,121,1081.4710743801652,130858,0.0084307587836399,0,7.0,36.6,9.0,13.8,141.4,9.4,0.148,0.036,-1.0,2093.8,20.0,-109.0,31.2
2025-11-10 00:00:32,22,167.27272727272728,3680,0.0448200052434747,100,1204.11,120411,0.0096550011634826,0,7.6,38.0,8.8,14.2,151.6,10.0,0.112,0.046,-1.0,1250.8,20.0,-106.33333333333331,22.666666666666668
2025-11-10 00:00:33,46,172.8695652173913,7952,0.0235462188720703,124,1011.2258064516128,125392,0.0081451285269952,0,8.2,34.4,9.8,14.2,134.8,9.2,0.146,0.064,-1.0,1979.4,20.0,-106.66666666666669,14.133333333333333
2025-11-10 00:00:34,79,144.83544303797467,11442,0.0124285432356822,136,968.5882352941176,131728,0.0074591478880713,0,8.8,35.2,8.4,14.2,137.8,10.6,0.112,0.062,-1.0,1250.8,20.0,-109.66666666666669,48.26666666666667
2025-11-10 00:00:35,77,177.7012987012987,13683,0.0131259986332484,113,1034.9646017699115,116951,0.0088947431176109,0,9.4,33.4,8.6,14.4,154.8,11.2,0.126,0.068,-1.0,1321.2,20.0,-155.66666666666666,22.666666666666668
2025-11-10 00:00:36,70,143.88571428571427,10072,0.0140826599938528,128,1051.0,134528,0.0077067334204912,0,9.6,35.8,8.4,14.4,133.2,11.4,0.08,0.056,-1.0,543.4,20.0,-108.0,31.2
2025-11-10 00:00:37,75,176.68,13251,0.0136335849761962,137,936.978102189781,128366,0.0073258772383641,0,9.0,32.2,9.6,14.0,141.2,9.0,0.1319999999999999,0.06,-1.0,616.6,20.0,-105.66666666666669,-2.9333333333333336
2025-11-10 00:00:38,77,166.3116883116883,12806,0.0127872987227006,133,900.0300751879699,119704,0.007220811413643,0,9.6,32.2,8.6,14.8,123.2,11.8,0.044,0.048,-1.0,506.0,20.0,-107.0,39.73333333333333
2025-11-10 00:00:39,74,163.27027027027026,12082,0.0134854606679967,124,1241.5806451612902,153956,0.0085535087893086,0,9.6,33.4,9.2,14.6,147.6,9.4,0.116,0.084,-1.0,448.6,20.0,-106.33333333333331,31.2
2025-11-10 00:00:40,76,174.1578947368421,13236,0.0131883934924477,128,1153.5234375,147651,0.0076597649604082,0,10.2,31.8,8.6,14.4,116.6,12.2,0.048,0.042,-1.0,513.4,20.0,-106.33333333333331,31.2
2025-11-10 00:00:41,85,182.78823529411764,15537,0.0117928841534782,126,1006.8492063492064,126863,0.0078358404220096,0,10.0,31.8,9.0,14.2,121.0,14.0,0.048,0.05,-1.0,971.0,20.0,-105.0,31.2
2025-11-10 00:00:42,77,176.96103896103895,13626,0.0128658158438546,126,947.5396825396824,119390,0.0079950888951619,0,8.8,32.8,9.8,14.4,144.2,12.0,0.0839999999999999,0.048,-1.0,473.8,20.0,-107.0,22.666666666666668
2025-11-10 00:00:43,80,184.9875,14799,0.0125577747821807,133,1072.781954887218,142680,0.0075480059573524,0,9.0,31.4,11.2,14.6,123.8,15.2,0.054,0.0399999999999999,-1.0,987.2,20.0,-106.33333333333331,31.2
2025-11-10 00:00:44,82,162.0,13284,0.0123704875387796,130,980.5615384615384,127473,0.0078168465540959,0,8.0,32.4,11.6,14.4,131.0,12.0,0.098,0.058,-1.0,467.8,20.0,-108.0,14.133333333333333
2025-11-10 00:00:45,74,184.51351351351352,13654,0.0134835694287274,117,1068.3931623931624,125002,0.0085480946760911,0,8.8,28.8,11.6,14.4,122.4,15.0,0.054,0.0339999999999999,-1.0,869.0,20.0,-106.33333333333331,31.2
2025-11-10 00:00:46,75,163.92,12294,0.0132078806559244,123,980.3333333333334,120581,0.0080440490226435,0,8.0,32.4,11.6,14.4,131.0,12.0,0.098,0.058,-1.0,467.8,20.0,-108.0,14.133333333333333
2025-11-10 00:00:47,82,184.3170731707317,15114,0.012158181609177,132,979.2727272727273,129264,0.0075343702778671,0,8.2,30.4,11.6,15.0,137.6,13.6,0.098,0.078,-1.0,475.2,20.0,-106.0,22.666666666666668
2025-11-10 00:00:48,77,171.19480519480518,13182,0.0129757918320692,124,1096.5806451612902,135976,0.0081716545166507,0,9.0,28.6,11.8,14.2,122.6,15.4,0.0699999999999999,0.046,-1.0,825.8,20.0,-106.0,5.599999999999999
2025-11-10 00:00:49,90,175.3111111111111,15778,0.0112221108542548,134,917.4029850746268,122932,0.0074532156559958,0,7.6,28.8,12.8,14.8,131.4,14.4,0.09,0.058,-1.0,273.8,20.0,-107.33333333333331,14.133333333333333
2025-11-10 00:00:50,71,154.8450704225352,10994,0.0139799856803786,113,1077.6194690265486,121771,0.0087293270414909,0,7.8,28.2,12.6,14.6,133.2,15.6,0.072,0.054,-1.0,751.8,20.0,-108.33333333333331,22.666666666666668
