curTime_of_UTC8,curWindow,num_send_packets,avg_send_packetLen,send_dataStream,avg_send_packetInterval,max_send_packetInterval,min_send_packetInterval,std_send_packetInterval,cv_send_packetInterval,send_Mutation_of_numPackets,num_recv_packets,avg_recv_packetLen,recv_dataStream,avg_recv_packetInterval,max_recv_packetInterval,min_recv_packetInterval,std_recv_packetInterval,cv_recv_packetInterval,recv_Mutation_of_numPackets,label,mn_cc,mn_redrt,mn_rre_count,mn_rach_fail,mn_rlf_num,mn_ota_irat_mean,mn_irat_mean,mn_u_r_mean,mn_d_r_mean,mn_u_m_mean,mn_d_m_mean,mn_d_g_mean,mn_u_g_mean,mn_u_b_mean,mn_d_b_mean,mn_txp_md_mean,mn_mtpl_mean,mn_cqi_mean,mn_mac_mean,mn_pu_m_l_mean,mn_pd_m_l_mean,mn_rlf_cause_mean,mn_retr_mean,mn_pp_s_mean,mn_pp_dis_mean,mn_pp_r_mean,mn_ri_mean,mn_prach_cfg_mean,mn_pre_for_mean,mn_o_fail_mean,mn_ph_dis_mean,mn_ssnr_mean,mn_tsnr_mean,mn_path_loss_mean,mn_target_pwr_mean,mn_bandwidth_mean,rf_sul_state,rf_sul_band,mn_ver,rsrp_1_mean,rsrp_2_mean,rsrp_3_mean,rsrp_4_mean,snr_1_mean,snr_2_mean,snr_3_mean,snr_4_mean
2025-11-02 14:09:17,1762063757.0,96,576.21875,55317,0.0034157286087671,0.0664160251617431,0.0,0.0106009939113752,3.103582024685914,-1.0,74,804.9459459459459,59566,0.004747986793518,0.06256103515625,0.0,0.0093574443002219,1.970823573687425,-1.0,0,1.0,0.0,0.0,0.0,0.0,12.0,12.0,29.6,7.8,18.8,11.4,162.0,323.2,0.0699999999999999,0.074,21.4,25.0,10.24,10154.6,1.0,0.98,-1.0,-1.0,-99.0,-1.0,-415104.0,0.98,17.0,0.0,-1.0,-1.0,25.258000000000003,-111.0,103.4,22.8,60.0,0.0,191.0,4.0,-83.0,-83.0,-87.0,-85.0,25.3,21.17,70.42999999999999,72.44333333333333
2025-11-02 14:09:18,1762063758.0,177,1128.949152542373,199824,0.005768214241933,0.0726709365844726,1.0967254638671877e-05,0.015696124539875,2.721141046698546,0.84375,148,918.5337837837836,135943,0.0068014860153198,0.1035189628601074,0.0,0.0135696965680801,1.995107618763812,1.0,0,1.0,0.0,0.0,0.0,0.0,12.0,12.0,32.2,6.6,20.4,13.6,161.0,318.4,0.084,0.094,20.62,24.4,10.72,8635.4,1.0,1.0,-1.0,-1.0,-99.0,-1.0,148954.8,1.0,17.0,0.0,-1.0,-1.0,26.59,-111.0,101.0,22.2,60.0,0.0,191.0,4.0,-79.0,-81.0,-85.0,-87.0,24.826666666666664,28.813333333333333,99.0,99.0
2025-11-02 14:09:19,1762063759.0,335,762.755223880597,255523,0.0028923376282649,0.0658080577850341,1.0967254638671877e-05,0.0084285932512225,2.914111122040335,0.8926553672316384,138,990.0579710144928,136628,0.0073262608569601,0.0757417678833007,0.0,0.0136390212712504,1.861661977036076,-0.0675675675675675,0,1.0,0.0,0.0,0.0,0.0,12.0,12.0,29.4,7.8,19.4,12.4,158.0,318.0,0.076,0.078,20.84,24.8,10.48,10408.0,1.0,0.98,-1.0,-1.0,-99.0,-1.0,-415126.8,0.98,17.0,0.0,-1.0,-1.0,26.166,-111.0,102.8,22.0,60.0,0.0,191.0,4.0,-82.66666666666667,-85.0,-85.33333333333333,-91.33333333333331,26.076666666666668,25.786666666666665,52.64000000000001,46.86000000000001
2025-11-02 14:09:20,1762063760.0,277,826.9458483754513,229064,0.00372280110521,0.0694859027862548,1.0967254638671877e-05,0.0109728237564631,2.947464408213123,-0.1731343283582089,210,745.2523809523809,156503,0.0047142664591471,0.0796918869018554,0.0,0.0101583981645071,2.154820533064412,0.5217391304347826,0,1.0,0.0,0.0,0.0,0.0,12.0,12.0,32.0,7.2,20.8,13.4,158.4,331.6,0.08,0.1139999999999999,20.32,24.4,11.28,8547.6,1.0,1.0,-1.0,-1.0,-99.0,-1.0,144929.6,1.0,17.0,0.0,-1.0,-1.0,26.986,-111.0,100.4,21.8,60.0,0.0,191.0,4.0,-91.0,-87.66666666666667,-88.0,-94.0,20.69333333333333,20.91333333333333,99.0,99.0
2025-11-02 14:09:21,1762063761.0,370,789.1810810810811,291997,0.002718229551573,0.0628261566162109,1.0967254638671877e-05,0.0077580716388658,2.854089947766252,0.335740072202166,155,877.083870967742,135948,0.0064775605355539,0.0705249309539794,0.0,0.0107862238927286,1.6651675941159223,-0.2619047619047619,0,1.0,0.0,0.0,0.0,0.0,12.0,12.0,31.4,9.6,19.6,12.0,150.2,326.2,0.0779999999999999,0.092,21.2,24.8,10.8,11087.8,1.0,0.98,-1.0,-1.0,-99.0,-1.0,-419178.4,0.98,17.0,0.0,-1.0,-1.0,25.7,-111.0,103.6,22.8,60.0,0.0,191.0,4.0,-87.66666666666667,-86.33333333333333,-88.33333333333333,-90.33333333333331,21.263333333333332,20.746666666666663,99.0,99.0
2025-11-02 14:09:22,1762063762.0,471,641.0254777070064,301923,0.0021219511700283,0.022892951965332,1.0967254638671877e-05,0.0051790654250264,2.4407090503204785,0.2729729729729729,154,956.4675324675324,147296,0.0062886956450227,0.0637350082397461,9.5367431640625e-07,0.0103105238494442,1.639532970180334,-0.0064516129032258,0,1.0,0.0,0.0,0.0,0.0,12.0,12.0,30.0,8.8,21.6,12.6,159.2,329.0,0.088,0.108,19.84,24.2,11.7,7703.8,1.0,1.0,-1.0,-1.0,-99.0,-1.0,145767.8,1.0,17.0,0.0,-1.0,-1.0,26.824,-111.0,100.6,21.0,60.0,0.0,191.0,4.0,-84.66666666666667,-87.66666666666667,-85.0,-89.0,22.46666666666667,23.40333333333333,99.0,99.0
2025-11-02 14:09:23,1762063763.0,439,613.5466970387243,269347,0.002276883853052,0.0232479572296142,1.0013580322265623e-05,0.0055095504362612,2.4197766736655666,-0.0679405520169851,211,777.0995260663507,163968,0.0049191041015335,0.0712330341339111,0.0,0.0108464776768568,2.2049701435420586,0.3701298701298701,0,1.0,0.0,0.0,0.0,0.0,12.0,12.0,32.6,10.2,20.0,11.6,151.4,345.0,0.056,0.092,21.3,24.6,11.1,11253.6,1.0,0.98,-1.0,-1.0,-99.0,-1.0,-416713.8,0.98,17.0,0.0,-1.0,-1.0,25.534,-111.0,103.6,23.0,60.0,0.0,191.0,4.0,-82.66666666666667,-84.66666666666667,-87.33333333333333,-95.66666666666669,24.513333333333332,21.62333333333333,75.60000000000001,70.73
2025-11-02 14:09:24,1762063764.0,313,647.8594249201278,202780,0.0032278882048,0.0640490055084228,1.0967254638671877e-05,0.0080746961550088,2.501541454565024,-0.2870159453302961,223,863.3139013452915,192519,0.0044480856224025,0.1211540699005127,0.0,0.0111190365267844,2.4997352728067783,0.0568720379146919,0,1.0,0.0,0.0,0.0,0.0,12.0,12.0,28.6,9.4,22.4,12.4,155.6,335.4,0.098,0.11,19.22,24.0,12.279999999999998,7073.0,1.0,1.0,-1.0,-1.0,-99.0,-1.0,139730.0,1.0,17.0,0.0,-1.0,-1.0,26.944,-111.0,100.4,20.0,60.0,0.0,191.0,4.0,-86.33333333333333,-91.0,-87.33333333333333,-86.66666666666667,22.47,24.133333333333336,76.04,75.13
2025-11-02 14:09:25,1762063765.0,307,1084.055374592834,332805,0.0031058376697453,0.0751979351043701,1.0967254638671877e-05,0.0117084856535301,3.76983181303556,-0.0191693290734824,214,840.1775700934579,179798,0.0044775465938532,0.0686891078948974,0.0,0.0082249754198372,1.8369379854424053,-0.0403587443946188,0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,30.8,9.8,21.4,11.8,156.6,335.8,0.058,0.078,20.18,24.4,11.62,8276.6,1.0,1.0,-1.0,-1.0,-99.0,-1.0,160478.4,1.0,17.0,0.0,-1.0,-1.0,26.036,-111.0,103.8,21.4,60.0,0.0,191.0,4.0,-92.66666666666669,-84.33333333333333,-85.66666666666667,-92.66666666666669,22.27666666666667,25.956666666666663,99.0,99.0
2025-11-02 14:09:26,1762063766.0,290,953.1862068965518,276424,0.0035715308682671,0.0680210590362548,1.0967254638671877e-05,0.012453377799945,3.4868459098568687,-0.0553745928338762,284,748.580985915493,212597,0.003658415566028,0.0711879730224609,0.0,0.0059926174843378,1.638036296364248,0.3271028037383177,0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,32.6,10.0,22.4,12.6,174.8,396.0,0.1139999999999999,0.108,19.08,24.0,12.260000000000002,8003.8,1.0,1.0,-1.0,-1.0,-99.0,-1.0,152266.2,1.0,17.0,0.0,-1.0,-1.0,27.068,-111.0,101.2,19.8,60.0,0.0,191.0,4.0,-80.0,-84.66666666666667,-87.33333333333333,-83.0,25.066666666666663,23.473333333333333,99.0,99.0
