curTime_of_UTC8,curWindow,num_send_packets,avg_send_packetLen,send_dataStream,avg_send_packetInterval,max_send_packetInterval,min_send_packetInterval,std_send_packetInterval,cv_send_packetInterval,send_Mutation_of_numPackets,num_recv_packets,avg_recv_packetLen,recv_dataStream,avg_recv_packetInterval,max_recv_packetInterval,min_recv_packetInterval,std_recv_packetInterval,cv_recv_packetInterval,recv_Mutation_of_numPackets,label,mn_cc,mn_redrt,mn_rre_count,mn_rach_fail,mn_rlf_num,mn_ota_irat_mean,mn_irat_mean,mn_u_r_mean,mn_d_r_mean,mn_u_m_mean,mn_d_m_mean,mn_d_g_mean,mn_u_g_mean,mn_u_b_mean,mn_d_b_mean,mn_txp_md_mean,mn_mtpl_mean,mn_cqi_mean,mn_mac_mean,mn_pu_m_l_mean,mn_pd_m_l_mean,mn_rlf_cause_mean,mn_retr_mean,mn_pp_s_mean,mn_pp_dis_mean,mn_pp_r_mean,mn_ri_mean,mn_prach_cfg_mean,mn_pre_for_mean,mn_o_fail_mean,mn_ph_dis_mean,mn_ssnr_mean,mn_tsnr_mean,mn_path_loss_mean,mn_target_pwr_mean,mn_bandwidth_mean,rf_sul_state,rf_sul_band,mn_ver,rsrp_1_mean,rsrp_2_mean,rsrp_3_mean,rsrp_4_mean,snr_1_mean,snr_2_mean,snr_3_mean,snr_4_mean
2025-11-04 00:00:01,1762185601.0,15,152.13333333333333,2282,0.0671002705891927,0.2115981578826904,1.5974044799804688e-05,0.0761724075000754,1.1352026874291614,-0.25,94,1798.521276595745,169061,0.0107320445649167,0.1791679859161377,0.0,0.0293915730937717,2.738674156260347,0.1325301204819277,0,2.0,0.0,0.0,0.0,0.0,12.0,12.0,5.2,30.6,13.0,7.0,176.2,25.6,0.094,0.1399999999999999,24.02,24.2,6.0600000000000005,463.8,1.0,1.04,-1.0,-1.0,-99.0,-1.0,-737605.6,0.5599999999999999,17.4,0.0,-1.0,-1.0,7.856,-60.96199999999999,120.6,29.0,72.0,0.0,189.0,4.0,-104.0,-102.0,-123.66666666666669,-118.66666666666669,6.6000000000000005,8.99,31.816666666666663,32.86
2025-11-04 00:00:02,1762185602.0,15,241.9333333333333,3629,0.0665271282196044,0.2617931365966797,2.789497375488281e-05,0.0812024220953126,1.2205911222751915,0.0,69,1370.7246376811595,94580,0.0144656637440557,0.181506872177124,0.0,0.0362696088304145,2.5072896392547928,-0.2659574468085106,0,2.0,0.0,0.0,0.0,0.0,12.0,12.0,5.4,34.4,13.8,6.6,177.2,19.6,0.084,0.114,24.08,23.8,6.159999999999999,543.8,1.0,0.8,-1.0,-1.0,-99.0,-1.0,158477.0,0.78,17.4,0.0,-1.0,-1.0,11.748,-60.010000000000005,118.8,28.8,72.0,0.0,189.0,4.0,-101.0,-106.66666666666669,-118.0,-121.0,9.136666666666668,7.333333333333333,36.696666666666665,36.126666666666665
2025-11-04 00:00:03,1762185603.0,19,149.57894736842104,2842,0.0510840541438052,0.2375299930572509,6.794929504394531e-05,0.0597007732101681,1.1686772753412689,0.2666666666666666,110,1175.2363636363636,129276,0.0090554107319224,0.1225130558013916,0.0,0.0201045866221637,2.2201739067771147,0.5942028985507246,0,1.0,0.0,0.0,0.0,0.0,12.0,12.0,5.0,32.6,12.8,6.6,160.0,20.2,0.072,0.148,23.52,24.0,7.159999999999999,464.2,1.0,1.04,-1.0,-1.0,-99.0,-1.0,-46247.4,0.6599999999999999,17.6,0.0,-1.0,-1.0,11.398,-35.052,119.0,28.4,58.0,0.0,189.0,4.0,-95.33333333333331,-100.66666666666669,-129.0,-129.33333333333334,11.839999999999998,12.613333333333337,67.21333333333332,66.92666666666666
2025-11-04 00:00:04,1762185604.0,20,197.1,3942,0.0514043092727661,0.1777739524841308,2.408027648925781e-05,0.0530622038967489,1.032252055273918,0.0526315789473684,100,1256.98,125698,0.0099799394607543,0.1830108165740966,0.0,0.0284704675495671,2.85276956453752,-0.0909090909090909,0,1.0,0.0,0.0,0.0,0.0,12.0,12.0,5.6,32.6,14.6,6.6,163.6,22.6,0.054,0.142,23.26,23.2,6.74,407.6,1.0,0.8,-1.0,-1.0,-99.0,-1.0,150177.0,0.8800000000000001,17.6,0.0,-1.0,-1.0,13.854,-34.712,118.0,27.2,58.0,0.0,189.0,4.0,-99.0,-99.33333333333331,-130.66666666666666,-129.0,8.549999999999999,10.090000000000002,68.90666666666667,68.95333333333333
2025-11-04 00:00:05,1762185605.0,16,149.25,2388,0.0597249269485473,0.239933967590332,1.2874603271484377e-05,0.0672829290965573,1.1265468629961022,-0.2,83,1364.55421686747,113258,0.0119921816400734,0.2438938617706298,0.0,0.0326719062205132,2.7244339021129966,-0.17,0,1.0,0.0,0.0,0.0,0.0,12.0,12.0,5.0,31.2,13.2,6.6,151.0,24.6,0.068,0.146,22.36,23.4,7.44,498.6,1.0,1.04,-1.0,-1.0,-99.0,-1.0,-56145.0,0.76,17.8,0.0,-1.0,-1.0,12.952000000000002,-10.44,118.8,27.0,44.0,0.0,189.0,4.0,-101.66666666666669,-100.66666666666669,-134.33333333333334,-132.0,15.0,7.986666666666667,63.15,65.46333333333332
2025-11-04 00:00:06,1762185606.0,18,205.61111111111111,3701,0.0548486709594726,0.2411720752716064,1.811981201171875e-05,0.0658254658711354,1.2001287309180833,0.125,109,1299.1284403669724,141605,0.0089223209871064,0.2286219596862793,0.0,0.0295645148979498,3.3135453141254607,0.3132530120481928,0,1.0,0.0,0.0,0.0,0.0,12.0,12.0,4.4,30.0,16.4,7.6,146.6,21.4,0.038,0.152,22.16,22.6,7.3199999999999985,301.0,1.0,0.74,-1.0,-1.0,-99.0,-1.0,134055.4,0.92,17.8,0.0,-1.0,-1.0,15.925999999999998,-10.489999999999998,116.8,24.4,44.0,0.0,189.0,4.0,-101.33333333333331,-103.0,-131.33333333333334,-128.66666666666666,12.663333333333334,11.803333333333333,66.01,68.7
2025-11-04 00:00:07,1762185607.0,22,149.0909090909091,3280,0.0465985861691561,0.189410924911499,2.5033950805664062e-05,0.0543665930757593,1.1667004848259734,0.2222222222222222,101,1382.138613861386,139596,0.0102180986121149,0.1215908527374267,0.0,0.0203717908047275,1.9936968293273312,-0.073394495412844,0,1.0,0.0,0.0,0.0,0.0,12.0,12.0,4.0,28.8,16.4,6.8,145.6,24.2,0.046,0.148,20.78,22.6,7.62,436.2,1.0,1.06,-1.0,-1.0,-99.0,-1.0,-49486.6,0.92,18.0,0.0,-1.0,-1.0,15.2,13.774,116.6,23.0,30.0,0.0,189.0,4.0,-99.33333333333331,-103.33333333333331,-128.33333333333334,-128.33333333333334,12.78,11.443333333333332,67.49333333333334,68.56666666666666
2025-11-04 00:00:08,1762185608.0,20,218.75,4375,0.0478726029396057,0.1137170791625976,7.104873657226562e-05,0.0395426226846398,0.825996922175411,-0.0909090909090909,122,1319.1475409836066,160936,0.0078024590601686,0.0702240467071533,0.0,0.0153434721134245,1.966491845084137,0.2079207920792079,0,1.0,0.0,0.0,0.0,0.0,12.0,12.0,3.6,27.8,19.4,7.4,140.6,24.6,0.03,0.158,20.8,22.0,8.42,282.0,1.0,0.78,-1.0,-1.0,-99.0,-1.0,131013.0,0.86,18.0,0.0,-1.0,-1.0,17.534,13.528,114.6,20.6,30.0,0.0,189.0,4.0,-96.66666666666669,-96.66666666666669,-140.0,-140.0,9.646666666666668,11.25,99.0,99.0
2025-11-04 00:00:09,1762185609.0,16,150.25,2404,0.0645231902599334,0.2767860889434814,2.9087066650390625e-05,0.0808720405302397,1.253379447055306,-0.2,76,1402.092105263158,106559,0.0136067365345202,0.290233850479126,0.0,0.0404128999236147,2.9700655863430194,-0.3770491803278688,0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,3.2,23.6,18.8,7.0,139.2,28.2,0.02,0.142,19.8,22.0,7.88,428.2,1.0,0.98,-1.0,-1.0,-99.0,-1.0,147021.4,1.0,18.0,0.0,-1.0,-1.0,16.19,13.291999999999998,115.2,19.6,30.0,0.0,189.0,4.0,-97.0,-99.0,-140.0,-140.0,14.996666666666664,10.683333333333332,99.0,99.0
2025-11-04 00:00:10,1762185610.0,17,208.76470588235293,3549,0.0617184077992158,0.2461090087890625,7.295608520507812e-05,0.0756632782622364,1.2259434577182615,0.0625,91,1300.978021978022,118389,0.011207538646656,0.2530779838562011,0.0,0.0338543702626017,3.020678431718162,0.1973684210526315,0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,4.8,25.2,19.6,7.8,138.0,23.0,0.034,0.152,20.16,22.0,8.26,272.8,1.0,0.8400000000000001,-1.0,-1.0,-99.0,-1.0,129869.2,0.86,18.0,0.0,-1.0,-1.0,15.428,12.172,115.6,19.8,30.0,0.0,189.0,4.0,-96.0,-97.0,-140.0,-140.0,14.716666666666669,12.373333333333331,99.0,99.0
2025-11-04 00:00:11,1762185611.0,14,149.71428571428572,2096,0.0686286517551967,0.2248930931091308,3.2901763916015625e-05,0.0727360745160869,1.0598499701777868,-0.1764705882352941,76,1262.828947368421,95975,0.012989066149059,0.2009081840515136,0.0,0.0313132845316826,2.4107417863870784,-0.1648351648351648,0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,3.8,22.4,19.2,6.8,124.8,25.4,0.026,0.1299999999999999,18.68,22.0,7.859999999999999,401.4,1.0,0.98,-1.0,-1.0,-99.0,-1.0,136183.6,1.0,18.0,0.0,-1.0,-1.0,14.161999999999995,11.898,116.2,18.2,30.0,0.0,189.0,4.0,-96.33333333333331,-101.33333333333331,-140.0,-140.0,14.686666666666667,12.670000000000002,99.0,99.0
