timestamp,mn_cc,mn_redrt,mn_rre_count,mn_rach_fail,mn_rlf_num,mn_ota_irat,mn_irat,mn_u_r,mn_d_r,mn_u_m,mn_d_m,mn_d_g,mn_u_g,mn_u_b,mn_d_b,mn_txp_md,mn_mtpl,mn_cqi,mn_mac,mn_pu_m_l,mn_pd_m_l,mn_rlf_cause,mn_retr,mn_pp_s,mn_pp_dis,mn_pp_r,mn_ri,mn_prach_cfg,mn_pre_for,mn_o_fail,mn_ph_dis,mn_ssnr,mn_tsnr,mn_path_loss,mn_target_pwr,mn_bandwidth,mn_rsrp_4,mn_snr_4,rf_sul_state,rf_sul_band,mn_ver
2025-11-02 17:30:27.256,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","9,7,9,4,4","15,21,15,16,16","14,4,5,12,12","1,7,1,0,1","3,7,7,4,5","33,13,10,3,13","0.07,0.04,0.03,0.00,0.01","0.03,0.21,0.02,0.00,0.04","24.6,27.0,27.0,22.4,21.0","26.0,27.0,27.0,26.0,26.0","13.4,11.8,12.5,13.6,13.5","7340,54,595,-1,10","1.0,1.0,1.0,1.0,1.0","0.8,0.3,0.7,0.8,0.8","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","1665,950,2916,1856,2000","1.0,1.0,1.0,1.0,1.0","210,210,210,210,210","13,13,13,13,13","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","17.93,16.42,16.56,23.13,26.94","19.72,14.94,19.11,24.29,26.59","101,106,105,99,97","25,30,29,22,21","100,100,100,100,100","{-88,-92,-95,-93},{-88,-84,-90,-93},{-78,-76,-91,-85}","{14.55,19.53,10.07,14.59},{10.30,13.51,17.50,19.50},{27.20,27.16,28.43,28.68}",0,{191},4
2025-11-02 17:30:28.382,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","4,6,4,4,4","20,26,16,16,15","16,5,8,17,24","8,13,0,1,1","10,7,5,8,6","19,17,2,9,4","0.23,0.00,0.00,0.00,0.13","0.22,0.44,0.00,0.00,0.00","25.8,26.9,26.2,19.4,20.9","26.0,27.0,26.0,26.0,24.0","12.5,11.5,13.0,13.6,14.9","535,322,56,374,-1","1.0,1.0,1.0,1.0,1.0","0.8,0.5,0.9,0.9,0.8","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","2198,1228,1661,2894,2309","1.0,1.0,1.0,1.0,1.0","210,210,210,210,210","13,13,13,13,13","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","16.99,15.41,17.84,26.65,27.53","20.22,18.14,21.24,27.43,27.54","103,105,105,95,97","26,28,27,19,20","100,100,100,100,100","{-85,-92,-95,-91},{-79,-85,-88,-86},{-80,-84,-80,-78}","{18.26,19.07,9.35,16.63},{18.40,20.21,26.33,23.69},{25.11,24.18,25.90,26.51}",0,{191},4
2025-11-02 17:30:29.519,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","6,4,4,4,4","26,16,16,15,15","5,8,17,24,20","13,0,1,1,2","7,5,8,6,7","17,2,9,4,40","0.00,0.00,0.00,0.13,0.23","0.44,0.00,0.00,0.00,0.00","26.9,26.2,19.4,20.9,26.4","27.0,26.0,26.0,24.0,26.0","11.5,13.0,13.6,14.9,10.9","322,56,374,-1,-1","1.0,1.0,1.0,1.0,1.0","0.5,0.9,0.9,0.8,0.8","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","1228,1661,2894,2309,3140","1.0,1.0,1.0,1.0,1.0","210,210,210,210,210","13,13,13,13,13","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","15.41,17.84,26.65,27.53,19.13","18.14,21.24,27.43,27.54,17.01","105,105,95,97,108","28,27,19,20,29","100,100,100,100,100","{-85,-96,-92,-99},{-76,-84,-86,-81},{-92,-94,-104,-94}","{16.55,12.53,15.20,10.71},{25.69,25.60,31.89,29.12},{10.07,8.87,4.71,16.01}",0,{191},4
2025-11-02 17:30:30.603,1,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","9,4,4,4,4","15,16,16,16,19","5,12,12,24,16","1,0,1,1,2","7,4,5,6,9","10,3,13,6,20","0.03,0.00,0.01,0.27,0.14","0.02,0.00,0.04,0.00,0.04","27.0,22.4,21.0,21.6,26.1","27.0,26.0,26.0,24.0,26.0","12.5,13.6,13.5,14.1,11.6","595,-1,10,-1,56","1.0,1.0,1.0,1.0,1.0","0.7,0.8,0.8,0.9,0.6","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","2916,1856,2000,1671,-130818739","1.0,1.0,1.0,1.0,1.0","210,210,210,210,210","13,13,13,13,13","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","16.56,23.13,26.94,24.87,21.34","19.11,24.29,26.59,23.65,17.45","105,99,97,98,109","29,22,21,21,30","100,100,100,100,100","{-82,-87,-89,-88},{-78,-76,-91,-85},{-91,-89,-88,-95}","{13.86,15.13,15.90,11.13},{27.20,27.16,28.43,28.68},{14.36,18.04,16.96,17.54}",0,{191},4
2025-11-02 17:30:31.706,1,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","4,4,4,4,4","16,16,15,15,16","8,17,24,20,24","0,1,1,2,1","5,8,6,7,8","2,9,4,40,6","0.00,0.00,0.13,0.23,0.22","0.00,0.00,0.00,0.00,0.00","26.2,19.4,20.9,26.4,24.9","26.0,26.0,24.0,26.0,24.0","13.0,13.6,14.9,10.9,13.0","56,374,-1,-1,142","1.0,1.0,1.0,1.0,1.0","0.9,0.9,0.8,0.8,0.9","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","1661,2894,2309,3140,3178","1.0,1.0,1.0,1.0,1.0","210,210,210,210,210","13,13,13,13,13","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","17.84,26.65,27.53,19.13,21.63","21.24,27.43,27.54,17.01,18.68","105,95,97,108,109","27,19,20,29,28","100,100,100,100,100","{-88,-84,-90,-93},{-80,-84,-80,-78},{-98,-96,-97,-92}","{10.30,13.51,17.50,19.50},{25.11,24.18,25.90,26.51},{16.82,19.39,15.41,17.72}",0,{191},4
2025-11-02 17:30:32.808,1,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","4,4,4,4,4","16,16,16,19,16","12,12,24,16,15","0,1,1,2,3","4,5,6,9,6","3,13,6,20,16","0.00,0.01,0.27,0.14,0.11","0.00,0.04,0.00,0.04,0.03","22.4,21.0,21.6,26.1,26.5","26.0,26.0,24.0,26.0,26.0","13.6,13.5,14.1,11.6,12.9","-1,10,-1,56,102","1.0,1.0,1.0,1.0,1.0","0.8,0.8,0.9,0.6,0.6","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","1856,2000,1671,-130818739,2659","1.0,1.0,1.0,1.0,1.0","210,210,210,210,210","13,13,13,13,13","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","23.13,26.94,24.87,21.34,16.32","24.29,26.59,23.65,17.45,16.83","99,97,98,109,113","22,21,21,30,31","100,100,100,100,100","{-79,-85,-88,-86},{-93,-94,-100,-103},{-97,-91,-91,-100}","{18.40,20.21,26.33,23.69},{11.13,13.55,10.56,8.91},{9.87,16.03,16.33,15.83}",0,{191},4
2025-11-02 17:30:33.889,1,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","4,4,4,4,4","16,15,15,16,15","17,24,20,24,18","1,1,2,1,2","8,6,7,8,13","9,4,40,6,4","0.00,0.13,0.23,0.22,0.00","0.00,0.00,0.00,0.00,0.00","19.4,20.9,26.4,24.9,25.7","26.0,24.0,26.0,24.0,25.0","13.6,14.9,10.9,13.0,13.0","374,-1,-1,142,103","1.0,1.0,1.0,1.0,1.0","0.9,0.8,0.8,0.9,0.9","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","2894,2309,3140,3178,5799","1.0,1.0,1.0,1.0,1.0","210,210,210,210,210","13,13,13,13,13","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","26.65,27.53,19.13,21.63,20.59","27.43,27.54,17.01,18.68,20.69","95,97,108,109,110","19,20,29,28,29","100,100,100,100,100","{-78,-84,-93,-80},{-92,-94,-104,-94},{-84,-93,-92,-95}","{21.12,25.29,20.30,22.09},{10.07,8.87,4.71,16.01},{19.73,16.93,15.75,17.12}",0,{191},4
2025-11-02 17:30:34.958,1,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","4,4,4,4,4","16,16,19,16,16","12,24,16,15,23","1,1,2,3,2","5,6,9,6,12","13,6,20,16,6","0.01,0.27,0.14,0.11,0.16","0.04,0.00,0.04,0.03,0.00","21.0,21.6,26.1,26.5,24.9","26.0,24.0,26.0,26.0,24.0","13.5,14.1,11.6,12.9,13.0","10,-1,56,102,129","1.0,1.0,1.0,1.0,1.0","0.8,0.9,0.6,0.6,0.9","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","2000,1671,-130818739,2659,6060","1.0,1.0,1.0,1.0,1.0","210,210,210,210,210","13,13,13,13,13","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","26.94,24.87,21.34,16.32,18.11","26.59,23.65,17.45,16.83,18.39","97,98,109,113,106","21,21,30,31,26","100,100,100,100,100","{-76,-84,-86,-81},{-91,-89,-88,-95},{-81,-95,-89,-93}","{25.69,25.60,31.89,29.12},{14.36,18.04,16.96,17.54},{11.97,12.68,15.60,15.48}",0,{191},4
2025-11-02 17:30:36.019,1,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","4,4,4,4,4","15,15,16,15,16","24,20,24,18,16","1,2,1,2,6","6,7,8,13,10","4,40,6,4,23","0.13,0.23,0.22,0.00,0.10","0.00,0.00,0.00,0.00,0.14","20.9,26.4,24.9,25.7,24.3","24.0,26.0,24.0,25.0,26.0","14.9,10.9,13.0,13.0,12.9","-1,-1,142,103,-1","1.0,1.0,1.0,1.0,1.0","0.8,0.8,0.9,0.9,0.7","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","2309,3140,3178,5799,4727","1.0,1.0,1.0,1.0,1.0","210,210,210,210,210","13,13,13,13,13","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","27.53,19.13,21.63,20.59,19.20","27.54,17.01,18.68,20.69,21.31","97,108,109,110,104","20,29,28,29,24","100,100,100,100,100","{-78,-76,-91,-85},{-98,-96,-97,-92},{-81,-86,-91,-89}","{27.20,27.16,28.43,28.68},{16.82,19.39,15.41,17.72},{13.63,10.58,18.28,9.87}",0,{191},4
2025-11-02 17:30:37.091,1,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","4,4,4,4,4","16,19,16,16,15","24,16,15,23,20","1,2,3,2,2","6,9,6,12,12","6,20,16,6,9","0.27,0.14,0.11,0.16,0.05","0.00,0.04,0.03,0.00,0.00","21.6,26.1,26.5,24.9,22.1","24.0,26.0,26.0,24.0,25.0","14.1,11.6,12.9,13.0,13.0","-1,56,102,129,-1","1.0,1.0,1.0,1.0,1.0","0.9,0.6,0.6,0.9,0.9","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","1671,-130818739,2659,6060,5520","1.0,1.0,1.0,1.0,1.0","210,210,210,210,210","13,13,13,13,13","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","24.87,21.34,16.32,18.11,22.84","23.65,17.45,16.83,18.39,23.34","98,109,113,106,101","21,30,31,26,22","100,100,100,100,100","{-80,-84,-80,-78},{-97,-91,-91,-100},{-84,-89,-85,-81}","{25.11,24.18,25.90,26.51},{9.87,16.03,16.33,15.83},{15.99,17.92,21.23,25.37}",0,{191},4
