timestamp,mn_cc,mn_redrt,mn_rre_count,mn_rach_fail,mn_rlf_num,mn_ota_irat,mn_irat,mn_u_r,mn_d_r,mn_u_m,mn_d_m,mn_d_g,mn_u_g,mn_u_b,mn_d_b,mn_txp_md,mn_mtpl,mn_cqi,mn_mac,mn_pu_m_l,mn_pd_m_l,mn_rlf_cause,mn_retr,mn_pp_s,mn_pp_dis,mn_pp_r,mn_ri,mn_prach_cfg,mn_pre_for,mn_o_fail,mn_ph_dis,mn_ssnr,mn_tsnr,mn_path_loss,mn_target_pwr,mn_bandwidth,mn_rsrp_4,mn_snr_4,rf_sul_state,rf_sul_band,mn_ver
2025-11-02 18:29:06.833,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","4,4,4,4,4","16,15,15,15,15","13,14,14,15,15","1,0,0,0,0","7,6,3,2,5","8,4,4,8,10","0.00,0.00,0.05,0.05,0.11","0.00,0.00,0.00,0.00,0.00","24.8,24.6,24.6,24.5,24.5","24.0,24.0,24.0,24.0,24.0","10.0,10.0,10.3,10.4,10.0","237,74,-1,276,378","1.0,1.0,1.0,1.0,1.0","0.9,0.8,0.7,0.7,0.9","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","2273,2051,804,1140,2522","1.0,1.0,1.0,1.0,1.0","210,210,210,210,210","13,13,13,13,13","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","18.97,20.21,18.93,20.21,20.79","19.10,19.69,19.94,19.83,18.79","119,117,118,117,116","36,35,35,35,34","60,60,60,60,60","{-99,-109,-108,-107},{-98,-107,-109,-106},{-99,-107,-109,-107}","{19.06,12.85,11.63,15.54},{21.14,12.64,9.87,15.47},{18.85,11.49,9.63,12.34}",0,{191},4
2025-11-02 18:29:07.890,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","4,4,4,8,4","15,16,16,15,16","14,16,14,14,16","1,0,0,1,0","8,2,3,7,4","8,8,8,11,9","0.03,0.17,0.07,0.09,0.18","0.00,0.00,0.00,0.00,0.00","24.5,24.6,24.5,24.8,24.5","24.0,24.0,24.0,24.0,24.0","10.0,10.0,10.1,10.0,10.0","38,10,101,719,404","1.0,1.0,1.0,1.0,1.0","0.9,0.7,0.8,0.8,0.8","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","3546,894,1352,2914,2063","1.0,1.0,1.0,1.0,1.0","210,210,210,210,210","13,13,13,13,13","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","18.73,20.10,20.74,20.02,20.08","19.51,19.79,20.17,18.91,19.15","119,117,117,118,116","36,34,34,36,34","60,60,60,60,60","{-101,-105,-106,-104},{-98,-110,-109,-105},{-98,-105,-108,-105}","{17.57,15.22,9.61,15.94},{20.50,15.07,12.16,16.24},{19.80,13.05,11.22,16.45}",0,{191},4
2025-11-02 18:29:08.944,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","4,4,4,4,4","15,15,15,15,15","14,14,15,15,17","0,0,0,0,0","6,3,2,5,4","4,4,8,10,8","0.00,0.05,0.05,0.11,0.20","0.00,0.00,0.00,0.00,0.00","24.6,24.6,24.5,24.5,24.5","24.0,24.0,24.0,24.0,24.0","10.0,10.3,10.4,10.0,10.0","74,-1,276,378,46","1.0,1.0,1.0,1.0,1.0","0.8,0.7,0.7,0.9,0.9","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","2051,804,1140,2522,2142","1.0,1.0,1.0,1.0,1.0","210,210,210,210,210","13,13,13,13,13","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","20.21,18.93,20.21,20.79,18.32","19.69,19.94,19.83,18.79,18.82","117,118,117,116,118","35,35,35,34,35","60,60,60,60,60","{-100,-104,-105,-103},{-99,-105,-110,-107},{-102,-107,-107,-103}","{19.70,13.19,12.45,17.67},{18.78,15.45,13.19,15.43},{17.00,11.33,10.77,17.99}",0,{191},4
2025-11-02 18:29:10.025,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","4,4,8,4,4","16,16,15,16,16","16,14,14,16,17","0,0,1,0,0","2,3,7,4,4","8,8,11,9,3","0.17,0.07,0.09,0.18,0.28","0.00,0.00,0.00,0.00,0.00","24.6,24.5,24.8,24.5,24.5","24.0,24.0,24.0,24.0,24.0","10.0,10.1,10.0,10.0,10.0","10,101,719,404,38","1.0,1.0,1.0,1.0,1.0","0.7,0.8,0.8,0.8,0.8","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","894,1352,2914,2063,1844","1.0,1.0,1.0,1.0,1.0","210,210,210,210,210","13,13,13,13,13","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","20.10,20.74,20.02,20.08,17.94","19.79,20.17,18.91,19.15,19.30","117,117,118,116,120","34,34,36,34,37","60,60,60,60,60","{-98,-103,-106,-104},{-99,-105,-107,-107},{-99,-104,-101,-104}","{20.08,13.18,12.64,17.96},{18.60,11.31,7.02,11.20},{20.18,10.48,16.35,11.28}",0,{191},4
2025-11-02 18:29:11.101,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","4,4,4,4,4","15,15,15,15,15","14,15,15,17,13","0,0,0,0,0","3,2,5,4,5","4,8,10,8,4","0.05,0.05,0.11,0.20,0.18","0.00,0.00,0.00,0.00,0.00","24.6,24.5,24.5,24.5,25.2","24.0,24.0,24.0,24.0,25.0","10.3,10.4,10.0,10.0,9.5","-1,276,378,46,14","1.0,1.0,1.0,1.0,1.0","0.7,0.7,0.9,0.9,0.8","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","804,1140,2522,2142,2772","1.0,1.0,1.0,1.0,1.0","210,210,210,210,210","13,13,13,13,13","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","18.93,20.21,20.79,18.32,17.20","19.94,19.83,18.79,18.82,16.73","118,117,116,118,123","35,35,34,35,40","60,60,60,60,60","{-99,-103,-108,-109},{-99,-107,-109,-107},{-107,-104,-102,-106}","{17.80,15.46,9.71,11.37},{18.85,11.49,9.63,12.34},{12.31,11.55,13.12,10.37}",0,{191},4
2025-11-02 18:29:12.159,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","4,8,4,4,7","16,15,16,16,16","14,14,16,17,14","0,1,0,0,1","3,7,4,4,11","8,11,9,3,7","0.07,0.09,0.18,0.28,0.20","0.00,0.00,0.00,0.00,0.00","24.5,24.8,24.5,24.5,25.8","24.0,24.0,24.0,24.0,25.0","10.1,10.0,10.0,10.0,9.3","101,719,404,38,400","1.0,1.0,1.0,1.0,1.0","0.8,0.8,0.8,0.8,0.8","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","1352,2914,2063,1844,6898","1.0,1.0,1.0,1.0,1.0","210,210,210,210,210","13,13,13,13,13","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","20.74,20.02,20.08,17.94,16.76","20.17,18.91,19.15,19.30,17.13","117,118,116,120,120","34,36,34,37,38","60,60,60,60,60","{-98,-107,-109,-106},{-98,-105,-108,-105},{-102,-105,-104,-107}","{21.14,12.64,9.87,15.47},{19.80,13.05,11.22,16.45},{15.13,11.28,11.95,9.38}",0,{191},4
2025-11-02 18:29:13.233,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","4,4,4,4,4","15,15,15,15,15","15,15,17,13,14","0,0,0,0,0","2,5,4,5,4","8,10,8,4,4","0.05,0.11,0.20,0.18,0.12","0.00,0.00,0.00,0.00,0.00","24.5,24.5,24.5,25.2,25.5","24.0,24.0,24.0,25.0,25.0","10.4,10.0,10.0,9.5,9.0","276,378,46,14,53","1.0,1.0,1.0,1.0,1.0","0.7,0.9,0.9,0.8,0.8","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","1140,2522,2142,2772,1907","1.0,1.0,1.0,1.0,1.0","210,210,210,210,210","13,13,13,13,13","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","20.21,20.79,18.32,17.20,16.79","19.83,18.79,18.82,16.73,18.01","117,116,118,123,119","35,34,35,40,36","60,60,60,60,60","{-98,-110,-109,-105},{-102,-107,-107,-103},{-103,-108,-109,-110}","{20.50,15.07,12.16,16.24},{17.00,11.33,10.77,17.99},{17.05,10.50,15.22,12.59}",0,{191},4
2025-11-02 18:29:14.296,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","8,4,4,7,10","15,16,16,16,66","14,16,17,14,11","1,0,0,1,6","7,4,4,11,423","11,9,3,7,11","0.09,0.18,0.28,0.20,0.03","0.00,0.00,0.00,0.00,0.07","24.8,24.5,24.5,25.8,26.2","24.0,24.0,24.0,25.0,26.0","10.0,10.0,10.0,9.3,8.7","719,404,38,400,989","1.0,1.0,1.0,1.0,1.0","0.8,0.8,0.8,0.8,0.9","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","2914,2063,1844,6898,364794","1.0,1.0,1.0,1.0,1.0","210,210,210,210,210","13,13,13,13,13","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","20.02,20.08,17.94,16.76,14.47","18.91,19.15,19.30,17.13,14.98","118,116,120,120,121","36,34,37,38,40","60,60,60,60,60","{-99,-105,-110,-107},{-99,-104,-101,-104},{-104,-109,-110,-107}","{18.78,15.45,13.19,15.43},{20.18,10.48,16.35,11.28},{15.15,13.22,8.54,9.01}",0,{191},4
2025-11-02 18:29:15.362,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","4,4,4,4,4","15,15,15,15,15","15,17,13,14,13","0,0,0,0,0","5,4,5,4,6","10,8,4,4,8","0.11,0.20,0.18,0.12,0.09","0.00,0.00,0.00,0.00,0.00","24.5,24.5,25.2,25.5,25.8","24.0,24.0,25.0,25.0,25.0","10.0,10.0,9.5,9.0,9.0","378,46,14,53,359","1.0,1.0,1.0,1.0,1.0","0.9,0.9,0.8,0.8,0.8","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","2522,2142,2772,1907,3292","1.0,1.0,1.0,1.0,1.0","210,210,210,210,210","13,13,13,13,13","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","20.79,18.32,17.20,16.79,13.15","18.79,18.82,16.73,18.01,15.46","116,118,123,119,120","34,35,40,36,37","60,60,60,60,60","{-99,-105,-107,-107},{-107,-104,-102,-106},{-105,-108,-107,-110}","{18.60,11.31,7.02,11.20},{12.31,11.55,13.12,10.37},{10.21,10.63,10.23,9.81}",0,{191},4
2025-11-02 18:29:16.444,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","4,4,7,10,4","16,16,16,66,15","16,17,14,11,12","0,0,1,6,0","4,4,11,423,6","9,3,7,11,2","0.18,0.28,0.20,0.03,0.09","0.00,0.00,0.00,0.07,0.00","24.5,24.5,25.8,26.2,26.1","24.0,24.0,25.0,26.0,26.0","10.0,10.0,9.3,8.7,9.0","404,38,400,989,44","1.0,1.0,1.0,1.0,1.0","0.8,0.8,0.8,0.9,0.8","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","2063,1844,6898,364794,2892","1.0,1.0,1.0,1.0,1.0","210,210,210,210,210","13,13,13,13,13","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","20.08,17.94,16.76,14.47,14.78","19.15,19.30,17.13,14.98,14.68","116,120,120,121,120","34,37,38,40,37","60,60,60,60,60","{-99,-107,-109,-107},{-102,-105,-104,-107},{-102,-111,-107,-111}","{18.85,11.49,9.63,12.34},{15.13,11.28,11.95,9.38},{15.35,12.24,11.17,8.05}",0,{191},4
