timestamp,mn_cc,mn_redrt,mn_rre_count,mn_rach_fail,mn_rlf_num,mn_ota_irat,mn_irat,mn_u_r,mn_d_r,mn_u_m,mn_d_m,mn_d_g,mn_u_g,mn_u_b,mn_d_b,mn_txp_md,mn_mtpl,mn_cqi,mn_mac,mn_pu_m_l,mn_pd_m_l,mn_rlf_cause,mn_retr,mn_pp_s,mn_pp_dis,mn_pp_r,mn_ri,mn_prach_cfg,mn_pre_for,mn_o_fail,mn_ph_dis,mn_ssnr,mn_tsnr,mn_path_loss,mn_target_pwr,mn_bandwidth,mn_rsrp_4,mn_snr_4,rf_sul_state,rf_sul_band,mn_ver
2025-10-17 20:59:30.598,1,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","-1,-1,4,3,-1","-1,-1,13,9,-1","-1,-1,2,0,-1","-1,-1,1,3,-1","-99,-99,6,6,-99","-99,-99,10,7,-99","-99.00,-99.00,0.14,0.13,-99.00","-99.00,-99.00,0.00,0.04,-99.00","-99.0,-99.0,23.9,23.0,-99.0","-99.0,-99.0,24.0,23.0,-99.0","-99.0,-99.0,6.7,7.0,-99.0","-1,-1,171,170,-1","-1.0,-1.0,1.0,1.0,-1.0","-1.0,-1.0,0.1,0.0,-1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-100207,4082,-99","-1.0,-1.0,0.2,0.0,-1.0","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-111.00,-111.00,6.07,8.25,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","-99,-99,129,123,-99","-99,-99,39,32,-99","100,100,100,100,100","{-104,-113,-129,-114},{-109,-117,-122,-109},{-111,-107,-118,-112}","{5.20,0.87,-13.29,-3.33},{2.13,1.92,-3.62,8.06},{11.34,-11.71,2.77,-1.61}",0,"{189,191}",4
2025-10-17 20:59:31.689,1,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","3,4,-1,3,3","33,16,-1,9,19","14,14,-1,0,0","2,1,-1,3,0","179,11,-99,3,4","16,21,-99,4,2","0.11,0.16,-99.00,0.18,0.09","0.11,0.03,-99.00,0.03,0.00","26.5,26.5,-99.0,23.0,23.0","26.0,26.0,-99.0,23.0,23.0","5.6,5.9,-99.0,6.3,6.6","240,266,-1,176,84","1.0,1.0,-1.0,1.0,1.0","0.9,0.9,-1.0,0.0,0.9","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","56689,6002,-99,2020,2889","0.5,0.5,-1.0,0.2,0.5","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","5.95,5.24,-111.00,8.07,11.07","-111.00,-111.00,-111.00,-111.00,-111.00","122,124,-99,122,118","29,30,-99,31,28","100,100,100,100,100","{-106,-111,-125,-113},{-105,-112,-116,-129},{-110,-112,-117,-121}","{5.20,0.87,-13.29,-3.33},{2.13,1.92,-3.62,8.06},{2.14,9.68,2.04,5.75}",0,"{189,191}",4
2025-10-17 20:59:32.787,1,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","-1,4,3,-1,3","-1,13,9,-1,16","-1,2,0,-1,2","-1,1,3,-1,0","-99,6,6,-99,6","-99,10,7,-99,6","-99.00,0.14,0.13,-99.00,0.09","-99.00,0.00,0.04,-99.00,0.00","-99.0,23.9,23.0,-99.0,23.0","-99.0,24.0,23.0,-99.0,23.0","-99.0,6.7,7.0,-99.0,7.5","-1,171,170,-1,110","-1.0,1.0,1.0,-1.0,1.0","-1.0,0.1,0.0,-1.0,0.9","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-100207,4082,-99,2996","-1.0,0.2,0.0,-1.0,0.4","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-111.00,6.07,8.25,-111.00,7.45","-111.00,-111.00,-111.00,-111.00,-111.00","-99,129,123,-99,128","-99,39,32,-99,36","100,100,100,100,100","{-107,-115,-127,-117},{-108,-116,-117,-126},{-111,-114,-117,-120}","{6.63,2.20,-10.06,-5.43},{5.90,2.70,1.95,-7.85},{6.53,6.70,4.86,-3.10}",0,"{189,191}",4
2025-10-17 20:59:33.911,1,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","4,-1,3,3,3","16,-1,9,19,15","14,-1,0,0,2","1,-1,3,0,1","11,-99,3,4,5","21,-99,4,2,7","0.16,-99.00,0.18,0.09,0.15","0.03,-99.00,0.03,0.00,0.00","26.5,-99.0,23.0,23.0,23.0","26.0,-99.0,23.0,23.0,23.0","5.9,-99.0,6.3,6.6,9.0","266,-1,176,84,103","1.0,-1.0,1.0,1.0,1.0","0.9,-1.0,0.0,0.9,0.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","6002,-99,2020,2889,3622","0.5,-1.0,0.2,0.5,0.0","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","5.24,-111.00,8.07,11.07,5.59","-111.00,-111.00,-111.00,-111.00,-111.00","124,-99,122,118,124","30,-99,31,28,32","100,100,100,100,100","{-107,-111,-133,-115},{-101,-116,-115,-125},{-106,-113,-114,-123}","{6.63,2.20,-10.06,-5.43},{11.34,-11.71,2.77,-1.61},{4.25,5.59,4.09,-2.24}",0,"{189,191}",4
2025-10-17 20:59:35.066,1,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","4,3,-1,3,3","13,9,-1,16,8","2,0,-1,2,2","1,3,-1,0,2","6,6,-99,6,6","10,7,-99,6,6","0.14,0.13,-99.00,0.09,0.07","0.00,0.04,-99.00,0.00,0.00","23.9,23.0,-99.0,23.0,23.0","24.0,23.0,-99.0,23.0,23.0","6.7,7.0,-99.0,7.5,9.0","171,170,-1,110,127","1.0,1.0,-1.0,1.0,1.0","0.1,0.0,-1.0,0.9,0.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","-100207,4082,-99,2996,4078","0.2,0.0,-1.0,0.4,0.0","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","6.07,8.25,-111.00,7.45,6.52","-111.00,-111.00,-111.00,-111.00,-111.00","129,123,-99,128,124","39,32,-99,36,31","100,100,100,100,100","{-109,-108,-117,-110},{-111,-107,-118,-112},{-109,-109,-119,-123}","{-4.32,-8.37,-18.06,-12.54},{11.34,-11.71,2.77,-1.61},{2.88,8.07,0.46,-9.93}",0,"{189,191}",4
2025-10-17 20:59:36.335,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","3,-1,3,3,3","9,-1,16,8,12","0,-1,2,2,3","3,-1,0,2,1","6,-99,6,6,4","7,-99,6,6,4","0.13,-99.00,0.09,0.07,0.13","0.04,-99.00,0.00,0.00,0.00","23.0,-99.0,23.0,23.0,23.0","23.0,-99.0,23.0,23.0,23.0","7.0,-99.0,7.5,9.0,9.0","170,-1,110,127,84","1.0,-1.0,1.0,1.0,1.0","0.0,-1.0,0.9,0.0,0.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","4082,-99,2996,4078,2719","0.0,-1.0,0.4,0.0,0.0","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","8.25,-111.00,7.45,6.52,7.03","-111.00,-111.00,-111.00,-111.00,-111.00","123,-99,128,124,125","32,-99,36,31,32","100,100,100,100,100","{-105,-112,-116,-129},{-111,-114,-117,-120},{-111,-111,-132,-123}","{2.13,1.92,-3.62,8.06},{6.53,6.70,4.86,-3.10},{2.12,6.81,-16.88,-5.20}",0,"{189,191}",4
2025-10-17 20:59:37.946,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","3,3,3,3,3","9,19,15,10,8","0,0,2,2,3","3,0,1,3,2","3,4,5,5,1","4,2,7,5,1","0.18,0.09,0.15,0.04,0.17","0.03,0.00,0.00,0.02,0.00","23.0,23.0,23.0,23.0,23.0","23.0,23.0,23.0,23.0,23.0","6.3,6.6,9.0,9.0,9.0","176,84,103,88,70","1.0,1.0,1.0,1.0,1.0","0.0,0.9,0.0,0.0,0.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","2020,2889,3622,4067,617","0.2,0.5,0.0,0.0,0.0","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","8.07,11.07,5.59,7.98,6.05","-111.00,-111.00,-111.00,-111.00,-111.00","122,118,124,126,127","31,28,32,33,34","100,100,100,100,100","{-108,-116,-117,-126},{-106,-113,-114,-123},{-110,-116,-113,-123}","{5.90,2.70,1.95,-7.85},{4.25,5.59,4.09,-2.24},{3.73,5.67,4.52,-6.02}",0,"{189,191}",4
2025-10-17 20:59:39.838,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","3,3,3,3,3","19,15,10,8,14","0,2,2,3,2","0,1,3,2,1","4,5,5,1,5","2,7,5,1,6","0.09,0.15,0.04,0.17,0.09","0.00,0.00,0.02,0.00,0.00","23.0,23.0,23.0,23.0,23.0","23.0,23.0,23.0,23.0,23.0","6.6,9.0,9.0,9.0,8.6","84,103,88,70,212","1.0,1.0,1.0,1.0,1.0","0.9,0.0,0.0,0.0,0.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","2889,3622,4067,617,2973","0.5,0.0,0.0,0.0,0.0","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","11.07,5.59,7.98,6.05,6.14","-111.00,-111.00,-111.00,-111.00,-111.00","118,124,126,127,127","28,32,33,34,33","100,100,100,100,100","{-111,-107,-118,-112},{-110,-110,-125,-132},{-107,-115,-119,-129}","{11.34,-11.71,2.77,-1.61},{3.95,7.75,-6.52,-11.18},{6.26,4.05,0.01,-30.10}",0,"{189,191}",4
2025-10-17 20:59:41.191,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","3,3,3,3,-1","16,8,12,13,-1","2,2,3,2,-1","0,2,1,2,-1","6,6,4,6,-99","6,6,4,6,-99","0.09,0.07,0.13,0.13,-99.00","0.00,0.00,0.00,0.03,-99.00","23.0,23.0,23.0,23.0,-99.0","23.0,23.0,23.0,23.0,-99.0","7.5,9.0,9.0,8.9,-99.0","110,127,84,119,-1","1.0,1.0,1.0,1.0,-1.0","0.9,0.0,0.0,0.0,-1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","2996,4078,2719,4269,-99","0.4,0.0,0.0,0.0,-1.0","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","7.45,6.52,7.03,5.06,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","128,124,125,126,-99","36,31,32,33,-99","100,100,100,100,100","{-110,-112,-117,-121},{-111,-111,-132,-123},{-108,-122,-112,-111}","{2.14,9.68,2.04,5.75},{2.12,6.81,-16.88,-5.20},{6.26,4.05,0.01,-30.10}",0,"{189,191}",4
2025-10-17 20:59:42.777,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","3,3,3,-1,3","8,12,13,-1,9","2,3,2,-1,3","2,1,2,-1,2","6,4,6,-99,5","6,4,6,-99,7","0.07,0.13,0.13,-99.00,0.08","0.00,0.00,0.03,-99.00,0.04","23.0,23.0,23.0,-99.0,23.0","23.0,23.0,23.0,-99.0,23.0","9.0,9.0,8.9,-99.0,7.4","127,84,119,-1,117","1.0,1.0,1.0,-1.0,1.0","0.0,0.0,0.0,-1.0,0.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","4078,2719,4269,-99,3647","0.0,0.0,0.0,-1.0,0.3","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","6.52,7.03,5.06,-111.00,9.91","-111.00,-111.00,-111.00,-111.00,-111.00","124,125,126,-99,129","31,32,33,-99,33","100,100,100,100,100","{-106,-113,-114,-123},{-113,-116,-113,-124},{-100,-116,-111,-114}","{4.25,5.59,4.09,-2.24},{1.65,3.51,6.60,-3.71},{-6.00,8.74,0.76,-6.74}",0,"{189,191}",4
