timestamp,mn_cc,mn_redrt,mn_rre_count,mn_rach_fail,mn_rlf_num,mn_ota_irat,mn_irat,mn_u_r,mn_d_r,mn_u_m,mn_d_m,mn_d_g,mn_u_g,mn_u_b,mn_d_b,mn_txp_md,mn_mtpl,mn_cqi,mn_mac,mn_pu_m_l,mn_pd_m_l,mn_rlf_cause,mn_retr,mn_pp_s,mn_pp_dis,mn_pp_r,mn_ri,mn_prach_cfg,mn_pre_for,mn_o_fail,mn_ph_dis,mn_ssnr,mn_tsnr,mn_path_loss,mn_target_pwr,mn_bandwidth,mn_rsrp_4,mn_snr_4,rf_sul_state,rf_sul_band,mn_ver
2025-11-02 10:30:25.336,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","5,6,7,8,10","21,21,41,42,51","24,24,25,25,24","5,4,8,7,8","101,137,197,181,205","168,191,226,246,301","0.00,0.00,0.01,0.04,0.01","0.00,0.00,0.02,0.00,0.04","14.8,13.9,9.9,8.1,17.3","24.0,24.0,24.0,24.0,24.0","15.0,14.2,15.0,14.4,14.8","2590,2989,3959,3719,6970","1.0,1.0,1.0,1.0,1.0","1.0,1.0,1.0,1.0,1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","63006,69915,140803,92507,100808","1.0,1.0,1.0,1.0,1.0","210,210,210,210,210","13,13,13,13,13","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","22.65,26.74,22.82,26.54,25.77","28.42,31.30,29.23,33.61,28.35","102,100,104,95,96","14,13,9,8,18","60,60,60,60,60","{-85,-85,-81,-85},{-79,-82,-83,-86},{-80,-86,-78,-92}","{23.08,25.69,28.37,25.07},{24.21,29.54,-inf,-inf},{28.58,21.66,-inf,-inf}",0,{191},4
2025-11-02 10:30:26.369,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","7,8,7,11,9","22,27,29,43,47","25,24,24,25,25","4,5,6,6,8","151,149,175,255,234","275,333,261,380,325","0.10,0.03,0.03,0.08,0.02","0.00,0.00,0.00,0.01,0.00","14.6,13.6,10.6,7.7,15.6","24.0,24.0,24.0,24.0,24.0","15.0,14.8,15.0,15.0,14.8","3722,3704,4467,5924,5752","1.0,1.0,1.0,1.0,1.0","1.0,1.0,1.0,0.9,1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","97683,117928,113558,205254,185076","1.0,1.0,1.0,1.0,1.0","210,210,210,210,210","13,13,13,13,13","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","24.93,28.08,23.27,30.13,20.34","25.46,31.46,31.37,33.81,27.90","102,101,99,92,102","14,13,10,7,15","60,60,60,60,60","{-89,-86,-88,-91},{-78,-93,-85,-88},{-88,-81,-87,-85}","{17.26,23.18,-inf,-inf},{30.37,28.08,-inf,-inf},{16.28,22.17,-inf,-inf}",0,{191},4
2025-11-02 10:30:27.392,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","6,7,8,10,10","21,41,42,51,43","24,25,25,24,25","4,8,7,8,8","137,197,181,205,238","191,226,246,301,351","0.00,0.01,0.04,0.01,0.08","0.00,0.02,0.00,0.04,0.03","13.9,9.9,8.1,17.3,12.6","24.0,24.0,24.0,24.0,24.0","14.2,15.0,14.4,14.8,14.9","2989,3959,3719,6970,5791","1.0,1.0,1.0,1.0,1.0","1.0,1.0,1.0,1.0,1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","69915,140803,92507,100808,181495","1.0,1.0,1.0,1.0,1.0","210,210,210,210,210","13,13,13,13,13","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","26.74,22.82,26.54,25.77,27.16","31.30,29.23,33.61,28.35,32.46","100,104,95,96,101","13,9,8,18,12","60,60,60,60,60","{-84,-85,-89,-84},{-70,-87,-80,-82},{-76,-78,-80,-84}","{24.13,26.06,-inf,-inf},{31.24,22.01,-inf,-inf},{31.63,31.13,-inf,-inf}",0,{191},4
2025-11-02 10:30:28.429,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","8,7,11,9,9","27,29,43,47,50","24,24,25,25,25","5,6,6,8,8","149,175,255,234,213","333,261,380,325,314","0.03,0.03,0.08,0.02,0.00","0.00,0.00,0.01,0.00,0.00","13.6,10.6,7.7,15.6,8.1","24.0,24.0,24.0,24.0,23.0","14.8,15.0,15.0,14.8,15.0","3704,4467,5924,5752,5697","1.0,1.0,1.0,1.0,1.0","1.0,1.0,0.9,1.0,1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","117928,113558,205254,185076,115962","1.0,1.0,1.0,1.0,1.0","210,210,210,210,210","13,13,13,13,13","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","28.08,23.27,30.13,20.34,24.73","31.46,31.37,33.81,27.90,28.42","101,99,92,102,97","13,10,7,15,8","60,60,60,60,60","{-82,-80,-84,-85},{-74,-85,-78,-89},{-97,-82,-79,-91}","{30.55,33.02,-inf,-inf},{32.31,24.56,-inf,-inf},{11.77,26.08,-inf,-inf}",0,{191},4
2025-11-02 10:30:29.461,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","7,8,10,10,12","41,42,51,43,46","25,25,24,25,25","8,7,8,8,7","197,181,205,238,243","226,246,301,351,391","0.01,0.04,0.01,0.08,0.05","0.02,0.00,0.04,0.03,0.00","9.9,8.1,17.3,12.6,4.7","24.0,24.0,24.0,24.0,23.0","15.0,14.4,14.8,14.9,14.6","3959,3719,6970,5791,5298","1.0,1.0,1.0,1.0,1.0","1.0,1.0,1.0,1.0,1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","140803,92507,100808,181495,199710","1.0,1.0,1.0,1.0,1.0","210,210,210,210,210","13,13,13,13,13","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","22.82,26.54,25.77,27.16,25.28","29.23,33.61,28.35,32.46,30.17","104,95,96,101,106","9,8,18,12,4","60,60,60,60,60","{-91,-85,-87,-88},{-80,-86,-78,-92},{-74,-80,-86,-88}","{18.88,25.81,-inf,-inf},{28.58,21.66,-inf,-inf},{22.94,22.00,-inf,-inf}",0,{191},4
2025-11-02 10:30:30.492,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","7,11,9,9,10","29,43,47,50,49","24,25,25,25,25","6,6,8,8,7","175,255,234,213,212","261,380,325,314,340","0.03,0.08,0.02,0.00,0.06","0.00,0.01,0.00,0.00,0.00","10.6,7.7,15.6,8.1,9.7","24.0,24.0,24.0,23.0,24.0","15.0,15.0,14.8,15.0,14.8","4467,5924,5752,5697,5446","1.0,1.0,1.0,1.0,1.0","1.0,0.9,1.0,1.0,1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","113558,205254,185076,115962,110593","1.0,1.0,1.0,1.0,1.0","210,210,210,210,210","13,13,13,13,13","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","23.27,30.13,20.34,24.73,24.84","31.37,33.81,27.90,28.42,29.46","99,92,102,97,94","10,7,15,8,9","60,60,60,60,60","{-79,-82,-83,-86},{-88,-81,-87,-85},{-84,-79,-77,-82}","{24.21,29.54,-inf,-inf},{16.28,22.17,-inf,-inf},{18.35,25.58,-inf,-inf}",0,{191},4
2025-11-02 10:30:31.521,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","8,10,10,12,5","42,51,43,46,31","25,24,25,25,25","7,8,8,7,6","181,205,238,243,124","246,301,351,391,205","0.04,0.01,0.08,0.05,0.04","0.00,0.04,0.03,0.00,0.00","8.1,17.3,12.6,4.7,14.1","24.0,24.0,24.0,23.0,24.0","14.4,14.8,14.9,14.6,15.0","3719,6970,5791,5298,3340","1.0,1.0,1.0,1.0,1.0","1.0,1.0,1.0,1.0,1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","92507,100808,181495,199710,119055","1.0,1.0,1.0,1.0,1.0","210,210,210,210,210","13,13,13,13,13","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","26.54,25.77,27.16,25.28,26.29","33.61,28.35,32.46,30.17,30.74","95,96,101,106,101","8,18,12,4,14","60,60,60,60,60","{-78,-93,-85,-88},{-76,-78,-80,-84},{-81,-73,-82,-81}","{30.37,28.08,-inf,-inf},{31.63,31.13,-inf,-inf},{20.27,25.97,-inf,-inf}",0,{191},4
2025-11-02 10:30:32.567,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","10,10,12,5,11","51,43,46,31,45","24,25,25,25,25","8,8,7,6,9","205,238,243,124,226","301,351,391,205,387","0.01,0.08,0.05,0.04,0.06","0.04,0.03,0.00,0.00,0.05","17.3,12.6,4.7,14.1,10.3","24.0,24.0,23.0,24.0,23.0","14.8,14.9,14.6,15.0,14.6","6970,5791,5298,3340,4853","1.0,1.0,1.0,1.0,1.0","1.0,1.0,1.0,1.0,0.9","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","100808,181495,199710,119055,171597","1.0,1.0,1.0,1.0,1.0","210,210,210,210,210","13,13,13,13,13","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","25.77,27.16,25.28,26.29,23.35","28.35,32.46,30.17,30.74,30.74","96,101,106,101,94","18,12,4,14,10","60,60,60,60,60","{-74,-85,-78,-89},{-74,-80,-86,-88},{-79,-85,-82,-88}","{32.31,24.56,-inf,-inf},{22.94,22.00,-inf,-inf},{24.05,17.42,22.70,5.72}",0,{191},4
2025-11-02 10:30:33.602,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","9,9,10,8,7","47,50,49,47,32","25,25,25,25,24","8,8,7,7,4","234,213,212,223,236","325,314,340,291,248","0.02,0.00,0.06,0.04,0.00","0.00,0.00,0.00,0.00,0.00","15.6,8.1,9.7,8.6,11.8","24.0,23.0,24.0,24.0,21.0","14.8,15.0,14.8,14.8,14.3","5752,5697,5446,4076,2860","1.0,1.0,1.0,1.0,1.0","1.0,1.0,1.0,1.0,1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","185076,115962,110593,145635,132537","1.0,1.0,1.0,1.0,1.0","210,210,210,210,210","13,13,13,13,13","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","20.34,24.73,24.84,26.83,22.09","27.90,28.42,29.46,33.16,30.18","102,97,94,94,95","15,8,9,8,11","60,60,60,60,60","{-80,-86,-78,-92},{-84,-79,-77,-82},{-82,-80,-85,-88}","{28.58,21.66,-inf,-inf},{18.35,25.58,-inf,-inf},{21.15,16.53,-inf,-inf}",0,{191},4
2025-11-02 10:30:34.636,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","10,12,5,11,11","43,46,31,45,47","25,25,25,25,25","8,7,6,9,8","238,243,124,226,262","351,391,205,387,392","0.08,0.05,0.04,0.06,0.02","0.03,0.00,0.00,0.05,0.00","12.6,4.7,14.1,10.3,14.3","24.0,23.0,24.0,23.0,21.0","14.9,14.6,15.0,14.6,15.0","5791,5298,3340,4853,4369","1.0,1.0,1.0,1.0,1.0","1.0,1.0,1.0,0.9,1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","181495,199710,119055,171597,213554","1.0,1.0,1.0,1.0,1.0","210,210,210,210,210","13,13,13,13,13","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","27.16,25.28,26.29,23.35,23.22","32.46,30.17,30.74,30.74,32.56","101,106,101,94,100","12,4,14,10,14","60,60,60,60,60","{-88,-81,-87,-85},{-81,-73,-82,-81},{-83,-79,-84,-92}","{16.28,22.17,-inf,-inf},{20.27,25.97,-inf,-inf},{16.01,15.60,-inf,-inf}",0,{191},4
