timestamp,mn_cc,mn_redrt,mn_rre_count,mn_rach_fail,mn_rlf_num,mn_ota_irat_mean,mn_irat_mean,mn_u_r_mean,mn_d_r_mean,mn_u_m_mean,mn_d_m_mean,mn_d_g_mean,mn_u_g_mean,mn_u_b_mean,mn_d_b_mean,mn_txp_md_mean,mn_mtpl_mean,mn_cqi_mean,mn_mac_mean,mn_pu_m_l_mean,mn_pd_m_l_mean,mn_rlf_cause_mean,mn_retr_mean,mn_pp_s_mean,mn_pp_dis_mean,mn_pp_r_mean,mn_ri_mean,mn_prach_cfg_mean,mn_pre_for_mean,mn_o_fail_mean,mn_ph_dis_mean,mn_ssnr_mean,mn_tsnr_mean,mn_path_loss_mean,mn_target_pwr_mean,mn_bandwidth_mean,rf_sul_state,rf_sul_band,mn_ver,rsrp_1_mean,rsrp_2_mean,rsrp_3_mean,rsrp_4_mean,snr_1_mean,snr_2_mean,snr_3_mean,snr_4_mean,label
2025-11-02 10:30:25.336,0.0,0.0,0.0,0.0,0.0,12.0,12.0,7.2,35.2,24.4,6.4,164.2,226.4,0.012,0.012,12.8,24.0,14.680000000000001,4045.4,1.0,1.0,-1.0,-1.0,-99.0,-1.0,93407.8,1.0,210.0,13.0,-1.0,-1.0,24.904,30.182,99.4,12.4,60.0,0.0,191.0,4.0,-81.33333333333333,-84.33333333333333,-80.66666666666667,-87.66666666666667,25.290000000000003,25.63,75.45666666666666,74.35666666666667,0
2025-11-02 10:30:26.369,0.0,0.0,0.0,0.0,0.0,12.0,12.0,8.4,33.6,24.6,5.8,192.8,314.8,0.052000000000000005,0.002,12.42,24.0,14.919999999999998,4713.8,1.0,0.9800000000000001,-1.0,-1.0,-99.0,-1.0,143899.8,1.0,210.0,13.0,-1.0,-1.0,25.35,30.0,99.2,11.8,60.0,0.0,191.0,4.0,-85.0,-86.66666666666667,-86.66666666666667,-88.0,21.303333333333335,24.47666666666667,99.0,99.0,0
2025-11-02 10:30:27.392,0.0,0.0,0.0,0.0,0.0,12.0,12.0,8.2,39.6,24.6,7.0,191.6,263.0,0.028000000000000004,0.018,12.360000000000001,24.0,14.660000000000002,4685.6,1.0,1.0,-1.0,-1.0,-99.0,-1.0,117105.6,1.0,210.0,13.0,-1.0,-1.0,25.806,30.990000000000002,99.2,12.0,60.0,0.0,191.0,4.0,-76.66666666666667,-83.33333333333333,-83.0,-83.33333333333333,29.0,26.400000000000002,99.0,99.0,0
2025-11-02 10:30:28.429,0.0,0.0,0.0,0.0,0.0,12.0,12.0,8.8,39.2,24.6,6.6,205.2,322.6,0.032,0.002,11.120000000000001,23.8,14.919999999999998,5108.8,1.0,0.9800000000000001,-1.0,-1.0,-99.0,-1.0,147555.6,1.0,210.0,13.0,-1.0,-1.0,25.31,30.591999999999995,98.2,10.6,60.0,0.0,191.0,4.0,-84.33333333333333,-82.33333333333333,-80.33333333333333,-88.33333333333333,24.876666666666665,27.886666666666667,99.0,99.0,0
2025-11-02 10:30:29.461,0.0,0.0,0.0,0.0,0.0,12.0,12.0,9.4,44.6,24.8,7.6,212.8,303.0,0.038,0.018,10.52,23.8,14.74,5147.4,1.0,1.0,-1.0,-1.0,-99.0,-1.0,143064.6,1.0,210.0,13.0,-1.0,-1.0,25.514,30.764,100.4,10.2,60.0,0.0,191.0,4.0,-81.66666666666667,-83.66666666666667,-83.66666666666667,-89.33333333333333,23.466666666666665,23.156666666666666,99.0,99.0,0
2025-11-02 10:30:30.492,0.0,0.0,0.0,0.0,0.0,12.0,12.0,9.2,43.6,24.8,7.0,217.8,324.0,0.038,0.002,10.34,23.8,14.919999999999998,5457.2,1.0,0.9800000000000001,-1.0,-1.0,-99.0,-1.0,146088.6,1.0,210.0,13.0,-1.0,-1.0,24.662,30.192,96.8,9.8,60.0,0.0,191.0,4.0,-83.66666666666667,-80.66666666666667,-82.33333333333333,-84.33333333333333,19.613333333333333,25.763333333333332,99.0,99.0,0
2025-11-02 10:30:31.521,0.0,0.0,0.0,0.0,0.0,12.0,12.0,9.0,42.6,24.8,7.2,198.2,298.8,0.044,0.014000000000000002,11.360000000000001,23.8,14.74,5023.6,1.0,1.0,-1.0,-1.0,-99.0,-1.0,138715.0,1.0,210.0,13.0,-1.0,-1.0,26.208,31.066000000000003,99.8,11.2,60.0,0.0,191.0,4.0,-78.33333333333333,-81.33333333333333,-82.33333333333333,-84.33333333333333,27.423333333333332,28.39333333333333,99.0,99.0,0
2025-11-02 10:30:32.567,0.0,0.0,0.0,0.0,0.0,12.0,12.0,9.6,43.2,24.8,7.6,207.2,327.0,0.048,0.024,11.8,23.6,14.780000000000001,5250.4,1.0,0.9800000000000001,-1.0,-1.0,-99.0,-1.0,154533.0,1.0,210.0,13.0,-1.0,-1.0,25.57,30.492,99.6,11.6,60.0,0.0,191.0,4.0,-75.66666666666667,-83.33333333333333,-82.0,-88.33333333333333,26.433333333333334,21.326666666666668,73.56666666666666,67.90666666666667,0
2025-11-02 10:30:33.602,0.0,0.0,0.0,0.0,0.0,12.0,12.0,8.6,45.0,24.8,6.8,223.6,303.6,0.024,0.0,10.76,23.2,14.74,4766.2,1.0,1.0,-1.0,-1.0,-99.0,-1.0,137960.6,1.0,210.0,13.0,-1.0,-1.0,23.766,29.824,96.4,10.2,60.0,0.0,191.0,4.0,-82.0,-81.66666666666667,-80.0,-87.33333333333333,22.69333333333333,21.256666666666664,99.0,99.0,0
2025-11-02 10:30:34.636,0.0,0.0,0.0,0.0,0.0,12.0,12.0,9.8,42.4,25.0,7.6,218.6,345.2,0.05,0.016,11.2,23.0,14.819999999999999,4730.2,1.0,0.9800000000000001,-1.0,-1.0,-99.0,-1.0,177082.2,1.0,210.0,13.0,-1.0,-1.0,25.059999999999995,31.334000000000003,100.4,10.8,60.0,0.0,191.0,4.0,-84.0,-77.66666666666667,-84.33333333333333,-86.0,17.52,21.246666666666666,99.0,99.0,0
