timestamp,mn_cc,mn_redrt,mn_rre_count,mn_rach_fail,mn_rlf_num,mn_ota_irat_mean,mn_irat_mean,mn_u_r_mean,mn_d_r_mean,mn_u_m_mean,mn_d_m_mean,mn_d_g_mean,mn_u_g_mean,mn_u_b_mean,mn_d_b_mean,mn_txp_md_mean,mn_mtpl_mean,mn_cqi_mean,mn_mac_mean,mn_pu_m_l_mean,mn_pd_m_l_mean,mn_rlf_cause_mean,mn_retr_mean,mn_pp_s_mean,mn_pp_dis_mean,mn_pp_r_mean,mn_ri_mean,mn_prach_cfg_mean,mn_pre_for_mean,mn_o_fail_mean,mn_ph_dis_mean,mn_ssnr_mean,mn_tsnr_mean,mn_path_loss_mean,mn_target_pwr_mean,mn_bandwidth_mean,rf_sul_state,rf_sul_band,mn_ver,rsrp_1_mean,rsrp_2_mean,rsrp_3_mean,rsrp_4_mean,snr_1_mean,snr_2_mean,snr_3_mean,snr_4_mean,label
2025-10-21 20:15:08.969,1.0,0.0,0.0,0.0,0.0,12.0,12.0,28.2,19.4,5.8,5.6,97.2,174.8,0.24000000000000005,0.019999999999999997,24.38,24.2,5.08,2459.8,1.0,0.6,-1.0,-1.0,-99.0,-1.0,-269.0,0.36,17.0,0.0,-1.0,-1.0,12.232000000000001,-111.0,117.8,29.6,100.0,0.0,191.0,4.0,-99.0,-105.0,-107.66666666666667,-105.0,10.76,8.923333333333332,37.81666666666667,38.266666666666666,0
2025-10-21 20:15:10.004,1.0,0.0,0.0,0.0,0.0,12.0,12.0,38.0,15.6,4.8,6.2,90.2,239.6,-19.488,-19.753999999999998,-0.24000000000000127,-0.6,-16.3,4466.6,0.6,0.36,-1.0,-1.0,-99.0,-1.0,60007.0,0.18,17.0,0.0,-1.0,-1.0,-12.508,-111.0,73.2,6.0,100.0,0.0,191.0,4.0,-99.0,-105.33333333333333,-105.33333333333333,-109.0,11.39,11.209999999999999,69.39333333333333,69.66666666666667,0
2025-10-21 20:15:11.040,1.0,0.0,0.0,0.0,0.0,12.0,12.0,36.4,23.4,5.8,7.6,126.4,241.0,0.30200000000000005,0.044000000000000004,24.68,24.2,4.52,3501.6,1.0,0.5,-1.0,-1.0,-99.0,-1.0,15611.4,0.3,17.0,0.0,-1.0,-1.0,11.134,-111.0,116.8,32.6,100.0,0.0,191.0,4.0,-108.0,-108.0,-103.66666666666667,-104.33333333333333,6.486666666666667,7.3999999999999995,66.88666666666667,67.74,0
2025-10-21 20:15:12.080,2.0,0.0,0.0,0.0,0.0,12.0,12.0,45.2,21.8,6.0,7.6,119.0,275.6,0.362,0.05,24.619999999999997,24.2,4.0600000000000005,5439.8,1.0,0.5599999999999999,-1.0,-1.0,-99.0,-1.0,69822.8,0.38,17.0,0.0,-1.0,-1.0,10.175999999999998,-111.0,118.4,35.0,100.0,0.0,191.0,4.0,-100.33333333333333,-106.33333333333333,-103.0,-103.0,7.786666666666668,7.876666666666668,38.626666666666665,38.29,0
2025-10-21 20:15:13.108,2.0,0.0,0.0,0.0,0.0,12.0,12.0,46.0,22.0,5.8,7.2,126.2,279.8,0.374,0.03799999999999999,24.86,24.4,4.04,33905.8,1.0,0.5599999999999999,-1.0,-1.0,-99.0,-1.0,77255.2,0.38,17.0,0.0,-1.0,-1.0,10.912,-111.0,117.8,35.4,100.0,0.0,191.0,4.0,-99.66666666666667,-103.0,-106.66666666666667,-103.0,11.906666666666666,10.520000000000001,39.77,40.88333333333333,0
2025-10-21 20:15:14.140,2.0,0.0,0.0,0.0,0.0,12.0,12.0,39.2,24.2,5.4,7.6,201.0,294.4,0.30999999999999994,0.038000000000000006,25.2,24.6,4.3,42540.2,1.0,0.6,-1.0,-1.0,-99.0,-1.0,-45565.6,0.36000000000000004,17.0,0.0,-1.0,-1.0,11.294,-111.0,116.6,34.4,100.0,0.0,191.0,4.0,-108.66666666666667,-106.66666666666667,-106.33333333333333,-108.66666666666667,5.760000000000001,8.46,40.38333333333333,40.126666666666665,0
2025-10-21 20:15:15.172,1.0,0.0,0.0,0.0,0.0,12.0,12.0,46.8,23.0,5.0,7.4,133.0,281.0,0.372,0.074,25.22,24.6,4.1,44863.0,1.0,0.5599999999999999,-1.0,-1.0,-99.0,-1.0,83737.0,0.36,17.0,0.0,-1.0,-1.0,10.74,-111.0,118.0,36.0,100.0,0.0,191.0,4.0,-99.0,-103.66666666666667,-104.66666666666667,-100.66666666666667,7.289999999999999,8.36,36.056666666666665,38.12,0
2025-10-21 20:15:16.211,1.0,0.0,0.0,0.0,0.0,12.0,12.0,36.4,25.6,5.0,8.2,188.8,247.4,0.32199999999999995,0.1,25.359999999999996,24.8,4.92,46200.2,1.0,0.48,-1.0,-1.0,-99.0,-1.0,8468.6,0.31999999999999995,17.0,0.0,-1.0,-1.0,12.3,-111.0,117.0,32.6,100.0,0.0,191.0,4.0,-98.33333333333333,-101.66666666666667,-102.66666666666667,-104.0,11.416666666666666,9.686666666666666,6.093333333333334,7.996666666666667,0
2025-10-21 20:15:17.244,1.0,0.0,0.0,0.0,0.0,12.0,12.0,38.2,25.8,4.8,6.2,143.2,253.4,0.366,0.062,25.380000000000003,24.8,4.68,45632.2,1.0,0.74,-1.0,-1.0,-99.0,-1.0,91724.0,0.36,17.0,0.0,-1.0,-1.0,11.632,-111.0,118.6,34.0,100.0,0.0,191.0,4.0,-100.33333333333333,-104.33333333333333,-104.0,-104.0,12.033333333333333,11.12,9.326666666666666,8.87,0
2025-10-21 20:15:18.278,1.0,0.0,0.0,0.0,0.0,12.0,12.0,30.8,24.4,4.8,6.8,188.2,272.2,0.32999999999999996,0.098,25.52,25.0,5.34,47712.8,1.0,0.64,-1.0,-1.0,-99.0,-1.0,11738.4,0.36,17.0,0.0,-1.0,-1.0,12.924000000000001,-111.0,118.0,31.2,100.0,0.0,191.0,4.0,-100.33333333333333,-104.0,-104.33333333333333,-104.33333333333333,11.873333333333335,10.133333333333335,39.766666666666666,40.78333333333333,0
