curTime_of_UTC8,num_send_packets,avg_send_packetLen,send_dataStream,avg_send_packetInterval,num_recv_packets,avg_recv_packetLen,recv_dataStream,avg_recv_packetInterval,label,mn_u_r_mean,mn_d_r_mean,mn_u_m_mean,mn_d_m_mean,mn_d_g_mean,mn_u_g_mean,mn_u_b_mean,mn_d_b_mean,mn_cqi_mean,mn_mac_mean,mn_bandwidth_mean,rsrp_1_mean,snr_1_mean
2025-10-31 20:55:08,90,952.4444444444443,85720,0.01063707669576,68,1178.235294117647,80120,0.0174565139938803,0,24.8,28.4,19.4,7.4,79.4,83.0,0.062,0.114,11.42,6217.0,60.0,-89.0,21.563333333333333
2025-10-31 20:55:09,138,789.9057971014493,109007,0.0075582179470338,55,1293.3090909090909,71132,0.0182472922585227,0,32.4,30.2,19.2,7.0,98.4,123.0,0.092,0.12,11.62,8112.2,60.0,-87.0,29.076666666666668
2025-10-31 20:55:10,248,520.1572580645161,128999,0.0040339750628317,61,1164.5409836065571,71037,0.0161474415513335,0,30.4,34.8,18.0,6.6,78.8,102.4,0.06,0.116,11.36,6742.2,60.0,-94.0,19.506666666666664
2025-10-31 20:55:11,213,660.7840375586854,140747,0.0046944327197724,47,1473.936170212766,69275,0.0209776188464874,0,35.4,32.4,19.4,6.0,105.8,148.0,0.094,0.094,11.72,6061.0,60.0,-95.66666666666669,20.586666666666662
2025-10-31 20:55:12,109,1028.5871559633028,112116,0.0089798717323793,61,1133.573770491803,69148,0.0168651479189513,0,33.8,34.0,19.6,4.6,81.2,124.4,0.0419999999999999,0.042,11.48,6633.8,60.0,-85.66666666666667,23.49
2025-10-31 20:55:13,114,1037.2543859649122,118247,0.0089596844556038,63,1242.6507936507935,78287,0.0157989850119938,0,33.8,28.6,21.0,5.8,112.4,171.0,0.102,0.058,11.54,6536.6,60.0,-86.0,29.886666666666667
2025-10-31 20:55:14,101,1044.4455445544554,105489,0.0096916515048187,84,1412.142857142857,118620,0.0118637595857892,0,36.8,30.2,19.4,5.6,85.4,131.0,0.046,0.038,11.44,7432.0,60.0,-89.66666666666667,26.80333333333333
2025-10-31 20:55:15,255,648.0156862745098,165244,0.004010565140668,82,1277.1341463414635,104725,0.0119512691730406,0,34.0,28.6,20.4,7.0,119.0,185.4,0.1339999999999999,0.078,11.419999999999998,7073.8,60.0,-87.66666666666667,25.326666666666664
2025-10-31 20:55:16,219,705.4109589041096,154485,0.0045560451403056,55,1628.5272727272727,89569,0.0160538543354381,0,37.0,33.2,18.0,7.2,95.6,149.4,0.076,0.096,11.179999999999998,8267.8,60.0,-90.0,20.41333333333333
2025-10-31 20:55:17,284,624.3767605633802,177323,0.0035589689939794,81,1389.888888888889,112581,0.0140759503399884,0,35.6,35.2,19.2,6.0,126.8,207.2,0.146,0.056,11.64,8038.2,60.0,-90.0,24.203333333333333
2025-10-31 20:55:18,246,559.0040650406504,137515,0.0040229016203221,159,691.2327044025158,109906,0.0062258873345716,0,36.6,34.2,18.2,6.2,101.2,167.4,0.0839999999999999,0.0679999999999999,11.56,8377.8,60.0,-93.0,27.28
2025-10-31 20:55:19,254,592.2086614173228,150421,0.0039555360013105,91,1377.3516483516485,125339,0.0108925064841469,0,31.8,30.8,19.2,6.0,138.4,203.8,0.1319999999999999,0.036,11.760000000000002,8269.6,60.0,-92.66666666666669,24.956666666666667
2025-10-31 20:55:20,155,782.1612903225806,121235,0.0064266004870014,80,1286.3,102904,0.0127551227807998,0,31.6,29.0,19.0,7.0,111.6,167.8,0.0759999999999999,0.06,11.4,9568.8,60.0,-92.66666666666669,25.55333333333333
2025-10-31 20:55:21,211,366.21800947867297,77272,0.0047640235503137,107,1114.0467289719627,119203,0.0092331315869482,0,26.4,26.8,19.0,7.6,120.6,152.6,0.1,0.06,11.32,8994.0,60.0,-90.0,25.27
2025-10-31 20:55:22,258,517.077519379845,133406,0.0038495775341063,82,1569.3048780487804,128683,0.0120944278996165,0,25.8,29.4,19.4,7.6,159.4,165.6,0.146,0.036,11.38,11030.8,60.0,-91.33333333333331,27.113333333333333
2025-10-31 20:55:23,227,657.2026431718061,149185,0.0044666691498609,80,1347.9125,107833,0.0123858869075775,0,27.6,27.2,18.8,8.0,128.0,160.2,0.092,0.0579999999999999,11.2,18786.6,60.0,-91.0,27.316666666666663
2025-10-31 20:55:24,150,1236.6333333333334,185495,0.0063190062840779,66,1430.4242424242425,94408,0.014474225766731,0,27.6,29.0,19.8,7.6,155.4,155.2,0.138,0.018,11.3,16990.6,60.0,-92.33333333333331,23.09
2025-10-31 20:55:25,120,1174.5916666666667,140951,0.0087287922700246,100,1521.05,152105,0.0106211614608764,0,29.2,24.8,19.4,7.4,139.2,132.6,0.082,0.0,11.239999999999998,42800.0,60.0,-92.66666666666669,25.31
2025-10-31 20:55:26,173,1190.2254335260116,205909,0.0056535549935577,68,1899.0882352941176,129138,0.0142970856498269,0,30.4,23.0,20.0,8.8,158.0,120.2,0.122,0.004,10.919999999999998,45158.8,60.0,-93.33333333333331,25.15
2025-10-31 20:55:27,175,1128.44,197477,0.0058489595140729,72,1747.6666666666667,125832,0.0144356820318433,0,29.2,24.8,19.4,7.4,139.2,132.6,0.082,0.0,11.239999999999998,42800.0,60.0,-92.66666666666669,25.31
2025-10-31 20:55:28,57,1085.5263157894738,61875,0.0107361224659702,102,1097.6274509803925,111958,0.0097511165282305,0,42.8,21.6,18.6,8.8,150.8,75.2,0.102,0.002,10.86,41277.2,60.0,-91.33333333333331,26.96333333333333
2025-10-31 20:55:29,0,0.0,0,1.3911120891571045,171,735.8245614035088,125826,0.0058902174408672,0,35.8,21.4,20.0,9.6,148.8,95.6,0.15,0.01,10.68,73815.4,60.0,-95.33333333333331,22.12
2025-10-31 20:55:30,37,1216.3783783783783,45006,0.0595103018992656,147,774.2380952380952,113813,0.0065838366138691,0,48.8,21.4,16.6,9.2,153.8,25.0,0.092,0.018,10.56,38695.2,60.0,-92.33333333333331,23.27
2025-10-31 20:55:31,0,0.0,0,1.1892309188842771,123,821.7967479674796,101081,0.0073188281640773,0,40.0,23.6,19.0,10.0,144.6,73.6,0.148,0.044,10.44,100855.4,60.0,-94.0,24.223333333333333
2025-10-31 20:55:32,90,1024.9666666666667,92247,0.0242303556866116,229,775.2183406113537,177525,0.0049429439561335,1,60.4,29.4,15.4,10.2,161.4,17.2,0.13,0.082,10.46,67444.8,60.0,-92.66666666666669,26.06
2025-10-31 20:55:33,237,1073.2194092827003,254353,0.0040564426389927,133,699.6165413533835,93049,0.0075076164159559,1,42.4,26.4,17.4,9.8,154.4,107.2,0.168,0.062,10.18,127674.0,60.0,-93.33333333333331,20.723333333333333
2025-10-31 20:55:34,137,756.0583941605839,103580,0.0072945834946458,182,630.5054945054945,114752,0.0053763179988651,1,56.0,30.6,14.2,8.8,155.4,28.2,0.152,0.084,9.58,86629.6,60.0,-96.66666666666669,17.18
2025-10-31 20:55:35,41,384.7073170731707,15773,0.0253811464077088,204,680.5980392156863,138842,0.0050151126057493,1,43.2,26.6,15.0,8.6,157.0,138.0,0.1539999999999999,0.064,9.38,150000.0,60.0,-97.66666666666669,21.686666666666667
2025-10-31 20:55:36,37,412.05405405405406,15246,0.0259585444991653,163,700.8650306748466,114241,0.0060286814449754,1,54.4,30.2,13.2,8.2,155.2,84.0,0.16,0.084,9.5,85004.8,60.0,-98.33333333333331,21.656666666666663
2025-10-31 20:55:37,121,220.87603305785123,26726,0.0085353043453752,212,665.9858490566038,141189,0.0047872640051931,0,34.6,25.4,15.6,8.0,159.0,132.4,0.166,0.072,9.28,120195.0,60.0,-93.0,21.526666666666667
2025-10-31 20:55:38,72,216.19444444444449,15566,0.0132250852055019,196,750.3163265306123,147062,0.0051266684824106,0,38.4,29.6,15.0,7.8,159.4,112.4,0.166,0.086,9.04,85306.6,60.0,-98.0,20.47
2025-10-31 20:55:39,25,350.64,8766,0.0369691562652587,209,679.5215311004785,142020,0.0047794734462026,0,26.8,26.8,15.0,7.4,170.0,126.2,0.122,0.066,8.82,90397.4,60.0,-101.33333333333331,19.676666666666662
2025-10-31 20:55:40,24,285.5416666666667,6853,0.04214675227801,209,600.755980861244,125558,0.0047597040970359,0,29.4,29.2,17.6,7.4,163.0,136.0,0.204,0.07,8.76,85429.4,60.0,-97.33333333333331,23.64
2025-10-31 20:55:41,27,330.81481481481484,8932,0.0370698504977756,288,583.1145833333334,167937,0.003483235836029,0,19.2,24.4,16.2,6.6,178.6,119.8,0.124,0.03,8.58,60482.6,60.0,-96.0,22.149999999999995
2025-10-31 20:55:42,32,395.125,12644,0.0309974998235702,215,704.9813953488372,151571,0.0046292504598928,0,15.0,21.8,17.6,6.6,174.6,131.6,0.146,0.008,8.1,55542.0,60.0,-97.33333333333331,18.616666666666667
