curTime_of_UTC8,num_send_packets,avg_send_packetLen,send_dataStream,avg_send_packetInterval,num_recv_packets,avg_recv_packetLen,recv_dataStream,avg_recv_packetInterval,label,mn_u_r_mean,mn_d_r_mean,mn_u_m_mean,mn_d_m_mean,mn_d_g_mean,mn_u_g_mean,mn_u_b_mean,mn_d_b_mean,mn_cqi_mean,mn_mac_mean,mn_bandwidth_mean,rsrp_1_mean,snr_1_mean
2025-10-26 19:54:00,31,115.96774193548389,3595,0.0330549670803931,37,117.45945945945944,4346,0.0268712172637114,0,7.0,20.8,21.8,13.0,414.0,26.8,0.074,0.024,2.2,673.8,20.0,-84.33333333333333,14.133333333333333
2025-10-26 19:54:01,27,114.25925925925924,3085,0.0357852953451651,36,118.27777777777776,4258,0.0275938312212626,0,5.2,13.6,23.2,11.2,209.6,23.4,0.066,0.0199999999999999,-1.0,268.4,20.0,-86.33333333333333,39.73333333333333
2025-10-26 19:54:02,23,120.78260869565216,2778,0.04528460295304,36,139.33333333333334,5016,0.0274947219424777,0,6.8,17.0,22.8,11.8,291.8,17.0,0.0559999999999999,0.024,-1.0,633.2,20.0,-86.0,5.599999999999999
2025-10-26 19:54:03,22,118.54545454545456,2608,0.0438027273524891,30,146.56666666666666,4397,0.0332056045532226,0,4.4,6.2,23.8,9.6,35.6,11.8,0.06,0.012,-1.0,231.6,20.0,-86.0,31.2
2025-10-26 19:54:04,20,114.65,2293,0.049046504497528,20,131.6,2632,0.0492005944252014,0,7.4,13.0,22.8,10.2,216.2,11.4,0.05,0.022,-1.0,628.0,20.0,-84.33333333333333,-2.9333333333333336
2025-10-26 19:54:05,20,117.15,2343,0.0501911997795105,20,139.15,2783,0.0512537479400634,0,4.4,6.2,23.8,9.6,35.6,11.8,0.06,0.012,-1.0,231.6,20.0,-86.0,31.2
2025-10-26 19:54:06,20,117.85,2357,0.0512711524963378,18,140.72222222222223,2533,0.0538270076115926,0,6.6,4.0,21.2,7.8,7.2,6.2,0.064,0.036,-1.0,701.0,20.0,-95.0,31.2
2025-10-26 19:54:07,21,113.66666666666669,2387,0.0467248076484316,17,134.7058823529412,2290,0.0461841190562528,0,5.0,4.2,20.0,8.0,9.4,7.6,0.0419999999999999,0.034,-1.0,257.8,20.0,-94.66666666666669,-2.9333333333333336
2025-10-26 19:54:08,17,109.47058823529412,1861,0.0416876989252427,0,0.0,0,1.263969898223877,0,6.6,4.0,21.2,7.8,7.2,6.2,0.064,0.036,-1.0,701.0,20.0,-95.0,31.2
2025-10-26 19:54:09,43,122.74418604651164,5278,0.0295684670293053,81,220.88888888888889,17892,0.0275539616007863,0,6.6,6.0,17.4,7.0,6.2,5.2,0.054,0.036,-1.0,300.4,20.0,-95.0,31.2
2025-10-26 19:54:11,19,118.47368421052632,2251,0.0536573184163946,19,184.1578947368421,3499,0.0521378391667416,0,6.6,6.0,17.4,7.0,6.2,5.2,0.054,0.036,-1.0,300.4,20.0,-95.0,31.2
2025-10-26 19:54:12,21,117.57142857142856,2469,0.0481745174952915,19,189.7894736842105,3606,0.0519950515345523,0,3.2,3.2,15.0,6.0,-14.6,5.0,0.132,-19.772,-1.0,127.0,20.0,-93.66666666666669,31.23333333333333
2025-10-26 19:54:13,23,118.04347826086956,2715,0.0434768718221913,25,169.88,4247,0.042357120513916,0,2.8,3.2,14.6,5.4,-15.2,7.2,0.152,-19.772,-1.0,199.8,20.0,-82.33333333333333,31.2
2025-10-26 19:54:14,19,118.52631578947368,2252,0.0533523685053775,19,186.05263157894737,3535,0.0521166324615478,0,3.2,3.2,15.0,6.0,-14.6,5.0,0.132,-19.772,-1.0,127.0,20.0,-93.66666666666669,31.23333333333333
2025-10-26 19:54:15,17,116.41176470588236,1979,0.0552355261409983,18,181.77777777777777,3272,0.0549481709798177,0,2.8,3.2,14.6,5.4,-15.2,7.2,0.152,-19.772,-1.0,199.8,20.0,-82.33333333333333,31.2
2025-10-26 19:54:16,21,117.1904761904762,2461,0.0500189122699555,22,171.86363636363637,3781,0.0450309948487715,0,2.4,3.2,14.0,5.6,-14.4,8.2,0.194,-19.774,-1.0,175.0,20.0,-91.0,39.766666666666666
2025-10-26 19:54:17,23,117.78260869565216,2709,0.0438846090565557,19,185.1578947368421,3518,0.052057429363853,0,1.4,3.0,16.8,5.6,-14.0,10.0,0.222,-19.794,-1.0,116.0,20.0,-93.0,31.23333333333333
2025-10-26 19:54:18,16,128.8125,2061,0.0609426796436309,23,167.2173913043478,3846,0.0429652151854141,0,2.2,6.2,21.8,7.2,13.4,16.2,0.16,0.004,2.2,37.0,20.0,-82.66666666666667,39.73333333333333
2025-10-26 19:54:19,3,155.0,465,0.1058130264282226,23,183.4782608695652,4220,0.0434306082518204,0,1.4,3.0,16.8,5.6,-14.0,10.0,0.222,-19.794,-1.0,116.0,20.0,-93.0,31.23333333333333
2025-10-26 19:54:20,5,151.4,757,0.2881353855133056,37,193.7567567567568,7169,0.0285456502759778,0,2.2,6.2,21.8,7.2,13.4,16.2,0.16,0.004,2.2,37.0,20.0,-82.66666666666667,39.73333333333333
2025-10-26 19:54:27,24,119.875,2877,0.0402204195658365,17,323.1764705882353,5494,0.0581301661098704,0,2.2,3.8,21.6,8.6,8.4,12.4,0.028,0.018,-1.0,26.8,20.0,-83.33333333333333,5.599999999999999
2025-10-26 19:54:29,57,118.89473684210526,6777,0.0174762282455176,20,295.85,5917,0.0493850946426391,0,2.2,3.8,21.4,8.8,8.2,12.0,0.006,0.022,-1.0,36.4,20.0,-82.33333333333333,14.133333333333333
2025-10-26 19:54:31,46,115.52173913043478,5314,0.0218066080756809,19,216.0,4104,0.0518966223064221,0,2.2,3.8,21.4,8.6,7.2,10.6,0.002,0.022,2.0,42.8,20.0,-84.33333333333333,14.133333333333333
2025-10-26 19:54:32,53,113.64150943396228,6023,0.0188875648210633,17,227.4705882352941,3867,0.0584265905268052,0,2.0,4.0,21.8,7.6,7.2,8.6,0.006,0.036,-1.0,33.2,20.0,-84.0,-2.9333333333333336
2025-10-26 19:54:33,62,116.08064516129032,7197,0.0161000644007036,24,208.91666666666663,5014,0.0439894994099934,0,2.0,4.0,21.6,8.2,8.2,11.2,0.002,0.024,2.0,48.2,20.0,-83.66666666666667,48.26666666666667
2025-10-26 19:54:34,31,120.61290322580643,3739,0.0319428751545567,17,243.94117647058823,4147,0.0580592996933881,0,2.0,3.8,22.0,7.6,7.8,9.8,0.0,0.026,-1.0,41.0,20.0,-83.33333333333333,14.166666666666666
2025-10-26 19:54:35,32,119.0625,3810,0.0302139967679977,17,242.1764705882353,4117,0.0584715254166547,0,2.0,4.0,22.0,8.0,8.0,13.2,0.004,0.028,2.0,38.0,20.0,-83.0,14.166666666666666
2025-10-26 19:54:36,22,131.0,2882,0.0475837317380038,17,229.0,3893,0.0581285953521728,0,2.0,3.8,22.0,7.6,7.8,9.8,0.0,0.026,-1.0,41.0,20.0,-83.33333333333333,14.166666666666666
2025-10-26 19:54:37,31,120.87096774193547,3747,0.0322272239192839,17,221.23529411764707,3761,0.0592821065117331,0,2.0,3.8,22.2,7.6,7.6,12.0,0.002,0.034,2.0,37.8,20.0,-82.33333333333333,31.2
2025-10-26 19:54:38,39,118.56410256410255,4624,0.0253341809297219,21,195.52380952380952,4106,0.048138005392892,0,2.0,3.8,22.2,7.4,7.6,8.2,0.0,0.026,-1.0,40.0,20.0,-82.66666666666667,-2.9
