curTime_of_UTC8,curWindow,num_send_packets,avg_send_packetLen,send_dataStream,avg_send_packetInterval,max_send_packetInterval,min_send_packetInterval,std_send_packetInterval,cv_send_packetInterval,send_Mutation_of_numPackets,num_recv_packets,avg_recv_packetLen,recv_dataStream,avg_recv_packetInterval,max_recv_packetInterval,min_recv_packetInterval,std_recv_packetInterval,cv_recv_packetInterval,recv_Mutation_of_numPackets,label
2025-10-20 00:09:07,1760890147.0,7,132.0,924,0.1735900129590715,0.3032619953155517,0.0326778888702392,0.1048905904038875,0.6042432316000708,0.1666666666666666,20,95.85,1917,0.0495895504951477,0.1218500137329101,1.9073486328125e-06,0.0365687621185283,0.7374287879884407,0.0,0
2025-10-20 00:09:08,1760890148.0,8,123.875,991,0.1142313480377197,0.3027260303497314,0.0077290534973144,0.111617291434282,0.9771161187507436,0.1428571428571428,19,139.52631578947367,2651,0.0521675787473979,0.0991518497467041,1.9073486328125e-06,0.0305058272242246,0.5847660166851467,-0.05,0
2025-10-20 00:09:09,1760890149.0,5,137.8,689,0.1819720268249511,0.3036341667175293,8.702278137207031e-05,0.1430095120271605,0.785887339512513,-0.375,19,136.31578947368422,2590,0.0530930443813926,0.0940699577331543,9.5367431640625e-07,0.0310626900330263,0.5850613841219628,0.0,0
2025-10-20 00:09:10,1760890150.0,16,117.6875,1883,0.075227677822113,0.306441068649292,0.0135698318481445,0.0934432997804791,1.2421398943277182,2.2,21,171.0952380952381,3593,0.0471970013209751,0.1469271183013916,9.5367431640625e-07,0.0412214066564127,0.8733903744451076,0.1052631578947368,0
2025-10-20 00:09:11,1760890151.0,25,114.68,2867,0.0396880435943603,0.0676729679107666,0.0058600902557373,0.0197777125651665,0.4983292390854188,0.5625,20,184.35,3687,0.0503455519676208,0.1019558906555175,1.9073486328125e-06,0.0286516564179799,0.5691000554807082,-0.0476190476190476,0
2025-10-20 00:09:12,1760890152.0,29,113.10344827586206,3280,0.0347632046403556,0.074193000793457,0.0015010833740234,0.0233437613287339,0.6715077499395686,0.16,18,186.94444444444449,3365,0.0531109439002143,0.1238889694213867,4.0531158447265625e-06,0.0355632035907843,0.6696021757323886,-0.1,0
2025-10-20 00:09:13,1760890153.0,19,115.21052631578948,2189,0.0495086845598722,0.0690720081329345,0.0260341167449951,0.016789990845731,0.3391322349804385,-0.3448275862068966,18,179.16666666666666,3225,0.0582762294345431,0.0812070369720459,1.9073486328125e-06,0.0239339387480172,0.4106981350758155,0.0,0
2025-10-20 00:09:14,1760890154.0,19,115.26315789473684,2190,0.0526603146603232,0.0819900035858154,0.0095260143280029,0.0212902482878108,0.404293981628103,0.0,17,177.94117647058823,3025,0.058719466714298,0.1089072227478027,2.86102294921875e-06,0.0315947045473872,0.5380618441429754,-0.0555555555555555,0
2025-10-20 00:09:15,1760890155.0,18,115.61111111111111,2081,0.0578978988859388,0.1136691570281982,8.392333984375e-05,0.0267278879538553,0.4616383058478578,-0.0526315789473684,17,178.8235294117647,3040,0.0582237664391012,0.0949470996856689,9.5367431640625e-07,0.0271845979011916,0.4668986491903645,0.0,0
2025-10-20 00:09:16,1760890156.0,25,116.96,2924,0.040322561264038,0.0658950805664062,0.0007669925689697,0.0204968706933834,0.5083226375221296,0.3888888888888889,19,190.26315789473685,3615,0.0526348415173982,0.1088240146636962,1.9073486328125e-06,0.0355259757595973,0.67495169996578,0.1176470588235294,0
2025-10-20 00:09:17,1760890157.0,18,115.72222222222224,2083,0.0551438331604003,0.0729608535766601,0.0002989768981933,0.0225986451005823,0.4098127352672105,-0.28,18,172.55555555555554,3106,0.056494222746955,0.0967631340026855,2.1457672119140625e-06,0.0255008833536848,0.4513892237779191,-0.0526315789473684,0
2025-10-20 00:09:18,1760890158.0,20,113.45,2269,0.0508787989616394,0.0730719566345214,0.000108003616333,0.0272912158702966,0.5363966215254642,0.1111111111111111,18,187.44444444444449,3374,0.0541558265686035,0.150954008102417,1.9073486328125e-06,0.0386098051941273,0.7129390804370277,0.0,0
2025-10-20 00:09:19,1760890159.0,17,113.41176470588236,1928,0.058114584754495,0.0721330642700195,0.0161190032958984,0.0170127509357516,0.2927449453114384,-0.15,18,177.05555555555554,3187,0.0571293963326348,0.1311628818511963,3.0994415283203125e-06,0.0311735823407671,0.545666230380933,0.0,0
2025-10-20 00:09:20,1760890160.0,18,115.77777777777776,2084,0.0529955493079291,0.0727908611297607,0.0014710426330566,0.0210421571885853,0.3970551765832349,0.0588235294117647,17,176.11764705882354,2994,0.0587546404670266,0.1088590621948242,3.0994415283203125e-06,0.0287259136511768,0.48891310410278,-0.0555555555555555,0
2025-10-20 00:09:21,1760890161.0,20,117.0,2340,0.0509737491607666,0.0750360488891601,0.0026419162750244,0.0232663232409602,0.4564373549918879,0.1111111111111111,19,169.47368421052633,3220,0.0520132591849879,0.1017618179321289,1.9073486328125e-06,0.0301750727423323,0.580141933329214,0.1176470588235294,0
2025-10-20 00:09:22,1760890162.0,19,117.57894736842104,2234,0.0538992630807977,0.071329116821289,0.0087459087371826,0.0208912752698694,0.3875985324428718,-0.05,18,172.83333333333334,3111,0.0551534493764241,0.1181252002716064,3.0994415283203125e-06,0.0327862270757357,0.5944546976920444,-0.0526315789473684,0
2025-10-20 00:09:23,1760890163.0,18,117.22222222222224,2110,0.0542338954077826,0.082352876663208,0.0001389980316162,0.0218980271516211,0.4037701328103146,-0.0526315789473684,17,179.52941176470588,3052,0.0588364180396584,0.087148904800415,2.86102294921875e-06,0.0239925331213067,0.4077837149286466,-0.0555555555555555,0
2025-10-20 00:09:24,1760890164.0,20,118.95,2379,0.0502905011177063,0.0761530399322509,0.0041289329528808,0.0242192655612341,0.4815872783718802,0.1111111111111111,18,170.55555555555554,3070,0.0565295484330919,0.209352970123291,1.9073486328125e-06,0.0557941236268838,0.9869904355050974,0.0588235294117647,0
2025-10-20 00:09:25,1760890165.0,18,118.0,2124,0.0557652182049221,0.0789239406585693,0.0060229301452636,0.0191379965107732,0.3431887676014521,-0.1,18,161.72222222222223,2911,0.0545710590150621,0.1233661174774169,1.9073486328125e-06,0.0399808954416626,0.7326391710783464,0.0,0
2025-10-20 00:09:26,1760890166.0,20,118.85,2377,0.0499597549438476,0.0849199295043945,0.0043771266937255,0.0230671994421329,0.4617156242671593,0.1111111111111111,20,156.65,3133,0.0508612990379333,0.0938389301300048,3.0994415283203125e-06,0.0288975292644282,0.5681634132639031,0.1111111111111111,0
2025-10-20 00:09:27,1760890167.0,21,116.0,2436,0.0478118033636184,0.0774459838867187,0.0016360282897949,0.0234757008875942,0.4910022052307213,0.05,18,158.77777777777777,2858,0.0547741651535034,0.134843111038208,2.86102294921875e-06,0.0479132157210705,0.8747411409520309,-0.1,0
2025-10-20 00:09:28,1760890168.0,20,117.6,2352,0.0492154002189636,0.0746779441833496,0.007418155670166,0.0249588232022765,0.5071344150658653,-0.0476190476190476,18,149.83333333333334,2697,0.0553783310784233,0.1104698181152343,2.86102294921875e-06,0.0377303063116657,0.6813189487099998,0.0,0
2025-10-20 00:09:29,1760890169.0,20,116.75,2335,0.0519678592681884,0.0709750652313232,0.0016169548034667,0.022408598234614,0.4312011029542484,0.0,18,171.38888888888889,3085,0.0555550522274441,0.1089618206024169,3.0994415283203125e-06,0.0258206668840653,0.4647762147419957,0.0,0
2025-10-20 00:09:30,1760890170.0,19,117.10526315789474,2225,0.0522799993816174,0.0693089962005615,0.0154509544372558,0.0187653518768325,0.3589394051031823,-0.05,17,200.05882352941177,3401,0.0585305971257826,0.1168649196624755,3.0994415283203125e-06,0.0281646834529815,0.4811959015633386,-0.0555555555555555,0
2025-10-20 00:09:31,1760890171.0,26,122.15384615384616,3176,0.0386925385548518,0.0815610885620117,0.000140905380249,0.0240246596534231,0.6209119522970821,0.3684210526315789,19,181.6315789473684,3451,0.0522245733361495,0.1113958358764648,2.1457672119140625e-06,0.0342371356558882,0.6555752104572865,0.1176470588235294,0
2025-10-20 00:09:32,1760890172.0,32,115.5625,3698,0.0309379994869232,0.0665509700775146,9.608268737792967e-05,0.0214688964221901,0.6939329232087096,0.2307692307692307,18,173.55555555555554,3124,0.0575975577036539,0.121025800704956,2.86102294921875e-06,0.0332872861097625,0.5779287774844464,-0.0526315789473684,0
2025-10-20 00:09:33,1760890173.0,39,115.0,4485,0.0259195596743852,0.0809569358825683,8.106231689453125e-05,0.0172620448825847,0.6659852674751955,0.21875,19,184.3684210526316,3503,0.0519984270396985,0.1269299983978271,3.0994415283203125e-06,0.0360017737169884,0.6923627456942614,0.0555555555555555,0
2025-10-20 00:09:34,1760890174.0,49,111.36734693877553,5457,0.020328122742322,0.0677669048309326,0.0003809928894042,0.0133361436672771,0.6560440349719072,0.2564102564102564,23,184.5217391304348,4244,0.0436942162721053,0.2159790992736816,1.9073486328125e-06,0.0545136455172658,1.2476169655448806,0.2105263157894736,0
2025-10-20 00:09:35,1760890175.0,49,113.75510204081633,5574,0.0205817757820596,0.0575559139251709,6.079673767089844e-05,0.0129118939460585,0.6273459628937045,0.0,26,209.7692307692308,5454,0.0382455403988177,0.1137211322784423,1.9073486328125e-06,0.0363685472337774,0.9509225612851232,0.1304347826086956,0
2025-10-20 00:09:36,1760890176.0,53,114.41509433962264,6064,0.0188770564097278,0.0519649982452392,0.0001001358032226,0.0092685507552492,0.4909955532300522,0.0816326530612244,21,201.9047619047619,4240,0.0475489525567917,0.1128580570220947,1.9073486328125e-06,0.032805423631866,0.6899294699012295,-0.1923076923076923,0
2025-10-20 00:09:37,1760890177.0,46,114.84782608695652,5283,0.0216430011002913,0.0659599304199218,8.797645568847656e-05,0.0149454068526058,0.6905422581346445,-0.1320754716981132,17,226.1764705882353,3845,0.0582449295941521,0.0980949401855468,3.814697265625e-06,0.0263036096330476,0.4516034239603326,-0.1904761904761904,0
2025-10-20 00:09:38,1760890178.0,59,120.91525423728814,7134,0.0169219647423695,0.0493102073669433,0.0001070499420166,0.0111661528567208,0.6598614892963798,0.2826086956521739,23,207.91304347826087,4782,0.0429103996442711,0.0878400802612304,1.9073486328125e-06,0.0291008611432317,0.6781773505835179,0.3529411764705882,0
2025-10-20 00:09:39,1760890179.0,55,117.0,6435,0.0174511302601207,0.0638899803161621,9.107589721679688e-05,0.0124176502615269,0.711567106338306,-0.0677966101694915,21,229.57142857142856,4821,0.0491113776252383,0.1292741298675537,2.86102294921875e-06,0.0247100140524497,0.5031423520840377,-0.0869565217391304,0
2025-10-20 00:09:40,1760890180.0,57,116.35087719298244,6632,0.018124735146238,0.0669279098510742,0.000105857849121,0.0139578846577066,0.7701014412121616,0.0363636363636363,21,217.23809523809524,4562,0.0472173804328555,0.1280069351196289,1.9073486328125e-06,0.0363252365630691,0.7693191835308334,0.0,0
2025-10-20 00:09:41,1760890181.0,31,119.41935483870968,3702,0.0319910357075352,0.0694870948791503,9.703636169433594e-05,0.0205576082257487,0.6426052727297767,-0.4561403508771929,19,212.3684210526316,4035,0.0521114750912315,0.1167609691619873,1.9073486328125e-06,0.0326434560012798,0.6264158890941186,-0.0952380952380952,0
2025-10-20 00:09:42,1760890182.0,46,117.52173913043478,5406,0.0211892387141352,0.0609269142150878,0.0001308917999267,0.0141238224809315,0.6665563907923541,0.4838709677419355,19,215.52631578947367,4095,0.0526323192997982,0.1109731197357177,2.86102294921875e-06,0.0319385214911169,0.6068233723312161,0.0,0
2025-10-20 00:09:43,1760890183.0,32,118.78125,3801,0.0317472517490386,0.0760419368743896,0.0001230239868164,0.0256382533836759,0.8075739464425385,-0.3043478260869565,19,222.1578947368421,4221,0.0532083636836001,0.2166559696197509,9.5367431640625e-07,0.053834386628149,1.011765498902982,0.0,0
2025-10-20 00:09:44,1760890184.0,37,118.83783783783784,4397,0.0275626182556152,0.067289113998413,0.0001020431518554,0.0196128573617302,0.7115745383780666,0.15625,18,225.0555555555556,4051,0.0557432704501681,0.1143250465393066,3.0994415283203125e-06,0.0288610612448284,0.5177496944788844,-0.0526315789473684,0
2025-10-20 00:09:45,1760890185.0,39,117.3076923076923,4575,0.0259064344259408,0.0635061264038086,0.0001130104064941,0.0148691352938597,0.5739552981081332,0.054054054054054,20,209.05,4181,0.0492814064025878,0.1803319454193115,1.1920928955078125e-06,0.0623150672179105,1.2644742057247418,0.1111111111111111,0
2025-10-20 00:09:46,1760890186.0,53,115.98113207547168,6147,0.01888954864358,0.0590908527374267,0.0021040439605712,0.0124224307207773,0.6576351269779711,0.358974358974359,24,199.91666666666663,4798,0.0425525406996409,0.1090130805969238,1.9073486328125e-06,0.0361863887256947,0.8503931405910169,0.2,0
2025-10-20 00:09:47,1760890187.0,55,114.74545454545456,6311,0.0180670521476052,0.0622429847717285,0.0001850128173828,0.0117815552659312,0.6521016915032772,0.0377358490566037,19,215.26315789473685,4090,0.0518470061452765,0.1382918357849121,3.0994415283203125e-06,0.0301470174646118,0.5814611046226886,-0.2083333333333333,0
2025-10-20 00:09:48,1760890188.0,28,119.32142857142856,3341,0.0349924308913094,0.0684790611267089,0.0001249313354492,0.0219120584696482,0.6261942343391229,-0.4909090909090909,18,212.88888888888889,3832,0.0552045504252115,0.1250109672546386,2.1457672119140625e-06,0.0301485510763151,0.5461243836621563,-0.0526315789473684,0
2025-10-20 00:09:49,1760890189.0,24,118.58333333333331,2846,0.042398711045583,0.0712020397186279,0.0070898532867431,0.0235242708928729,0.5548345766356415,-0.1428571428571428,20,214.95,4299,0.0501150488853454,0.1120519638061523,2.86102294921875e-06,0.0329920208779689,0.6583256249724296,0.1111111111111111,0
2025-10-20 00:09:50,1760890190.0,29,117.89655172413794,3419,0.034593549267999,0.0795719623565673,0.0044069290161132,0.0229119365180015,0.6623181778920951,0.2083333333333333,19,200.05263157894737,3801,0.0525046900699013,0.1306169033050537,1.9073486328125e-06,0.0414807457823074,0.7900388656152941,-0.05,0
2025-10-20 00:09:51,1760890191.0,57,114.73684210526316,6540,0.0174571045658044,0.0518431663513183,0.0006990432739257,0.009264290323493,0.5306888257769958,0.9655172413793104,22,191.8636363636364,4221,0.0454611778259277,0.1057479381561279,1.9073486328125e-06,0.0331963169001792,0.7302124249241632,0.1578947368421052,0
2025-10-20 00:09:52,1760890192.0,48,114.77083333333331,5509,0.0208605229854583,0.0650651454925537,0.0001108646392822,0.0131583793302316,0.630778976126543,-0.1578947368421052,22,201.22727272727272,4427,0.0463129498741843,0.1610291004180908,9.5367431640625e-07,0.0476773982156556,1.0294614863699674,0.0,0
2025-10-20 00:09:53,1760890193.0,23,120.34782608695652,2768,0.0423623064289922,0.3034341335296631,0.0022509098052978,0.0608700013888324,1.4368906350947357,-0.5208333333333334,20,192.9,3858,0.0501984000205993,0.1810288429260254,2.1457672119140625e-06,0.0507269797919606,1.0105298131244105,-0.0909090909090909,0
2025-10-20 00:09:54,1760890194.0,12,131.25,1575,0.0825917522112528,0.3013670444488525,0.0084469318389892,0.0833063746023915,1.00865246676582,-0.4782608695652174,19,179.42105263157896,3409,0.0524202647962068,0.1410830020904541,2.86102294921875e-06,0.0404837723741809,0.772292405075954,-0.05,0
2025-10-20 00:09:55,1760890195.0,49,112.87755102040816,5531,0.0211992215137092,0.0947291851043701,0.0023097991943359,0.0157409223051729,0.7425236013970383,3.083333333333333,19,211.21052631578948,4013,0.0516350520284552,0.1169509887695312,2.86102294921875e-06,0.0368449995202479,0.7135656510996311,0.0,0
2025-10-20 00:09:56,1760890196.0,40,115.55,4622,0.0249487042427062,0.0727410316467285,0.0001709461212158,0.0166478370345035,0.6672826320978388,-0.1836734693877551,20,198.65,3973,0.0499978065490722,0.0980749130249023,2.1457672119140625e-06,0.0321657501669035,0.643343226173997,0.0526315789473684,0
2025-10-20 00:09:57,1760890197.0,39,114.33333333333331,4459,0.0254404850495167,0.136970043182373,0.001155138015747,0.0210729745229533,0.8283244003381799,-0.025,17,199.1764705882353,3386,0.0588231787962072,0.1059069633483886,0.0223109722137451,0.0204824715290934,0.3482040914527063,-0.15,0
2025-10-20 00:09:58,1760890198.0,37,115.51351351351352,4274,0.0265696242048933,0.0672669410705566,0.0011591911315917,0.0156951836926524,0.5907190697022303,-0.0512820512820512,20,192.15,3843,0.0512537479400634,0.0983071327209472,5.0067901611328125e-06,0.0293267462846124,0.57218735142857,0.1764705882352941,0
2025-10-20 00:09:59,1760890199.0,50,115.14,5757,0.0199990367889404,0.0866990089416503,0.0002799034118652,0.0129384021000266,0.6469512625318843,0.3513513513513513,18,201.66666666666663,3630,0.0550545454025268,0.1038670539855957,2.86102294921875e-06,0.0292707943175153,0.531668985794076,-0.1,0
2025-10-20 00:10:00,1760890200.0,37,115.10810810810813,4259,0.0279301630484091,0.0813169479370117,0.0020608901977539,0.0206162301645931,0.738134973607588,-0.26,20,186.45,3729,0.0501272559165954,0.1109709739685058,1.1920928955078125e-06,0.0297030983266384,0.5925538468744455,0.1111111111111111,0
2025-10-20 00:10:01,1760890201.0,26,118.6923076923077,3086,0.038043003815871,0.0699939727783203,0.0012018680572509,0.0247483751225278,0.6505368304330152,-0.2972972972972973,21,197.3809523809524,4145,0.0469706172034854,0.107043981552124,1.9073486328125e-06,0.0306271819753999,0.6520498089841437,0.05,0
2025-10-20 00:10:02,1760890202.0,47,117.95744680851064,5544,0.0212685503858201,0.0665040016174316,9.989738464355467e-05,0.0166320313604258,0.7820011735033212,0.8076923076923077,19,200.1578947368421,3803,0.0523685781579268,0.1130480766296386,2.86102294921875e-06,0.033429931672888,0.6383585892302459,-0.0952380952380952,0
