curTime_of_UTC8,num_send_packets,avg_send_packetLen,send_dataStream,avg_send_packetInterval,num_recv_packets,avg_recv_packetLen,recv_dataStream,avg_recv_packetInterval,label,mn_u_r_mean,mn_d_r_mean,mn_u_m_mean,mn_d_m_mean,mn_d_g_mean,mn_u_g_mean,mn_u_b_mean,mn_d_b_mean,mn_cqi_mean,mn_mac_mean,mn_bandwidth_mean,rsrp_1_mean,snr_1_mean
2026-01-30 11:21:23,20,103.75,2075,0.061073100566864,14,121.42857142857144,1700,0.0846412863050188,0,3.0,9.4,14.8,0.8,5.8,8.0,0.022,0.0,7.779999999999999,140.8,100.0,-54.66666666666666,13.133333333333333
2026-01-30 11:21:24,6,118.0,708,0.168204665184021,20,121.15,2423,0.049974501132965,0,3.2,9.0,14.2,1.0,6.2,8.4,0.044,0.0,7.960000000000001,148.0,100.0,-55.0,13.496666666666664
2026-01-30 11:21:25,3,115.0,345,0.279556671778361,19,99.47368421052632,1890,0.0516394188529566,0,3.2,8.6,14.8,1.4,5.0,7.4,0.044,0.006,8.059999999999999,187.2,100.0,-60.0,12.036666666666669
2026-01-30 11:21:26,7,119.28571428571428,835,0.1650755746023995,18,107.77777777777776,1940,0.0548691087298923,0,3.2,9.0,14.2,1.0,6.2,8.4,0.044,0.0,7.960000000000001,148.0,100.0,-55.0,13.496666666666664
2026-01-30 11:21:27,12,109.5,1314,0.0854962468147277,17,115.29411764705884,1960,0.0586068770464728,0,3.0,11.2,15.4,0.4,4.0,5.2,0.026,0.0,7.88,129.6,100.0,-57.66666666666666,13.086666666666666
2026-01-30 11:21:28,22,110.5,2431,0.0442802255803888,19,123.05263157894736,2338,0.0553449455060456,0,3.2,9.8,15.0,1.0,4.8,7.0,0.034,0.006,8.16,165.8,100.0,-59.333333333333336,10.936666666666666
2026-01-30 11:21:29,24,110.375,2649,0.0421395897865295,19,136.89473684210526,2601,0.0520487459082352,0,3.0,11.2,15.0,0.4,4.8,6.6,0.026,0.0,7.88,193.4,100.0,-58.66666666666666,11.686666666666667
2026-01-30 11:21:30,18,111.5,2007,0.056100328763326,20,140.65,2813,0.0496022939682006,0,3.0,10.8,15.2,0.4,5.0,6.8,0.024,0.0,7.939999999999999,174.6,100.0,-61.333333333333336,8.38
2026-01-30 11:21:31,19,111.52631578947368,2119,0.0519372663999858,17,149.64705882352942,2544,0.0582895980161779,0,3.0,11.2,15.0,0.4,4.8,6.6,0.026,0.0,7.88,193.4,100.0,-58.66666666666666,11.686666666666667
2026-01-30 11:21:32,23,114.1304347826087,2625,0.0437703443610149,17,158.47058823529412,2694,0.0584201111513025,0,3.2,10.0,15.8,0.8,5.0,8.6,0.034,0.006,8.26,197.4,100.0,-59.333333333333336,11.563333333333333
2026-01-30 11:21:33,21,111.76190476190476,2347,0.0482068061828613,17,155.0,2635,0.0581490572761086,0,3.0,10.6,15.2,0.6,5.8,8.2,0.024,0.0,7.94,318.0,100.0,-55.333333333333336,10.573333333333334
2026-01-30 11:21:34,17,113.05882352941175,1922,0.0583198912003461,18,147.94444444444446,2663,0.0577738285064697,0,3.0,8.6,16.2,1.2,4.4,8.4,0.03,0.006,8.2,104.0,100.0,-62.66666666666666,10.466666666666669
2026-01-30 11:21:35,13,112.6923076923077,1465,0.0759782974536602,19,144.31578947368422,2742,0.0529413725200452,0,3.0,10.0,16.0,0.8,4.8,9.0,0.028,0.0,8.16,63.2,100.0,-58.66666666666666,12.143333333333333
2026-01-30 11:21:36,10,113.8,1138,0.0983017206192016,17,151.76470588235293,2580,0.0580083482405718,0,3.0,10.4,15.0,0.4,5.6,7.8,0.006,0.0,7.92,267.4,100.0,-58.66666666666666,11.083333333333334
2026-01-30 11:21:37,10,113.8,1138,0.0995124816894531,17,142.47058823529412,2422,0.0584113036884981,0,3.0,10.0,16.0,0.8,4.8,9.0,0.028,0.0,8.16,63.2,100.0,-58.66666666666666,12.143333333333333
2026-01-30 11:21:38,11,113.36363636363636,1247,0.089201732115312,17,138.05882352941177,2347,0.05826717264512,0,3.0,9.8,15.8,1.0,4.4,8.8,0.028,0.0,8.04,69.0,100.0,-57.66666666666666,10.683333333333332
2026-01-30 11:21:39,12,113.0,1356,0.087540586789449,18,141.94444444444446,2555,0.0569161706500583,0,3.0,9.6,15.0,0.6,4.6,7.2,0.018,0.0,7.979999999999999,205.8,100.0,-60.66666666666666,11.14
2026-01-30 11:21:40,9,114.33333333333331,1029,0.1006512112087673,18,145.94444444444446,2627,0.0534048345353868,0,3.0,10.0,15.6,1.0,4.4,8.0,0.024,0.0,8.02,29.2,100.0,-55.0,10.346666666666666
2026-01-30 11:21:41,10,113.8,1138,0.1041063070297241,18,150.44444444444446,2708,0.0582767724990844,0,3.0,10.6,15.4,1.0,4.4,8.0,0.03,0.0,7.879999999999998,49.8,100.0,-54.333333333333336,12.12
2026-01-30 11:21:42,11,113.36363636363636,1247,0.0916911905462091,17,150.52941176470588,2559,0.0583703517913818,0,3.0,9.4,15.2,1.0,3.8,5.0,0.012,0.0,7.92,56.6,100.0,-57.66666666666666,11.670000000000002
2026-01-30 11:21:43,19,111.52631578947368,2119,0.0547238902041786,17,155.11764705882354,2637,0.0582661207984475,0,3.0,11.0,15.0,0.8,4.6,8.4,0.024,0.0,7.94,43.0,100.0,-58.0,10.086666666666668
2026-01-30 11:21:44,16,111.0625,1777,0.0631295591592788,19,152.42105263157896,2896,0.0529975765629818,0,3.0,9.4,15.2,1.0,3.8,5.0,0.012,0.0,7.92,56.6,100.0,-57.66666666666666,11.670000000000002
2026-01-30 11:21:45,14,112.42857142857144,1574,0.0709993668964931,17,158.94117647058823,2702,0.0576521228341495,0,3.0,8.6,15.2,1.2,3.6,5.0,0.012,0.0,8.02,56.6,100.0,-57.66666666666666,10.483333333333333
2026-01-30 11:21:46,19,109.3157894736842,2077,0.0531276778170936,17,147.2941176470588,2504,0.05980164864484,0,3.0,10.0,15.4,1.0,4.2,7.8,0.032,0.0,7.979999999999999,46.0,100.0,-56.0,11.356666666666667
2026-01-30 11:21:47,11,113.36363636363636,1247,0.0889664563265713,17,157.23529411764707,2673,0.0586158808539895,0,3.0,7.6,15.6,1.4,3.6,6.0,0.012,0.0,8.0,1.2,100.0,-57.66666666666666,9.823333333333332
2026-01-30 11:21:48,18,111.83333333333331,2013,0.0551396740807427,18,159.77777777777777,2876,0.0563848283555772,0,3.0,7.0,15.6,1.6,4.0,6.6,0.0,0.0,7.960000000000001,-1.0,100.0,-58.0,10.333333333333334
2026-01-30 11:21:49,14,112.64285714285714,1577,0.0732899904251098,18,153.11111111111111,2756,0.0554286109076605,0,3.0,7.2,15.0,1.6,3.4,7.0,0.034,0.012,8.16,106.8,100.0,-57.0,10.843333333333334
2026-01-30 11:21:50,13,115.6923076923077,1504,0.0741480864011324,18,161.83333333333334,2913,0.0543403890397813,0,3.0,7.0,15.6,1.6,4.0,6.6,0.0,0.0,7.960000000000001,-1.0,100.0,-58.0,10.333333333333334
