curTime_of_UTC8,num_send_packets,avg_send_packetLen,send_dataStream,avg_send_packetInterval,num_recv_packets,avg_recv_packetLen,recv_dataStream,avg_recv_packetInterval,label,mn_u_r_mean,mn_d_r_mean,mn_u_m_mean,mn_d_m_mean,mn_d_g_mean,mn_u_g_mean,mn_u_b_mean,mn_d_b_mean,mn_cqi_mean,mn_mac_mean,mn_bandwidth_mean,rsrp_1_mean,snr_1_mean
2026-01-30 12:38:04,17,105.76470588235294,1798,0.0635181174558751,16,133.8125,2141,0.0709323734045028,0,2.0,1.2,23.4,19.4,4.0,2.4,0.25,0.204,-1.0,55.4,20.0,-82.66666666666667,5.633333333333333
2026-01-30 12:38:05,5,129.4,647,0.184006404876709,20,95.6,1912,0.0490249514579772,0,2.6,2.4,23.2,20.0,5.2,3.4,0.15,0.158,1.6,64.6,20.0,-85.66666666666667,14.133333333333333
2026-01-30 12:38:06,7,119.28571428571428,835,0.1624942847660609,19,111.6842105263158,2122,0.0547165368732653,0,2.0,1.4,23.4,18.6,3.2,2.4,0.164,0.222,-1.0,37.2,20.0,-89.33333333333333,22.766666666666666
2026-01-30 12:38:07,24,111.0,2664,0.0420644183953603,22,112.9090909090909,2484,0.0447719530625776,0,2.4,2.4,23.2,19.2,5.0,3.4,0.088,0.108,1.6,51.0,20.0,-89.0,22.666666666666668
2026-01-30 12:38:08,16,112.0,1792,0.0595759898424148,18,115.22222222222224,2074,0.0551036066479153,0,2.4,4.0,23.4,21.2,30.8,4.2,0.042,0.106,-1.0,53.2,20.0,-86.0,31.2
2026-01-30 12:38:09,22,111.1818181818182,2446,0.0477848703211004,17,125.17647058823528,2128,0.0582911827984978,0,2.4,2.4,23.2,19.2,5.0,3.4,0.088,0.108,1.6,51.0,20.0,-89.0,22.666666666666668
2026-01-30 12:38:10,25,113.64,2841,0.038447675704956,19,139.42105263157896,2649,0.052794105128238,0,2.2,6.2,23.2,20.0,77.0,4.0,0.09,0.202,-1.0,39.8,20.0,-87.66666666666667,31.2
2026-01-30 12:38:11,14,112.42857142857144,1574,0.0714017833982195,17,134.94117647058823,2294,0.0576505240272073,0,2.4,4.2,23.2,19.8,31.0,4.4,0.056,0.1,-1.0,56.0,20.0,-87.33333333333333,14.233333333333334
2026-01-30 12:38:12,20,114.35,2287,0.0474350571632385,21,140.0952380952381,2942,0.048099813007173,0,2.2,6.2,23.4,19.4,78.2,4.8,0.108,0.16,-1.0,41.0,20.0,-87.0,31.2
2026-01-30 12:38:13,15,111.2,1668,0.0723868529001871,19,157.57894736842104,2994,0.0545257267199064,0,2.2,6.4,23.2,18.0,79.2,5.2,0.078,0.102,-1.0,40.6,20.0,-90.0,39.73333333333333
2026-01-30 12:38:14,22,108.5909090909091,2389,0.0443542328747836,18,160.38888888888889,2887,0.0547638336817423,0,2.2,6.2,23.4,19.4,78.2,4.8,0.108,0.16,-1.0,41.0,20.0,-87.0,31.2
2026-01-30 12:38:15,17,113.41176470588236,1928,0.0591236423043643,19,150.1578947368421,2853,0.0522293793527703,0,2.0,4.2,23.2,19.0,30.0,3.6,0.034,0.128,-1.0,23.8,20.0,-87.66666666666667,48.26666666666667
2026-01-30 12:38:16,11,113.36363636363636,1247,0.0916841030120849,17,156.0,2652,0.0582291659186868,0,2.2,6.2,23.0,19.0,79.8,5.6,0.064,0.072,-1.0,39.8,20.0,-87.33333333333333,39.73333333333333
2026-01-30 12:38:17,20,111.4,2228,0.0510626435279846,19,145.47368421052633,2764,0.0539462691859195,0,2.0,4.0,23.0,20.4,30.8,3.8,0.034,0.172,-1.0,23.8,20.0,-88.66666666666667,14.133333333333333
2026-01-30 12:38:18,19,111.52631578947368,2119,0.049444788380673,17,157.05882352941177,2670,0.0570632289437686,0,2.0,1.4,23.0,21.2,5.8,3.4,0.02,0.1679999999999999,2.2,16.4,20.0,-83.0,31.2
2026-01-30 12:38:19,18,111.66666666666669,2010,0.0540241135491265,18,154.44444444444446,2780,0.057654062906901,0,2.0,4.0,23.0,20.4,30.8,3.8,0.034,0.172,-1.0,23.8,20.0,-88.66666666666667,14.133333333333333
2026-01-30 12:38:20,13,112.6923076923077,1465,0.0751819243797889,17,154.52941176470588,2627,0.0584994063657872,0,2.0,1.2,23.0,21.8,7.8,4.4,0.026,0.11,-1.0,21.6,20.0,-88.0,22.666666666666668
2026-01-30 12:38:21,16,114.625,1834,0.0661646872758865,19,150.26315789473685,2855,0.0520650587583843,0,2.0,1.4,23.2,21.0,6.0,3.4,0.038,0.188,2.2,13.6,20.0,-88.66666666666667,22.666666666666668
2026-01-30 12:38:22,20,111.4,2228,0.0468232035636901,19,151.6315789473684,2881,0.053639575054771,0,2.0,2.0,23.0,20.0,6.8,4.0,0.032,0.166,-1.0,24.6,20.0,-90.33333333333331,31.2
2026-01-30 12:38:23,13,118.0,1534,0.0800980788010817,20,141.05,2821,0.0482651472091674,0,2.8,2.6,22.8,19.4,7.2,4.2,0.106,0.15,4.8,43.0,20.0,-82.33333333333333,-11.466666666666669
