curTime_of_UTC8,curWindow,num_send_packets,avg_send_packetLen,send_dataStream,avg_send_packetInterval,max_send_packetInterval,min_send_packetInterval,std_send_packetInterval,cv_send_packetInterval,send_Mutation_of_numPackets,num_recv_packets,avg_recv_packetLen,recv_dataStream,avg_recv_packetInterval,max_recv_packetInterval,min_recv_packetInterval,std_recv_packetInterval,cv_recv_packetInterval,recv_Mutation_of_numPackets,label
2026-03-01 12:36:43,1772339803.0,4,122.5,490,0.2094259858131408,0.312978982925415,0.0167999267578125,0.1382761484306873,0.6602626120813081,-0.4285714285714285,20,100.7,2014,0.0494470000267028,0.1160011291503906,0.0013051033020019,0.0264101967080028,0.5341112037887145,0.0,0
2026-03-01 12:36:44,1772339804.0,13,112.6923076923077,1465,0.0949644675621619,0.3093252182006836,0.023494005203247,0.0880638181347331,0.9273344061776396,2.25,19,113.78947368421052,2162,0.05173921585083,0.0791211128234863,1.1920928955078123e-05,0.0262233442758391,0.506836909771574,-0.05,0
2026-03-01 12:36:45,1772339805.0,13,115.92307692307692,1507,0.0724087678469144,0.1319539546966552,0.0016870498657226,0.0491593562822097,0.6789144152561991,0.0,18,128.16666666666666,2307,0.0549545552995469,0.0786561965942382,0.00111985206604,0.0238667261470002,0.4342993227205134,-0.0526315789473684,0
2026-03-01 12:36:46,1772339806.0,22,111.1818181818182,2446,0.0487873662601817,0.1335179805755615,0.0145370960235595,0.0341015682905522,0.6989835874453537,0.6923076923076923,17,144.8235294117647,2462,0.0580495806301341,0.0786218643188476,0.0146698951721191,0.0159459603505112,0.2746955305691483,-0.0555555555555555,0
2026-03-01 12:36:47,1772339807.0,12,113.0,1356,0.0791730086008707,0.1472220420837402,0.0183100700378417,0.0451713063175172,0.5705392167832868,-0.4545454545454545,18,152.16666666666666,2739,0.0587120056152343,0.0725529193878173,0.0076570510864257,0.0172437983733606,0.2937014021692058,0.0588235294117647,0
2026-03-01 12:36:48,1772339808.0,12,111.75,1341,0.0796199043591817,0.1302950382232666,0.0023310184478759,0.0446002953384536,0.5601651458566517,0.0,19,173.8421052631579,3303,0.052423263850965,0.0759449005126953,1.0013580322265623e-05,0.0249518840170689,0.4759696780422734,0.0555555555555555,0
2026-03-01 12:36:49,1772339809.0,14,112.42857142857144,1574,0.0766654355185372,0.1319150924682617,0.0189399719238281,0.0415467793212062,0.5419232153342488,0.1666666666666666,19,155.3684210526316,2952,0.0517362042477256,0.0772111415863037,0.0035390853881835,0.0201681860445302,0.3898273237820081,0.0,0
2026-03-01 12:36:50,1772339810.0,13,111.53846153846152,1450,0.0802835317758413,0.1346058845520019,0.0027179718017578,0.0449540344507258,0.559940917599906,-0.0714285714285714,18,168.05555555555554,3025,0.054941005176968,0.0833399295806884,5.0067901611328125e-06,0.0242394618488203,0.4411907239546067,-0.0526315789473684,0
2026-03-01 12:36:51,1772339811.0,15,115.0,1725,0.0615735371907552,0.1304259300231933,0.0146901607513427,0.0420827200626526,0.6834546459833888,0.1538461538461538,18,146.05555555555554,2629,0.0550917784372965,0.0799939632415771,0.0060720443725585,0.0205793468900549,0.3735466066588802,0.0,0
2026-03-01 12:36:52,1772339812.0,14,112.42857142857144,1574,0.0765036344528198,0.1317200660705566,0.0055239200592041,0.0427219883602443,0.558430833591196,-0.0666666666666666,17,155.58823529411765,2645,0.0590932369232177,0.0845639705657959,0.0092329978942871,0.0190983439938736,0.3231900127368031,-0.0555555555555555,0
2026-03-01 12:36:53,1772339813.0,11,118.72727272727272,1306,0.0828087329864502,0.1321961879730224,0.0093598365783691,0.0494462511121999,0.5971139676812922,-0.2142857142857142,19,157.3684210526316,2990,0.0513185827355635,0.0760080814361572,0.0016798973083496,0.0250685671454159,0.4884890776230169,0.1176470588235294,0
2026-03-01 12:36:54,1772339814.0,14,112.42857142857144,1574,0.0729979276657104,0.1311409473419189,0.0057718753814697,0.0473115315440467,0.6481215708027634,0.2727272727272727,20,142.35,2847,0.0529034495353698,0.0819659233093261,0.0088491439819335,0.0219477862217611,0.4148649363041523,0.0526315789473684,0
2026-03-01 12:36:55,1772339815.0,10,113.8,1138,0.0976597070693969,0.1323299407958984,0.0021848678588867,0.0512210094958398,0.5244845702787356,-0.2857142857142857,16,148.3125,2373,0.0575527399778366,0.0786218643188476,0.0014979839324951,0.0215500796552925,0.374440550764246,-0.2,0
2026-03-01 12:36:56,1772339816.0,13,112.6923076923077,1465,0.0844329137068528,0.1305959224700927,0.0292270183563232,0.0407124692182817,0.4821871878025386,0.3,18,154.77777777777777,2786,0.0589362780253092,0.0858170986175537,5.960464477539063e-06,0.0190342864023565,0.3229638355205025,0.125,0
2026-03-01 12:36:57,1772339817.0,13,115.92307692307692,1507,0.0732529346759502,0.132742166519165,0.0103600025177001,0.0413838916955649,0.5649451708472195,0.0,17,163.76470588235293,2784,0.0580584161421831,0.0788648128509521,0.0098960399627685,0.0183205778002372,0.3155542127668572,-0.0555555555555555,0
2026-03-01 12:36:58,1772339818.0,10,113.8,1138,0.1031872987747192,0.1353049278259277,0.0429611206054687,0.0344974837507432,0.3343190892714319,-0.2307692307692307,17,158.94117647058823,2702,0.0582361782298368,0.0759611129760742,0.0217058658599853,0.0154547795784635,0.2653810749302477,0.0,0
2026-03-01 12:36:59,1772339819.0,14,112.42857142857144,1574,0.0718854325158255,0.1326849460601806,0.0020408630371093,0.0460556368611431,0.6406810844603874,0.4,19,155.6315789473684,2957,0.0525870574148077,0.0760200023651123,0.001645803451538,0.0236754816768035,0.450214992827054,0.1176470588235294,0
2026-03-01 12:37:00,1772339820.0,13,109.46153846153848,1423,0.0775006917806772,0.1307342052459716,0.0294759273529052,0.0374688106680629,0.4834642092498695,-0.0714285714285714,18,160.22222222222223,2884,0.0545516014099121,0.09340500831604,5.0067901611328125e-06,0.0222940569265769,0.4086783219992886,-0.0526315789473684,0
2026-03-01 12:37:01,1772339821.0,13,112.6923076923077,1465,0.073138768856342,0.134423017501831,0.001317024230957,0.0462131789326161,0.631856123028093,0.0,18,160.38888888888889,2887,0.0588364468680487,0.0729780197143554,0.0049281120300292,0.0172691137531872,0.2935104798547125,0.0,0
2026-03-01 12:37:02,1772339822.0,10,113.8,1138,0.098781681060791,0.1300179958343505,0.0150020122528076,0.041599651407881,0.4211271863482492,-0.2307692307692307,17,156.64705882352942,2663,0.0579438770518583,0.0760030746459961,5.0067901611328125e-06,0.022271236458555,0.3843587552593847,-0.0555555555555555,0
2026-03-01 12:37:03,1772339823.0,10,113.8,1138,0.1038979053497314,0.1317851543426513,0.0147550106048583,0.0451693702681147,0.4347476507449286,0.0,17,159.52941176470588,2712,0.0588829517364501,0.0874269008636474,0.0058100223541259,0.0204198173496064,0.3467865782442768,0.0,0
2026-03-01 12:37:04,1772339824.0,19,113.73684210526316,2161,0.0539356909300151,0.1344161033630371,0.0089430809020996,0.0402831772620581,0.7468742231248701,0.9,20,151.2,3024,0.0490023493766784,0.0749108791351318,4.0531158447265625e-06,0.0252518555441349,0.5153192829597869,0.1764705882352941,0
2026-03-01 12:37:05,1772339825.0,18,113.05555555555556,2035,0.0541110568576388,0.130929946899414,0.0001089572906494,0.0392309638027539,0.7250082715251136,-0.0526315789473684,17,163.05882352941177,2772,0.0585402320413028,0.1110730171203613,0.0080540180206298,0.0296057280577909,0.5057330151493541,-0.15,0
2026-03-01 12:37:06,1772339826.0,27,112.03703703703704,3025,0.0379608118975604,0.0980150699615478,0.0018031597137451,0.0234759198886102,0.618425126205453,0.5,17,177.1764705882353,3012,0.0579316475812126,0.089332103729248,0.0073168277740478,0.0214615454317876,0.37046323258287,0.0,0
2026-03-01 12:37:07,1772339827.0,23,114.0,2622,0.0414933951004691,0.1639869213104248,0.0074880123138427,0.0348710053194757,0.840398941446984,-0.1481481481481481,21,169.76190476190476,3565,0.0503774256933303,0.0981171131134033,0.0091011524200439,0.0240916021710834,0.4782221766896089,0.2352941176470588,0
2026-03-01 12:37:08,1772339828.0,30,117.06666666666666,3512,0.0336369276046752,0.0826520919799804,9.393692016601562e-05,0.018957902882595,0.5636038792068522,0.3043478260869565,21,167.52380952380952,3518,0.0473824342091878,0.0802178382873535,4.0531158447265625e-06,0.0245579261033523,0.5182917786564535,0.0,0
2026-03-01 12:37:09,1772339829.0,35,114.4,4004,0.0295306273869105,0.1124200820922851,7.200241088867188e-05,0.022110473978054,0.7487302483744204,0.1666666666666666,19,174.47368421052633,3315,0.0515253167403371,0.0989279747009277,0.0100538730621337,0.0240106167641293,0.4659964903298188,-0.0952380952380952,0
2026-03-01 12:37:10,1772339830.0,38,116.10526315789474,4412,0.0236546365838301,0.1004121303558349,9.41753387451172e-05,0.0212961701642271,0.9002958083399518,0.0857142857142857,19,196.73684210526315,3738,0.0526803669176603,0.0747380256652832,5.0067901611328125e-06,0.0250280286398416,0.4750921473071848,0.0,0
2026-03-01 12:37:11,1772339831.0,30,112.63333333333334,3379,0.036701766649882,0.1300878524780273,6.604194641113281e-05,0.0307445842235612,0.8376867663306372,-0.2105263157894736,17,218.35294117647047,3712,0.0576558814329259,0.0739920139312744,0.0150279998779296,0.0171830256364149,0.2980272820285453,-0.1052631578947368,0
2026-03-01 12:37:12,1772339832.0,39,114.1025641025641,4450,0.0255750203743959,0.1000339984893798,0.0001039505004882,0.0171760488321538,0.6715947272264722,0.3,18,186.5555555555556,3358,0.0556028286616007,0.0799529552459716,0.0100162029266357,0.0214819938130531,0.3863471397074557,0.0588235294117647,0
2026-03-01 12:37:13,1772339833.0,50,120.42,6021,0.0201503801345825,0.0596849918365478,5.793571472167969e-05,0.0139568803725403,0.6926360832561792,0.282051282051282,18,199.5,3591,0.0543972253799438,0.0789310932159423,3.0994415283203125e-06,0.0233694935309669,0.4296081898982896,0.0,0
