timestamp,line_number,mn_cc,mn_redrt,mn_rre_count,mn_rach_fail,mn_rlf_num,mn_ota_irat,mn_irat,mn_u_r,mn_d_r,mn_u_m,mn_d_m,mn_d_g,mn_u_g,mn_u_b,mn_d_b,mn_txp_md,mn_mtpl,mn_cqi,mn_mac,mn_pu_m_l,mn_pd_m_l,mn_rlf_cause,mn_retr,mn_pp_s,mn_pp_dis,mn_pp_r,mn_ri,mn_prach_cfg,mn_pre_for,mn_o_fail,mn_ph_dis,mn_ssnr,mn_tsnr,mn_path_loss,mn_target_pwr,mn_bandwidth,mn_rsrp_4,mn_snr_4,qos,rf_sul_state,rf_sul_band,mn_ver
2025-10-20 00:04:46.570,788,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","-1,-1,3,-1,-1","-1,-1,6,-1,-1","-1,-1,2,-1,-1","-1,-1,0,-1,-1","-99,-99,0,-99,-99","-99,-99,1,-99,-99","-99.00,-99.00,0.00,-99.00,-99.00","-99.00,-99.00,0.00,-99.00,-99.00","-99.0,-99.0,24.5,-99.0,-99.0","-99.0,-99.0,24.0,-99.0,-99.0","-99.0,-99.0,10.7,-99.0,-99.0","-1,-1,74,-1,-1","-1.0,-1.0,1.0,-1.0,-1.0","-1.0,-1.0,0.1,-1.0,-1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,157,-99,-99","-1.0,-1.0,0.3,-1.0,-1.0","18,18,18,18,18","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-111.00,-111.00,14.35,-111.00,-111.00","-111.00,-111.00,21.50,-111.00,-111.00","-99,-99,127,-99,-99","-99,-99,27,-99,-99","30,30,30,30,30","{-115,-106,-140,-140},{-103,-104,-140,-140},{-104,-107,-140,-140}","{15.20,18.22,-inf,-inf},{12.07,17.30,-inf,-inf},{12.07,17.30,-inf,-inf}","2-cmnet,1-8",0,{189},4
2025-10-20 00:04:47.599,796,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","-1,-1,-1,-1,3","-1,-1,-1,-1,7","-1,-1,-1,-1,5","-1,-1,-1,-1,0","-99,-99,-99,-99,0","-99,-99,-99,-99,-99","-99.00,-99.00,-99.00,-99.00,0.00","-99.00,-99.00,-99.00,-99.00,0.00","-99.0,-99.0,-99.0,-99.0,24.2","-99.0,-99.0,-99.0,-99.0,24.0","-99.0,-99.0,-99.0,-99.0,9.5","-1,-1,-1,-1,-1","-1.0,-1.0,-1.0,-1.0,1.0","-1.0,-1.0,-1.0,-1.0,0.5","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,13","-1.0,-1.0,-1.0,-1.0,0.6","18,18,18,18,18","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-111.00,-111.00,-111.00,-111.00,13.29","-111.00,-111.00,-111.00,-111.00,22.04","-99,-99,-99,-99,123","-99,-99,-99,-99,24","30,30,30,30,30","{-102,-105,-140,-140},{-103,-104,-140,-140},{-100,-108,-140,-140}","{15.20,18.22,-inf,-inf},{12.07,17.30,-inf,-inf},{10.35,8.67,-inf,-inf}","2-cmnet,1-8",0,{189},4
2025-10-20 00:04:48.621,801,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","-1,3,-1,-1,-1","-1,6,-1,-1,8","-1,2,-1,-1,-1","-1,0,-1,-1,0","-99,0,-99,-99,0","-99,1,-99,-99,-99","-99.00,0.00,-99.00,-99.00,-99.00","-99.00,0.00,-99.00,-99.00,0.00","-99.0,24.5,-99.0,-99.0,-99.0","-99.0,24.0,-99.0,-99.0,-99.0","-99.0,10.7,-99.0,-99.0,12.0","-1,74,-1,-1,-1","-1.0,1.0,-1.0,-1.0,-1.0","-1.0,0.1,-1.0,-1.0,0.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","-99,157,-99,-99,37","-1.0,0.3,-1.0,-1.0,0.0","18,18,18,18,18","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-111.00,14.35,-111.00,-111.00,11.99","-111.00,21.50,-111.00,-111.00,20.44","-99,127,-99,-99,-99","-99,27,-99,-99,-99","30,30,30,30,30","{-102,-105,-140,-140},{-102,-103,-140,-140},{-102,-113,-140,-140}","{15.20,18.22,-inf,-inf},{12.07,17.30,-inf,-inf},{20.31,20.11,-inf,-inf}","2-cmnet,1-8",0,{189},4
2025-10-20 00:04:49.660,806,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","-1,-1,-1,3,-1","-1,-1,-1,7,-1","-1,-1,-1,5,-1","-1,-1,-1,0,-1","-99,-99,-99,0,-99","-99,-99,-99,-99,-99","-99.00,-99.00,-99.00,0.00,-99.00","-99.00,-99.00,-99.00,0.00,-99.00","-99.0,-99.0,-99.0,24.2,-99.0","-99.0,-99.0,-99.0,24.0,-99.0","-99.0,-99.0,-99.0,9.5,-99.0","-1,-1,-1,-1,-1","-1.0,-1.0,-1.0,1.0,-1.0","-1.0,-1.0,-1.0,0.5,-1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,13,-99","-1.0,-1.0,-1.0,0.6,-1.0","18,18,18,18,18","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-111.00,-111.00,-111.00,13.29,-111.00","-111.00,-111.00,-111.00,22.04,-111.00","-99,-99,-99,123,-99","-99,-99,-99,24,-99","30,30,30,30,30","{-102,-106,-140,-140},{-100,-103,-140,-140},{-103,-114,-140,-140}","{15.20,18.22,-inf,-inf},{12.07,17.30,-inf,-inf},{20.31,20.11,-inf,-inf}","2-cmnet,1-8",0,{189},4
2025-10-20 00:04:50.690,812,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","3,-1,-1,-1,-1","6,-1,-1,8,-1","2,-1,-1,-1,-1","0,-1,-1,0,-1","0,-99,-99,0,-99","1,-99,-99,-99,-99","0.00,-99.00,-99.00,-99.00,-99.00","0.00,-99.00,-99.00,0.00,-99.00","24.5,-99.0,-99.0,-99.0,-99.0","24.0,-99.0,-99.0,-99.0,-99.0","10.7,-99.0,-99.0,12.0,-99.0","74,-1,-1,-1,-1","1.0,-1.0,-1.0,-1.0,-1.0","0.1,-1.0,-1.0,0.0,-1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","157,-99,-99,37,-99","0.3,-1.0,-1.0,0.0,-1.0","18,18,18,18,18","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","14.35,-111.00,-111.00,11.99,-111.00","21.50,-111.00,-111.00,20.44,-111.00","127,-99,-99,-99,-99","27,-99,-99,-99,-99","30,30,30,30,30","{-103,-104,-140,-140},{-104,-107,-140,-140},{-102,-111,-140,-140}","{15.20,18.22,-inf,-inf},{12.07,17.30,-inf,-inf},{20.31,20.11,-inf,-inf}","2-cmnet,1-8",0,{},4
2025-10-20 00:04:51.720,818,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","-1,-1,3,-1,4","-1,-1,7,-1,12","-1,-1,5,-1,16","-1,-1,0,-1,1","-99,-99,0,-99,1","-99,-99,-99,-99,4","-99.00,-99.00,0.00,-99.00,0.09","-99.00,-99.00,0.00,-99.00,0.00","-99.0,-99.0,24.2,-99.0,23.5","-99.0,-99.0,24.0,-99.0,23.0","-99.0,-99.0,9.5,-99.0,7.8","-1,-1,-1,-1,4","-1.0,-1.0,1.0,-1.0,1.0","-1.0,-1.0,0.5,-1.0,0.2","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,13,-99,-3045","-1.0,-1.0,0.6,-1.0,0.9","18,18,18,18,18","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-111.00,-111.00,13.29,-111.00,12.26","-111.00,-111.00,22.04,-111.00,21.20","-99,-99,123,-99,119","-99,-99,24,-99,25","30,30,30,30,30","{-103,-104,-140,-140},{-100,-108,-140,-140},{-98,-106,-140,-140}","{12.07,17.30,-inf,-inf},{10.35,8.67,-inf,-inf},{16.48,12.41,-inf,-inf}","2-cmnet,1-8",0,{189},4
2025-10-20 00:04:52.747,834,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","-1,-1,-1,-1,-1","-1,-1,8,-1,-1","-1,-1,-1,-1,-1","-1,-1,0,-1,-1","-99,-99,0,-99,-99","-99,-99,-99,-99,-99","-99.00,-99.00,-99.00,-99.00,-99.00","-99.00,-99.00,0.00,-99.00,-99.00","-99.0,-99.0,-99.0,-99.0,-99.0","-99.0,-99.0,-99.0,-99.0,-99.0","-99.0,-99.0,12.0,-99.0,-99.0","-1,-1,-1,-1,-1","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,0.0,-1.0,-1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,37,-99,-99","-1.0,-1.0,0.0,-1.0,-1.0","18,18,18,18,18","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-111.00,-111.00,11.99,-111.00,-111.00","-111.00,-111.00,20.44,-111.00,-111.00","-99,-99,-99,-99,-99","-99,-99,-99,-99,-99","30,30,30,30,30","{-103,-104,-140,-140},{-102,-113,-140,-140},{-100,-116,-140,-140}","{12.07,17.30,-inf,-inf},{20.31,20.11,-inf,-inf},{16.48,12.41,-inf,-inf}","2-cmnet,1-8",0,{191},4
2025-10-20 00:04:53.770,862,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","-1,3,-1,4,14","-1,7,-1,12,25","-1,5,-1,16,8","-1,0,-1,1,5","-99,0,-99,1,56","-99,-99,-99,4,57","-99.00,0.00,-99.00,0.09,0.07","-99.00,0.00,-99.00,0.00,0.19","-99.0,24.2,-99.0,23.5,24.5","-99.0,24.0,-99.0,23.0,24.0","-99.0,9.5,-99.0,7.8,7.2","-1,-1,-1,4,3101","-1.0,1.0,-1.0,1.0,1.0","-1.0,0.5,-1.0,0.2,0.8","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","-99,13,-99,-3045,38738","-1.0,0.6,-1.0,0.9,0.9","18,18,18,18,18","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-111.00,13.29,-111.00,12.26,14.83","-111.00,22.04,-111.00,21.20,19.68","-99,123,-99,119,122","-99,24,-99,25,31","30,30,30,30,30","{-102,-103,-140,-140},{-103,-114,-140,-140},{-121,-107,-140,-140}","{12.07,17.30,-inf,-inf},{20.31,20.11,-inf,-inf},{16.21,8.05,-inf,-inf}","2-cmnet,1-8",0,{189},4
2025-10-20 00:04:54.810,877,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","-1,-1,-1,-1,-1","-1,8,-1,-1,-1","-1,-1,-1,-1,-1","-1,0,-1,-1,-1","-99,0,-99,-99,-99","-99,-99,-99,-99,-99","-99.00,-99.00,-99.00,-99.00,-99.00","-99.00,0.00,-99.00,-99.00,-99.00","-99.0,-99.0,-99.0,-99.0,-99.0","-99.0,-99.0,-99.0,-99.0,-99.0","-99.0,12.0,-99.0,-99.0,-99.0","-1,-1,-1,-1,-1","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,0.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","-99,37,-99,-99,-99","-1.0,0.0,-1.0,-1.0,-1.0","18,18,18,18,18","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-111.00,11.99,-111.00,-111.00,-111.00","-111.00,20.44,-111.00,-111.00,-111.00","-99,-99,-99,-99,-99","-99,-99,-99,-99,-99","30,30,30,30,30","{-100,-103,-140,-140},{-102,-111,-140,-140},{-100,-111,-140,-140}","{12.07,17.30,-inf,-inf},{20.31,20.11,-inf,-inf},{16.21,8.05,-inf,-inf}","2-cmnet,1-8",0,{189},4
2025-10-20 00:04:55.841,885,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","3,-1,4,14,18","7,-1,12,25,33","5,-1,16,8,10","0,-1,1,5,11","0,-99,1,56,86","-99,-99,4,57,77","0.00,-99.00,0.09,0.07,0.19","0.00,-99.00,0.00,0.19,0.05","24.2,-99.0,23.5,24.5,24.3","24.0,-99.0,23.0,24.0,24.0","9.5,-99.0,7.8,7.2,12.8","-1,-1,4,3101,1663","1.0,-1.0,1.0,1.0,1.0","0.5,-1.0,0.2,0.8,0.1","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","13,-99,-3045,38738,85875","0.6,-1.0,0.9,0.9,0.0","18,18,18,18,18","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","13.29,-111.00,12.26,14.83,16.53","22.04,-111.00,21.20,19.68,19.20","123,-99,119,122,123","24,-99,25,31,31","30,30,30,30,30","{-104,-107,-140,-140},{-98,-106,-140,-140},{-103,-115,-140,-140}","{12.07,17.30,-inf,-inf},{16.48,12.41,-inf,-inf},{15.81,9.28,-inf,-inf}","2-cmnet,1-8",0,{189},4
