timestamp,line_number,mn_cc,mn_redrt,mn_rre_count,mn_rach_fail,mn_rlf_num,mn_ota_irat,mn_irat,mn_u_r,mn_d_r,mn_u_m,mn_d_m,mn_d_g,mn_u_g,mn_u_b,mn_d_b,mn_txp_md,mn_mtpl,mn_cqi,mn_mac,mn_pu_m_l,mn_pd_m_l,mn_rlf_cause,mn_retr,mn_pp_s,mn_pp_dis,mn_pp_r,mn_ri,mn_prach_cfg,mn_pre_for,mn_o_fail,mn_ph_dis,mn_ssnr,mn_tsnr,mn_path_loss,mn_target_pwr,mn_bandwidth,mn_rsrp_4,mn_snr_4,qos,rf_sul_state,rf_sul_band,mn_ver
2025-10-31 20:54:14.748,668,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","4,10,4,4,4","16,17,16,16,14","23,9,15,22,18","0,4,0,0,0","0,5,0,1,0","6,10,3,-99,-99","0.43,0.04,0.00,0.00,0.00","0.00,0.12,0.00,0.00,0.00","25.6,26.4,25.5,23.8,24.6","25.0,26.0,25.0,23.0,24.0","9.7,7.5,9.1,10.0,9.9","-1,705,-1,-1,-1","1.0,1.0,1.0,1.0,1.0","0.0,0.7,0.0,0.6,0.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","0,2123,0,211,0","1.0,1.0,1.0,1.0,1.0","210,210,210,210,210","13,13,13,13,13","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","24.82,18.64,23.24,27.51,29.42","23.05,16.85,21.21,26.24,27.34","113,120,116,111,108","31,39,33,30,27","60,60,60,60,60","{-85,-87,-96,-95},{-96,-106,-98,-93},{-98,-92,-90,-92}","{18.52,21.21,-inf,-inf},{24.16,5.25,-inf,-inf},{22.58,26.72,-inf,-inf}","2-cbnet,1-9",0,{191},4
2025-10-31 20:54:15.781,676,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","9,4,4,4,4","15,14,16,16,14","14,14,19,21,20","0,0,0,0,0","1,1,0,0,0","-99,-99,-99,5,5","0.11,0.00,0.00,0.00,0.00","0.00,0.00,0.00,0.00,0.00","26.6,25.5,23.9,24.1,24.0","26.0,25.0,23.0,24.0,24.0","8.9,7.3,9.6,10.1,9.5","-1,-1,-1,-1,-1","1.0,1.0,1.0,1.0,1.0","0.4,0.3,0.2,0.2,0.5","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","0,770,60,142,144","1.0,1.0,1.0,1.0,1.0","210,210,210,210,210","13,13,13,13,13","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","20.64,19.50,25.54,29.10,27.48","19.93,16.90,23.94,27.80,28.16","116,118,113,109,110","36,35,31,28,29","60,60,60,60,60","{-95,-96,-93,-100},{-97,-95,-97,-89},{-96,-104,-100,-105}","{17.56,18.44,-inf,-inf},{24.78,23.43,-inf,-inf},{19.26,18.19,-inf,-inf}","2-cbnet,1-9",0,{191},4
2025-10-31 20:54:16.818,686,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","10,4,4,4,4","17,16,16,14,16","9,15,22,18,16","4,0,0,0,0","5,0,1,0,0","10,3,-99,-99,5","0.04,0.00,0.00,0.00,0.08","0.12,0.00,0.00,0.00,0.00","26.4,25.5,23.8,24.6,25.2","26.0,25.0,23.0,24.0,25.0","7.5,9.1,10.0,9.9,7.1","705,-1,-1,-1,-1","1.0,1.0,1.0,1.0,1.0","0.7,0.0,0.6,0.0,0.2","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","2123,0,211,0,71","1.0,1.0,1.0,1.0,1.0","210,210,210,210,210","13,13,13,13,13","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","18.64,23.24,27.51,29.42,22.76","16.85,21.21,26.24,27.34,20.40","120,116,111,108,115","39,33,30,27,33","60,60,60,60,60","{-98,-94,-99,-98},{-89,-92,-93,-88},{-87,-101,-103,-99}","{17.85,21.63,-inf,-inf},{24.32,25.80,-inf,-inf},{18.57,18.47,-inf,-inf}","2-cbnet,1-9",0,{191},4
2025-10-31 20:54:17.839,693,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","4,4,4,4,4","14,16,16,14,15","14,19,21,20,19","0,0,0,0,0","1,0,0,0,1","-99,-99,5,5,4","0.00,0.00,0.00,0.00,0.09","0.00,0.00,0.00,0.00,0.00","25.5,23.9,24.1,24.0,24.5","25.0,23.0,24.0,24.0,24.0","7.3,9.6,10.1,9.5,9.5","-1,-1,-1,-1,-1","1.0,1.0,1.0,1.0,1.0","0.3,0.2,0.2,0.5,0.5","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","770,60,142,144,155","1.0,1.0,1.0,1.0,1.0","210,210,210,210,210","13,13,13,13,13","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","19.50,25.54,29.10,27.48,26.97","16.90,23.94,27.80,28.16,26.27","118,113,109,110,110","35,31,28,29,29","60,60,60,60,60","{-100,-104,-99,-107},{-91,-89,-81,-84},{-88,-88,-101,-104}","{15.72,10.37,-inf,-inf},{26.22,19.21,-inf,-inf},{27.00,26.29,-inf,-inf}","2-cbnet,1-9",0,{191},4
2025-10-31 20:54:18.867,700,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","4,4,4,4,4","16,16,14,16,16","15,22,18,16,24","0,0,0,0,0","0,1,0,0,1","3,-99,-99,5,-99","0.00,0.00,0.00,0.08,0.00","0.00,0.00,0.00,0.00,0.00","25.5,23.8,24.6,25.2,23.4","25.0,23.0,24.0,25.0,23.0","9.1,10.0,9.9,7.1,10.9","-1,-1,-1,-1,-1","1.0,1.0,1.0,1.0,1.0","0.0,0.6,0.0,0.2,0.5","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","0,211,0,71,266","1.0,1.0,1.0,1.0,1.0","210,210,210,210,210","13,13,13,13,13","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","23.24,27.51,29.42,22.76,30.36","21.21,26.24,27.34,20.40,29.94","116,111,108,115,103","33,30,27,33,24","60,60,60,60,60","{-102,-97,-93,-99},{-98,-92,-90,-92},{-87,-84,-86,-82}","{16.73,15.78,-inf,-inf},{22.58,26.72,-inf,-inf},{27.29,30.03,24.76,29.79}","2-cbnet,1-9",0,{191},4
2025-10-31 20:54:19.896,707,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","4,4,4,4,4","16,16,14,15,16","19,21,20,19,21","0,0,0,0,0","0,0,0,1,0","-99,5,5,4,6","0.00,0.00,0.00,0.09,0.00","0.00,0.00,0.00,0.00,0.00","23.9,24.1,24.0,24.5,23.7","23.0,24.0,24.0,24.0,23.0","9.6,10.1,9.5,9.5,10.8","-1,-1,-1,-1,-1","1.0,1.0,1.0,1.0,1.0","0.2,0.2,0.5,0.5,0.4","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","60,142,144,155,155","1.0,1.0,1.0,1.0,1.0","210,210,210,210,210","13,13,13,13,13","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","25.54,29.10,27.48,26.97,30.36","23.94,27.80,28.16,26.27,31.04","113,109,110,110,106","31,28,29,29,26","60,60,60,60,60","{-96,-106,-98,-93},{-96,-104,-100,-105},{-82,-84,-84,-81}","{24.16,5.25,-inf,-inf},{19.26,18.19,-inf,-inf},{28.30,30.58,-inf,-inf}","2-cbnet,1-9",0,{191},4
2025-10-31 20:54:20.924,714,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","4,4,4,4,4","16,14,16,16,16","22,18,16,24,23","0,0,0,0,0","1,0,0,1,1","-99,-99,5,-99,-99","0.00,0.00,0.08,0.00,0.09","0.00,0.00,0.00,0.00,0.00","23.8,24.6,25.2,23.4,23.5","23.0,24.0,25.0,23.0,23.0","10.0,9.9,7.1,10.9,10.4","-1,-1,-1,-1,-1","1.0,1.0,1.0,1.0,1.0","0.6,0.0,0.2,0.5,0.6","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","211,0,71,266,155","1.0,1.0,1.0,1.0,1.0","210,210,210,210,210","13,13,13,13,13","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","27.51,29.42,22.76,30.36,27.90","26.24,27.34,20.40,29.94,29.80","111,108,115,103,104","30,27,33,24,25","60,60,60,60,60","{-97,-95,-97,-89},{-87,-101,-103,-99},{-87,-88,-84,-90}","{24.78,23.43,-inf,-inf},{18.57,18.47,-inf,-inf},{30.76,27.92,-inf,-inf}","2-cbnet,1-9",0,{191},4
2025-10-31 20:54:21.953,721,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","4,4,4,4,4","16,14,15,16,16","21,20,19,21,22","0,0,0,0,0","0,0,1,0,1","5,5,4,6,7","0.00,0.00,0.09,0.00,0.13","0.00,0.00,0.00,0.00,0.00","24.1,24.0,24.5,23.7,24.4","24.0,24.0,24.0,23.0,24.0","10.1,9.5,9.5,10.8,10.2","-1,-1,-1,-1,1038","1.0,1.0,1.0,1.0,1.0","0.2,0.5,0.5,0.4,0.5","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","142,144,155,155,581","1.0,1.0,1.0,1.0,1.0","210,210,210,210,210","13,13,13,13,13","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","29.10,27.48,26.97,30.36,27.50","27.80,28.16,26.27,31.04,28.25","109,110,110,106,107","28,29,29,26,26","60,60,60,60,60","{-89,-92,-93,-88},{-88,-88,-101,-104},{-90,-92,-94,-95}","{24.32,25.80,-inf,-inf},{27.00,26.29,-inf,-inf},{24.40,19.49,-inf,-inf}","2-cbnet,1-9",0,{191},4
2025-10-31 20:54:22.981,731,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","4,4,4,4,4","14,16,16,16,16","18,16,24,23,21","0,0,0,0,0","0,0,1,1,0","-99,5,-99,-99,5","0.00,0.08,0.00,0.09,0.20","0.00,0.00,0.00,0.00,0.00","24.6,25.2,23.4,23.5,25.3","24.0,25.0,23.0,23.0,25.0","9.9,7.1,10.9,10.4,9.9","-1,-1,-1,-1,-1","1.0,1.0,1.0,1.0,1.0","0.0,0.2,0.5,0.6,0.2","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","0,71,266,155,155","1.0,1.0,1.0,1.0,1.0","210,210,210,210,210","13,13,13,13,13","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","29.42,22.76,30.36,27.90,22.62","27.34,20.40,29.94,29.80,23.64","108,115,103,104,111","27,33,24,25,30","60,60,60,60,60","{-91,-89,-81,-84},{-87,-84,-86,-82},{-92,-89,-87,-94}","{26.22,19.21,-inf,-inf},{27.29,30.03,24.76,29.79},{21.38,25.62,-inf,-inf}","2-cbnet,1-9",0,{191},4
2025-10-31 20:54:24.013,738,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","4,4,4,4,5","14,15,16,16,16","20,19,21,22,19","0,0,0,0,0","0,1,0,1,3","5,4,6,7,7","0.00,0.09,0.00,0.13,0.07","0.00,0.00,0.00,0.00,0.00","24.0,24.5,23.7,24.4,25.1","24.0,24.0,23.0,24.0,25.0","9.5,9.5,10.8,10.2,9.9","-1,-1,-1,1038,1038","1.0,1.0,1.0,1.0,1.0","0.5,0.5,0.4,0.5,0.7","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","144,155,155,581,1422","1.0,1.0,1.0,1.0,1.0","210,210,210,210,210","13,13,13,13,13","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","27.48,26.97,30.36,27.50,26.60","28.16,26.27,31.04,28.25,28.18","110,110,106,107,111","29,29,26,26,31","60,60,60,60,60","{-98,-92,-90,-92},{-82,-84,-84,-81},{-92,-87,-92,-86}","{22.58,26.72,-inf,-inf},{28.30,30.58,-inf,-inf},{29.26,28.83,-inf,-inf}","2-cbnet,1-9",0,{191},4
