timestamp,line_number,mn_cc,mn_redrt,mn_rre_count,mn_rach_fail,mn_rlf_num,mn_ota_irat,mn_irat,mn_u_r,mn_d_r,mn_u_m,mn_d_m,mn_d_g,mn_u_g,mn_u_b,mn_d_b,mn_txp_md,mn_mtpl,mn_cqi,mn_mac,mn_pu_m_l,mn_pd_m_l,mn_rlf_cause,mn_retr,mn_pp_s,mn_pp_dis,mn_pp_r,mn_ri,mn_prach_cfg,mn_pre_for,mn_o_fail,mn_ph_dis,mn_ssnr,mn_tsnr,mn_path_loss,mn_target_pwr,mn_bandwidth,mn_rsrp_4,mn_snr_4,qos,rf_sul_state,rf_sul_band,mn_ver
2025-10-26 20:17:27.798,694,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","-1,-1,-1,-1,3","12,6,8,10,21","-1,-1,-1,-1,20","0,0,0,0,1","0,0,0,0,1","-99,-99,-99,-99,4","-99.00,-99.00,-99.00,-99.00,0.00","0.00,0.00,0.00,0.00,0.00","-99.0,-99.0,-99.0,-99.0,2.7","-99.0,-99.0,-99.0,-99.0,23.0","6.1,6.0,6.0,4.9,6.3","-1,-1,-1,-1,18","-1.0,-1.0,-1.0,-1.0,1.0","0.5,0.5,0.0,0.3,0.8","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","0,0,0,0,328","0.5,0.5,0.5,0.5,0.5","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","17.36,11.99,14.71,9.96,13.61","-111.00,-111.00,-111.00,-111.00,-111.00","-99,-99,-99,-99,82","-99,-99,-99,-99,2","100,100,100,100,100","{-74,-84,-83,-73},{-79,-78,-74,-79},{-70,-75,-77,-78}","{20.73,12.34,9.87,12.78},{11.69,14.02,11.89,9.30},{6.26,21.47,-inf,-inf}",,0,{191},4
2025-10-26 20:17:28.820,704,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","-1,-1,4,-1,3","15,16,21,16,16","-1,-1,15,-1,20","0,0,0,0,3","0,0,0,0,1","-99,-99,-99,-99,-99","-99.00,-99.00,0.00,-99.00,0.00","0.00,0.00,0.00,0.00,0.00","-99.0,-99.0,2.2,-99.0,0.3","-99.0,-99.0,25.0,-99.0,22.0","6.6,5.9,5.8,6.1,6.4","-1,-1,-1,-1,-1","-1.0,-1.0,1.0,-1.0,1.0","0.3,1.0,0.5,1.0,1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","0,0,0,0,0","0.5,0.5,0.5,0.5,0.5","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","14.01,12.00,16.55,15.20,16.78","-111.00,-111.00,-111.00,-111.00,-111.00","-99,-99,80,-99,82","-99,-99,2,-99,0","100,100,100,100,100","{-79,-88,-82,-85},{-75,-78,-83,-78},{-76,-86,-85,-86}","{11.91,8.69,9.79,10.77},{8.44,18.55,2.30,8.03},{10.71,19.44,-inf,-inf}",,0,{191},4
2025-10-26 20:17:29.845,712,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","-1,-1,-1,3,3","6,8,10,21,11","-1,-1,-1,20,15","0,0,0,1,2","0,0,0,1,1","-99,-99,-99,4,4","-99.00,-99.00,-99.00,0.00,0.13","0.00,0.00,0.00,0.00,0.00","-99.0,-99.0,-99.0,2.7,-6.1","-99.0,-99.0,-99.0,23.0,24.0","6.0,6.0,4.9,6.3,6.7","-1,-1,-1,18,384","-1.0,-1.0,-1.0,1.0,1.0","0.5,0.0,0.3,0.8,0.9","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","0,0,0,328,1157","0.5,0.5,0.5,0.5,0.5","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","11.99,14.71,9.96,13.61,15.96","-111.00,-111.00,-111.00,-111.00,-111.00","-99,-99,-99,82,74","-99,-99,-99,2,-6","100,100,100,100,100","{-79,-86,-83,-83},{-77,-81,-106,-74},{-72,-80,-85,-79}","{5.11,17.07,10.49,13.25},{6.33,2.90,-inf,-inf},{17.77,6.76,-inf,-inf}",,0,{191},4
2025-10-26 20:17:30.876,719,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","-1,4,-1,3,3","16,21,16,16,9","-1,15,-1,20,13","0,0,0,3,2","0,0,0,1,0","-99,-99,-99,-99,-99","-99.00,0.00,-99.00,0.00,0.00","0.00,0.00,0.00,0.00,0.00","-99.0,2.2,-99.0,0.3,-1.7","-99.0,25.0,-99.0,22.0,25.0","5.9,5.8,6.1,6.4,6.2","-1,-1,-1,-1,-1","-1.0,1.0,-1.0,1.0,1.0","1.0,0.5,1.0,1.0,0.8","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","0,0,0,0,226","0.5,0.5,0.5,0.5,0.5","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","12.00,16.55,15.20,16.78,21.99","-111.00,-111.00,-111.00,-111.00,-111.00","-99,80,-99,82,76","-99,2,-99,0,-1","100,100,100,100,100","{-80,-86,-84,-81},{-90,-82,-81,-82},{-83,-70,-90,-75}","{10.64,6.83,-inf,-inf},{1.52,7.57,11.17,6.92},{8.37,20.67,-inf,-inf}",,0,{191},4
2025-10-26 20:17:31.906,728,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","-1,-1,3,3,3","8,10,21,11,13","-1,-1,20,15,20","0,0,1,2,2","0,0,1,1,1","-99,-99,4,4,3","-99.00,-99.00,0.00,0.13,0.00","0.00,0.00,0.00,0.00,0.00","-99.0,-99.0,2.7,-6.1,-0.4","-99.0,-99.0,23.0,24.0,22.0","6.0,4.9,6.3,6.7,6.4","-1,-1,18,384,-1","-1.0,-1.0,1.0,1.0,1.0","0.0,0.3,0.8,0.9,0.9","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","0,0,328,1157,207","0.5,0.5,0.5,0.5,0.5","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","14.71,9.96,13.61,15.96,18.89","-111.00,-111.00,-111.00,-111.00,-111.00","-99,-99,82,74,78","-99,-99,2,-6,0","100,100,100,100,100","{-79,-87,-82,-84},{-70,-75,-77,-78},{-78,-72,-76,-84}","{9.08,2.92,16.35,10.38},{6.26,21.47,-inf,-inf},{12.68,18.45,-inf,-inf}",,0,{191},4
2025-10-26 20:17:32.930,735,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","4,-1,3,3,3","21,16,16,9,12","15,-1,20,13,17","0,0,3,2,2","0,0,1,0,2","-99,-99,-99,-99,-99","0.00,-99.00,0.00,0.00,0.22","0.00,0.00,0.00,0.00,0.00","2.2,-99.0,0.3,-1.7,-8.3","25.0,-99.0,22.0,25.0,23.0","5.8,6.1,6.4,6.2,6.9","-1,-1,-1,-1,-1","1.0,-1.0,1.0,1.0,1.0","0.5,1.0,1.0,0.8,0.9","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","0,0,0,226,155","0.5,0.5,0.5,0.5,0.5","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","16.55,15.20,16.78,21.99,16.43","-111.00,-111.00,-111.00,-111.00,-111.00","80,-99,82,76,71","2,-99,0,-1,-8","100,100,100,100,100","{-79,-78,-74,-79},{-76,-86,-85,-86},{-72,-75,-73,-75}","{11.69,14.02,11.89,9.30},{10.71,19.44,-inf,-inf},{11.74,15.19,16.56,11.30}",,0,{191},4
2025-10-26 20:17:33.957,742,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","-1,3,3,3,3","10,21,11,13,8","-1,20,15,20,13","0,1,2,2,3","0,1,1,1,2","-99,4,4,3,3","-99.00,0.00,0.13,0.00,0.11","0.00,0.00,0.00,0.00,0.00","-99.0,2.7,-6.1,-0.4,-6.8","-99.0,23.0,24.0,22.0,24.0","4.9,6.3,6.7,6.4,6.6","-1,18,384,-1,-1","-1.0,1.0,1.0,1.0,1.0","0.3,0.8,0.9,0.9,0.9","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","0,328,1157,207,299","0.5,0.5,0.5,0.5,0.5","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","9.96,13.61,15.96,18.89,16.74","-111.00,-111.00,-111.00,-111.00,-111.00","-99,82,74,78,69","-99,2,-6,0,-6","100,100,100,100,100","{-75,-78,-83,-78},{-72,-80,-85,-79},{-72,-72,-72,-75}","{8.44,18.55,2.30,8.03},{17.77,6.76,-inf,-inf},{15.51,4.77,-inf,-inf}",,0,{191},4
2025-10-26 20:17:34.980,749,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","-1,3,3,3,3","16,16,9,12,9","-1,20,13,17,14","0,3,2,2,3","0,1,0,2,1","-99,-99,-99,-99,-99","-99.00,0.00,0.00,0.22,0.00","0.00,0.00,0.00,0.00,0.00","-99.0,0.3,-1.7,-8.3,-5.9","-99.0,22.0,25.0,23.0,25.0","6.1,6.4,6.2,6.9,6.5","-1,-1,-1,-1,-1","-1.0,1.0,1.0,1.0,1.0","1.0,1.0,0.8,0.9,0.8","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","0,0,226,155,71","0.5,0.5,0.5,0.5,0.5","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","15.20,16.78,21.99,16.43,16.67","-111.00,-111.00,-111.00,-111.00,-111.00","-99,82,76,71,69","-99,0,-1,-8,-5","100,100,100,100,100","{-77,-81,-106,-74},{-83,-70,-90,-75},{-68,-75,-72,-79}","{6.33,2.90,-inf,-inf},{8.37,20.67,-inf,-inf},{20.87,13.36,-inf,-inf}",,0,{191},4
2025-10-26 20:17:36.006,756,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","3,3,3,3,3","21,11,13,8,9","20,15,20,13,12","1,2,2,3,3","1,1,1,2,2","4,4,3,3,-99","0.00,0.13,0.00,0.11,0.00","0.00,0.00,0.00,0.00,0.00","2.7,-6.1,-0.4,-6.8,-8.9","23.0,24.0,22.0,24.0,25.0","6.3,6.7,6.4,6.6,6.8","18,384,-1,-1,-1","1.0,1.0,1.0,1.0,1.0","0.8,0.9,0.9,0.9,0.9","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","328,1157,207,299,155","0.5,0.5,0.5,0.5,0.5","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","13.61,15.96,18.89,16.74,14.47","-111.00,-111.00,-111.00,-111.00,-111.00","82,74,78,69,67","2,-6,0,-6,-8","100,100,100,100,100","{-90,-82,-81,-82},{-78,-72,-76,-84},{-68,-82,-77,-67}","{1.52,7.57,11.17,6.92},{12.68,18.45,-inf,-inf},{11.24,11.78,8.43,12.33}",,0,{191},4
2025-10-26 20:17:37.038,766,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","3,3,3,3,3","16,9,12,9,9","20,13,17,14,19","3,2,2,3,3","1,0,2,1,2","-99,-99,-99,-99,3","0.00,0.00,0.22,0.00,0.00","0.00,0.00,0.00,0.00,0.00","0.3,-1.7,-8.3,-5.9,-1.8","22.0,25.0,23.0,25.0,24.0","6.4,6.2,6.9,6.5,7.0","-1,-1,-1,-1,14","1.0,1.0,1.0,1.0,1.0","1.0,0.8,0.9,0.8,0.9","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","0,226,155,71,207","0.5,0.5,0.5,0.5,0.5","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","16.78,21.99,16.43,16.67,12.99","-111.00,-111.00,-111.00,-111.00,-111.00","82,76,71,69,73","0,-1,-8,-5,-1","100,100,100,100,100","{-70,-75,-77,-78},{-72,-75,-73,-75},{-70,-74,-72,-82}","{6.26,21.47,-inf,-inf},{11.74,15.19,16.56,11.30},{11.41,7.55,-inf,-inf}",,0,{191},4
