timestamp,line_number,mn_cc,mn_redrt,mn_rre_count,mn_rach_fail,mn_rlf_num,mn_ota_irat,mn_irat,mn_u_r,mn_d_r,mn_u_m,mn_d_m,mn_d_g,mn_u_g,mn_u_b,mn_d_b,mn_txp_md,mn_mtpl,mn_cqi,mn_mac,mn_pu_m_l,mn_pd_m_l,mn_rlf_cause,mn_retr,mn_pp_s,mn_pp_dis,mn_pp_r,mn_ri,mn_prach_cfg,mn_pre_for,mn_o_fail,mn_ph_dis,mn_ssnr,mn_tsnr,mn_path_loss,mn_target_pwr,mn_bandwidth,mn_rsrp_4,mn_snr_4,qos,rf_sul_state,rf_sul_band,mn_ver
2026-01-30 14:00:43.738,500,1,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","1,1,3,-1,4","4,3,4,4,3","21,29,16,-1,22","18,23,14,13,22","1,1,1,0,23","0,0,0,0,7","1.00,0.00,0.11,0.00,0.13","0.00,0.00,0.13,0.13,0.24","-99.0,-8.0,22.0,-99.0,20.0","-99.0,0.0,0.0,-99.0,0.0","-1.0,-1.0,-1.0,-1.0,-1.0","0,0,7,706,138","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","-1.00,0.02,0.02,0.02,0.03","-99,54,220,0,9476","-1.00,0.00,0.00,0.00,0.00","2738318,2738460,2739328,2739328,70788","-1.0,-1.0,-1.0,-1.0,-1.0","6,6,6,6,6","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.00,0.00,0.00,0.13","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","-99,91,117,-99,111","-99,504,22,-99,20","20,20,20,20,20","{-97,-107,-107,-256},{-85,-95,-95,-256},{-102,-108,-108,-256}","{56.80,68.10,-20.00,-20.00},{31.20,68.30,-20.00,-20.00},{31.20,42.50,-20.00,-20.00}","1-ims,5-5;2-cbnet,6-9",0,{158},4
2026-01-30 14:00:44.776,512,1,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","-1,2,-1,7,2","4,3,4,19,11","-1,12,-1,19,22","18,22,20,10,3","1,1,0,17,3","-99,0,-99,6,4","1.00,-99.00,0.00,0.10,0.14","0.11,0.10,0.00,0.08,0.00","9.0,10.0,-99.0,22.0,-99.0","0.0,0.0,-99.0,0.0,-99.0","15.0,-1.0,-1.0,14.0,-1.0","-1,0,-1,234,40","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","0.02,-1.00,0.02,0.02,0.03","7,-99,0,542,2000","0.00,-1.00,0.00,0.00,0.00","2738408,2738822,2739328,1375396,73495","0.0,-1.0,-1.0,1.0,-1.0","6,6,6,6,6","0,0,0,0,0","-1,-1,-1,-1,-1","0.11,0.00,0.00,0.26,0.19","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","113,106,-99,119,-99","9,10,-99,24,-99","20,20,20,20,20","{-75,-86,-86,-256},{-92,-101,-101,-256},{-91,-106,-106,-97}","{-20.00,17.50,-20.00,-20.00},{5.60,15.40,-20.00,-20.00},{31.30,-6.80,22.00,24.70}","1-ims,5-5;2-cbnet,6-9",0,{158},4
2026-01-30 14:00:45.807,519,1,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","1,3,-1,4,4","3,4,4,3,4","29,16,-1,22,23","23,14,13,22,20","1,1,0,23,26","0,0,0,7,10","0.00,0.11,0.00,0.13,0.05","0.00,0.13,0.13,0.24,0.03","-8.0,22.0,-99.0,20.0,23.0","0.0,0.0,-99.0,0.0,0.0","-1.0,-1.0,-1.0,-1.0,14.5","0,7,706,138,7110","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","0.02,0.02,0.02,0.03,-1.00","54,220,0,9476,-99","0.00,0.00,0.00,0.00,-1.00","2738460,2739328,2739328,70788,132967","-1.0,-1.0,-1.0,-1.0,1.0","6,6,6,6,6","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.00,0.00,0.13,0.10","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","91,117,-99,111,114","504,22,-99,20,26","20,20,20,20,20","{-95,-99,-99,-256},{-100,-106,-106,-256},{-87,-92,-92,-256}","{31.20,67.80,-20.00,-20.00},{56.80,-13.40,-20.00,-20.00},{-20.00,69.10,-20.00,-20.00}","1-ims,5-5;2-cbnet,6-9",0,{158},4
2026-01-30 14:00:46.839,527,1,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","2,-1,7,2,1","3,4,19,11,3","12,-1,19,22,25","22,20,10,3,17","1,0,17,3,0","0,-99,6,4,0","-99.00,0.00,0.10,0.14,0.22","0.10,0.00,0.08,0.00,0.29","10.0,-99.0,22.0,-99.0,21.0","0.0,-99.0,0.0,-99.0,0.0","-1.0,-1.0,14.0,-1.0,-1.0","0,-1,234,40,0","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","-1.00,0.02,0.02,0.03,0.03","-99,0,542,2000,8529","-1.00,0.00,0.00,0.00,0.00","2738822,2739328,1375396,73495,155292","-1.0,-1.0,1.0,-1.0,-1.0","6,6,6,6,6","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.00,0.26,0.19,0.00","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","106,-99,119,-99,106","10,-99,24,-99,22","20,20,20,20,20","{-94,-95,-95,-256},{-99,-109,-109,-101},{-83,-256,-256,-256}","{5.60,-9.00,-20.00,-20.00},{56.80,67.00,17.00,18.40},{-20.00,-6.80,-20.00,-20.00}","1-ims,5-5;2-cbnet,6-9",0,{158},4
2026-01-30 14:00:47.866,535,1,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","3,-1,4,4,2","4,4,3,4,5","16,-1,22,23,23","14,13,22,20,13","1,0,23,26,3","0,0,7,10,0","0.11,0.00,0.13,0.05,-99.00","0.13,0.13,0.24,0.03,0.28","22.0,-99.0,20.0,23.0,16.0","0.0,-99.0,0.0,0.0,0.0","-1.0,-1.0,-1.0,14.5,-1.0","7,706,138,7110,6","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","0.02,0.02,0.03,-1.00,0.03","220,0,9476,-99,180","0.00,0.00,0.00,-1.00,0.00","2739328,2739328,70788,132967,156156","-1.0,-1.0,-1.0,1.0,-1.0","6,6,6,6,6","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.00,0.13,0.10,0.04","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","117,-99,111,114,95","22,-99,20,26,16","20,20,20,20,20","{-103,-112,-112,-256},{-102,-108,-108,-256},{-87,-256,-256,-256}","{56.80,39.80,-20.00,-20.00},{31.20,42.50,-20.00,-20.00},{31.30,43.30,23.70,24.80}","1-ims,5-5;2-cbnet,6-9",0,{158},4
2026-01-30 14:00:48.985,544,1,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","-1,7,2,1,5","4,19,11,3,9","-1,19,22,25,23","20,10,3,17,7","0,17,3,0,2","-99,6,4,0,12","0.00,0.10,0.14,0.22,0.00","0.00,0.08,0.00,0.29,0.00","-99.0,22.0,-99.0,21.0,21.0","-99.0,0.0,-99.0,0.0,0.0","-1.0,14.0,-1.0,-1.0,-1.0","-1,234,40,0,1345","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","0.02,0.02,0.03,0.03,-1.00","0,542,2000,8529,-99","0.00,0.00,0.00,0.00,-1.00","2739328,1375396,73495,155292,161538","-1.0,1.0,-1.0,-1.0,-1.0","6,6,6,6,6","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.26,0.19,0.00,0.00","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","-99,119,-99,106,100","-99,24,-99,22,22","20,20,20,20,20","{-85,-95,-95,-256},{-91,-106,-106,-97},{-90,-256,-256,-256}","{31.20,68.30,-20.00,-20.00},{31.30,-6.80,22.00,24.70},{5.60,-10.50,-20.00,-20.00}","1-ims,5-5;2-cbnet,6-9",0,{158},4
2026-01-30 14:00:50.202,553,1,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","-1,4,4,2,12","4,3,4,5,3","-1,22,23,23,19","13,22,20,13,22","0,23,26,3,4","0,7,10,0,9","0.00,0.13,0.05,-99.00,0.04","0.13,0.24,0.03,0.28,0.33","-99.0,20.0,23.0,16.0,-99.0","-99.0,0.0,0.0,0.0,-99.0","-1.0,-1.0,14.5,-1.0,-1.0","706,138,7110,6,205","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","0.02,0.03,-1.00,0.03,0.03","0,9476,-99,180,17839","0.00,0.00,-1.00,0.00,0.00","2739328,70788,132967,156156,170410","-1.0,-1.0,1.0,-1.0,-1.0","6,6,6,6,6","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.13,0.10,0.04,0.05","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","-99,111,114,95,-99","-99,20,26,16,-99","20,20,20,20,20","{-92,-101,-101,-256},{-87,-92,-92,-256},{-256,-99,-99,-256}","{5.60,15.40,-20.00,-20.00},{-20.00,69.10,-20.00,-20.00},{56.80,-11.10,-20.00,-20.00}","1-ims,5-5;2-cbnet,6-9",0,{158},4
2026-01-30 14:00:51.228,560,1,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","7,2,1,5,22","19,11,3,9,17","19,22,25,23,18","10,3,17,7,20","17,3,0,2,149","6,4,0,12,85","0.10,0.14,0.22,0.00,0.25","0.08,0.00,0.29,0.00,0.07","22.0,-99.0,21.0,21.0,23.0","0.0,-99.0,0.0,0.0,0.0","14.0,-1.0,-1.0,-1.0,-1.0","234,40,0,1345,1292","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","0.02,0.03,0.03,-1.00,0.02","542,2000,8529,-99,49516","0.00,0.00,0.00,-1.00,0.00","1375396,73495,155292,161538,512127","1.0,-1.0,-1.0,-1.0,-1.0","6,6,6,6,6","0,0,0,0,0","-1,-1,-1,-1,-1","0.26,0.19,0.00,0.00,0.05","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","119,-99,106,100,115","24,-99,22,22,33","20,20,20,20,20","{-100,-106,-106,-256},{-83,-256,-256,-256},{-256,-103,-103,-108}","{56.80,-13.40,-20.00,-20.00},{-20.00,-6.80,-20.00,-20.00},{-20.00,31.20,-20.00,17.90}","1-ims,5-5;2-cbnet,6-9",0,{158},4
2026-01-30 14:00:52.252,567,1,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","4,4,2,12,5","3,4,5,3,16","22,23,23,19,24","22,20,13,22,6","23,26,3,4,18","7,10,0,9,9","0.13,0.05,-99.00,0.04,0.23","0.24,0.03,0.28,0.33,0.07","20.0,23.0,16.0,-99.0,20.0","0.0,0.0,0.0,-99.0,0.0","-1.0,14.5,-1.0,-1.0,-1.0","138,7110,6,205,326","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","0.03,-1.00,0.03,0.03,-1.00","9476,-99,180,17839,-99","0.00,-1.00,0.00,0.00,-1.00","70788,132967,156156,170410,726628","-1.0,1.0,-1.0,-1.0,-1.0","6,6,6,6,6","0,0,0,0,0","-1,-1,-1,-1,-1","0.13,0.10,0.04,0.05,0.07","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","111,114,95,-99,108","20,26,16,-99,23","20,20,20,20,20","{-99,-109,-109,-101},{-87,-256,-256,-256},{-100,-256,-256,-256}","{56.80,67.00,17.00,18.40},{31.30,43.30,23.70,24.80},{-20.00,-10.30,-20.00,-20.00}","1-ims,5-5;2-cbnet,6-9",0,{158},4
2026-01-30 14:00:53.287,574,0,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","4,2,12,5,6","4,5,3,16,7","23,23,19,24,21","20,13,22,6,24","26,3,4,18,18","10,0,9,9,10","0.05,-99.00,0.04,0.23,0.06","0.03,0.28,0.33,0.07,0.19","23.0,16.0,-99.0,20.0,-99.0","0.0,0.0,-99.0,0.0,-99.0","14.5,-1.0,-1.0,-1.0,-1.0","7110,6,205,326,369","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","-1.00,0.03,0.03,-1.00,0.02","-99,180,17839,-99,973","-1.00,0.00,0.00,-1.00,0.00","132967,156156,170410,726628,759856","1.0,-1.0,-1.0,-1.0,-1.0","6,6,6,6,6","0,0,0,0,0","-1,-1,-1,-1,-1","0.10,0.04,0.05,0.07,0.00","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","114,95,-99,108,-99","26,16,-99,23,-99","20,20,20,20,20","{-91,-106,-106,-97},{-256,-99,-99,-256},{-119,-115,-115,-256}","{31.30,-6.80,22.00,24.70},{56.80,-11.10,-20.00,-20.00},{31.20,13.60,-20.00,-20.00}","1-ims,5-5;2-cbnet,6-9",0,{158},4
