timestamp,line_number,mn_cc,mn_redrt,mn_rre_count,mn_rach_fail,mn_rlf_num,mn_ota_irat,mn_irat,mn_u_r,mn_d_r,mn_u_m,mn_d_m,mn_d_g,mn_u_g,mn_u_b,mn_d_b,mn_txp_md,mn_mtpl,mn_cqi,mn_mac,mn_pu_m_l,mn_pd_m_l,mn_rlf_cause,mn_retr,mn_pp_s,mn_pp_dis,mn_pp_r,mn_ri,mn_prach_cfg,mn_pre_for,mn_o_fail,mn_ph_dis,mn_ssnr,mn_tsnr,mn_path_loss,mn_target_pwr,mn_bandwidth,mn_rsrp_4,mn_snr_4,qos,rf_sul_state,rf_sul_band,mn_ver
2026-01-12 23:57:52.594,79,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","3,-1,3,-1,3","3,-1,9,4,5","19,-1,15,-1,8","0,-1,0,14,0","0,-99,0,0,0","-99,-99,4,-99,-99","0.00,-99.00,0.40,-99.00,0.00","0.33,-99.00,0.00,0.00,0.20","25.0,-99.0,25.0,-99.0,25.2","25.0,-99.0,25.0,-99.0,25.0","7.0,-99.0,7.3,8.0,6.8","-1,-1,360,-1,-1","1.0,-1.0,1.0,-1.0,1.0","0.5,-1.0,0.8,2.0,0.5","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","0,0,548,0,0","0.5,-1.0,0.5,0.5,0.5","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","9.36,9.07,3.69,0.16,8.49","-111.00,-111.00,-111.00,-111.00,-111.00","110,-99,114,-99,111","25,-99,29,-99,26","100,100,100,100,100","{-92,-109,-103,-110},{-100,-104,-103,-100},{-96,-100,-103,-97}","{8.72,0.05,-inf,-inf},{2.08,-1.12,-3.72,-2.22},{8.82,-0.39,-3.93,-9.61}","1-ims,1-5;2-cbnet,1-9",0,"{189,191}",4
2026-01-12 23:57:53.618,89,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","3,4,32,-1,3","12,9,15,-1,7","18,13,9,-1,16","0,0,0,-1,0","0,1,0,-99,0","-99,4,-99,-99,6","0.00,0.19,0.29,-99.00,0.00","0.00,0.00,0.00,-99.00,0.00","25.0,25.0,25.2,-99.0,25.0","25.0,25.0,25.0,-99.0,25.0","6.8,7.1,7.4,-99.0,8.0","-1,102,-1,-1,1446","1.0,1.0,1.0,-1.0,1.0","1.0,0.8,1.3,-1.0,0.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","0,761,641,0,52","0.5,0.4,1.0,-1.0,0.3","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","9.67,6.01,2.63,5.61,7.53","-111.00,-111.00,-111.00,-111.00,-111.00","110,113,116,-99,112","25,28,37,-99,27","100,100,100,100,100","{-92,-106,-104,-113},{-100,-100,-109,-105},{-97,-109,-104,-101}","{9.07,3.71,-inf,-inf},{2.10,-1.58,-1.28,-6.11},{7.64,-4.18,-inf,-inf}","1-ims,1-5;2-cbnet,1-9",0,"{189,191}",4
2026-01-12 23:57:54.650,96,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","-1,3,-1,3,3","-1,9,4,5,6","-1,15,-1,8,16","-1,0,14,0,0","-99,0,0,0,0","-99,4,-99,-99,-99","-99.00,0.40,-99.00,0.00,0.40","-99.00,0.00,0.00,0.20,0.20","-99.0,25.0,-99.0,25.2,25.0","-99.0,25.0,-99.0,25.0,25.0","-99.0,7.3,8.0,6.8,7.3","-1,360,-1,-1,-1","-1.0,1.0,-1.0,1.0,1.0","-1.0,0.8,2.0,0.5,0.8","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","0,548,0,0,176","-1.0,0.5,0.5,0.5,0.3","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","9.07,3.69,0.16,8.49,7.15","-111.00,-111.00,-111.00,-111.00,-111.00","-99,114,-99,111,113","-99,29,-99,26,28","100,100,100,100,100","{-93,-105,-102,-112},{-97,-98,-102,-105},{-95,-102,-106,-100}","{9.39,3.88,-3.03,-30.10},{3.74,-0.40,0.61,-6.68},{7.42,1.48,-2.08,0.01}","1-ims,1-5;2-cbnet,1-9",0,"{189,191}",4
2026-01-12 23:57:55.681,103,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","4,32,-1,3,3","9,15,-1,7,8","13,9,-1,16,17","0,0,-1,0,0","1,0,-99,0,0","4,-99,-99,6,-99","0.19,0.29,-99.00,0.00,0.00","0.00,0.00,-99.00,0.00,0.13","25.0,25.2,-99.0,25.0,25.0","25.0,25.0,-99.0,25.0,25.0","7.1,7.4,-99.0,8.0,7.5","102,-1,-1,1446,-1","1.0,1.0,-1.0,1.0,1.0","0.8,1.3,-1.0,0.0,0.9","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","761,641,0,52,176","0.4,1.0,-1.0,0.3,0.5","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","6.01,2.63,5.61,7.53,6.70","-111.00,-111.00,-111.00,-111.00,-111.00","113,116,-99,112,111","28,37,-99,27,26","100,100,100,100,100","{-95,-108,-103,-102},{-97,-100,-108,-105},{-95,-100,-105,-100}","{9.49,-0.48,-3.95,-5.65},{5.66,-4.59,1.58,-10.28},{7.02,3.60,-inf,-inf}","1-ims,1-5;2-cbnet,1-9",0,"{189,191}",4
2026-01-12 23:57:56.714,110,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","32,-1,3,3,16","15,-1,7,8,26","9,-1,16,17,15","0,-1,0,0,2","0,-99,0,0,20","-99,-99,6,-99,20","0.29,-99.00,0.00,0.00,0.23","0.00,-99.00,0.00,0.13,0.06","25.2,-99.0,25.0,25.0,25.0","25.0,-99.0,25.0,25.0,25.0","7.4,-99.0,8.0,7.5,8.5","-1,-1,1446,-1,1860","1.0,-1.0,1.0,1.0,1.0","1.3,-1.0,0.0,0.9,1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","641,0,52,176,19055","1.0,-1.0,0.3,0.5,0.5","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","2.63,5.61,7.53,6.70,7.08","-111.00,-111.00,-111.00,-111.00,-111.00","116,-99,112,111,111","37,-99,27,26,30","100,100,100,100,100","{-100,-104,-103,-100},{-97,-109,-104,-101},{-95,-101,-104,-97}","{2.08,-1.12,-3.72,-2.22},{7.64,-4.18,-inf,-inf},{7.06,0.17,-inf,-inf}","1-ims,1-5;2-cbnet,1-9",0,"{189,191}",4
2026-01-12 23:57:57.752,117,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","-1,3,3,5,3","4,5,6,11,12","-1,8,16,17,17","14,0,0,1,0","0,0,0,3,0","-99,-99,-99,10,-99","-99.00,0.00,0.40,0.15,0.00","0.00,0.20,0.20,0.00,0.00","-99.0,25.2,25.0,24.9,25.0","-99.0,25.0,25.0,24.0,25.0","8.0,6.8,7.3,8.2,7.7","-1,-1,-1,1446,-1","-1.0,1.0,1.0,1.0,1.0","2.0,0.5,0.8,1.0,1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","0,0,176,1502,256","0.5,0.5,0.3,0.5,0.5","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","0.16,8.49,7.15,7.33,7.49","-111.00,-111.00,-111.00,-111.00,-111.00","-99,111,113,111,112","-99,26,28,27,27","100,100,100,100,100","{-100,-100,-109,-105},{-95,-102,-106,-100},{-95,-102,-103,-98}","{2.10,-1.58,-1.28,-6.11},{7.42,1.48,-2.08,0.01},{6.13,-0.18,-inf,-inf}","1-ims,1-5;2-cbnet,1-9",0,"{189,191}",4
2026-01-12 23:57:58.779,124,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","-1,3,3,16,3","-1,7,8,26,6","-1,16,17,15,16","-1,0,0,2,3","-99,0,0,20,0","-99,6,-99,20,5","-99.00,0.00,0.00,0.23,0.17","-99.00,0.00,0.13,0.06,0.08","-99.0,25.0,25.0,25.0,25.0","-99.0,25.0,25.0,25.0,25.0","-99.0,8.0,7.5,8.5,8.1","-1,1446,-1,1860,742","-1.0,1.0,1.0,1.0,1.0","-1.0,0.0,0.9,1.0,1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","0,52,176,19055,216","-1.0,0.3,0.5,0.5,0.5","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","5.61,7.53,6.70,7.08,6.42","-111.00,-111.00,-111.00,-111.00,-111.00","-99,112,111,111,112","-99,27,26,30,27","100,100,100,100,100","{-97,-98,-102,-105},{-95,-100,-105,-100},{-96,-105,-105,-99}","{3.74,-0.40,0.61,-6.68},{7.02,3.60,-inf,-inf},{6.20,-1.00,0.24,-1.03}","1-ims,1-5;2-cbnet,1-9",0,"{189,191}",4
2026-01-12 23:57:59.813,133,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","3,3,5,3,3","5,6,11,12,5","8,16,17,17,14","0,0,1,0,0","0,0,3,0,0","-99,-99,10,-99,-99","0.00,0.40,0.15,0.00,0.00","0.20,0.20,0.00,0.00,0.00","25.2,25.0,24.9,25.0,25.0","25.0,25.0,24.0,25.0,25.0","6.8,7.3,8.2,7.7,7.8","-1,-1,1446,-1,-1","1.0,1.0,1.0,1.0,1.0","0.5,0.8,1.0,1.0,0.8","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","0,176,1502,256,176","0.5,0.3,0.5,0.5,0.9","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","8.49,7.15,7.33,7.49,7.76","-111.00,-111.00,-111.00,-111.00,-111.00","111,113,111,112,112","26,28,27,27,27","100,100,100,100,100","{-97,-100,-108,-105},{-95,-99,-106,-100},{-96,-104,-113,-98}","{5.66,-4.59,1.58,-10.28},{7.44,3.50,0.59,-0.75},{7.42,-3.69,-2.80,0.16}","1-ims,1-5;2-cbnet,1-9",0,"{189,191}",4
2026-01-12 23:58:00.843,142,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","3,3,16,3,3","7,8,26,6,9","16,17,15,16,16","0,0,2,3,0","0,0,20,0,0","6,-99,20,5,-99","0.00,0.00,0.23,0.17,0.00","0.00,0.13,0.06,0.08,0.00","25.0,25.0,25.0,25.0,25.0","25.0,25.0,25.0,25.0,25.0","8.0,7.5,8.5,8.1,8.5","1446,-1,1860,742,-1","1.0,1.0,1.0,1.0,1.0","0.0,0.9,1.0,1.0,1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","52,176,19055,216,176","0.3,0.5,0.5,0.5,0.5","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","7.53,6.70,7.08,6.42,6.74","-111.00,-111.00,-111.00,-111.00,-111.00","112,111,111,112,113","27,26,30,27,28","100,100,100,100,100","{-96,-100,-103,-97},{-95,-101,-104,-97},{-100,-105,-109,-100}","{8.82,-0.39,-3.93,-9.61},{7.06,0.17,-inf,-inf},{8.49,-3.90,-1.45,-1.74}","1-ims,1-5;2-cbnet,1-9",0,"{189,191}",4
2026-01-12 23:58:01.880,150,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","3,5,3,3,3","6,11,12,5,9","16,17,17,14,14","0,1,0,0,4","0,3,0,0,7","-99,10,-99,-99,3","0.40,0.15,0.00,0.00,0.05","0.20,0.00,0.00,0.00,0.03","25.0,24.9,25.0,25.0,25.0","25.0,24.0,25.0,25.0,25.0","7.3,8.2,7.7,7.8,10.4","-1,1446,-1,-1,197","1.0,1.0,1.0,1.0,1.0","0.8,1.0,1.0,0.8,0.1","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","176,1502,256,176,426","0.3,0.5,0.5,0.9,0.0","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","7.15,7.33,7.49,7.76,6.72","-111.00,-111.00,-111.00,-111.00,-111.00","113,111,112,112,114","28,27,27,27,29","100,100,100,100,100","{-97,-109,-104,-101},{-95,-102,-103,-98},{-102,-106,-96,-105}","{7.64,-4.18,-inf,-inf},{6.13,-0.18,-inf,-inf},{1.91,-6.37,3.12,-4.41}","1-ims,1-5;2-cbnet,1-9",0,"{189,191}",4
