curTime_of_UTC8,curWindow,num_send_packets,avg_send_packetLen,send_dataStream,avg_send_packetInterval,max_send_packetInterval,min_send_packetInterval,std_send_packetInterval,cv_send_packetInterval,send_Mutation_of_numPackets,num_recv_packets,avg_recv_packetLen,recv_dataStream,avg_recv_packetInterval,max_recv_packetInterval,min_recv_packetInterval,std_recv_packetInterval,cv_recv_packetInterval,recv_Mutation_of_numPackets,label,mn_cc,mn_redrt,mn_rre_count,mn_rach_fail,mn_rlf_num,mn_ota_irat_mean,mn_irat_mean,mn_u_r_mean,mn_d_r_mean,mn_u_m_mean,mn_d_m_mean,mn_d_g_mean,mn_u_g_mean,mn_u_b_mean,mn_d_b_mean,mn_txp_md_mean,mn_mtpl_mean,mn_cqi_mean,mn_mac_mean,mn_pu_m_l_mean,mn_pd_m_l_mean,mn_rlf_cause_mean,mn_retr_mean,mn_pp_s_mean,mn_pp_dis_mean,mn_pp_r_mean,mn_ri_mean,mn_prach_cfg_mean,mn_pre_for_mean,mn_o_fail_mean,mn_ph_dis_mean,mn_ssnr_mean,mn_tsnr_mean,mn_path_loss_mean,mn_target_pwr_mean,mn_bandwidth_mean,rf_sul_state,rf_sul_band,mn_ver,rsrp_1_mean,rsrp_2_mean,rsrp_3_mean,rsrp_4_mean,snr_1_mean,snr_2_mean,snr_3_mean,snr_4_mean
2025-10-21 20:57:33,1761051453.0,33,147.0909090909091,4854,0.0308608214060465,0.1023590564727783,2.7179718017578125e-05,0.0347028612159364,1.1244957079832338,0.03125,155,760.7354838709678,117914,0.0065027298465851,0.0471529960632324,0.0,0.0110663152781546,1.7017953289211254,0.0197368421052631,0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,2.2,19.8,12.2,8.0,159.4,-5.6,-19.708,-19.742,0.4999999999999985,0.2,-13.420000000000002,139.2,0.6,-0.0399999999999999,-1.0,-1.0,-99.0,-1.0,167348.4,-0.1,17.0,0.0,-1.0,-1.0,-11.567999999999998,-111.0,73.8,0.8,60.0,0.0,191.0,4.0,-100.0,-104.66666666666669,-105.0,-106.0,12.886666666666663,9.883333333333333,99.0,99.0
2025-10-21 20:57:34,1761051454.0,36,171.52777777777777,6175,0.0275328291787041,0.0965428352355957,2.47955322265625e-05,0.0275345793783446,1.0000635677368694,0.0909090909090909,129,486.1085271317829,62708,0.0077266582222872,0.0572998523712158,0.0,0.0117122583172601,1.5158245622249296,-0.1677419354838709,0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,1.4,14.8,8.8,6.0,92.2,-28.2,-39.52,-39.568,-24.32,-24.6,-34.480000000000004,120.2,0.2,-0.4,-1.0,-1.0,-99.0,-1.0,119411.2,-0.4,17.0,0.0,-1.0,-1.0,-36.298,-111.0,30.4,-24.0,60.0,0.0,191.0,4.0,-99.66666666666669,-104.33333333333331,-105.66666666666669,-105.0,14.956666666666663,12.423333333333332,99.0,99.0
2025-10-21 20:57:35,1761051455.0,32,144.25,4616,0.0293978750705719,0.1009860038757324,2.5987625122070312e-05,0.0272791421178387,0.9279290442711584,-0.1111111111111111,127,462.0787401574803,58684,0.0077531807065948,0.0588440895080566,0.0,0.0109595913790381,1.4135606783569372,-0.0155038759689922,0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,2.2,15.6,13.2,7.6,117.2,-4.2,-19.698,-19.766,0.4600000000000008,0.2,-12.940000000000005,154.8,0.6,-0.2,-1.0,-1.0,-99.0,-1.0,124970.4,-0.2,17.0,0.0,-1.0,-1.0,-10.132,-111.0,73.2,0.6,60.0,0.0,191.0,4.0,-100.0,-105.66666666666669,-106.66666666666669,-106.0,12.123333333333337,13.806666666666668,99.0,99.0
2025-10-21 20:57:36,1761051456.0,30,178.0,5340,0.0340311686197916,0.0935909748077392,2.5987625122070312e-05,0.0273427697753082,0.8034625575392774,-0.0625,123,506.4959349593496,62299,0.0082131381926497,0.0442099571228027,0.0,0.0112424531770326,1.368837698006093,-0.0314960629921259,0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,2.2,17.4,12.4,7.8,129.2,-4.6,-19.694,-19.764000000000003,0.5400000000000013,0.2,-12.960000000000004,139.4,0.6,-0.2,-1.0,-1.0,-99.0,-1.0,134072.2,-0.2,17.0,0.0,-1.0,-1.0,-11.044000000000002,-111.0,73.6,1.0,60.0,0.0,191.0,4.0,-100.33333333333331,-104.33333333333331,-106.0,-106.33333333333331,13.446666666666667,11.373333333333337,99.0,99.0
2025-10-21 20:57:37,1761051457.0,29,158.27586206896552,4590,0.0359667251849996,0.0923960208892822,1.5020370483398438e-05,0.0284928106405095,0.7921991922798899,-0.0333333333333333,119,495.4285714285714,58956,0.0084432012894574,0.0492548942565918,0.0,0.0114435342895438,1.3553549059445902,-0.032520325203252,0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,2.2,12.4,13.0,7.0,88.6,-4.4,-19.692,-19.774,0.5,0.2,-12.920000000000002,185.0,0.6,-0.2,-1.0,-1.0,-99.0,-1.0,95305.4,-0.2,17.0,0.0,-1.0,-1.0,-9.958,-111.0,73.0,0.6,60.0,0.0,191.0,4.0,-100.0,-104.66666666666669,-105.0,-104.33333333333331,13.4,10.88,99.0,99.0
2025-10-21 20:57:38,1761051458.0,23,189.65217391304347,4362,0.0426144392594047,0.0998549461364746,0.0001358985900878,0.0232656895102204,0.5459578939569366,-0.2068965517241379,122,556.016393442623,67834,0.008061508663365,0.0535378456115722,0.0,0.0122620228639741,1.52105807684584,0.0252100840336134,0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,1.4,12.0,9.0,5.4,64.8,-28.2,-39.510000000000005,-39.578,-24.34,-24.6,-34.480000000000004,96.8,0.2,-0.4,-1.0,-1.0,-99.0,-1.0,96519.2,-0.4,17.0,0.0,-1.0,-1.0,-35.662,-111.0,30.2,-24.0,60.0,0.0,191.0,4.0,-99.66666666666669,-104.33333333333331,-106.0,-106.0,13.4,10.88,99.0,99.0
2025-10-21 20:57:39,1761051459.0,33,144.42424242424244,4766,0.0302065430265484,0.0782442092895507,1.7881393432617188e-05,0.0274797531481216,0.9097285023304308,0.4347826086956521,125,502.848,62856,0.0079978008270263,0.0362851619720459,0.0,0.0111258580225964,1.3911146655465156,0.0245901639344262,0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,3.0,15.2,16.4,8.8,130.0,19.2,0.124,0.034,25.380000000000003,25.0,8.559999999999999,241.8,1.0,0.0,-1.0,-1.0,-99.0,-1.0,114969.0,0.0,17.0,0.0,-1.0,-1.0,15.348,-111.0,116.0,25.4,60.0,0.0,191.0,4.0,-99.33333333333331,-105.33333333333331,-105.0,-105.0,13.826666666666668,15.13,99.0,99.0
2025-10-21 20:57:40,1761051460.0,37,171.21621621621622,6335,0.0275130271911621,0.0717618465423584,3.504753112792969e-05,0.0248006821368809,0.9014159715891822,0.1212121212121212,131,549.9618320610687,72045,0.007719465794454,0.0363500118255615,0.0,0.0106738751598043,1.3827219970937332,0.048,0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,1.4,9.4,9.6,4.8,34.8,-27.4,-39.486,-39.588,-24.340000000000003,-24.6,-34.44,94.8,0.2,-0.4,-1.0,-1.0,-99.0,-1.0,71189.2,-0.4,17.0,0.0,-1.0,-1.0,-35.744,-111.0,30.2,-24.0,60.0,0.0,191.0,4.0,-99.0,-105.33333333333331,-105.33333333333331,-103.33333333333331,10.936666666666667,9.57,99.0,99.0
2025-10-21 20:57:41,1761051461.0,33,143.6969696969697,4742,0.0304732683933142,0.1051979064941406,2.5033950805664062e-05,0.0306208528814841,1.0048430803767106,-0.1081081081081081,124,485.5887096774193,60213,0.0081068546541275,0.0567829608917236,0.0,0.0127330178000613,1.5706483393751796,-0.0534351145038167,0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,3.0,13.2,16.8,8.4,108.6,19.8,0.116,0.038,24.88,25.0,8.36,245.4,1.0,0.0,-1.0,-1.0,-99.0,-1.0,95695.0,0.04,17.0,0.0,-1.0,-1.0,14.74,-111.0,116.4,25.2,60.0,0.0,191.0,4.0,-99.0,-100.0,-103.33333333333331,-101.66666666666669,15.096666666666666,11.78,99.0,99.0
2025-10-21 20:57:42,1761051462.0,30,191.46666666666667,5744,0.0322726408640543,0.110828161239624,1.7881393432617188e-05,0.0328658386372076,1.0183808252833115,-0.0909090909090909,125,563.728,70466,0.0080166721343994,0.0642061233520507,0.0,0.0119530160513076,1.491019696317314,0.0080645161290322,0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,1.4,7.0,10.8,4.6,6.0,-28.8,-39.5,-39.592000000000006,-25.1,-25.0,-34.86,87.0,0.2,-0.4,-1.0,-1.0,-99.0,-1.0,43615.0,-0.32,17.0,0.0,-1.0,-1.0,-36.01200000000001,-111.0,29.6,-25.0,60.0,0.0,191.0,4.0,-98.66666666666669,-105.0,-105.66666666666669,-102.33333333333331,14.126666666666663,12.25,99.0,99.0
2025-10-21 20:57:43,1761051463.0,26,145.84615384615384,3792,0.0384573386265681,0.1339781284332275,3.409385681152344e-05,0.0401350602971821,1.0436255271563428,-0.1333333333333333,118,545.9830508474577,64426,0.0084665084289292,0.1004559993743896,0.0,0.0149874641515369,1.7702060155431067,-0.056,0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,3.0,12.6,17.4,8.6,82.0,17.6,0.1,0.054,23.559999999999995,24.8,7.839999999999999,279.4,1.0,0.0,-1.0,-1.0,-99.0,-1.0,70879.4,0.1399999999999999,17.0,0.0,-1.0,-1.0,14.563999999999998,-111.0,116.0,23.6,60.0,0.0,191.0,4.0,-98.66666666666669,-104.33333333333331,-106.0,-103.0,13.153333333333334,12.67,99.0,99.0
2025-10-21 20:57:44,1761051464.0,73,160.08219178082192,11686,0.0141031382835074,0.0958189964294433,1.0013580322265623e-05,0.0166150836462661,1.1781125102982393,1.807692307692308,134,506.67910447761193,67895,0.0073346415562416,0.0532569885253906,0.0,0.0123403500260509,1.6824748600767798,0.135593220338983,0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,1.4,7.0,10.8,4.6,6.0,-28.8,-39.5,-39.592000000000006,-25.1,-25.0,-34.86,87.0,0.2,-0.4,-1.0,-1.0,-99.0,-1.0,43615.0,-0.32,17.0,0.0,-1.0,-1.0,-36.01200000000001,-111.0,29.6,-25.0,60.0,0.0,191.0,4.0,-98.66666666666669,-105.0,-105.66666666666669,-102.33333333333331,14.126666666666663,12.25,99.0,99.0
2025-10-21 20:57:45,1761051465.0,81,145.11111111111111,11754,0.0123570612919183,0.0320460796356201,2.9802322387695312e-05,0.0086398692851651,0.6991847884428383,0.1095890410958904,140,500.6142857142857,70086,0.0071584565298897,0.040287971496582,0.0,0.0101125622133926,1.4126735520664433,0.044776119402985,0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,2.2,10.6,14.2,6.4,45.4,-5.4,-19.686,-19.766,-0.920000000000001,-0.2,-13.400000000000002,104.2,0.6,-0.16,-1.0,-1.0,-99.0,-1.0,60078.4,-0.12,17.0,0.0,-1.0,-1.0,-10.992,-111.0,72.0,-1.0,60.0,0.0,191.0,4.0,-100.33333333333331,-104.0,-105.33333333333331,-101.66666666666669,9.756666666666666,11.886666666666663,99.0,99.0
2025-10-21 20:57:46,1761051466.0,82,151.32926829268294,12409,0.0121049154095533,0.0425560474395751,2.002716064453125e-05,0.0088607811128732,0.7319985983446176,0.0123456790123456,141,491.9503546099291,69365,0.0070860639531561,0.1152458190917968,0.0,0.0140833681037309,1.987474033092536,0.0071428571428571,0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,3.0,13.0,17.6,7.6,83.4,18.8,0.092,0.05,23.32,24.8,7.6,287.0,1.0,0.2,-1.0,-1.0,-99.0,-1.0,69163.6,0.18,17.0,0.0,-1.0,-1.0,13.528,-111.0,115.8,23.2,60.0,0.0,191.0,4.0,-100.0,-97.66666666666669,-102.33333333333331,-100.33333333333331,10.353333333333332,10.316666666666666,99.0,99.0
2025-10-21 20:57:47,1761051467.0,79,133.18987341772151,10522,0.0127083923243269,0.034193992614746,3.695487976074219e-05,0.0098967807171311,0.7787594578888108,-0.0365853658536585,136,536.7720588235294,73001,0.0075013970627504,0.0459430217742919,0.0,0.0099300815197568,1.3237642850645075,-0.0354609929078014,0,1.0,0.0,0.0,0.0,0.0,12.0,12.0,2.2,11.4,13.8,5.4,44.8,-5.6,-19.702,-19.766,-0.9599999999999994,-0.2,-13.600000000000003,108.6,0.6,0.0199999999999999,-1.0,-1.0,-99.0,-1.0,-1230793.8,-0.1,17.0,0.0,-1.0,-1.0,-12.632,-111.0,72.4,-1.0,60.0,0.0,191.0,4.0,-97.66666666666669,-105.33333333333331,-104.0,-102.0,14.563333333333333,15.103333333333332,72.67333333333333,70.31666666666666
2025-10-21 20:57:48,1761051468.0,48,154.45833333333334,7414,0.0195494145154953,0.1213598251342773,3.719329833984375e-05,0.0251616203983603,1.287077952048984,-0.3924050632911392,131,510.5038167938931,66876,0.0074650003709865,0.0900270938873291,0.0,0.0122025927705849,1.6346406114072545,-0.0367647058823529,0,1.0,0.0,0.0,0.0,0.0,12.0,12.0,3.0,12.8,17.6,6.8,84.0,21.4,0.086,0.048,22.08,24.4,7.519999999999999,296.8,1.0,0.4,-1.0,-1.0,-99.0,-1.0,70872.4,0.2799999999999999,17.0,0.0,-1.0,-1.0,13.492,-111.0,115.0,22.2,60.0,0.0,191.0,4.0,-98.33333333333331,-102.0,-104.66666666666669,-102.0,11.936666666666667,10.83,68.81,69.69
2025-10-21 20:57:49,1761051469.0,36,143.77777777777777,5176,0.0283706982930501,0.106274127960205,1.7881393432617188e-05,0.0320171844724695,1.1285300115546557,-0.25,121,320.89256198347107,38828,0.0083315037498789,0.0567290782928466,0.0,0.0122818638607327,1.4741473123517723,-0.0763358778625954,0,1.0,0.0,0.0,0.0,0.0,12.0,12.0,3.0,14.2,17.4,6.4,82.4,21.0,0.1379999999999999,0.06,21.84,24.2,7.720000000000001,153.0,1.0,0.42,-1.0,-1.0,-99.0,-1.0,-1216426.8,0.2,17.0,0.0,-1.0,-1.0,12.256,-111.0,115.2,21.8,60.0,0.0,191.0,4.0,-101.66666666666669,-101.33333333333331,-100.33333333333331,-102.66666666666669,11.71,12.47,70.34333333333333,70.34333333333333
2025-10-21 20:57:50,1761051470.0,34,173.1764705882353,5888,0.0303187300177181,0.0809760093688964,4.792213439941406e-05,0.0268614762992743,0.8859697053134014,-0.0555555555555555,119,285.39495798319325,33962,0.0083599591455539,0.0461289882659912,0.0,0.0109785811155546,1.3132338238032326,-0.0165289256198347,0,1.0,0.0,0.0,0.0,0.0,12.0,12.0,3.0,12.6,17.8,5.8,72.0,24.4,0.102,0.044,21.26,24.2,7.220000000000001,284.4,1.0,0.6,-1.0,-1.0,-99.0,-1.0,59147.4,0.36,17.0,0.0,-1.0,-1.0,13.124,-111.0,115.2,21.4,60.0,0.0,191.0,4.0,-98.66666666666669,-99.66666666666669,-102.33333333333331,-101.0,8.0,8.886666666666667,69.73666666666666,68.23666666666666
2025-10-21 20:57:51,1761051471.0,25,144.88,3622,0.0395994472503662,0.104482889175415,2.288818359375e-05,0.0338215053307321,0.8540903391124833,-0.2647058823529412,115,360.16521739130434,41419,0.0087038682854693,0.066349983215332,0.0,0.0139110399621713,1.5982594756626771,-0.0336134453781512,0,1.0,0.0,0.0,0.0,0.0,12.0,12.0,3.0,13.8,18.0,5.4,75.2,26.0,0.126,0.058,20.340000000000003,23.8,7.360000000000001,198.4,1.0,0.62,-1.0,-1.0,-99.0,-1.0,-1223549.2,0.3,17.0,0.0,-1.0,-1.0,12.552,-111.0,114.2,20.2,60.0,0.0,191.0,4.0,-95.0,-100.0,-97.0,-99.0,15.506666666666668,12.016666666666666,44.94,41.056666666666665
2025-10-21 20:57:52,1761051472.0,29,192.48275862068965,5582,0.0332138291720686,0.0734598636627197,3.314018249511719e-05,0.0240084274140507,0.7228443095095081,0.16,120,367.51666666666665,44102,0.0082834581534067,0.0390200614929199,0.0,0.0108825977804945,1.3137747036265015,0.0434782608695652,0,1.0,0.0,0.0,0.0,0.0,12.0,12.0,2.2,9.8,14.0,4.0,33.4,0.4,-19.716,-19.77,-3.080000000000001,-0.6,-14.14,237.6,0.6,0.4,-1.0,-1.0,-99.0,-1.0,42997.2,0.12,17.0,0.0,-1.0,-1.0,-11.662,-111.0,72.0,-3.2,60.0,0.0,191.0,4.0,-100.66666666666669,-100.0,-101.66666666666669,-99.33333333333331,12.406666666666666,7.923333333333333,41.07666666666667,40.43
2025-10-21 20:57:53,1761051473.0,34,143.88235294117646,4892,0.0299704986460068,0.100658893585205,3.2901763916015625e-05,0.0291716095606767,0.9733441510344528,0.1724137931034483,126,365.2619047619048,46023,0.0080107620784214,0.0591070652008056,0.0,0.0111503152134078,1.3919169118058563,0.05,0,1.0,0.0,0.0,0.0,0.0,12.0,12.0,3.0,13.6,17.4,4.4,79.6,31.0,0.112,0.058,19.5,24.0,7.540000000000001,184.0,1.0,0.76,-1.0,-1.0,-99.0,-1.0,-1222686.6,0.3,17.0,0.0,-1.0,-1.0,12.768,-111.0,114.8,19.2,60.0,0.0,191.0,4.0,-101.0,-101.33333333333331,-102.0,-97.66666666666669,10.99,10.38,39.903333333333336,41.07666666666667
2025-10-21 20:57:54,1761051474.0,29,179.10344827586206,5194,0.0352671393032731,0.0788390636444091,2.5033950805664062e-05,0.0261394649252825,0.7411847244116162,-0.1470588235294117,122,548.3360655737705,66897,0.0082027873054879,0.0475869178771972,0.0,0.0112116424768159,1.3668088735294806,-0.0317460317460317,0,1.0,0.0,0.0,0.0,0.0,12.0,12.0,2.2,9.8,14.0,2.2,34.6,3.8,-19.71,-19.788,-3.56,-0.6,-14.16,251.8,0.6,0.6,-1.0,-1.0,-99.0,-1.0,43467.8,0.1,17.0,0.0,-1.0,-1.0,-11.502,-111.0,71.8,-3.6,60.0,0.0,191.0,4.0,-97.66666666666669,-94.33333333333331,-98.0,-101.66666666666669,13.48,13.27,69.73666666666666,68.23666666666666
2025-10-21 20:57:55,1761051475.0,22,145.45454545454547,3200,0.045391863042658,0.0781500339508056,7.295608520507812e-05,0.0235489701880449,0.5187927661377157,-0.2413793103448276,113,454.141592920354,51318,0.0089283896758493,0.062493085861206,0.0,0.0122343926115211,1.3702798663251,-0.0737704918032786,0,1.0,0.0,0.0,0.0,0.0,12.0,12.0,3.0,14.0,17.6,3.2,76.4,34.6,0.112,0.032,17.919999999999998,23.8,7.38,191.8,1.0,0.92,-1.0,-1.0,-99.0,-1.0,-1228108.4,0.38,17.0,0.0,-1.0,-1.0,13.36,-111.0,114.2,17.8,60.0,0.0,191.0,4.0,-96.33333333333331,-94.0,-94.33333333333331,-100.33333333333331,12.883333333333336,11.096666666666666,43.38999999999999,40.61666666666667
2025-10-21 20:57:56,1761051476.0,32,175.40625,5613,0.0313518121838569,0.0958530902862548,1.883506774902344e-05,0.0280786098871021,0.8955976682445123,0.4545454545454545,115,352.3826086956521,40524,0.0085494082906971,0.0600907802581787,0.0,0.0117974176726889,1.3799104302371472,0.0176991150442477,0,1.0,0.0,0.0,0.0,0.0,12.0,12.0,2.2,11.0,13.8,2.2,30.8,6.0,-19.7,-19.79,-5.58,-0.8,-14.02,246.6,0.6,0.58,-1.0,-1.0,-99.0,-1.0,44585.4,0.16,17.0,0.0,-1.0,-1.0,-10.308,-111.0,70.4,-5.6,60.0,0.0,191.0,4.0,-96.66666666666669,-97.66666666666669,-96.0,-97.0,13.806666666666668,12.329999999999998,16.01,12.416666666666666
2025-10-21 20:57:57,1761051477.0,35,155.02857142857144,5426,0.0275158814021519,0.1049370765686035,1.71661376953125e-05,0.0303712833294239,1.1037728679499526,0.09375,126,331.4920634920635,41768,0.007978151714991,0.0592200756072998,0.0,0.0114139609056325,1.4306522755371511,0.0956521739130434,0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,2.2,10.6,14.4,2.4,40.0,11.2,-19.698,-19.772,-6.9,-1.0,-13.94,168.2,0.6,0.54,-1.0,-1.0,-99.0,-1.0,48102.8,0.1599999999999999,17.0,0.0,-1.0,-1.0,-10.254,-111.0,70.6,-7.2,60.0,0.0,191.0,4.0,-98.33333333333331,-97.66666666666669,-96.66666666666669,-94.0,10.883333333333333,8.016666666666667,9.44,11.783333333333331
