curTime_of_UTC8,curWindow,num_send_packets,avg_send_packetLen,send_dataStream,avg_send_packetInterval,max_send_packetInterval,min_send_packetInterval,std_send_packetInterval,cv_send_packetInterval,send_Mutation_of_numPackets,num_recv_packets,avg_recv_packetLen,recv_dataStream,avg_recv_packetInterval,max_recv_packetInterval,min_recv_packetInterval,std_recv_packetInterval,cv_recv_packetInterval,recv_Mutation_of_numPackets,label,mn_cc,mn_redrt,mn_rre_count,mn_rach_fail,mn_rlf_num,mn_ota_irat_mean,mn_irat_mean,mn_u_r_mean,mn_d_r_mean,mn_u_m_mean,mn_d_m_mean,mn_d_g_mean,mn_u_g_mean,mn_u_b_mean,mn_d_b_mean,mn_txp_md_mean,mn_mtpl_mean,mn_cqi_mean,mn_mac_mean,mn_pu_m_l_mean,mn_pd_m_l_mean,mn_rlf_cause_mean,mn_retr_mean,mn_pp_s_mean,mn_pp_dis_mean,mn_pp_r_mean,mn_ri_mean,mn_prach_cfg_mean,mn_pre_for_mean,mn_o_fail_mean,mn_ph_dis_mean,mn_ssnr_mean,mn_tsnr_mean,mn_path_loss_mean,mn_target_pwr_mean,mn_bandwidth_mean,rf_sul_state,rf_sul_band,mn_ver,rsrp_1_mean,rsrp_2_mean,rsrp_3_mean,rsrp_4_mean,snr_1_mean,snr_2_mean,snr_3_mean,snr_4_mean
2025-10-31 00:07:26,1761840446.0,26,178.53846153846155,4642,0.0405731567969689,0.1443979740142822,1.5020370483398438e-05,0.0432271571046149,1.065412714148097,-0.3953488372093023,164,1339.2987804878048,219645,0.005991493783346,0.1230340003967285,0.0,0.0165187826387398,2.7570391017771745,-0.4245614035087719,0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,7.6,15.6,9.4,10.2,86.6,8.8,0.066,0.0679999999999999,20.0,0.0,-1.0,1178.2,-1.0,-1.0,-1.0,-0.358,7986.8,-0.4,8384354.4,-1.0,0.0,0.0,-1.0,0.002,-111.0,-111.0,117.2,21.2,20.0,0.0,158.0,4.0,-105.33333333333331,-110.0,-110.0,-256.0,48.26666666666667,30.666666666666668,-9.9,-8.666666666666666
2025-10-31 00:07:27,1761840447.0,24,175.66666666666666,4216,0.0409300824006398,0.181992769241333,1.5974044799804688e-05,0.0529740845224224,1.294257949541638,-0.0769230769230769,139,1029.6546762589928,143122,0.0073159272722203,0.1470129489898681,0.0,0.0202284216276365,2.764983969215621,-0.1524390243902439,0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,8.0,22.6,9.4,11.2,90.6,9.4,0.084,0.08,20.2,0.0,-1.0,363.6,-1.0,-1.0,-1.0,-0.144,7204.6,-0.2,8693847.0,-1.0,0.0,0.0,-1.0,0.002,-111.0,-111.0,117.6,21.2,20.0,0.0,158.0,4.0,-105.0,-108.33333333333331,-108.33333333333331,-256.0,31.2,30.566666666666663,-20.0,-20.0
2025-10-31 00:07:28,1761840448.0,20,184.5,3690,0.0509302496910095,0.1985201835632324,1.7881393432617188e-05,0.0602358596898073,1.1827128289229751,-0.1666666666666666,127,1219.4566929133855,154871,0.0077557169546292,0.1213800907135009,0.0,0.020340482875037,2.6226437857426124,-0.0863309352517985,0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,7.6,21.6,9.0,11.0,117.2,8.6,0.074,0.046,20.6,0.0,-1.0,301.4,-1.0,-1.0,-1.0,-0.358,8556.4,-0.4,9146115.6,-1.0,0.0,0.0,-1.0,0.002,-111.0,-111.0,117.6,22.0,20.0,0.0,158.0,4.0,-105.0,-157.66666666666666,-157.66666666666666,-206.33333333333331,5.599999999999999,-12.033333333333331,-8.933333333333334,-7.266666666666667
2025-10-31 00:07:29,1761840449.0,20,165.6,3312,0.0496970057487487,0.1325650215148925,1.6927719116210938e-05,0.0458851577327082,0.9232982358069638,0.0,140,1180.2928571428572,165241,0.0071307642119271,0.13726806640625,0.0,0.0197020797851712,2.762968904821858,0.1023622047244094,0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,8.4,28.6,9.2,12.4,116.4,9.4,0.114,0.082,20.6,0.0,-1.0,384.0,-1.0,-1.0,-1.0,-0.358,6301.2,-0.4,9582762.8,-1.0,0.0,0.0,-1.0,0.002,-111.0,-111.0,117.8,21.8,20.0,0.0,158.0,4.0,-105.33333333333331,-109.0,-109.0,-157.33333333333334,-11.466666666666669,13.533333333333331,-3.066666666666667,1.5
2025-10-31 00:07:30,1761840450.0,15,199.46666666666667,2992,0.0631255944569905,0.2607450485229492,3.0994415283203125e-05,0.0862751890162987,1.3667227969644022,-0.25,128,1271.625,162768,0.0076355319470167,0.1889340877532959,0.0,0.0264298240928332,3.461425382832652,-0.0857142857142857,0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,7.6,28.8,8.2,12.8,155.6,7.2,0.078,0.052,21.2,0.0,-1.0,272.4,-1.0,-1.0,-1.0,-0.144,9605.2,-0.2,10154132.6,-1.0,0.0,0.0,-1.0,0.002,-111.0,-111.0,118.0,23.0,20.0,0.0,158.0,4.0,-106.0,-108.33333333333331,-108.33333333333331,-256.0,48.26666666666666,22.33333333333333,-9.9,-8.666666666666666
2025-10-31 00:07:31,1761840451.0,28,162.57142857142858,4552,0.0375247853142874,0.1676869392395019,2.2172927856445312e-05,0.0441383016989569,1.1762439499461022,0.8666666666666667,161,1149.0124223602484,184991,0.0063581363014552,0.1299569606781005,0.0,0.0186406236717254,2.93177478240894,0.2578125,0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,7.6,35.6,8.6,13.4,134.2,7.0,0.114,0.08,20.6,0.0,-1.0,356.2,-1.0,-1.0,-1.0,-0.358,3574.6,-0.4,10716294.6,-1.0,0.0,0.0,-1.0,0.002,-111.0,-111.0,118.0,21.6,20.0,0.0,158.0,4.0,-106.0,-107.66666666666669,-107.66666666666669,-206.0,39.73333333333333,4.2,-12.9,-8.733333333333333
2025-10-31 00:07:32,1761840452.0,20,204.8,4096,0.0477123498916626,0.171483039855957,2.5987625122070312e-05,0.0569454047272065,1.1935149883941762,-0.2857142857142857,149,1184.6107382550335,176507,0.0063205037341021,0.0990028381347656,0.0,0.0153599336253797,2.430175547956005,-0.0745341614906832,0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,7.4,37.4,7.6,14.6,199.2,5.4,0.086,0.066,21.2,0.0,-1.0,189.6,-1.0,-1.0,-1.0,-0.1439999999999999,7024.2,-0.2,11433199.0,-1.0,0.0,0.0,-1.0,0.004,-111.0,-111.0,117.8,23.0,20.0,0.0,158.0,4.0,-106.33333333333331,-155.66666666666666,-155.66666666666666,-157.33333333333334,-2.9333333333333336,22.03333333333333,-1.6333333333333335,2.3666666666666667
2025-10-31 00:07:33,1761840453.0,25,159.84,3996,0.0381849575042724,0.1738359928131103,1.811981201171875e-05,0.053387142878619,1.3981197405456238,0.25,149,917.5906040268457,136721,0.0070126232684858,0.1329078674316406,0.0,0.0184806351154727,2.6353383616831594,0.0,0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,7.4,43.0,7.6,14.8,164.2,5.8,0.108,0.076,20.8,0.0,-1.0,210.8,-1.0,-1.0,-1.0,-0.358,3574.6,-0.4,12138602.6,-1.0,0.0,0.0,-1.0,0.002,-111.0,-111.0,118.2,22.2,20.0,0.0,158.0,4.0,-107.33333333333331,-107.0,-107.0,-156.33333333333334,39.73333333333333,12.6,-2.1,3.0
2025-10-31 00:07:34,1761840454.0,17,196.94117647058823,3348,0.0642849417293772,0.1623609066009521,0.000270128250122,0.054232642288606,0.8436290183930046,-0.32,162,1024.2037037037037,165921,0.0061920925422951,0.1386439800262451,0.0,0.0189336959367494,3.057721732584396,0.087248322147651,0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,7.0,42.2,7.6,16.2,231.8,5.0,0.102,0.076,21.4,0.0,-1.0,177.6,-1.0,-1.0,-1.0,-0.1439999999999999,4759.4,-0.2,12965408.4,-1.0,0.0,0.0,-1.0,0.006,-111.0,-111.0,118.0,23.2,20.0,0.0,158.0,4.0,-105.0,-110.33333333333331,-110.33333333333331,-157.33333333333334,-2.9333333333333336,4.866666666666667,-5.900000000000001,-0.1999999999999998
2025-10-31 00:07:35,1761840455.0,24,162.16666666666666,3892,0.0426127513249715,0.120068073272705,2.384185791015625e-05,0.0388116110590251,0.910798055798878,0.4117647058823529,165,941.0666666666668,155276,0.0062482371474757,0.0867459774017334,0.0,0.0144393568659933,2.310948916499881,0.0185185185185185,0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,7.2,40.8,7.2,15.8,144.8,5.0,0.136,0.09,21.0,0.0,-1.0,298.8,-1.0,-1.0,-1.0,-0.358,3720.4,-0.4,13696090.4,-1.0,0.0,0.0,-1.0,0.008,-111.0,-111.0,118.2,22.4,20.0,0.0,158.0,4.0,-108.0,-108.66666666666669,-108.66666666666669,-157.0,48.26666666666667,55.76666666666667,6.400000000000001,12.666666666666666
