rank,ip,count,rate,percent,burst_rate,burst_start
1,2409:894d:cca:5526:7cb4:54ff:fe7f:60ab,332275,0.1825,100.00%,0.5800,360.189
2,2409:894d:cc2:2b5d:1870:6f0:1f43:cf80,289854,0.1592,87.23%,0.5000,360.191
3,2409:8c50:da00:109::21,42415,0.0233,12.76%,0.3000,22.510
4,2408:863d:c600:1::2,4,0.0000,0.00%,0.0100,3.310
5,2409:8a44:2e40:d4b9:7508:f88a:297c:5481,2,0.0000,0.00%,0.0100,603.341
6,fe80::e4d9:857f:285f:6aea,1,0.0000,0.00%,0.0100,1348.356
7,fe80::4890:1aff:feda:5064,1,0.0000,0.00%,0.0100,1348.356
