rank,ip,count,rate,percent,burst_rate,burst_start
1,2409:8c54:1841:2045::15,229438,0.1280,84.94%,0.8100,889.006
2,240a:42c4:1800:7834:4014:f1ff:fe8d:1b01,132352,0.0738,49.00%,0.8100,889.006
3,240a:42c4:1800:7834:a86d:d8ff:fe91:cd0,51844,0.0289,19.19%,0.6300,178.834
4,240a:42c4:1800:7834:c07b:d6ff:fea9:c627,43290,0.0241,16.03%,0.5600,539.628
5,240a:42c4:1800:7834:fcee:34ff:fe7e:d32a,42629,0.0238,15.78%,0.6200,704.019
6,2409:894d:cbb:275f:1879:b67f:503f:93d8,40380,0.0225,14.95%,0.6000,178.848
7,2409:8c70:3a91:48::1b,100,0.0001,0.04%,0.0800,1791.135
8,2409:8a5e:590b:24::16,100,0.0001,0.04%,0.1000,1788.671
9,2409:8c4c:e00:453:26::,97,0.0001,0.04%,0.0900,1789.948
