rank,ip,count,rate,percent,burst_rate,burst_start
1,240a:42c4:1800:6fe0:ec22:38ff:fe66:be96,74,0.0000,100.00%,0.0500,493.665
2,2402:4e00:1220:1502:0:9b20:6ad5:831c,58,0.0000,78.38%,0.0500,493.665
3,2402:4e00:1430:26f:0:96d6:910a:4914,8,0.0000,10.81%,0.0100,530.142
4,2402:4e00:1020:17e4:0:9acc:68aa:eee5,8,0.0000,10.81%,0.0100,696.854
