rank,ip,count,rate,percent,burst_rate,burst_start
1,2409:894d:d05:276:69:31ff:fe07:381f,702585,0.3542,100.00%,1.6200,1070.448
2,2409:894d:cdb:6e30:1871:99ac:be07:707c,499727,0.2520,71.13%,1.1200,1070.449
3,2409:8c54:1841:204e::12,202858,0.1023,28.87%,0.5100,214.054
