rank,ip,count,rate,percent,burst_rate,burst_start
1,240a:42c4:1801:2ae2:2897:83ff:fe19:c0bd,747550,0.3930,100.00%,7.1800,197.826
2,2409:894d:cdb:6e30:1871:99ac:be07:707c,513298,0.2698,68.66%,3.5500,197.826
3,2409:8c54:1841:2040::1a,234132,0.1231,31.32%,3.6300,197.826
4,2409:8c3c:904:21::4a,60,0.0000,0.01%,0.0700,1901.262
5,2409:8a5e:590b:20::11,60,0.0000,0.01%,0.0900,1900.916
