rank,ip,count,rate,percent,burst_rate,burst_start
1,2409:893d:c86:80c4:502e:d3ff:fe11:b79f,408784,0.1948,100.00%,0.9400,8863.865
2,2409:894d:cdd:2a51:1874:52e:ffbd:8cbe,336475,0.1603,82.31%,0.8700,8863.865
3,2409:8c50:da00:105::20,72309,0.0345,17.69%,0.2900,8837.052
