rank,ip,count,rate,percent,burst_rate,burst_start
1,2409:8c50:a00:4053::23,286052,0.1473,79.21%,1.1400,1660.951
2,240a:42c0:1800:a91f:826:39ff:fe25:b4d6,171297,0.0882,47.43%,1.1400,1660.951
3,240a:42c4:1800:7834:5ceb:b2ff:fec5:d3bc,88562,0.0456,24.52%,0.8100,152.910
4,2409:894d:cc4:4247:1879:ba29:a758:bdea,74972,0.0386,20.76%,0.7900,152.910
5,240a:42c4:1801:a58a:1831:b7ff:fe9c:26fd,51566,0.0266,14.28%,1.0700,752.450
6,240a:42c4:1801:bed8:4c17:18ff:feb5:f84b,49714,0.0256,13.77%,0.8500,455.295
7,2409:8c34:4400:1221::19,58,0.0000,0.02%,0.0800,1939.596
8,2409:8c3c:904:26::53,55,0.0000,0.02%,0.1000,1940.965
9,2409:8c50:a00:4048::14,2,0.0000,0.00%,0.0100,0.203
