rank,ip,count,rate,percent,burst_rate,burst_start
1,240a:42c4:1800:a50e:4a8:fcff:fe58:2e87,382512,0.1893,100.00%,1.0200,178.521
2,240a:42c0:1802:4005:a0aa:4aff:fe2f:b91,324577,0.1607,84.85%,0.9300,178.521
3,2409:8c4c:e00:452:17::,34819,0.0172,9.10%,0.4700,1222.769
4,2409:8c4c:e00:452:3d::,23013,0.0114,6.02%,0.7100,1270.943
5,2409:8c30:42:1010::11,55,0.0000,0.01%,0.0800,2018.455
6,2409:8c50:da00:10a::19,48,0.0000,0.01%,0.0800,2019.708
