rank,ip,count,rate,percent,burst_rate,burst_start
1,240a:42c4:1801:c55:8461:dfff:feeb:a430,368352,0.2161,100.00%,1.4300,394.121
2,2408:844f:d26:16d0::1,312862,0.1836,84.94%,0.9600,214.938
3,2409:8c50:da00:100::20,55490,0.0326,15.06%,0.8500,394.121
