rank,ip,count,rate,percent,burst_rate,burst_start
1,240a:42c4:1801:dd2c:143c:1bff:fe07:1521,2205,0.0019,99.10%,1.8900,1.415
2,2409:8a50:40b:6399:914f:6339:efb7:8eba,1212,0.0010,54.47%,1.0700,1.015
3,240e:910:e000:501::11f,989,0.0008,44.45%,1.3300,1.591
4,2409:8a34:4263:d080:1a4f:43ff:fe00:14a9,20,0.0000,0.90%,0.0400,1190.207
5,240a:42c0:1800:8bc0:9c7e:c1ff:fe2c:9c18,10,0.0000,0.45%,0.0200,1190.207
6,240a:42c0:1800:8bc0:1879:defc:fc2:613e,10,0.0000,0.45%,0.0200,1190.207
7,2409:8a50:c07:50ae:70ba:33e7:e292:e4e3,2,0.0000,0.09%,0.0100,0.453
8,2409:8a47:300:1b7:7453:27c4:bc84:ec9c,2,0.0000,0.09%,0.0100,0.454
