rank,ip,count,rate,percent,burst_rate,burst_start
1,2409:894d:d05:276:69:31ff:fe07:381f,722810,0.2027,100.00%,1.9400,1207.200
2,2409:894d:cdb:6e30:1871:99ac:be07:707c,511496,0.1434,70.76%,1.2400,1207.200
3,2409:8c54:1841:2045::15,211195,0.0592,29.22%,0.9500,1216.464
4,2409:8c34:c00:308::19,60,0.0000,0.01%,0.0800,3578.155
5,2409:8c4c:e00:453:31::,59,0.0000,0.01%,0.0800,3579.656
6,fe80::e89d:b712:9dc3:6d62,1,0.0000,0.00%,0.0100,2541.664
7,fe80::4404:7aff:fecc:f077,1,0.0000,0.00%,0.0100,2541.664
