rank,ip,count,rate,percent,burst_rate,burst_start
1,240a:42c4:1800:527e:e865:98ff:fed3:2b35,107564,0.0679,100.00%,1.6600,613.155
2,2409:8c4c:e00:453:3a::,107475,0.0679,99.92%,1.6600,613.155
3,240a:42c4:1801:2b1:40b8:a0ff:fe52:5819,70,0.0000,0.07%,0.1200,592.627
4,2409:8c1e:75b0:1125::7,11,0.0000,0.01%,0.1000,15.934
5,2409:8c4c:e00:452:32::,4,0.0000,0.00%,0.0100,559.182
6,2409:8c4c:e00:451:14::,4,0.0000,0.00%,0.0100,559.384
