rank,ip,count,rate,percent,burst_rate,burst_start
1,240a:42bc:401:f43:6c82:70ff:febf:9645,6235,0.9923,100.00%,2.8900,13.715
2,2409:8a6a:801:1518:66:7246:9929:534,4082,0.6497,65.47%,2.2200,14.811
3,2409:8a44:2e00:f0f0:65ff:999c:330d:400a,2147,0.3417,34.43%,1.6200,13.656
4,2408:8722:1040:88::98,6,0.0010,0.10%,0.0400,11.735
