rank,ip,count,rate,percent,burst_rate,burst_start
1,240a:42bc:201:1b66:40db:1ff:fe55:4e8c,29,0.0000,100.00%,0.0700,295.522
2,2402:4e00:1430:249:0:96e0:deee:d689,13,0.0000,44.83%,0.0100,308.142
3,2402:4e00:1430:26f:0:96d6:910a:4914,8,0.0000,27.59%,0.0700,295.522
4,2402:4e00:1220:1502:0:9b20:6ad5:831c,8,0.0000,27.59%,0.0500,1844.736
