rank,ip,count,rate,percent,burst_rate,burst_start
1,240e:36b:9004:8101:e0be:6eed:7e31:be89,12,0.0146,100.00%,0.0400,52.433
2,240a:42c4:1801:9f3e:ec62:74ff:fe20:827f,6,0.0073,50.00%,0.0200,52.433
3,240a:42c4:1801:9f3e:646f:8eff:fe1d:b7cb,6,0.0073,50.00%,0.0200,52.433
