rank,ip,count,rate,percent,burst_rate,burst_start
1,240a:42bc:401:f43:6c82:70ff:febf:9645,541960,0.2549,100.00%,3.5200,1090.725
2,240a:42c4:1801:dbff:4cc6:39ff:fe78:6036,420513,0.1978,77.59%,1.9800,1090.725
3,2409:8c50:a00:404a::25,121321,0.0571,22.39%,1.5400,1090.725
4,2409:8c70:3a91:41::20,60,0.0000,0.01%,0.0800,2125.206
5,2409:8c54:1841:1041:1e::,60,0.0000,0.01%,0.0800,2124.081
6,2402:4e00:1220:1502:0:9b20:6ad5:831c,6,0.0000,0.00%,0.0200,1302.550
