rank,ip,count,rate,percent,burst_rate,burst_start
1,240a:42c4:1801:2ae2:2897:83ff:fe19:c0bd,362425,0.1939,100.00%,2.5800,892.637
2,2409:894d:cdb:6e30:1871:99ac:be07:707c,259861,0.1390,71.70%,1.5500,892.637
3,2409:8c50:a00:4046::11,102455,0.0548,28.27%,1.0300,892.647
4,2409:8c54:1841:1041:24::,56,0.0000,0.02%,0.0900,1896.382
5,2409:8c02:21c:f1::38,53,0.0000,0.01%,0.0900,1895.591
