rank,ip,count,rate,percent,burst_rate,burst_start
1,240a:42bc:401:f43:6c82:70ff:febf:9645,17649,0.0273,100.00%,10.7400,6349.431
2,2409:8a10:2c01:4635:5f2:f576:531b:e20a,17640,0.0273,99.95%,10.7400,6349.431
3,2409:8a6a:402:192e:8407:cd64:890e:e1b0,3,0.0000,0.02%,0.0100,6960.120
4,2409:8a6a:202:2010:c04e:77:fd12:cd7d,3,0.0000,0.02%,0.0100,6960.120
5,2409:8744:2f00:131::8,3,0.0000,0.02%,0.0100,6960.120
