rank,ip,count,rate,percent,burst_rate,burst_start
1,240a:42c0:1800:33e6:b0cf:12ff:fe1f:2c76,40,0.0035,100.00%,0.0800,1775.487
2,2402:4e00:1020:17e4:0:9acc:68aa:eee5,21,0.0018,52.50%,0.0600,1775.576
3,2402:4e00:1220:1502:0:9b20:6ad5:831c,19,0.0017,47.50%,0.0400,1775.536
