rank,ip,count,rate,percent,burst_rate,burst_start
1,240a:42c4:1800:4b6b:9cff:c6ff:fe5f:9015,347416,0.1950,100.00%,1.0900,1403.874
2,240a:42c0:1800:98e0:3c8e:53ff:fef1:f73,286396,0.1608,82.44%,0.8800,159.826
3,2409:8c4c:e00:453:17::,60894,0.0342,17.53%,0.5500,291.155
4,2409:8c34:d00:212::22,58,0.0000,0.02%,0.0800,1774.620
5,2409:8c50:a00:4051::27,46,0.0000,0.01%,0.1600,1781.448
6,2409:8c4c:e00:452:37::,22,0.0000,0.01%,0.0900,0.182
