rank,ip,count,rate,percent,burst_rate,burst_start
1,240a:42c0:1800:ec5c:d0e3:29ff:fe08:c2db,494041,0.2613,100.00%,2.4400,1531.319
2,2409:894d:cbc:28c8:1872:b247:6b96:3b66,313232,0.1657,63.40%,1.4800,815.824
3,2409:8c50:da00:105::22,180689,0.0956,36.57%,1.9100,1531.319
4,2409:8c70:3a91:42::20,60,0.0000,0.01%,0.0800,1889.415
5,2409:8c28:90a0:221::27,60,0.0000,0.01%,0.0800,1888.575
