rank,ip,count,rate,percent,burst_rate,burst_start
1,2409:894d:c50:4e12:cc58:4dff:fe78:646f,23247,0.0120,100.00%,4.0600,109.672
2,2409:8c20:a074:116::15,9469,0.0049,40.73%,1.8200,66.098
3,2409:8c20:a074:114::2f,8335,0.0043,35.85%,1.0300,139.044
4,2409:894d:c98:4c27:1873:91df:af8c:b804,5423,0.0028,23.33%,2.3200,109.672
5,2409:8c20:a074:115::47,10,0.0000,0.04%,0.0100,114.786
6,2409:8c20:a074:112::6f,10,0.0000,0.04%,0.0100,115.190
7,fe80::6c67:7aff:fe02:e761,1,0.0000,0.00%,0.0100,1098.344
8,fe80::2526:d5a8:57e5:866c,1,0.0000,0.00%,0.0100,1098.344
