rank,ip,count,rate,percent,burst_rate,burst_start
1,240a:42b8:a220:10da:6059:3cff:fe36:e7f0,473357,0.2462,100.00%,2.1400,172.496
2,240a:42c4:1801:dbff:5c33:adff:fee4:a7f0,352451,0.1833,74.46%,1.3500,172.496
3,2409:8c4c:e00:453:31::,120906,0.0629,25.54%,1.4800,11.642
