rank,ip,count,rate,percent,burst_rate,burst_start
1,240a:42c4:1801:2ae2:2897:83ff:fe19:c0bd,12,0.0019,100.00%,0.0400,6.954
2,240e:33c:4900:37a1:dea6:32b4:b023:39f5,3,0.0005,25.00%,0.0100,6.954
3,2409:8a6a:5804:96cb:68:b254:5f4d:7e38,3,0.0005,25.00%,0.0100,6.954
4,2409:8a6a:5803:d8b2:8c:a58:fb43:1ebb,3,0.0005,25.00%,0.0100,6.954
5,2409:8a6a:5803:3aaa:7b:aa9:66a3:81ea,3,0.0005,25.00%,0.0100,6.954
