rank,ip,count,rate,percent,burst_rate,burst_start
1,240a:42c4:1801:a129:204c:fcff:fe6e:d217,6,0.0005,75.00%,0.0200,1523.841
2,2402:4e00:1220:1502:0:9b20:6ad5:831c,6,0.0005,75.00%,0.0200,1523.841
3,fe80::ec17:f4ff:fe55:1bc4,2,0.0002,25.00%,0.0200,1516.276
4,fe80::492b:478e:2543:f754,2,0.0002,25.00%,0.0200,1516.276
