rank,ip,count,rate,percent,burst_rate,burst_start
1,2409:894d:d18:1665:38e3:91ff:fe94:9f44,378623,0.2010,100.00%,4.4700,267.165
2,2001:250:4000:8215:30fa:b6ff:fed6:509e,217057,0.1152,57.33%,0.8200,222.521
3,2409:8c54:1841:2041::1e,161566,0.0858,42.67%,4.0900,267.165
