curTime_of_UTC8,num_send_packets,avg_send_packetLen,send_dataStream,avg_send_packetInterval,num_recv_packets,avg_recv_packetLen,recv_dataStream,avg_recv_packetInterval,label,mn_u_r_mean,mn_d_r_mean,mn_u_m_mean,mn_d_m_mean,mn_d_g_mean,mn_u_g_mean,mn_u_b_mean,mn_d_b_mean,mn_cqi_mean,mn_mac_mean,mn_bandwidth_mean,rsrp_1_mean,snr_1_mean
2025-10-25 21:55:49,272,696.3676470588235,189412,0.0037045373636133,158,412.506329113924,65176,0.0063835442820681,0,11.2,16.6,22.0,24.6,486.2,224.6,0.002,0.106,9.18,4205.0,100.0,-73.0,12.933333333333332
2025-10-25 21:55:50,280,696.525,195027,0.0035653642245701,165,345.22424242424245,56962,0.0060273575060295,0,11.4,17.4,22.2,24.0,481.2,231.4,0.012,0.1,9.08,4408.6,100.0,-69.0,18.10666666666667
2025-10-25 21:55:51,263,674.8365019011407,177482,0.0037774522948174,170,383.88235294117646,65260,0.0058511705959544,0,11.4,16.4,22.0,24.4,479.0,230.2,0.006,0.098,9.22,4249.4,100.0,-71.33333333333333,16.150000000000002
2025-10-25 21:55:52,236,738.8601694915254,174371,0.0042301739676524,165,368.6242424242424,60823,0.0061069936463327,0,11.6,16.8,22.2,24.0,473.4,233.4,0.012,0.096,9.1,4362.6,100.0,-73.0,12.006666666666666
2025-10-25 21:55:53,282,656.8936170212766,185244,0.0035484183764626,166,411.03614457831327,68232,0.0060393681009131,0,11.2,16.0,22.0,24.2,460.8,227.8,0.006,0.1,9.18,4323.0,100.0,-70.66666666666667,14.836666666666666
2025-10-25 21:55:54,269,682.5278810408922,183600,0.0037650477044201,156,394.9423076923077,61611,0.0063459674517313,0,11.6,16.4,22.2,23.4,428.6,225.6,0.012,0.102,8.959999999999999,4337.0,100.0,-73.0,13.496666666666668
2025-10-25 21:55:55,258,693.4108527131783,178900,0.0038859345192132,161,399.99378881987576,64399,0.0062642926755158,0,11.2,15.8,22.0,23.4,434.8,228.6,0.008,0.098,9.12,4379.0,100.0,-73.0,16.896666666666665
2025-10-25 21:55:56,261,634.4904214559386,165602,0.0037675168779161,186,430.0,79980,0.0053822417413034,0,11.4,16.2,22.2,22.8,418.4,222.8,0.008,0.106,8.959999999999999,4358.8,100.0,-77.0,12.073333333333332
2025-10-25 21:55:57,173,751.3294797687861,129980,0.0058119145431959,141,402.7730496453901,56791,0.0070845742597647,0,10.8,16.0,22.0,22.8,443.2,225.6,0.01,0.0839999999999999,9.1,4090.0,100.0,-73.66666666666667,11.69
2025-10-25 21:55:58,173,823.7745664739884,142513,0.0056839526733222,151,413.8543046357616,62492,0.0065959273584631,0,11.0,15.6,22.0,22.6,397.6,215.6,0.01,0.108,8.959999999999999,4570.4,100.0,-75.33333333333333,14.24
2025-10-25 21:55:59,242,908.2644628099174,219800,0.0041747280388824,151,419.7483443708609,63382,0.0066520851968929,0,10.4,16.2,21.8,22.2,414.6,219.2,0.008,0.092,9.0,4630.0,100.0,-76.33333333333333,15.06
2025-10-25 21:56:00,237,868.1054852320675,205741,0.0042264974569972,151,365.29801324503313,55160,0.0066423905606301,0,11.6,15.4,22.0,21.8,370.4,228.8,0.006,0.092,8.940000000000001,5305.8,100.0,-76.33333333333333,13.853333333333332
2025-10-25 21:56:01,220,795.1272727272727,174928,0.0045984181490811,158,372.05696202531647,58785,0.0063240769543225,0,10.6,16.4,21.8,22.0,386.2,220.2,0.006,0.11,9.0,4879.6,100.0,-75.66666666666667,14.589999999999998
2025-10-25 21:56:02,205,764.7024390243903,156764,0.0047893907965683,159,369.0440251572327,58678,0.0062488115058754,0,11.8,15.6,22.0,20.8,345.8,232.6,0.006,0.096,8.9,5477.2,100.0,-75.66666666666667,16.650000000000002
2025-10-25 21:56:03,163,754.6871165644171,123014,0.0061467659254015,154,428.7077922077922,66021,0.0064916223674625,0,10.2,16.8,21.8,21.2,366.0,210.6,0.008,0.104,9.0,4934.6,100.0,-74.66666666666667,13.553333333333333
2025-10-25 21:56:04,202,821.2029702970297,165883,0.0049522324363784,157,388.78980891719743,61040,0.0063815921734852,0,11.6,15.6,21.8,20.6,336.6,230.6,0.008,0.094,9.0,5886.2,100.0,-76.0,13.87
2025-10-25 21:56:05,207,781.2270531400966,161714,0.0048930725613653,157,368.87261146496814,57913,0.0063924394595395,0,10.4,16.8,21.6,21.2,361.0,211.8,0.014,0.1079999999999999,8.999999999999998,5209.0,100.0,-79.33333333333333,15.27
2025-10-25 21:56:06,184,825.1684782608696,151831,0.0053860765436421,155,387.6,60078,0.0064562074599727,0,10.6,16.0,21.4,20.8,322.8,211.4,0.022,0.122,8.94,5737.6,100.0,-80.0,12.296666666666669
2025-10-25 21:56:07,144,651.0416666666666,93750,0.0069540060228771,149,338.40939597315435,50423,0.006670046172686,0,11.4,15.4,21.4,20.0,301.0,218.8,0.0139999999999999,0.086,8.860000000000001,5953.2,100.0,-78.0,12.843333333333334
2025-10-25 21:56:08,138,701.7826086956521,96846,0.0072566961896592,148,409.3648648648648,60586,0.0067495880900202,0,10.2,15.8,21.4,21.0,342.6,205.2,0.026,0.1119999999999999,9.02,5136.4,100.0,-75.33333333333333,18.146666666666665
2025-10-25 21:56:09,140,662.2285714285714,92712,0.0071483152253287,146,376.6232876712329,54987,0.006883294615027,0,9.8,15.4,21.2,20.6,309.0,186.0,0.0159999999999999,0.098,8.84,5193.2,100.0,-79.66666666666667,13.92
2025-10-25 21:56:10,139,667.3669064748201,92764,0.0072058121935069,144,383.30555555555554,55196,0.0068168408340877,0,10.2,15.8,21.4,21.0,342.6,205.2,0.026,0.1119999999999999,9.02,5136.4,100.0,-75.33333333333333,18.146666666666665
2025-10-25 21:56:11,138,703.5652173913044,97092,0.0072533341421597,147,429.8571428571428,63189,0.0068748710917777,0,9.4,15.4,21.2,20.8,342.8,182.4,0.026,0.1,8.940000000000001,4774.4,100.0,-74.66666666666667,17.33666666666667
2025-10-25 21:56:12,154,697.3116883116883,107386,0.0065048762730189,148,388.0675675675676,57434,0.0067365942774592,0,8.8,15.0,21.0,21.4,308.8,171.4,0.014,0.102,8.879999999999999,5133.2,100.0,-78.33333333333333,10.386666666666668
2025-10-25 21:56:13,140,689.2285714285714,96492,0.0071515713419233,150,439.5266666666666,65929,0.0066867001851399,0,9.2,15.2,21.0,21.0,326.6,169.0,0.024,0.092,8.98,4385.6,100.0,-75.33333333333333,18.21333333333333
2025-10-25 21:56:14,184,534.8423913043479,98411,0.0054470209971718,155,382.7548387096774,59327,0.0065045279841269,0,8.4,15.0,21.0,21.8,315.0,163.4,0.016,0.096,8.959999999999999,4709.2,100.0,-77.66666666666667,16.253333333333334
2025-10-25 21:56:15,196,533.4285714285714,104552,0.0051235313318213,144,363.36805555555554,52325,0.0068704999155468,0,8.2,15.0,21.2,21.4,329.4,155.6,0.022,0.09,9.1,3912.2,100.0,-74.33333333333333,14.589999999999998
2025-10-25 21:56:16,186,527.5860215053764,98131,0.0053625209357148,155,390.0064516129032,60451,0.0064655611591954,0,7.4,14.4,21.2,22.4,333.6,142.4,0.01,0.092,9.14,3850.2,100.0,-72.33333333333333,18.32
2025-10-25 21:56:17,213,504.7136150234742,107504,0.0047082721907208,163,369.86503067484665,60288,0.0061840250448215,0,7.6,15.4,21.2,21.8,347.4,144.8,0.016,0.0839999999999999,9.14,3357.2,100.0,-79.0,15.5
2025-10-25 21:56:18,216,511.4675925925926,110477,0.0045496159129672,165,439.6545454545454,72543,0.0059491273128625,0,7.6,14.4,21.4,22.6,349.0,144.8,0.012,0.104,9.12,3859.8,100.0,-75.33333333333333,18.69333333333333
2025-10-25 21:56:19,200,533.8,106760,0.0050132048130035,166,515.4096385542168,85558,0.0061355958501976,0,7.8,15.2,21.4,21.4,331.8,151.0,0.018,0.104,9.02,3427.4,100.0,-75.66666666666667,14.813333333333333
2025-10-25 21:56:20,201,516.9850746268656,103914,0.0049578716505819,197,713.6802030456853,140595,0.0049878534326698,0,7.8,14.4,21.6,21.4,334.0,142.2,0.012,0.086,9.14,3719.2,100.0,-71.66666666666667,23.14
2025-10-25 21:56:21,207,522.463768115942,108150,0.0048952022036492,198,765.0,151470,0.0051457773555408,0,7.8,16.6,21.6,21.0,341.0,155.4,0.018,0.106,8.959999999999999,3341.4,100.0,-80.33333333333333,11.660000000000002
2025-10-25 21:56:22,199,546.0150753768844,108657,0.0049622669890897,192,649.4479166666666,124694,0.00521890198191,0,8.0,15.2,21.8,20.4,344.8,144.6,0.018,0.09,8.98,3505.2,100.0,-79.66666666666667,13.946666666666667
2025-10-25 21:56:23,199,532.894472361809,106046,0.0050204015856412,143,442.6923076923077,63305,0.0066689577969637,0,8.0,17.2,21.6,19.4,347.6,155.8,0.024,0.1119999999999999,8.620000000000001,3338.4,100.0,-81.0,7.403333333333333
2025-10-25 21:56:24,191,524.3717277486911,100155,0.0052841932985795,171,467.49122807017545,79941,0.0060456956339161,0,9.0,17.4,20.6,18.2,329.2,153.8,0.028,0.15,8.68,3880.0,100.0,-75.66666666666667,19.223333333333333
2025-10-25 21:56:25,166,527.156626506024,87508,0.0059800420898989,152,434.30263157894734,66014,0.0066489796889455,0,8.2,17.4,21.2,17.2,324.4,150.4,0.03,0.102,8.32,3192.4,100.0,-72.66666666666667,21.376666666666665
2025-10-25 21:56:26,175,518.9085714285715,90809,0.0057740579332624,148,428.3175675675676,63391,0.0066512565355043,0,8.8,17.8,20.4,16.2,297.8,151.6,0.036,0.132,8.5,3714.4,100.0,-78.33333333333333,17.496666666666666
2025-10-25 21:56:27,191,504.020942408377,96268,0.0051813874569238,154,378.5974025974026,58304,0.0066012933656766,0,8.4,17.4,21.4,16.2,318.6,151.4,0.032,0.09,8.2,3011.8,100.0,-79.66666666666667,10.453333333333331
2025-10-25 21:56:28,187,489.98930481283423,91628,0.0054068233877579,156,449.1410256410256,70066,0.0063358132655803,0,8.8,18.4,20.4,15.8,301.8,152.4,0.038,0.124,8.4,3646.6,100.0,-76.66666666666667,18.33333333333333
2025-10-25 21:56:29,189,463.4814814814815,87598,0.0052788459434711,163,378.6993865030675,61728,0.0061992706696679,0,8.6,18.2,20.2,16.8,331.2,153.4,0.038,0.144,8.4,3461.0,100.0,-68.0,26.8
2025-10-25 21:56:30,177,495.4745762711864,87699,0.0054784292555124,159,382.9685534591195,60892,0.0062322826505457,0,7.8,16.0,21.0,16.8,340.2,135.0,0.0319999999999999,0.062,8.3,2530.4,100.0,-68.0,23.08
2025-10-25 21:56:31,196,475.2244897959184,93144,0.0052769804487423,165,397.04242424242426,65512,0.0060388781807639,0,8.4,17.4,20.2,17.6,342.6,143.0,0.034,0.1339999999999999,8.559999999999999,3299.0,100.0,-72.33333333333333,14.446666666666667
2025-10-25 21:56:32,190,506.1473684210527,96168,0.0051900575035496,161,442.6273291925466,71263,0.0062502496731207,0,7.6,14.8,21.0,18.6,358.4,139.4,0.032,0.062,8.6,2445.4,100.0,-65.33333333333333,27.343333333333334
2025-10-25 21:56:33,183,455.0054644808743,83266,0.0054694160086209,172,474.22093023255815,81566,0.0058554591134537,0,8.4,17.4,20.2,17.6,342.6,143.0,0.034,0.1339999999999999,8.559999999999999,3299.0,100.0,-72.33333333333333,14.446666666666667
2025-10-25 21:56:34,188,433.4468085106383,81488,0.0053200683695204,153,455.0392156862745,69621,0.006492751875734,0,7.2,15.0,21.4,19.4,364.8,128.2,0.024,0.098,8.74,2598.4,100.0,-65.66666666666667,29.686666666666667
2025-10-25 21:56:35,171,497.0877192982456,85002,0.0058399236690231,155,411.27096774193546,63747,0.0064949158699281,0,7.4,14.6,21.2,20.0,387.0,139.2,0.03,0.066,8.7,2473.4,100.0,-63.333333333333336,34.04333333333333
2025-10-25 21:56:36,186,511.6505376344086,95167,0.0053719999969646,163,406.9263803680981,66329,0.0060716801625819,0,7.0,15.0,21.4,20.6,399.2,124.4,0.014,0.122,8.76,2553.2,100.0,-66.66666666666667,28.343333333333334
2025-10-25 21:56:37,179,482.1675977653632,86308,0.005590509435984,156,451.1666666666667,70382,0.0064321985611548,0,7.2,14.6,21.0,20.2,390.2,138.2,0.032,0.078,8.7,2496.0,100.0,-70.0,32.4
2025-10-25 21:56:38,180,489.01666666666665,88023,0.0055494268735249,113,410.6194690265487,46400,0.0086303200341958,0,6.8,15.4,21.0,20.2,397.0,121.8,0.014,0.124,8.739999999999998,2510.6,100.0,-70.33333333333333,32.79666666666666
2025-10-25 21:56:39,166,521.9518072289156,86644,0.0061057949640664,121,393.42148760330576,47604,0.0084354286351479,0,7.4,14.4,21.0,19.6,356.2,135.6,0.042,0.092,8.68,2436.4,100.0,-68.0,33.673333333333325
2025-10-25 21:56:40,176,461.4488636363636,81215,0.0056134611368179,120,393.9,47268,0.0082415839036305,0,7.0,15.4,21.0,19.2,369.8,124.6,0.022,0.1159999999999999,8.64,2652.4,100.0,-64.66666666666667,30.73
2025-10-25 21:56:41,189,485.8518518518519,91826,0.0053594869280618,122,329.1885245901639,40161,0.0082693529910728,0,7.4,14.6,21.0,18.6,335.2,135.8,0.044,0.086,8.58,2477.4,100.0,-75.33333333333333,28.656666666666663
2025-10-25 21:56:42,139,613.2374100719425,85240,0.0071442367361603,152,298.38157894736844,45354,0.0064910383600937,0,7.0,15.6,20.6,18.6,350.2,130.0,0.022,0.1159999999999999,8.540000000000001,2556.0,100.0,-70.33333333333333,32.526666666666664
2025-10-25 21:56:43,125,628.304,78538,0.0080850162506103,148,287.0945945945946,42490,0.0069222981865341,0,7.4,15.2,21.0,18.0,333.4,136.8,0.05,0.092,8.459999999999999,2478.8,100.0,-75.66666666666667,30.59
2025-10-25 21:56:44,139,639.9280575539568,88950,0.007080596127956,152,295.45394736842104,44909,0.0065524076160631,0,7.2,15.8,20.4,18.0,324.0,131.4,0.03,0.108,8.459999999999999,2578.0,100.0,-79.0,31.606666666666666
2025-10-25 21:56:45,126,656.952380952381,82776,0.0077028179925585,137,325.021897810219,44528,0.0071470441609403,0,7.4,15.2,21.0,18.0,331.4,144.0,0.048,0.1,8.459999999999999,2522.2,100.0,-78.0,27.94666666666667
