timestamp,mn_cc,mn_redrt,mn_rre_count,mn_rach_fail,mn_rlf_num,mn_ota_irat_mean,mn_irat_mean,mn_u_r_mean,mn_d_r_mean,mn_u_m_mean,mn_d_m_mean,mn_d_g_mean,mn_u_g_mean,mn_u_b_mean,mn_d_b_mean,mn_txp_md_mean,mn_mtpl_mean,mn_cqi_mean,mn_mac_mean,mn_pu_m_l_mean,mn_pd_m_l_mean,mn_rlf_cause_mean,mn_retr_mean,mn_pp_s_mean,mn_pp_dis_mean,mn_pp_r_mean,mn_ri_mean,mn_prach_cfg_mean,mn_pre_for_mean,mn_o_fail_mean,mn_ph_dis_mean,mn_ssnr_mean,mn_tsnr_mean,mn_path_loss_mean,mn_target_pwr_mean,mn_bandwidth_mean,rf_sul_state,rf_sul_band,mn_ver,rsrp_1_mean,rsrp_2_mean,rsrp_3_mean,rsrp_4_mean,snr_1_mean,snr_2_mean,snr_3_mean,snr_4_mean,label
2025-10-25 17:55:39.958,0.0,0.0,0.0,0.0,0.0,12.0,12.0,13.0,9.6,21.8,19.0,206.0,225.8,0.04,0.05600000000000001,4.1,22.0,8.959999999999999,3605.2,1.0,0.9800000000000001,-1.0,-1.0,-99.0,-1.0,51400.8,0.5,17.0,0.0,-1.0,-1.0,31.496000000000002,-111.0,84.0,4.2,100.0,0.0,191.0,4.0,-75.33333333333333,-77.33333333333333,-77.66666666666667,-73.66666666666667,22.28333333333333,26.27,99.0,99.0,0
2025-10-25 17:55:40.991,0.0,0.0,0.0,0.0,0.0,12.0,12.0,14.4,11.2,22.6,19.4,200.0,240.2,0.036,0.09,4.1,22.0,8.98,3746.4,1.0,1.0,-1.0,-1.0,-99.0,-1.0,57810.0,0.5,17.0,0.0,-1.0,-1.0,30.985999999999997,-111.0,82.8,4.4,100.0,0.0,191.0,4.0,-71.66666666666667,-75.0,-78.0,-75.0,29.563333333333333,31.973333333333333,99.0,99.0,0
2025-10-25 17:55:42.027,0.0,0.0,0.0,0.0,0.0,12.0,12.0,14.0,10.0,21.6,19.6,213.6,235.6,0.04,0.076,5.66,22.0,8.9,3820.6,1.0,1.0,-1.0,-1.0,-99.0,-1.0,67589.6,0.5,17.0,0.0,-1.0,-1.0,31.98,-111.0,84.4,6.0,100.0,0.0,191.0,4.0,-75.66666666666667,-75.33333333333333,-81.0,-79.0,29.430000000000003,28.10666666666667,99.0,99.0,0
2025-10-25 17:55:43.066,0.0,0.0,0.0,0.0,0.0,12.0,12.0,17.0,12.2,21.6,19.6,238.8,259.6,0.038000000000000006,0.10600000000000001,7.4,22.2,8.739999999999998,4027.4,1.0,1.0,-1.0,-1.0,-99.0,-1.0,81482.8,0.5,17.0,0.0,-1.0,-1.0,30.762,-111.0,85.4,8.2,100.0,0.0,191.0,4.0,-74.66666666666667,-77.0,-79.0,-71.0,28.513333333333332,24.55,99.0,99.0,0
2025-10-25 17:55:44.107,0.0,0.0,0.0,0.0,0.0,12.0,12.0,16.0,11.6,21.2,19.0,229.4,262.2,0.062,0.08,10.56,22.2,8.68,3983.8,1.0,1.0,-1.0,-1.0,-99.0,-1.0,87602.6,0.5,17.0,0.0,-1.0,-1.0,31.986,-111.0,88.6,11.2,100.0,0.0,191.0,4.0,-73.66666666666667,-83.66666666666667,-88.66666666666667,-77.33333333333333,26.679999999999996,27.286666666666665,99.0,99.0,0
2025-10-25 17:55:45.152,0.0,0.0,0.0,0.0,0.0,12.0,12.0,18.6,13.8,20.8,18.8,250.6,264.0,0.046,0.096,12.540000000000001,22.4,8.499999999999998,4227.0,1.0,1.0,-1.0,-1.0,-99.0,-1.0,105925.6,0.5,17.0,0.0,-1.0,-1.0,31.326,-111.0,89.4,13.6,100.0,0.0,191.0,4.0,-77.66666666666667,-76.0,-82.0,-75.66666666666667,24.55,28.51,99.0,99.0,0
2025-10-25 17:55:46.194,0.0,0.0,0.0,0.0,0.0,12.0,12.0,17.4,13.6,20.8,18.4,232.8,257.2,0.078,0.084,14.660000000000002,22.4,8.4,3865.0,1.0,1.0,-1.0,-1.0,-99.0,-1.0,111064.6,0.5,17.0,0.0,-1.0,-1.0,31.252,-111.0,93.0,16.0,100.0,0.0,191.0,4.0,-83.33333333333333,-86.0,-94.0,-81.66666666666667,29.203333333333333,28.453333333333333,99.0,99.0,0
2025-10-25 17:55:47.236,0.0,0.0,0.0,0.0,0.0,12.0,12.0,24.2,15.4,19.8,17.6,245.2,318.4,0.09,0.11200000000000002,18.64,22.6,8.18,4919.2,1.0,1.0,-1.0,-1.0,-99.0,-1.0,128140.2,0.5,17.0,0.0,-1.0,-1.0,29.534,-111.0,96.2,20.6,100.0,0.0,191.0,4.0,-82.33333333333333,-85.0,-91.0,-84.66666666666667,25.853333333333335,24.873333333333335,99.0,99.0,0
2025-10-25 17:55:48.273,0.0,0.0,0.0,0.0,0.0,12.0,12.0,20.4,14.8,20.0,16.8,237.6,294.4,0.11199999999999999,0.094,20.4,22.8,8.02,4304.8,1.0,0.9800000000000001,-1.0,-1.0,-99.0,-1.0,134245.2,0.5,17.0,0.0,-1.0,-1.0,29.186,-111.0,99.2,22.6,100.0,0.0,191.0,4.0,-82.66666666666667,-90.33333333333333,-91.66666666666667,-84.33333333333333,26.363333333333333,21.33,99.0,99.0,0
2025-10-25 17:55:49.312,0.0,0.0,0.0,0.0,0.0,12.0,12.0,24.2,17.4,19.2,14.8,225.2,318.0,0.13599999999999998,0.094,22.6,23.2,7.68,4452.8,1.0,0.9800000000000001,-1.0,-1.0,-99.0,-1.0,148714.8,0.5,17.0,0.0,-1.0,-1.0,27.22,-111.0,103.0,26.0,100.0,0.0,191.0,4.0,-90.0,-89.66666666666667,-99.66666666666667,-90.0,22.53,27.816666666666666,99.0,99.0,0
2025-10-25 17:55:50.357,0.0,0.0,0.0,0.0,0.0,12.0,12.0,32.6,19.8,17.6,14.0,219.0,322.6,0.16199999999999998,0.10200000000000001,23.240000000000002,23.4,7.4,5779.6,1.0,0.96,-1.0,-1.0,-99.0,-1.0,147983.2,0.5,17.0,0.0,-1.0,-1.0,26.095999999999997,-111.0,104.6,28.0,100.0,0.0,191.0,4.0,-94.33333333333333,-92.33333333333333,-102.66666666666667,-94.0,21.173333333333332,23.569999999999997,99.0,99.0,0
