timestamp,mn_cc,mn_redrt,mn_rre_count,mn_rach_fail,mn_rlf_num,mn_ota_irat,mn_irat,mn_u_r,mn_d_r,mn_u_m,mn_d_m,mn_d_g,mn_u_g,mn_u_b,mn_d_b,mn_txp_md,mn_mtpl,mn_cqi,mn_mac,mn_pu_m_l,mn_pd_m_l,mn_rlf_cause,mn_retr,mn_pp_s,mn_pp_dis,mn_pp_r,mn_ri,mn_prach_cfg,mn_pre_for,mn_o_fail,mn_ph_dis,mn_ssnr,mn_tsnr,mn_path_loss,mn_target_pwr,mn_bandwidth,mn_rsrp_4,mn_snr_4,rf_sul_state,rf_sul_band,mn_ver
2025-10-31 22:43:16.675,1,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","20,25,15,24,8","14,7,9,8,10","7,5,16,11,18","12,10,13,10,10","89,86,76,91,88","70,45,38,79,57","0.12,0.04,0.00,0.23,0.06","0.31,0.09,0.21,0.11,0.12","25.3,26.9,24.4,25.2,24.1","26.0,26.0,25.0,25.0,24.0","9.2,10.9,10.6,9.4,8.6","2317,1771,1623,1698,1202","1.0,1.0,1.0,1.0,1.0","0.7,1.0,1.0,1.0,1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","-2231263,70905,71712,79463,73126","0.8,1.0,1.0,1.0,1.0","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","20.38,19.57,24.00,16.97,25.73","-111.00,-111.00,-111.00,-111.00,-111.00","111,117,106,119,108","29,38,27,32,27","100,100,100,100,100","{-84,-92,-91,-86},{-100,-102,-100,-108},{-94,-96,-94,-96}","{24.48,23.89,-inf,-inf},{17.24,18.09,-inf,-inf},{25.20,21.86,-inf,-inf}",0,{191},4
2025-10-31 22:43:17.721,1,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","25,28,27,11,15","9,8,14,5,7","6,10,11,13,14","10,12,12,10,12","80,71,126,76,77","67,45,57,53,62","0.15,0.05,0.13,0.09,0.19","0.10,0.19,0.25,0.12,0.27","26.3,26.3,25.6,20.9,25.2","26.0,26.0,25.0,25.0,25.0","8.9,11.7,9.7,9.8,8.6","1450,1837,2277,1871,1294","1.0,1.0,1.0,1.0,1.0","0.7,1.0,1.0,1.0,1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","83145,78540,123269,79488,83488","0.8,1.0,1.0,1.0,1.0","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","23.65,26.44,13.72,25.80,14.26","-111.00,-111.00,-111.00,-111.00,-111.00","110,112,121,103,119","30,32,36,22,32","100,100,100,100,100","{-83,-93,-92,-90},{-100,-107,-103,-103},{-103,-106,-108,-106}","{21.35,20.10,22.00,22.59},{12.57,9.82,-inf,-inf},{11.15,9.87,-inf,-inf}",0,{191},4
2025-10-31 22:43:18.766,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","25,15,24,8,20","7,9,8,10,10","5,16,11,18,8","10,13,10,10,12","86,76,91,88,87","45,38,79,57,62","0.04,0.00,0.23,0.06,0.16","0.09,0.21,0.11,0.12,0.29","26.9,24.4,25.2,24.1,25.7","26.0,25.0,25.0,24.0,25.0","10.9,10.6,9.4,8.6,8.5","1771,1623,1698,1202,1455","1.0,1.0,1.0,1.0,1.0","1.0,1.0,1.0,1.0,1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","70905,71712,79463,73126,75862","1.0,1.0,1.0,1.0,1.0","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","19.57,24.00,16.97,25.73,11.45","-111.00,-111.00,-111.00,-111.00,18.07","117,106,119,108,125","38,27,32,27,36","100,100,100,100,100","{-93,-93,-92,-91},{-83,-79,-80,-84},{-98,-99,-104,-102}","{20.30,18.06,-inf,-inf},{21.34,21.16,-inf,-inf},{7.83,13.26,-inf,-inf}",0,{191},4
2025-10-31 22:43:19.812,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","28,27,11,15,13","8,14,5,7,9","10,11,13,14,15","12,12,10,12,9","71,126,76,77,74","45,57,53,62,78","0.05,0.13,0.09,0.19,0.30","0.19,0.25,0.12,0.27,0.12","26.3,25.6,20.9,25.2,22.8","26.0,25.0,25.0,25.0,25.0","11.7,9.7,9.8,8.6,10.2","1837,2277,1871,1294,1895","1.0,1.0,1.0,1.0,1.0","1.0,1.0,1.0,1.0,1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","78540,123269,79488,83488,78018","1.0,1.0,1.0,1.0,1.0","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","26.44,13.72,25.80,14.26,21.47","-111.00,-111.00,-111.00,-111.00,21.41","112,121,103,119,115","32,36,22,32,24","100,100,100,100,100","{-88,-88,-93,-91},{-94,-88,-96,-98},{-82,-81,-73,-86}","{25.43,29.15,-inf,-inf},{12.02,12.11,-inf,-inf},{19.76,17.89,-inf,-inf}",0,{191},4
2025-10-31 22:43:20.854,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","15,24,8,20,19","9,8,10,10,6","16,11,18,8,9","13,10,10,12,10","76,91,88,87,91","38,79,57,62,52","0.00,0.23,0.06,0.16,0.12","0.21,0.11,0.12,0.29,0.20","24.4,25.2,24.1,25.7,22.6","25.0,25.0,24.0,25.0,25.0","10.6,9.4,8.6,8.5,9.4","1623,1698,1202,1455,1531","1.0,1.0,1.0,1.0,1.0","1.0,1.0,1.0,1.0,1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","71712,79463,73126,75862,75753","1.0,1.0,1.0,1.0,1.0","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","24.00,16.97,25.73,11.45,22.30","-111.00,-111.00,-111.00,18.07,16.12","106,119,108,125,107","27,32,27,36,26","100,100,100,100,100","{-80,-88,-81,-95},{-94,-96,-94,-96},{-96,-98,-92,-100}","{24.33,15.99,-inf,-inf},{25.20,21.86,-inf,-inf},{17.66,16.10,-inf,-inf}",0,{191},4
2025-10-31 22:43:21.899,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","27,11,15,13,12","14,5,7,9,7","11,13,14,15,14","12,10,12,9,10","126,76,77,74,78","57,53,62,78,55","0.13,0.09,0.19,0.30,0.07","0.25,0.12,0.27,0.12,0.21","25.6,20.9,25.2,22.8,25.3","25.0,25.0,25.0,25.0,25.0","9.7,9.8,8.6,10.2,7.2","2277,1871,1294,1895,1222","1.0,1.0,1.0,1.0,1.0","1.0,1.0,1.0,1.0,1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","123269,79488,83488,78018,81445","1.0,1.0,1.0,1.0,1.0","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","13.72,25.80,14.26,21.47,20.88","-111.00,-111.00,-111.00,21.41,-111.00","121,103,119,115,113","36,22,32,24,30","100,100,100,100,100","{-100,-102,-100,-108},{-103,-106,-108,-106},{-99,-101,-98,-102}","{17.24,18.09,-inf,-inf},{11.15,9.87,-inf,-inf},{15.70,12.91,-inf,-inf}",0,{191},4
2025-10-31 22:43:22.952,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","24,8,20,19,12","8,10,10,6,9","11,18,8,9,15","10,10,12,10,9","91,88,87,91,77","79,57,62,52,69","0.23,0.06,0.16,0.12,0.17","0.11,0.12,0.29,0.20,0.18","25.2,24.1,25.7,22.6,25.9","25.0,24.0,25.0,25.0,26.0","9.4,8.6,8.5,9.4,7.8","1698,1202,1455,1531,1408","1.0,1.0,1.0,1.0,1.0","1.0,1.0,1.0,1.0,1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","79463,73126,75862,75753,72319","1.0,1.0,1.0,1.0,1.0","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","16.97,25.73,11.45,22.30,16.99","-111.00,-111.00,18.07,16.12,-111.00","119,108,125,107,118","32,27,36,26,29","100,100,100,100,100","{-100,-107,-103,-103},{-98,-99,-104,-102},{-109,-101,-100,-100}","{12.57,9.82,-inf,-inf},{7.83,13.26,-inf,-inf},{12.88,13.85,16.54,14.32}",0,{191},4
2025-10-31 22:43:24.001,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","11,15,13,12,21","5,7,9,7,10","13,14,15,14,8","10,12,9,10,10","76,77,74,78,90","53,62,78,55,86","0.09,0.19,0.30,0.07,0.22","0.12,0.27,0.12,0.21,0.22","20.9,25.2,22.8,25.3,26.8","25.0,25.0,25.0,25.0,26.0","9.8,8.6,10.2,7.2,7.5","1871,1294,1895,1222,1508","1.0,1.0,1.0,1.0,1.0","1.0,1.0,1.0,1.0,1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","79488,83488,78018,81445,93313","1.0,1.0,1.0,1.0,1.0","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","25.80,14.26,21.47,20.88,15.99","-111.00,-111.00,21.41,-111.00,-111.00","103,119,115,113,120","22,32,24,30,32","100,100,100,100,100","{-83,-79,-80,-84},{-82,-81,-73,-86},{-100,-93,-101,-99}","{21.34,21.16,-inf,-inf},{19.76,17.89,-inf,-inf},{16.40,22.33,-inf,-inf}",0,{191},4
2025-10-31 22:43:25.044,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","8,20,19,12,20","10,10,6,9,9","18,8,9,15,9","10,12,10,9,11","88,87,91,77,65","57,62,52,69,53","0.06,0.16,0.12,0.17,0.29","0.12,0.29,0.20,0.18,0.12","24.1,25.7,22.6,25.9,26.4","24.0,25.0,25.0,26.0,26.0","8.6,8.5,9.4,7.8,7.7","1202,1455,1531,1408,1497","1.0,1.0,1.0,1.0,1.0","1.0,1.0,1.0,1.0,1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","73126,75862,75753,72319,54574","1.0,1.0,1.0,1.0,1.0","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","25.73,11.45,22.30,16.99,18.86","-111.00,18.07,16.12,-111.00,-111.00","108,125,107,118,115","27,36,26,29,30","100,100,100,100,100","{-94,-88,-96,-98},{-96,-98,-92,-100},{-94,-93,-97,-100}","{12.02,12.11,-inf,-inf},{17.66,16.10,-inf,-inf},{16.11,16.50,-inf,-inf}",0,{191},4
2025-10-31 22:43:26.090,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","15,13,12,21,12","7,9,7,10,8","14,15,14,8,3","12,9,10,10,11","77,74,78,90,94","62,78,55,86,76","0.19,0.30,0.07,0.22,0.13","0.27,0.12,0.21,0.22,0.24","25.2,22.8,25.3,26.8,26.7","25.0,25.0,25.0,26.0,26.0","8.6,10.2,7.2,7.5,7.6","1294,1895,1222,1508,4179","1.0,1.0,1.0,1.0,1.0","1.0,1.0,1.0,1.0,1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","83488,78018,81445,93313,97159","1.0,1.0,1.0,1.0,1.0","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","14.26,21.47,20.88,15.99,25.63","-111.00,21.41,-111.00,-111.00,-111.00","119,115,113,120,112","32,24,30,32,31","100,100,100,100,100","{-94,-96,-94,-96},{-99,-101,-98,-102},{-106,-80,-90,-86}","{25.20,21.86,-inf,-inf},{15.70,12.91,-inf,-inf},{11.14,29.24,19.65,24.11}",0,{191},4
2025-10-31 22:43:27.135,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","20,19,12,20,20","10,6,9,9,8","8,9,15,9,8","12,10,9,11,12","87,91,77,65,79","62,52,69,53,52","0.16,0.12,0.17,0.29,0.10","0.29,0.20,0.18,0.12,0.21","25.7,22.6,25.9,26.4,26.4","25.0,25.0,26.0,26.0,26.0","8.5,9.4,7.8,7.7,8.4","1455,1531,1408,1497,1788","1.0,1.0,1.0,1.0,1.0","1.0,1.0,1.0,1.0,1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","75862,75753,72319,54574,59634","1.0,1.0,1.0,1.0,1.0","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","11.45,22.30,16.99,18.86,23.26","18.07,16.12,-111.00,-111.00,-111.00","125,107,118,115,114","36,26,29,30,35","100,100,100,100,100","{-103,-106,-108,-106},{-109,-101,-100,-100},{-75,-75,-80,-80}","{11.15,9.87,-inf,-inf},{12.88,13.85,16.54,14.32},{25.20,27.77,-inf,-inf}",0,{191},4
2025-10-31 22:43:28.179,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","13,12,21,12,25","9,7,10,8,8","15,14,8,3,16","9,10,10,11,12","74,78,90,94,71","78,55,86,76,72","0.30,0.07,0.22,0.13,0.23","0.12,0.21,0.22,0.24,0.14","22.8,25.3,26.8,26.7,24.1","25.0,25.0,26.0,26.0,24.0","10.2,7.2,7.5,7.6,8.4","1895,1222,1508,4179,1892","1.0,1.0,1.0,1.0,1.0","1.0,1.0,1.0,1.0,1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","78018,81445,93313,97159,74074","1.0,1.0,1.0,1.0,1.0","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","21.47,20.88,15.99,25.63,27.67","21.41,-111.00,-111.00,-111.00,-111.00","115,113,120,112,101","24,30,32,31,27","100,100,100,100,100","{-98,-99,-104,-102},{-100,-93,-101,-99},{-85,-92,-80,-86}","{7.83,13.26,-inf,-inf},{16.40,22.33,-inf,-inf},{26.19,22.30,-inf,-inf}",0,{191},4
