timestamp,mn_cc,mn_redrt,mn_rre_count,mn_rach_fail,mn_rlf_num,mn_ota_irat,mn_irat,mn_u_r,mn_d_r,mn_u_m,mn_d_m,mn_d_g,mn_u_g,mn_u_b,mn_d_b,mn_txp_md,mn_mtpl,mn_cqi,mn_mac,mn_pu_m_l,mn_pd_m_l,mn_rlf_cause,mn_retr,mn_pp_s,mn_pp_dis,mn_pp_r,mn_ri,mn_prach_cfg,mn_pre_for,mn_o_fail,mn_ph_dis,mn_ssnr,mn_tsnr,mn_path_loss,mn_target_pwr,mn_bandwidth,mn_rsrp_4,mn_snr_4,rf_sul_state,rf_sul_band,mn_ver
2026-01-12 00:02:25.185,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","8,4,6,5,6","7,8,7,7,8","4,9,4,4,3","0,1,0,0,2","4,2,3,1,2","8,2,4,2,6","0.00,0.04,0.05,0.00,0.02","0.05,0.20,0.03,0.00,0.17","24.6,24.5,24.6,24.7,24.7","24.0,24.0,24.0,24.0,24.0","7.3,6.6,6.6,7.0,8.0","658,108,221,62,312","1.0,1.0,1.0,1.0,1.0","1.0,1.0,0.9,0.9,1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","2526,1161,1781,979,1454","1.0,1.0,1.0,1.0,1.0","18,18,18,18,18","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","13.12,12.86,13.16,13.90,13.53","20.32,19.71,19.96,20.74,20.98","120,119,119,119,120","28,26,27,28,29","30,30,30,30,30","{-103,-113,-140,-140},{-102,-112,-140,-140},{-102,-102,-140,-140}","{11.76,5.34,-inf,-inf},{12.60,5.15,-inf,-inf},{21.19,18.54,-inf,-inf}",0,{189},4
2026-01-12 00:02:26.724,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","6,7,9,4,4","8,8,7,8,7","8,5,4,4,4","2,0,0,2,2","2,2,1,1,5","5,7,1,1,6","0.25,0.17,0.17,0.00,0.03","0.04,0.00,0.00,0.18,0.20","24.5,24.6,24.7,24.7,24.7","24.0,24.0,24.0,24.0,24.0","7.0,6.0,7.1,8.0,7.1","90,94,88,63,341","1.0,1.0,1.0,1.0,1.0","1.0,1.0,0.9,1.0,1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","1037,1215,651,724,3830","1.0,1.0,1.0,1.0,1.0","18,18,18,18,18","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","13.09,12.23,13.43,14.09,14.26","19.89,19.89,20.46,21.18,20.78","120,120,120,119,120","27,28,30,26,28","30,30,30,30,30","{-103,-107,-140,-140},{-102,-111,-140,-140},{-103,-118,-140,-140}","{12.98,6.06,-inf,-inf},{15.24,5.65,-inf,-inf},{12.83,-0.63,-inf,-inf}",0,{189},4
2026-01-12 00:02:28.015,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","7,9,4,4,7","8,7,8,7,7","5,4,4,4,3","0,0,2,2,1","2,1,1,5,3","7,1,1,6,1","0.17,0.17,0.00,0.03,0.08","0.00,0.00,0.18,0.20,0.00","24.6,24.7,24.7,24.7,24.7","24.0,24.0,24.0,24.0,24.0","6.0,7.1,8.0,7.1,6.5","94,88,63,341,-1","1.0,1.0,1.0,1.0,1.0","1.0,0.9,1.0,1.0,1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","1215,651,724,3830,2137","1.0,1.0,1.0,1.0,1.0","18,18,18,18,18","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","12.23,13.43,14.09,14.26,12.17","19.89,20.46,21.18,20.78,19.97","120,120,119,120,121","28,30,26,28,30","30,30,30,30,30","{-102,-110,-140,-140},{-103,-102,-140,-140},{-104,-122,-140,-140}","{17.79,19.76,-inf,-inf},{13.00,6.88,-inf,-inf},{20.07,15.56,-inf,-inf}",0,{189},4
2026-01-12 00:02:29.305,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","6,5,6,5,5","7,7,8,7,7","4,4,3,3,3","0,0,2,1,2","3,1,2,3,4","4,2,6,3,5","0.05,0.00,0.02,0.03,0.03","0.03,0.00,0.17,0.16,0.08","24.6,24.7,24.7,24.7,24.6","24.0,24.0,24.0,24.0,24.0","6.6,7.0,8.0,6.9,7.0","221,62,312,12,55","1.0,1.0,1.0,1.0,1.0","0.9,0.9,1.0,1.0,1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","1781,979,1454,1950,2916","1.0,1.0,1.0,1.0,1.0","18,18,18,18,18","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","13.16,13.90,13.53,13.52,12.22","19.96,20.74,20.98,20.38,20.18","119,119,120,121,122","27,28,29,29,29","30,30,30,30,30","{-102,-113,-140,-140},{-102,-102,-140,-140},{-104,-132,-140,-140}","{20.08,18.46,-inf,-inf},{21.19,18.54,-inf,-inf},{12.69,-5.07,-inf,-inf}",0,{189},4
2026-01-12 00:02:30.608,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","9,4,4,7,5","7,8,7,7,8","4,4,4,3,4","0,2,2,1,1","1,1,5,3,6","1,1,6,1,5","0.17,0.00,0.03,0.08,0.02","0.00,0.18,0.20,0.00,0.20","24.7,24.7,24.7,24.7,24.6","24.0,24.0,24.0,24.0,24.0","7.1,8.0,7.1,6.5,6.5","88,63,341,-1,87","1.0,1.0,1.0,1.0,1.0","0.9,1.0,1.0,1.0,1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","651,724,3830,2137,3008","1.0,1.0,1.0,1.0,1.0","18,18,18,18,18","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","13.43,14.09,14.26,12.17,11.11","20.46,21.18,20.78,19.97,19.61","120,119,120,121,122","30,26,28,30,29","30,30,30,30,30","{-102,-112,-140,-140},{-103,-118,-140,-140},{-105,-119,-140,-140}","{12.60,5.15,-inf,-inf},{12.83,-0.63,-inf,-inf},{9.49,0.68,-inf,-inf}",0,{189},4
2026-01-12 00:02:31.874,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","4,4,7,5,5","8,7,7,8,7","4,4,3,4,5","2,2,1,1,1","1,5,3,6,5","1,6,1,5,5","0.00,0.03,0.08,0.02,0.02","0.18,0.20,0.00,0.20,0.02","24.7,24.7,24.7,24.6,24.4","24.0,24.0,24.0,24.0,24.0","8.0,7.1,6.5,6.5,5.6","63,341,-1,87,76","1.0,1.0,1.0,1.0,1.0","1.0,1.0,1.0,1.0,0.9","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","724,3830,2137,3008,3190","1.0,1.0,1.0,1.0,0.9","18,18,18,18,18","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","14.09,14.26,12.17,11.11,9.92","21.18,20.78,19.97,19.61,18.45","119,120,121,122,123","26,28,30,29,30","30,30,30,30,30","{-103,-104,-140,-140},{-104,-122,-140,-140},{-105,-105,-140,-140}","{12.52,6.49,-inf,-inf},{20.07,15.56,-inf,-inf},{9.94,10.36,-inf,-inf}",0,{189},4
2026-01-12 00:02:33.162,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","6,5,5,5,5","8,7,7,7,8","3,3,3,5,6","2,1,2,1,1","2,3,4,6,4","6,3,5,8,4","0.02,0.03,0.03,0.00,0.06","0.17,0.16,0.08,0.10,0.05","24.7,24.7,24.6,24.6,24.6","24.0,24.0,24.0,24.0,24.0","8.0,6.9,7.0,5.3,5.9","312,12,55,142,78","1.0,1.0,1.0,1.0,1.0","1.0,1.0,1.0,1.0,1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","1454,1950,2916,3308,2767","1.0,1.0,1.0,1.0,1.0","18,18,18,18,18","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","13.53,13.52,12.22,9.31,14.05","20.98,20.38,20.18,19.10,20.05","120,121,122,123,122","29,29,29,30,29","30,30,30,30,30","{-103,-102,-140,-140},{-104,-132,-140,-140},{-102,-107,-140,-140}","{13.00,6.88,-inf,-inf},{12.69,-5.07,-inf,-inf},{21.44,15.44,-inf,-inf}",0,{189},4
2026-01-12 00:02:34.412,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","4,7,5,5,5","7,7,8,7,7","4,3,4,5,9","2,1,1,1,1","5,3,6,5,5","6,1,5,5,5","0.03,0.08,0.02,0.02,0.00","0.20,0.00,0.20,0.02,0.02","24.7,24.7,24.6,24.4,24.4","24.0,24.0,24.0,24.0,24.0","7.1,6.5,6.5,5.6,6.6","341,-1,87,76,196","1.0,1.0,1.0,1.0,1.0","1.0,1.0,1.0,0.9,1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","3830,2137,3008,3190,2870","1.0,1.0,1.0,0.9,1.0","18,18,18,18,18","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","14.26,12.17,11.11,9.92,16.13","20.78,19.97,19.61,18.45,21.14","120,121,122,123,119","28,30,29,30,27","30,30,30,30,30","{-102,-102,-140,-140},{-105,-119,-140,-140},{-103,-112,-140,-140}","{21.19,18.54,-inf,-inf},{9.49,0.68,-inf,-inf},{15.85,3.98,-inf,-inf}",0,{189},4
2026-01-12 00:02:35.830,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","5,5,5,5,3","7,7,7,8,7","3,3,5,6,14","1,2,1,1,2","3,4,6,4,5","3,5,8,4,6","0.03,0.03,0.00,0.06,0.03","0.16,0.08,0.10,0.05,0.17","24.7,24.6,24.6,24.6,23.7","24.0,24.0,24.0,24.0,23.0","6.9,7.0,5.3,5.9,6.9","12,55,142,78,-1","1.0,1.0,1.0,1.0,1.0","1.0,1.0,1.0,1.0,1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","1950,2916,3308,2767,2953","1.0,1.0,1.0,1.0,1.0","18,18,18,18,18","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","13.52,12.22,9.31,14.05,16.31","20.38,20.18,19.10,20.05,20.23","121,122,123,122,121","29,29,30,29,24","30,30,30,30,30","{-103,-118,-140,-140},{-105,-105,-140,-140},{-103,-113,-140,-140}","{12.83,-0.63,-inf,-inf},{19.29,16.12,-inf,-inf},{15.34,5.41,-inf,-inf}",0,{189},4
2026-01-12 00:02:37.387,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","5,5,5,3,6","7,7,8,7,7","3,5,6,14,7","2,1,1,2,2","4,6,4,5,4","5,8,4,6,5","0.03,0.00,0.06,0.03,0.03","0.08,0.10,0.05,0.17,0.14","24.6,24.6,24.6,23.7,24.6","24.0,24.0,24.0,23.0,24.0","7.0,5.3,5.9,6.9,7.2","55,142,78,-1,55","1.0,1.0,1.0,1.0,1.0","1.0,1.0,1.0,1.0,1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","2916,3308,2767,2953,2691","1.0,1.0,1.0,1.0,1.0","18,18,18,18,18","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","12.22,9.31,14.05,16.31,15.18","20.18,19.10,20.05,20.23,20.37","122,123,122,121,121","29,30,29,24,28","30,30,30,30,30","{-104,-122,-140,-140},{-102,-107,-140,-140},{-111,-113,-140,-140}","{20.07,15.56,-inf,-inf},{21.44,15.44,-inf,-inf},{20.01,14.88,-inf,-inf}",0,{189},4
